s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0019999E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 1.4261833E-030, 1.0405369E-029, 3.8950117E-031, 2.0385146E+001
 2.0051017E+000, 2.2429645E-001, 5.9535860E-003, 9.6673882E-003, 3.0304792E-005, 8.3448237E-005, 3.7648259E-005, 9.7549563E+001
 3.0025929E+000, 2.1999815E-001, 9.2901165E-003, 1.2496987E-002, 5.8581962E-005, 1.2143877E-004, 6.3114481E-005, 1.2821624E+002
 4.0058175E+000, 2.1651707E-001, 1.1968345E-002, 1.4794930E-002, 9.5325570E-005, 1.7530665E-004, 8.6595333E-005, 1.6093578E+002
 5.0015316E+000, 2.1330578E-001, 1.4468876E-002, 1.6902503E-002, 1.0969073E-004, 2.1381150E-004, 1.0420363E-004, 1.9029530E+002
 6.0028362E+000, 2.0613223E-001, 2.0099383E-002, 2.1608369E-002, 1.2092142E-004, 2.1783704E-004, 1.3928355E-004, 2.4426448E+002
 7.0012432E+000, 2.0504678E-001, 2.0971209E-002, 2.2315341E-002, 1.1122134E-004, 1.9865626E-004, 1.4224016E-004, 2.5574386E+002
 8.0081971E+000, 1.9784272E-001, 2.6679727E-002, 2.7027066E-002, 9.1305723E-005, 1.5005813E-004, 1.7103307E-004, 3.0250227E+002
 9.0078085E+000, 1.9393951E-001, 2.9774907E-002, 2.9580534E-002, 7.9834547E-005, 1.1662964E-004, 1.8649909E-004, 3.2446223E+002
 1.0008857E+001, 1.9189269E-001, 3.1418662E-002, 3.0914152E-002, 6.1900108E-005, 7.8958941E-005, 1.9215017E-004, 3.3827020E+002
 1.1007149E+001, 1.8094963E-001, 4.0076880E-002, 3.8074427E-002, 3.9036143E-005, 1.9171854E-005, 2.3740968E-004, 3.8661261E+002
 1.2000275E+001, 1.8130111E-001, 3.9814960E-002, 3.7840784E-002, 3.0733109E-005, 3.0366054E-006, 2.3409427E-004, 3.8592140E+002
 1.3008970E+001, 1.7359283E-001, 4.5879393E-002, 4.2892091E-002, 3.3762928E-005, 4.1116118E-008, 2.6991596E-004, 4.1020901E+002
 1.4001139E+001, 1.6772795E-001, 5.0491256E-002, 4.6735964E-002, 3.7369729E-005, 1.7269980E-007, 2.9743940E-004, 4.2840116E+002
 1.5006449E+001, 1.6480242E-001, 5.2792172E-002, 4.8653213E-002, 3.8902627E-005, 1.5591393E-008, 3.1111351E-004, 4.2951676E+002
 1.6001133E+001, 1.6011251E-001, 5.6480231E-002, 5.1726940E-002, 4.1692516E-005, 4.6218146E-008, 3.3310330E-004, 4.3827715E+002
 1.7007685E+001, 1.5415953E-001, 6.1161618E-002, 5.5628459E-002, 4.5196104E-005, 5.6657627E-008, 3.6100756E-004, 4.5172378E+002
 1.8004242E+001, 1.5100386E-001, 6.3643270E-002, 5.7696629E-002, 4.7018081E-005, 3.7053205E-008, 3.7579227E-004, 4.5357238E+002
 1.9005434E+001, 1.4529690E-001, 6.8131209E-002, 6.1436891E-002, 5.0357776E-005, 4.1957042E-008, 4.0253932E-004, 4.6080728E+002
 2.0001780E+001, 1.4361422E-001, 6.9454511E-002, 6.2539683E-002, 5.1315079E-005, 1.2751616E-008, 4.1041995E-004, 4.5490391E+002
 2.1002300E+001, 1.4326732E-001, 6.9727312E-002, 6.2767032E-002, 5.1516329E-005, 9.4014432E-009, 4.1204539E-004, 4.4763723E+002
 2.2001500E+001, 1.3993290E-001, 7.2349496E-002, 6.4952373E-002, 5.3469772E-005, 1.0309138E-008, 4.2767345E-004, 4.5427500E+002
 2.3007432E+001, 1.3521410E-001, 7.6060318E-002, 6.8045016E-002, 5.6248561E-005, 2.6478450E-008, 4.4979283E-004, 4.5840403E+002
 2.4007536E+001, 1.3276567E-001, 7.7985762E-002, 6.9649691E-002, 5.7683493E-005, 1.8280405E-008, 4.6126848E-004, 4.5621520E+002
 2.5006078E+001, 1.2779683E-001, 8.1892888E-002, 7.2906324E-002, 6.0813638E-005, 2.4722496E-007, 4.8460219E-004, 4.7081066E+002
 2.6003599E+001, 1.2755993E-001, 8.2079512E-002, 7.3061477E-002, 6.0752190E-005, 3.2654288E-008, 4.8567109E-004, 4.5913660E+002
 2.7010197E+001, 1.2535105E-001, 8.3816602E-002, 7.4509132E-002, 6.2023632E-005, 1.6834919E-008, 4.9601914E-004, 4.5916615E+002
 2.8005674E+001, 1.2337975E-001, 8.5366772E-002, 7.5801118E-002, 6.3213235E-005, 5.4859608E-008, 5.0526559E-004, 4.5747995E+002
 2.9007991E+001, 1.1610532E-001, 9.1087138E-002, 8.0568760E-002, 6.7613208E-005, 1.7999208E-007, 5.3938858E-004, 4.7101871E+002
 3.0006487E+001, 1.1745113E-001, 9.0028962E-002, 7.9686682E-002, 6.6725513E-005, 7.6546142E-008, 5.3306041E-004, 4.6747322E+002
 3.1005575E+001, 1.1417165E-001, 9.2607999E-002, 8.1835983E-002, 6.8604738E-005, 5.0771870E-008, 5.4842221E-004, 4.6682488E+002
 3.2004270E+001, 1.1399071E-001, 9.2750357E-002, 8.1954540E-002, 6.8666282E-005, 1.0557818E-008, 5.4926103E-004, 4.5632129E+002
 3.3000306E+001, 1.1036219E-001, 9.5603801E-002, 8.4332633E-002, 7.0802315E-005, 2.2272210E-008, 5.6626961E-004, 4.6339963E+002
 3.4005588E+001, 1.0742663E-001, 9.7912321E-002, 8.6256561E-002, 7.2520414E-005, 1.7429509E-008, 5.8002789E-004, 4.5770243E+002
 3.5009209E+001, 1.0575667E-001, 9.9225536E-002, 8.7351041E-002, 7.3519735E-005, 3.0324240E-008, 5.8785912E-004, 4.6239396E+002
 3.6007210E+001, 1.0557869E-001, 9.9365549E-002, 8.7467670E-002, 7.3593404E-005, 6.5169568E-009, 5.8868696E-004, 4.5651595E+002
 3.7007412E+001, 1.0351845E-001, 1.0098566E-001, 8.8817947E-002, 7.4834889E-005, 4.1244865E-008, 5.9835022E-004, 4.5628049E+002
 3.8004824E+001, 9.8605331E-002, 1.0484894E-001, 9.2038077E-002, 7.7953982E-005, 2.5748536E-007, 6.2142728E-004, 4.6702756E+002
 3.9004088E+001, 9.9697687E-002, 1.0399036E-001, 9.1322001E-002, 7.7035265E-005, 4.6660954E-009, 6.1624979E-004, 4.5296580E+002
 4.0001947E+001, 9.5767403E-002, 1.0708105E-001, 9.3897882E-002, 7.9380753E-005, 4.2857497E-008, 6.3467946E-004, 4.6178480E+002
 4.1003443E+001, 9.3506996E-002, 1.0885858E-001, 9.5379344E-002, 8.0737712E-005, 6.5234350E-008, 6.4528050E-004, 4.6362559E+002
 4.2008020E+001, 9.4418849E-002, 1.0814157E-001, 9.4781700E-002, 8.0158090E-005, 3.1223811E-008, 6.4099733E-004, 4.5703000E+002
 4.3000172E+001, 9.4043286E-002, 1.0843670E-001, 9.5027903E-002, 8.0508037E-005, 2.1930032E-007, 6.4278440E-004, 4.5954387E+002
 4.4002556E+001, 9.2165278E-002, 1.0991381E-001, 9.6258649E-002, 8.1457640E-005, 1.4014337E-008, 6.5155527E-004, 4.5539622E+002
 4.5009060E+001, 8.8698200E-002, 1.1264030E-001, 9.8530928E-002, 8.3492456E-005, 1.8425510E-008, 6.6780580E-004, 4.6073801E+002
 4.6006787E+001, 8.7636591E-002, 1.1347510E-001, 9.9226709E-002, 8.4141781E-005, 4.1531392E-008, 6.7278711E-004, 4.6271205E+002
 4.7007586E+001, 8.5310363E-002, 1.1530437E-001, 1.0075130E-001, 8.5546654E-005, 1.3254913E-007, 6.8369852E-004, 4.6028703E+002
 4.8007797E+001, 8.3140821E-002, 1.1701028E-001, 1.0217326E-001, 8.6946192E-005, 2.9230029E-007, 6.9389348E-004, 4.6183885E+002
 4.9008694E+001, 8.3846972E-002, 1.1645524E-001, 1.0171038E-001, 8.6369636E-005, 4.7053754E-008, 6.9055020E-004, 4.5884489E+002
 5.0007136E+001, 8.0621937E-002, 1.1898621E-001, 1.0382543E-001, 9.1275479E-005, 4.9131836E-006, 7.0628817E-004, 4.6118259E+002
 5.1008786E+001, 8.0149070E-002, 1.1936128E-001, 1.0413462E-001, 8.9763306E-005, 1.3120561E-006, 7.0813589E-004, 4.5830093E+002
 5.2002816E+001, 7.9545640E-002, 1.1982702E-001, 1.0453176E-001, 9.4862305E-005, 1.2463426E-005, 7.1193991E-004, 4.6197173E+002
 5.3003944E+001, 7.6422550E-002, 1.2221257E-001, 1.0660222E-001, 1.4000149E-004, 6.0205404E-005, 7.3554019E-004, 4.6495860E+002
 5.4005019E+001, 7.7157479E-002, 1.2168659E-001, 1.0610329E-001, 1.0769922E-004, 2.4326907E-005, 7.2550073E-004, 4.5747940E+002
 5.5007146E+001, 7.3137981E-002, 1.2455600E-001, 1.0882305E-001, 2.8295473E-004, 2.7159436E-004, 7.8006092E-004, 4.6322305E+002
 5.6010825E+001, 7.1626582E-002, 1.2560043E-001, 1.0982726E-001, 3.5458931E-004, 5.0883993E-004, 8.0161784E-004, 4.7402639E+002
 5.7002272E+001, 7.0919428E-002, 1.2629634E-001, 1.1025363E-001, 2.7408405E-004, 3.7462162E-004, 7.8823373E-004, 4.6209807E+002
 5.8001853E+001, 7.2338322E-002, 1.2533285E-001, 1.0929187E-001, 1.8951175E-004, 1.9387200E-004, 7.6434700E-004, 4.5873052E+002
 5.9006409E+001, 7.1602655E-002, 1.2585741E-001, 1.0978845E-001, 2.2123774E-004, 2.4522877E-004, 7.7425357E-004, 4.5504988E+002
 6.0010534E+001, 7.1208962E-002, 1.2612592E-001, 1.1006434E-001, 2.4884110E-004, 2.5664141E-004, 7.8178323E-004, 4.5224442E+002
 6.1006037E+001, 6.8385108E-002, 1.2815325E-001, 1.1198438E-001, 3.7169422E-004, 3.6970893E-004, 8.2012155E-004, 4.6144157E+002
 6.2002318E+001, 6.8002657E-002, 1.2843717E-001, 1.1223229E-001, 3.7794955E-004, 4.1485451E-004, 8.2312158E-004, 4.6027486E+002
 6.3009470E+001, 6.7144128E-002, 1.2896915E-001, 1.1282510E-001, 4.5726702E-004, 5.8385644E-004, 8.4336907E-004, 4.4899466E+002
 6.4010238E+001, 6.7601763E-002, 1.2863954E-001, 1.1251791E-001, 4.3987811E-004, 5.5168882E-004, 8.3769514E-004, 4.5746061E+002
 6.5006733E+001, 6.6398868E-002, 1.2959138E-001, 1.1330868E-001, 4.3922135E-004, 5.3009179E-004, 8.4307243E-004, 4.5253126E+002
 6.6005870E+001, 6.7077295E-002, 1.2912737E-001, 1.1283669E-001, 3.9399923E-004, 4.9922999E-004, 8.3059686E-004, 4.4985073E+002
 6.7007981E+001, 6.5539738E-002, 1.2999588E-001, 1.1395209E-001, 6.0098560E-004, 7.5642415E-004, 8.8042010E-004, 4.5606861E+002
 6.8003366E+001, 6.5113781E-002, 1.3035927E-001, 1.1422891E-001, 5.8746330E-004, 7.0826083E-004, 8.7960128E-004, 4.4768859E+002
 6.9007099E+001, 6.4934234E-002, 1.3007102E-001, 1.1432465E-001, 7.6608767E-004, 1.6670677E-003, 9.1658243E-004, 4.5119640E+002
