s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0048719E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 1.6055907E-029, 1.0317085E-028, 5.0110742E-030, 2.0466909E+001
 2.0010212E+000, 2.2508610E-001, 5.5575180E-003, 7.9656764E-003, 4.3275980E-005, 1.2669071E-004, 4.2706529E-005, 8.8379576E+001
 3.0009374E+000, 2.2081560E-001, 8.9732860E-003, 9.9562652E-003, 1.1529224E-004, 2.4587634E-004, 8.1225043E-005, 1.2676795E+002
 4.0054492E+000, 2.1462068E-001, 1.3987356E-002, 1.2835919E-002, 1.8717621E-004, 3.4471847E-004, 1.3044697E-004, 1.7801478E+002
 5.0055214E+000, 2.0943402E-001, 1.8223643E-002, 1.5232328E-002, 2.1898603E-004, 4.3145422E-004, 1.6577541E-004, 2.2049968E+002
 6.0069925E+000, 2.0351226E-001, 2.3108705E-002, 1.7966720E-002, 2.3235772E-004, 4.4299431E-004, 2.0147041E-004, 2.6347817E+002
 7.0017846E+000, 1.9818036E-001, 2.7538220E-002, 2.0425014E-002, 2.2761440E-004, 4.1195965E-004, 2.3018683E-004, 3.0150750E+002
 8.0024582E+000, 1.9341031E-001, 3.1513126E-002, 2.2622111E-002, 2.1626735E-004, 3.7181617E-004, 2.5442180E-004, 3.3048343E+002
 9.0035716E+000, 1.8549279E-001, 3.8135465E-002, 2.6265840E-002, 1.8401072E-004, 2.7311831E-004, 2.9190903E-004, 3.7027711E+002
 1.0003375E+001, 1.8191163E-001, 4.1150820E-002, 2.7910486E-002, 1.5779999E-004, 2.0750229E-004, 3.0648475E-004, 3.8599377E+002
 1.1009706E+001, 1.7630168E-001, 4.5852994E-002, 3.0489538E-002, 1.2841155E-004, 1.3268713E-004, 3.3169934E-004, 4.0268925E+002
 1.2006418E+001, 1.6598899E-001, 5.4456873E-002, 3.5236563E-002, 9.6950609E-005, 4.2116894E-005, 3.8266421E-004, 4.3870696E+002
 1.3010216E+001, 1.6152998E-001, 5.8165398E-002, 3.7290619E-002, 8.9737997E-005, 1.7707553E-005, 4.0600515E-004, 4.5094347E+002
 1.4009626E+001, 1.5525051E-001, 6.3368503E-002, 4.0186385E-002, 9.0705377E-005, 5.0878364E-006, 4.4115169E-004, 4.5862379E+002
 1.5006529E+001, 1.4772868E-001, 6.9590747E-002, 4.3656703E-002, 9.7727023E-005, 1.4436778E-006, 4.8445145E-004, 4.6641249E+002
 1.6008993E+001, 1.4296218E-001, 7.3532697E-002, 4.5855923E-002, 1.0272372E-004, 4.8127107E-007, 5.1200159E-004, 4.8071147E+002
 1.7003368E+001, 1.4097718E-001, 7.5174358E-002, 4.6771766E-002, 1.0477130E-004, 9.8014540E-008, 5.2346788E-004, 4.7241148E+002
 1.8010122E+001, 1.3746095E-001, 7.8081156E-002, 4.8394353E-002, 1.0915562E-004, 4.4438657E-007, 5.4393479E-004, 4.7476444E+002
 1.9000443E+001, 1.3040462E-001, 8.3915105E-002, 5.1650400E-002, 1.1756841E-004, 7.2361906E-007, 5.8492828E-004, 4.8642394E+002
 2.0007860E+001, 1.2835229E-001, 8.5612869E-002, 5.2597202E-002, 1.1941623E-004, 6.6636264E-008, 5.9672806E-004, 4.8037254E+002
 2.1001239E+001, 1.2423330E-001, 8.9018491E-002, 5.4497819E-002, 1.2422243E-004, 7.7775562E-008, 6.2063570E-004, 4.8050349E+002
 2.2008965E+001, 1.1797766E-001, 9.4190761E-002, 5.7384325E-002, 1.3148658E-004, 1.1531401E-007, 6.5693768E-004, 4.8927443E+002
 2.3000754E+001, 1.1485637E-001, 9.6771602E-002, 5.8824539E-002, 1.3504376E-004, 3.6256738E-008, 6.7503692E-004, 4.9100449E+002
 2.4004642E+001, 1.0840749E-001, 1.0210335E-001, 6.1800271E-002, 1.4271104E-004, 3.2179841E-007, 7.1249698E-004, 5.0084703E+002
 2.5007532E+001, 1.0084301E-001, 1.0830861E-001, 6.5296532E-002, 1.7801479E-004, 6.6416653E-005, 7.6180240E-004, 5.1220160E+002
 2.6000733E+001, 1.0455327E-001, 1.0529037E-001, 6.3578652E-002, 1.4702227E-004, 4.6994288E-008, 7.3482964E-004, 4.8775643E+002
