s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0004910E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 2.1655093E-026, 1.9170274E-025, 6.9600110E-027, 2.0727262E+001
 2.0010987E+000, 2.2352073E-001, 6.6503103E-003, 8.0538094E-003, 1.6458564E-004, 1.7846012E-004, 2.3568217E-004, 1.0347526E+002
 3.0019262E+000, 2.1763073E-001, 1.1271006E-002, 1.0285323E-002, 3.0775536E-004, 3.9752986E-004, 4.1925474E-004, 1.4953467E+002
 4.0039596E+000, 2.1274291E-001, 1.5102109E-002, 1.2136583E-002, 4.2764994E-004, 5.8961520E-004, 5.7171576E-004, 1.9716528E+002
 5.0040326E+000, 2.0735032E-001, 1.9481404E-002, 1.4164448E-002, 4.7009462E-004, 6.1703228E-004, 7.2551785E-004, 2.4075641E+002
 6.0067767E+000, 2.0090760E-001, 2.4694531E-002, 1.6581739E-002, 5.2451859E-004, 7.2378802E-004, 9.0944918E-004, 2.8857325E+002
 7.0028220E+000, 1.9892963E-001, 2.6298871E-002, 1.7321252E-002, 5.3665139E-004, 7.6762341E-004, 9.6505541E-004, 3.0902624E+002
 8.0062206E+000, 1.8926456E-001, 3.4324446E-002, 2.0942774E-002, 5.1269579E-004, 5.7600825E-004, 1.2248964E-003, 3.5991500E+002
 9.0026706E+000, 1.8024832E-001, 4.1900962E-002, 2.4306540E-002, 4.3131038E-004, 3.3126506E-004, 1.4574805E-003, 4.0984741E+002
 1.0001808E+001, 1.6898479E-001, 5.1304956E-002, 2.8514324E-002, 3.6531055E-004, 1.0076677E-004, 1.7537427E-003, 4.5327836E+002
 1.1005148E+001, 1.7211412E-001, 4.8793132E-002, 2.7334554E-002, 3.2313098E-004, 5.0428076E-005, 1.6616670E-003, 4.4689794E+002
 1.2006606E+001, 1.6525285E-001, 5.4429393E-002, 2.9907658E-002, 3.3836266E-004, 1.4048767E-005, 1.8510881E-003, 4.6040178E+002
 1.3001921E+001, 1.6117784E-001, 5.7769680E-002, 3.1436641E-002, 3.5172732E-004, 4.1748521E-007, 1.9642859E-003, 4.7009534E+002
 1.4000343E+001, 1.5897654E-001, 5.9567976E-002, 3.2263230E-002, 3.6260300E-004, 7.1488718E-008, 2.0260243E-003, 4.7098929E+002
 1.5005233E+001, 1.5149558E-001, 6.5678162E-002, 3.5072482E-002, 4.0030011E-004, 9.3836575E-008, 2.2359577E-003, 4.9000246E+002
 1.6006754E+001, 1.5128819E-001, 6.5847772E-002, 3.5150311E-002, 4.0118439E-004, 1.3107999E-008, 2.2417501E-003, 4.8746031E+002
 1.7005056E+001, 1.4858956E-001, 6.8051967E-002, 3.6163687E-002, 4.1474455E-004, 2.7367974E-008, 2.3174733E-003, 4.8657052E+002
 1.8007926E+001, 1.4805625E-001, 6.8487609E-002, 3.6363944E-002, 4.1739455E-004, 1.1072117E-008, 2.3324329E-003, 4.8597260E+002
 1.9004108E+001, 1.4847604E-001, 6.8144564E-002, 3.6206345E-002, 4.1540669E-004, 7.1952814E-008, 2.3206744E-003, 4.8324443E+002
 2.0001888E+001, 1.4304564E-001, 7.2580188E-002, 3.8245501E-002, 4.4257074E-004, 2.8484790E-008, 2.4730297E-003, 4.9022056E+002
 2.1008972E+001, 1.4237058E-001, 7.3131589E-002, 3.8498997E-002, 4.4595172E-004, 1.4880018E-008, 2.4919701E-003, 4.8710072E+002
 2.2006381E+001, 1.3979074E-001, 7.5238634E-002, 3.9467787E-002, 4.5899761E-004, 8.4128604E-008, 2.5643739E-003, 4.9069164E+002
 2.3004632E+001, 1.3726266E-001, 7.7303621E-002, 4.0417104E-002, 4.7163920E-004, 2.3350600E-008, 2.6353013E-003, 4.9236632E+002
 2.4007523E+001, 1.3534142E-001, 7.8872859E-002, 4.1138560E-002, 4.8129369E-004, 3.1781152E-008, 2.6892113E-003, 4.9304853E+002
 2.5004635E+001, 1.3567670E-001, 7.8599084E-002, 4.1012638E-002, 4.7955203E-004, 6.9768500E-009, 2.6797935E-003, 4.9208133E+002
 2.6007039E+001, 1.3292109E-001, 8.0849760E-002, 4.2047426E-002, 4.9344352E-004, 2.9140733E-008, 2.7571234E-003, 4.8614476E+002
 2.7004769E+001, 1.3159119E-001, 8.1935806E-002, 4.2546865E-002, 5.0026362E-004, 1.0024345E-007, 2.7944636E-003, 4.8905196E+002
 2.8007507E+001, 1.3328341E-001, 8.0553899E-002, 4.1911353E-002, 4.9156919E-004, 7.1505532E-009, 2.7469476E-003, 4.8607028E+002
 2.9007591E+001, 1.3255816E-001, 8.1146220E-002, 4.2183708E-002, 4.9525109E-004, 2.8007915E-008, 2.7673045E-003, 4.8919201E+002
 3.0003137E+001, 1.3042589E-001, 8.2887710E-002, 4.2984429E-002, 5.0604289E-004, 6.5394595E-008, 2.8271488E-003, 4.8870045E+002
