s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0034100E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 2.1592952E-031, 2.6997477E-030, 3.7508525E-031, 2.0402465E+001
 2.0035148E+000, 2.2529138E-001, 6.0126624E-003, 6.6929889E-003, 2.6994742E-005, 3.5302346E-004, 3.6229168E-004, 8.3528209E+001
 3.0034135E+000, 2.2068858E-001, 1.0222662E-002, 7.9319283E-003, 1.2103674E-004, 3.6838197E-004, 6.5946827E-004, 1.1748342E+002
 4.0064892E+000, 2.1879458E-001, 1.1921746E-002, 8.4319464E-003, 1.6040357E-004, 5.2415763E-004, 7.7971522E-004, 1.3542884E+002
 5.0018385E+000, 2.1555587E-001, 1.4828347E-002, 9.2952752E-003, 2.4200639E-004, 7.1065091E-004, 9.8850252E-004, 1.6621868E+002
 6.0067518E+000, 2.1342980E-001, 1.6785865E-002, 9.8611621E-003, 2.6687213E-004, 7.5533917E-004, 1.1226005E-003, 1.8230485E+002
 7.0049680E+000, 2.0614738E-001, 2.3532959E-002, 1.1797906E-002, 3.2610909E-004, 8.5043270E-004, 1.5790736E-003, 2.3039621E+002
 8.0027890E+000, 2.0292952E-001, 2.6537850E-002, 1.2656184E-002, 3.4382326E-004, 8.2821824E-004, 1.7804906E-003, 2.5376995E+002
 9.0066123E+000, 1.9826415E-001, 3.0882726E-002, 1.3896442E-002, 3.6856056E-004, 8.5482974E-004, 2.0715393E-003, 2.8300615E+002
 1.0008291E+001, 1.9619315E-001, 3.2851583E-002, 1.4447047E-002, 3.5757546E-004, 7.9668940E-004, 2.1986208E-003, 2.9643355E+002
 1.1007182E+001, 1.8871339E-001, 3.9924975E-002, 1.6434781E-002, 3.3692081E-004, 6.5980864E-004, 2.6592524E-003, 3.2522063E+002
 1.2008306E+001, 1.8412166E-001, 4.4253199E-002, 1.7655620E-002, 3.3302341E-004, 5.9452919E-004, 2.9430062E-003, 3.4617657E+002
 1.3009442E+001, 1.8069546E-001, 4.7497389E-002, 1.8565767E-002, 3.2064513E-004, 5.2804541E-004, 3.1536447E-003, 3.5675882E+002
 1.4005355E+001, 1.7497351E-001, 5.2915277E-002, 2.0085309E-002, 2.9920431E-004, 4.2143795E-004, 3.5052507E-003, 3.7476942E+002
 1.5008596E+001, 1.6907361E-001, 5.8501561E-002, 2.1651128E-002, 2.7538629E-004, 3.2087975E-004, 3.8674154E-003, 3.8781980E+002
 1.6008703E+001, 1.6787320E-001, 5.9634016E-002, 2.1969938E-002, 2.7322093E-004, 3.0550510E-004, 3.9414100E-003, 3.8206546E+002
 1.7003487E+001, 1.6261611E-001, 6.4597603E-002, 2.3365013E-002, 2.5946212E-004, 2.4158603E-004, 4.2648078E-003, 3.9509944E+002
 1.8002879E+001, 1.6033731E-001, 6.6759045E-002, 2.3969496E-002, 2.4764085E-004, 1.9904561E-004, 4.4043723E-003, 4.0110608E+002
 1.9011786E+001, 1.5629108E-001, 7.0572047E-002, 2.5043018E-002, 2.4066736E-004, 1.6471897E-004, 4.6535836E-003, 4.0236824E+002
 2.0009020E+001, 1.5225272E-001, 7.4377790E-002, 2.6114599E-002, 2.3388718E-004, 1.2874533E-004, 4.9023592E-003, 4.0781993E+002
 2.1004068E+001, 1.4655931E-001, 7.9731181E-002, 2.7625871E-002, 2.3189595E-004, 9.4082762E-005, 5.2539358E-003, 4.1997264E+002
 2.2008679E+001, 1.4343525E-001, 8.2669140E-002, 2.8454753E-002, 2.2986791E-004, 7.7759469E-005, 5.4466800E-003, 4.2209420E+002
 2.3002030E+001, 1.4257179E-001, 8.3485557E-002, 2.8683604E-002, 2.2645445E-004, 6.7927877E-005, 5.4996239E-003, 4.1938546E+002
