s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 1.0865967E+000, 4.7704132E-002, 3.4436240E+000, 2.2620342E-001,-1.9979126E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0371885E+001, 3.7155336E+000, 2.0802788E-005, 7.2949421E-003
 1.1430163E+000, 6.7496451E-001, 3.4661969E+000, 2.6787429E-001,-2.2135720E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0160846E+001, 4.4068221E+000, 2.8022031E-004, 1.1879644E-002
 1.2234163E+000, 4.3215253E+000, 1.8699914E+000, 2.5505216E-001,-2.5027758E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1904309E+001, 6.4440661E+000, 1.7544998E-003, 8.1527856E-003
 1.2670094E+000, 1.5768590E+001,-3.1932333E+000, 3.3578563E-001,-2.7048971E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6414561E+001, 1.2908438E+001, 3.7743134E-003, 8.5847987E-003
 1.3341066E+000, 2.9098179E+001,-9.1570597E+000, 4.3080843E-001,-2.8784216E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1061631E+001, 2.0369049E+001, 4.8106791E-003, 8.8720186E-003
 1.3880244E+000, 3.3435241E+001,-1.1692645E+001, 4.4382363E-001,-3.0996595E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3925340E+001, 2.2183320E+001, 4.7558724E-003, 9.5045788E-003
 1.4436274E+000, 4.0298054E+001,-1.3091206E+001, 5.0663654E-001,-3.3286167E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7297628E+001, 2.7710156E+001, 4.9548471E-003, 1.0678648E-002
 1.5029370E+000, 4.9843445E+001,-1.4723971E+001, 6.0512011E-001,-3.5316676E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0468639E+001, 3.5721063E+001, 5.5227502E-003, 1.2137342E-002
 1.5641001E+000, 6.3746818E+001,-2.1211089E+001, 6.6288758E-001,-3.7594865E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6175557E+001, 4.3194857E+001, 6.9538032E-003, 1.3833097E-002
 1.6224991E+000, 7.8645169E+001,-2.6436038E+001, 7.7498657E-001,-3.9706334E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0737705E+001, 5.2980146E+001, 7.9626373E-003, 1.6575822E-002
 1.6982806E+000, 8.7080180E+001,-3.0172892E+001, 7.7263023E-001,-4.2701614E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2640550E+001, 5.7675648E+001, 9.5286425E-003, 1.7221677E-002
 1.7409296E+000, 9.0283886E+001,-2.9581435E+001, 7.9549228E-001,-4.5603742E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2037440E+001, 6.1493383E+001, 1.0509571E-002, 1.9463089E-002
 1.8049033E+000, 9.5484631E+001,-3.1707559E+001, 7.9616155E-001,-4.7642003E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6110401E+001, 6.4568469E+001, 1.0396482E-002, 2.0384531E-002
 1.8688768E+000, 1.0316464E+002,-3.3028286E+001, 8.3171353E-001,-5.0627176E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3086031E+001, 7.0963001E+001, 9.8210844E-003, 1.9524140E-002
 1.9328505E+000, 1.0573177E+002,-3.4467011E+001, 7.8820168E-001,-5.3308680E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4522273E+001, 7.2047628E+001, 8.2036493E-003, 1.8107297E-002
 1.9968241E+000, 1.1447087E+002,-3.6724244E+001, 8.4572659E-001,-5.5545785E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4054323E+001, 7.8586796E+001, 6.5201419E-003, 1.7260991E-002
 2.0580380E+000, 1.1282873E+002,-3.6998030E+001, 7.6320580E-001,-5.8138336E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1475785E+001, 7.6588089E+001, 4.7199568E-003, 1.5159344E-002
 2.1174450E+000, 1.1195190E+002,-3.7261597E+001, 7.2471571E-001,-6.0165495E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7896578E+001, 7.5409000E+001, 3.8600884E-003, 1.5294647E-002
 2.1757169E+000, 1.0398331E+002,-3.5178350E+001, 6.2217907E-001,-6.2240139E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2646110E+001, 6.9420915E+001, 3.9594667E-003, 1.5624161E-002
 2.2378736E+000, 9.8884437E+001,-3.2920359E+001, 5.8137426E-001,-6.3854643E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8262404E+001, 6.6539067E+001, 4.2222285E-003, 1.6102330E-002
 2.2806063E+000, 9.4008455E+001,-2.9908818E+001, 5.5926235E-001,-6.5161076E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6595753E+001, 6.4652383E+001, 5.0270817E-003, 1.7262878E-002
 2.3447053E+000, 9.4197621E+001,-3.1084828E+001, 5.4901078E-001,-6.6242769E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6416681E+001, 6.3655180E+001, 6.0804812E-003, 1.8432257E-002
 2.4042585E+000, 9.6047947E+001,-3.1394275E+001, 5.8008504E-001,-6.7107508E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8200065E+001, 6.5227047E+001, 6.7650251E-003, 1.9324481E-002
 2.4646153E+000, 9.6131416E+001,-3.1876978E+001, 5.9433980E-001,-6.8326825E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7733626E+001, 6.4841946E+001, 7.0412554E-003, 2.0016725E-002
 2.5380223E+000, 9.6928405E+001,-3.0869709E+001, 6.3878643E-001,-6.9176838E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1094501E+001, 6.6690565E+001, 6.8163736E-003, 2.0114767E-002
 2.5930774E+000, 9.4966930E+001,-2.9192131E+001, 6.5730497E-001,-7.0043825E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1726237E+001, 6.6425099E+001, 6.4896300E-003, 2.0590637E-002
 2.6481323E+000, 9.5075438E+001,-3.0134660E+001, 6.6517751E-001,-7.0712904E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1908987E+001, 6.5598885E+001, 5.8739145E-003, 2.0188047E-002
 2.7031875E+000, 9.5005858E+001,-3.0465591E+001, 6.7953563E-001,-7.1113406E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4376563E+001, 6.5212692E+001, 5.4105736E-003, 2.0328738E-002
 2.7765944E+000, 9.2292533E+001,-2.9289770E+001, 6.8328101E-001,-7.1614243E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2978378E+001, 6.3678883E+001, 5.0905371E-003, 2.0639313E-002
 2.8238497E+000, 9.2729869E+001,-2.9429381E+001, 7.0045789E-001,-7.1754696E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4039489E+001, 6.3993770E+001, 4.5322812E-003, 2.0351557E-002
 2.8868568E+000, 8.7335513E+001,-2.7902744E+001, 6.5239187E-001,-7.1837218E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1292171E+001, 6.0077977E+001, 3.7649466E-003, 1.9752309E-002
 2.9498639E+000, 7.9832996E+001,-2.5469705E+001, 5.9421243E-001,-7.1733000E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7856932E+001, 5.4950331E+001, 3.2235673E-003, 1.9481947E-002
 3.0128710E+000, 7.0452589E+001,-2.2341887E+001, 5.1955633E-001,-7.1382505E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2953512E+001, 4.8623120E+001, 3.0569226E-003, 1.9414243E-002
 3.0601263E+000, 6.5265201E+001,-1.9883369E+001, 4.9755314E-001,-7.0851572E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0976065E+001, 4.5872300E+001, 3.1007173E-003, 1.9515050E-002
 3.1306121E+000, 6.2823017E+001,-1.8584475E+001, 5.0136883E-001,-6.9910575E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1579267E+001, 4.4732920E+001, 3.2094455E-003, 1.9562691E-002
 3.1853461E+000, 6.1355887E+001,-1.8435047E+001, 4.9650218E-001,-6.8906752E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0967294E+001, 4.3410451E+001, 3.2867818E-003, 1.9532147E-002
 3.2400801E+000, 5.8894188E+001,-1.7599470E+001, 4.8793141E-001,-6.7864338E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0355358E+001, 4.1775863E+001, 3.3989736E-003, 1.9529976E-002
 3.3028836E+000, 5.8731608E+001,-1.7406949E+001, 5.0499503E-001,-6.6683892E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2263484E+001, 4.1822986E+001, 3.4962645E-003, 1.9613924E-002
 3.3642836E+000, 5.9185911E+001,-1.7822702E+001, 5.2546920E-001,-6.5255162E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3175196E+001, 4.1882153E+001, 3.5143197E-003, 1.9775856E-002
 3.4293675E+000, 5.7462307E+001,-1.6972640E+001, 5.2959666E-001,-6.3904057E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3701947E+001, 4.1012873E+001, 3.4858414E-003, 1.9901470E-002
 3.4833996E+000, 5.6120475E+001,-1.6621042E+001, 5.2877962E-001,-6.2479468E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3557668E+001, 4.0021964E+001, 3.4936349E-003, 2.0130273E-002
 3.5509396E+000, 5.4988227E+001,-1.6220873E+001, 5.2878612E-001,-6.0929556E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3535520E+001, 3.9290047E+001, 3.3986925E-003, 2.0240213E-002
 3.6049714E+000, 5.4277160E+001,-1.6110129E+001, 5.2708069E-001,-5.9387844E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3059873E+001, 3.8688172E+001, 3.2317720E-003, 2.0239540E-002
 3.6725113E+000, 5.2765290E+001,-1.5767695E+001, 5.1598276E-001,-5.7797894E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2973059E+001, 3.7507798E+001, 3.0820865E-003, 2.0215169E-002
 3.7265434E+000, 5.0800227E+001,-1.5095039E+001, 5.0246653E-001,-5.6149704E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1895869E+001, 3.6202040E+001, 2.9339888E-003, 2.0187175E-002
 3.7805753E+000, 4.9224695E+001,-1.4401144E+001, 4.9190880E-001,-5.4660947E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1036946E+001, 3.5309994E+001, 2.8789405E-003, 2.0106058E-002
 3.8481152E+000, 4.8155929E+001,-1.4146668E+001, 4.8290109E-001,-5.2908964E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0829166E+001, 3.4486871E+001, 2.8674484E-003, 2.0027142E-002
 3.9021473E+000, 4.7165705E+001,-1.4008774E+001, 4.7289362E-001,-5.1240069E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0583071E+001, 3.3624700E+001, 2.8628381E-003, 1.9910659E-002
 3.9696872E+000, 4.6311579E+001,-1.3506163E+001, 4.7154961E-001,-4.9523672E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0224583E+001, 3.3272013E+001, 2.8642728E-003, 1.9826783E-002
 4.0237193E+000, 4.5133005E+001,-1.2839798E+001, 4.6924979E-001,-4.7766247E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0345406E+001, 3.2757680E+001, 2.8557077E-003, 1.9845652E-002
 4.0912590E+000, 4.4301921E+001,-1.2603625E+001, 4.6572885E-001,-4.6003087E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0152131E+001, 3.2159425E+001, 2.9008473E-003, 1.9943857E-002
 4.1452913E+000, 4.4894701E+001,-1.2803998E+001, 4.6299911E-001,-4.4514137E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0421800E+001, 3.2549251E+001, 3.0941091E-003, 2.0143101E-002
 4.2020245E+000, 4.5830897E+001,-1.3276487E+001, 4.3779351E-001,-4.3671623E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1660558E+001, 3.2987837E+001, 3.3041596E-003, 2.0349500E-002
 4.2614598E+000, 4.7480556E+001,-1.3891742E+001, 3.7409283E-001,-4.5697219E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2503619E+001, 3.3958337E+001, 3.4853402E-003, 2.0622656E-002
 4.3208952E+000, 4.9652716E+001,-1.4754072E+001, 2.3995157E-001,-5.3139691E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3538067E+001, 3.5133282E+001, 3.6461796E-003, 2.0863306E-002
 4.3803301E+000, 5.2465792E+001,-1.5775833E+001, 2.2443663E-002,-7.0398762E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4689007E+001, 3.6705363E+001, 3.8155479E-003, 2.1190477E-002
 4.4546242E+000, 5.4948353E+001,-1.6524629E+001,-3.4974914E-001,-1.1291627E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5988342E+001, 3.8062683E+001, 4.0244367E-003, 2.1712934E-002
 4.5021725E+000, 5.7665882E+001,-1.7525929E+001,-8.0150586E-001,-2.1470311E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6359689E+001, 3.9316977E+001, 4.2781432E-003, 2.2311656E-002
 4.5675511E+000, 6.0070701E+001,-1.8174333E+001,-1.2998304E+000,-3.3293535E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7445126E+001, 4.0563244E+001, 4.5656945E-003, 2.2913580E-002
 4.6329298E+000, 6.4803195E+001,-2.0038948E+001,-1.8859509E+000,-4.3163774E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8482679E+001, 4.2835133E+001, 4.9886639E-003, 2.3705442E-002
 4.6819634E+000, 6.9379739E+001,-2.2036821E+001,-2.3733652E+000,-5.3187028E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9437392E+001, 4.4916366E+001, 5.3970579E-003, 2.4539876E-002
 4.7473421E+000, 7.3817420E+001,-2.3681143E+001,-2.8031622E+000,-5.8968320E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0912414E+001, 4.7274147E+001, 5.9041204E-003, 2.5416886E-002
 4.8127208E+000, 8.0974073E+001,-2.6684739E+001,-3.2335963E+000,-7.5545008E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2839866E+001, 5.0980193E+001, 6.4781174E-003, 2.6533748E-002
 4.8617549E+000, 8.6145044E+001,-2.8131419E+001,-3.6828412E+000,-8.0777831E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4666559E+001, 5.4250006E+001, 7.0406356E-003, 2.7747900E-002
 4.9271336E+000, 8.9580791E+001,-2.8774373E+001,-4.1817333E+000,-9.7834835E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5205161E+001, 5.6526849E+001, 7.5108092E-003, 2.8800938E-002
 4.9925122E+000, 9.4108651E+001,-3.0512485E+001,-4.6843053E+000,-1.0743300E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6368529E+001, 5.8804428E+001, 8.0388214E-003, 3.0030793E-002
 5.0448151E+000, 9.8374172E+001,-3.1864421E+001,-5.0965427E+000,-1.0844364E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6267101E+001, 6.1304765E+001, 8.4409284E-003, 3.1046974E-002
 5.1127057E+000, 1.0223478E+002,-3.3225399E+001,-5.5128011E+000,-1.1544868E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7255745E+001, 6.3381128E+001, 8.8743819E-003, 3.2096969E-002
 5.1606045E+000, 1.0580575E+002,-3.4533448E+001,-5.9726410E+000,-1.0914947E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8338641E+001, 6.5190514E+001, 9.3429479E-003, 3.3204373E-002
 5.2244692E+000, 1.1111940E+002,-3.6400579E+001,-6.6399164E+000,-1.1587022E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8377825E+001, 6.7963033E+001, 9.7941677E-003, 3.4162426E-002
 5.2883339E+000, 1.1709790E+002,-3.8529426E+001,-7.9862280E+000,-1.1770678E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9362080E+001, 7.0464541E+001, 1.0369729E-002, 3.5372852E-002
 5.3521986E+000, 1.2233186E+002,-4.0481242E+001,-9.5814409E+000,-1.2610089E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9116683E+001, 7.2143074E+001, 1.0899251E-002, 3.6521186E-002
 5.4000969E+000, 1.2613288E+002,-4.1732556E+001,-1.0823535E+001,-1.3291694E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9683355E+001, 7.3443869E+001, 1.1282396E-002, 3.7500439E-002
 5.4639616E+000, 1.3320013E+002,-4.4600683E+001,-1.1729741E+001,-1.3332630E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0096561E+001, 7.6736380E+001, 1.1598980E-002, 3.8291352E-002
 5.5278263E+000, 1.3799071E+002,-4.5892797E+001,-1.2357950E+001,-1.4152865E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2087765E+001, 7.9598439E+001, 1.1812614E-002, 3.9268801E-002
 5.5916910E+000, 1.4266296E+002,-4.7617663E+001,-1.2795317E+001,-1.6095535E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2745858E+001, 8.2089029E+001, 1.1928593E-002, 4.0042944E-002
 5.6522713E+000, 1.4733966E+002,-4.9435158E+001,-1.3369087E+001,-1.7633209E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3166639E+001, 8.4359088E+001, 1.2000309E-002, 4.0673413E-002
 5.7095680E+000, 1.5169744E+002,-5.1025703E+001,-1.4077315E+001,-1.8492174E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4492038E+001, 8.6409500E+001, 1.2046799E-002, 4.1318841E-002
 5.7668643E+000, 1.5517499E+002,-5.1871302E+001,-1.4864044E+001,-1.8558837E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4853717E+001, 8.8254057E+001, 1.2138296E-002, 4.1998495E-002
 5.8241606E+000, 1.5815981E+002,-5.3098855E+001,-1.5566432E+001,-1.8515244E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5433791E+001, 8.9309370E+001, 1.2234239E-002, 4.2624035E-002
 5.8911376E+000, 1.6194121E+002,-5.3891876E+001,-1.6076209E+001,-1.8216683E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6818221E+001, 9.1790963E+001, 1.2364693E-002, 4.3344328E-002
 5.9422426E+000, 1.6700307E+002,-5.5946603E+001,-1.6470572E+001,-1.8000889E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8926824E+001, 9.4405881E+001, 1.2536839E-002, 4.3984241E-002
 6.0061240E+000, 1.7036166E+002,-5.6818095E+001,-1.6921657E+001,-1.7645087E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0342066E+001, 9.6445461E+001, 1.2839640E-002, 4.4637822E-002
 6.0700054E+000, 1.7539633E+002,-5.8728103E+001,-1.7339074E+001,-1.7059901E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2428946E+001, 9.9158552E+001, 1.3248551E-002, 4.5474940E-002
 6.1211104E+000, 1.7897438E+002,-6.0077626E+001,-1.7597566E+001,-1.7014764E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3765519E+001, 1.0112904E+002, 1.3571346E-002, 4.6254277E-002
 6.1849914E+000, 1.8423851E+002,-6.1577584E+001,-1.7923600E+001,-1.5982127E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6310830E+001, 1.0457751E+002, 1.3846005E-002, 4.7049902E-002
 6.2474890E+000, 1.9093948E+002,-6.4040369E+001,-1.8270522E+001,-1.6058900E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9291028E+001, 1.0846800E+002, 1.4105210E-002, 4.7936024E-002
 6.3044510E+000, 1.9608383E+002,-6.5939985E+001,-1.8682589E+001,-1.5582036E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1819622E+001, 1.1130544E+002, 1.4361628E-002, 4.8651905E-002
