s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-1.6981119E-015, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6981119E-015, 0.0000000E+000, 0.0000000E+000
 3.9528470E-002, 0.0000000E+000, 7.7081213E-001, 7.0698427E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4030637E-009, 8.4151056E-001, 0.0000000E+000, 0.0000000E+000
 7.9056941E-002, 0.0000000E+000, 7.6919947E-001, 1.1325753E-001,-2.8137524E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2171686E+000, 8.8242886E-001, 2.1227620E-006, 4.8552984E-005
 1.1858542E-001, 1.0176341E-002, 7.6057996E-001, 1.3844057E-001,-2.9154972E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7462567E+000, 9.0916772E-001, 2.1227620E-006, 4.8552984E-005
 1.5811388E-001, 1.7057830E-002, 1.1429443E+000, 1.6863350E-001,-6.9634457E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2869861E+000, 1.3285660E+000, 2.1463883E-006, 4.8959422E-005
 1.9764236E-001, 2.1823407E-002, 1.1342974E+000, 1.8492317E-001,-7.1152556E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0161766E+001, 1.3409728E+000, 2.1463883E-006, 4.8959422E-005
 2.3717083E-001, 2.5044786E-002, 1.1238236E+000, 1.9205140E-001,-1.3998599E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1202088E+001, 1.3407798E+000, 2.2093402E-006, 4.9916790E-005
 2.7669930E-001, 2.7524462E-002, 1.5160621E+000, 2.1698263E-001,-1.4213736E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1593789E+001, 1.7604271E+000, 2.2093402E-006, 4.9916790E-005
 3.1066549E-001, 2.9728744E-002, 1.5096584E+000, 2.2824217E-001,-2.0440812E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3057699E+001, 1.7674249E+000, 2.3932204E-006, 5.1997291E-005
 3.3998451E-001, 3.1861682E-002, 1.5060746E+000, 2.4382830E-001,-2.0628149E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3696069E+001, 1.7815583E+000, 2.3932204E-006, 5.1997291E-005
 3.6930352E-001, 3.2829701E-002, 1.9272388E+000, 2.5945318E-001,-2.5271099E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4622336E+001, 2.2192690E+000, 3.1516231E-006, 5.7863810E-005
 3.9862251E-001, 3.6760919E-002, 1.9248366E+000, 2.7116190E-001,-2.5413272E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5544164E+001, 2.2325053E+000, 3.1516231E-006, 5.7863810E-005
 4.2794153E-001, 3.9696607E-002, 1.9228133E+000, 2.7402829E-001,-3.4549584E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6246110E+001, 2.2361927E+000, 5.1063257E-006, 6.9069104E-005
 4.5726055E-001, 5.0272792E-002, 2.3782743E+000, 2.8622932E-001,-3.4820680E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6419540E+001, 2.7144282E+000, 5.1063257E-006, 6.9069104E-005
 4.8657954E-001, 5.8028382E-002, 2.3786689E+000, 2.8821678E-001,-4.4567265E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7152958E+001, 2.7244684E+000, 1.0297613E-005, 9.2802539E-005
 5.1589859E-001, 8.5317624E-002, 2.3836233E+000, 2.8803905E-001,-4.4902670E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7269474E+001, 2.7565310E+000, 1.0297613E-005, 9.2802539E-005
 5.4521757E-001, 1.0512320E-001, 2.8223195E+000, 2.9337197E-001,-5.6789258E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7250819E+001, 3.2202467E+000, 2.4892272E-005, 1.4736007E-004
 5.7453656E-001, 1.7896209E-001, 2.8344371E+000, 2.9289936E-001,-5.9956890E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7561108E+001, 3.3056990E+000, 2.4892272E-005, 1.4736007E-004
 6.0084736E-001, 2.3173465E-001, 2.8198107E+000, 2.9369664E-001,-8.5233289E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7529629E+001, 3.3443897E+000, 5.8153788E-005, 2.5230761E-004
 6.2715811E-001, 3.9063591E-001, 2.8638337E+000, 2.9601448E-001,-9.3157424E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7553948E+001, 3.5495526E+000, 5.8153788E-005, 2.5230761E-004
 6.5346885E-001, 5.1386574E-001, 2.7633279E+000, 2.9960401E-001,-1.1537106E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7688505E+001, 3.5756439E+000, 1.2091753E-004, 4.2510088E-004
 6.7977959E-001, 8.3876566E-001, 2.6289781E+000, 3.0175552E-001,-1.2170973E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7866092E+001, 3.7682822E+000, 1.2091753E-004, 4.2510088E-004
 7.0609039E-001, 1.0895360E+000, 2.5804004E+000, 3.0489072E-001,-1.4451724E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7998270E+001, 3.9733820E+000, 2.2545445E-004, 6.8246944E-004
 7.3240113E-001, 1.6615733E+000, 2.4088611E+000, 3.1022729E-001,-1.5120219E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8126784E+001, 4.3791496E+000, 2.2545445E-004, 6.8246944E-004
 7.5871187E-001, 2.1040871E+000, 2.1886058E+000, 3.1299338E-001,-1.7689782E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8457867E+001, 4.6039173E+000, 3.7567743E-004, 1.0186084E-003
 7.8502268E-001, 2.9859658E+000, 2.0505669E+000, 3.2351101E-001,-1.8187602E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8547548E+001, 5.3582249E+000, 3.7567743E-004, 1.0186084E-003
 8.0869472E-001, 3.6495490E+000, 1.7213363E+000, 3.2782683E-001,-2.0955488E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9196634E+001, 5.6966166E+000, 5.7342273E-004, 1.4242825E-003
