s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-1.355E-19,-4.730E-03, 1.796E-05, 1.196E+00
 2.019E-01, 8.826E+00, 8.861E+00, 9.374E-05, 1.196E+00
 4.001E-01, 2.492E+01, 2.538E+01, 1.051E-03, 1.196E+00
 6.017E-01, 4.024E+01, 4.113E+01, 3.117E-02, 1.196E+00
 8.006E-01, 5.434E+01, 5.589E+01, 6.533E-02, 1.196E+00
 1.000E+00, 6.680E+01, 7.180E+01, 8.946E-02, 1.196E+00
 1.200E+00, 7.758E+01, 8.282E+01, 8.795E-02, 1.196E+00
 1.401E+00, 8.665E+01, 8.851E+01, 9.106E-02, 1.196E+00
 1.600E+00, 9.415E+01, 9.894E+01, 1.421E-01, 1.196E+00
 1.800E+00, 1.003E+02, 1.094E+02, 1.345E-01, 1.196E+00
 2.001E+00, 1.052E+02, 1.142E+02, 1.491E-01, 1.196E+00
 2.200E+00, 1.091E+02, 1.208E+02, 1.524E-01, 1.196E+00
 2.400E+00, 1.122E+02, 1.248E+02, 1.638E-01, 1.196E+00
 2.600E+00, 1.144E+02, 1.251E+02, 1.305E-01, 1.196E+00
 2.800E+00, 1.159E+02, 1.242E+02, 1.288E-01, 1.196E+00
 3.000E+00, 1.169E+02, 1.294E+02, 1.627E-01, 1.196E+00
 3.200E+00, 1.175E+02, 1.292E+02, 1.928E-01, 1.196E+00
 3.400E+00, 1.181E+02, 1.284E+02, 1.954E-01, 1.196E+00
 3.601E+00, 1.185E+02, 1.294E+02, 1.602E-01, 1.196E+00
 3.800E+00, 1.187E+02, 1.306E+02, 1.682E-01, 1.196E+00
 4.000E+00, 1.188E+02, 1.291E+02, 1.497E-01, 1.196E+00
 4.200E+00, 1.189E+02, 1.273E+02, 1.727E-01, 1.196E+00
 4.400E+00, 1.190E+02, 1.299E+02, 1.545E-01, 1.196E+00
 4.600E+00, 1.191E+02, 1.293E+02, 1.460E-01, 1.196E+00
