s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-5.082E-21,-4.227E-04, 1.796E-05, 1.196E+00
 2.019E-01, 8.658E+00, 8.724E+00, 9.099E-05, 1.196E+00
 4.000E-01, 2.444E+01, 2.523E+01, 3.461E-03, 1.196E+00
 6.006E-01, 3.888E+01, 4.131E+01, 2.225E-02, 1.196E+00
 8.005E-01, 5.162E+01, 5.970E+01, 3.711E-02, 1.196E+00
 1.000E+00, 6.240E+01, 7.307E+01, 3.846E-02, 1.196E+00
 1.200E+00, 7.136E+01, 8.730E+01, 4.844E-02, 1.196E+00
 1.400E+00, 7.855E+01, 9.523E+01, 5.676E-02, 1.196E+00
 1.600E+00, 8.408E+01, 9.916E+01, 5.691E-02, 1.196E+00
 1.800E+00, 8.828E+01, 1.043E+02, 6.376E-02, 1.196E+00
 2.000E+00, 9.127E+01, 1.074E+02, 6.335E-02, 1.196E+00
 2.200E+00, 9.343E+01, 1.122E+02, 6.831E-02, 1.196E+00
 2.400E+00, 9.507E+01, 1.135E+02, 6.040E-02, 1.196E+00
 2.600E+00, 9.624E+01, 1.158E+02, 6.377E-02, 1.196E+00
 2.800E+00, 9.713E+01, 1.149E+02, 7.077E-02, 1.196E+00
 3.000E+00, 9.792E+01, 1.166E+02, 6.407E-02, 1.196E+00
 3.200E+00, 9.854E+01, 1.195E+02, 7.210E-02, 1.196E+00
 3.400E+00, 9.892E+01, 1.176E+02, 6.580E-02, 1.196E+00
 3.600E+00, 9.909E+01, 1.203E+02, 6.976E-02, 1.196E+00
 3.800E+00, 9.913E+01, 1.215E+02, 6.769E-02, 1.196E+00
 4.000E+00, 9.936E+01, 1.187E+02, 6.660E-02, 1.196E+00
 4.200E+00, 9.942E+01, 1.195E+02, 6.166E-02, 1.196E+00
 4.400E+00, 9.944E+01, 1.218E+02, 6.268E-02, 1.196E+00
 4.600E+00, 9.956E+01, 1.202E+02, 6.317E-02, 1.196E+00
 4.800E+00, 9.960E+01, 1.197E+02, 6.696E-02, 1.196E+00
 5.000E+00, 9.970E+01, 1.205E+02, 6.003E-02, 1.196E+00
 5.200E+00, 9.971E+01, 1.210E+02, 7.265E-02, 1.196E+00
 5.400E+00, 9.970E+01, 1.217E+02, 6.614E-02, 1.196E+00
 5.600E+00, 9.971E+01, 1.197E+02, 5.815E-02, 1.196E+00
 5.800E+00, 9.971E+01, 1.202E+02, 7.146E-02, 1.196E+00
 6.000E+00, 9.959E+01, 1.204E+02, 6.033E-02, 1.196E+00
 6.200E+00, 9.953E+01, 1.186E+02, 6.434E-02, 1.196E+00
 6.400E+00, 9.957E+01, 1.203E+02, 6.317E-02, 1.196E+00
 6.600E+00, 9.961E+01, 1.196E+02, 6.797E-02, 1.196E+00
 6.800E+00, 9.962E+01, 1.203E+02, 6.677E-02, 1.196E+00
 7.000E+00, 9.956E+01, 1.224E+02, 8.380E-02, 1.196E+00
