s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-1.355E-19,-4.730E-03, 1.796E-05, 1.196E+00
 2.019E-01, 8.531E+00, 8.861E+00, 9.376E-05, 1.196E+00
 4.002E-01, 2.211E+01, 2.538E+01, 1.028E-03, 1.196E+00
 6.018E-01, 3.266E+01, 4.082E+01, 3.225E-02, 1.196E+00
 8.009E-01, 4.106E+01, 5.583E+01, 5.968E-02, 1.196E+00
 1.001E+00, 4.568E+01, 6.324E+01, 5.820E-02, 1.196E+00
 1.201E+00, 4.409E+01, 5.791E+01, 5.033E-02, 1.196E+00
 1.401E+00, 4.243E+01, 5.495E+01, 5.238E-02, 1.196E+00
 1.601E+00, 4.174E+01, 5.251E+01, 5.010E-02, 1.196E+00
 1.801E+00, 4.153E+01, 5.323E+01, 3.803E-02, 1.196E+00
 2.001E+00, 4.140E+01, 5.332E+01, 3.856E-02, 1.196E+00
 2.202E+00, 4.132E+01, 5.253E+01, 4.207E-02, 1.196E+00
 2.401E+00, 4.124E+01, 5.205E+01, 4.864E-02, 1.196E+00
 2.601E+00, 4.101E+01, 5.189E+01, 4.517E-02, 1.196E+00
 2.802E+00, 4.114E+01, 5.248E+01, 5.206E-02, 1.196E+00
 3.001E+00, 4.124E+01, 5.272E+01, 4.821E-02, 1.196E+00
 3.200E+00, 4.113E+01, 5.195E+01, 5.240E-02, 1.196E+00
 3.401E+00, 4.120E+01, 5.339E+01, 4.487E-02, 1.196E+00
 3.601E+00, 4.128E+01, 5.222E+01, 4.644E-02, 1.196E+00
 3.801E+00, 4.158E+01, 5.356E+01, 4.453E-02, 1.196E+00
 4.001E+00, 4.164E+01, 5.423E+01, 3.934E-02, 1.196E+00
 4.200E+00, 4.159E+01, 5.303E+01, 5.118E-02, 1.196E+00
 4.400E+00, 4.145E+01, 5.209E+01, 4.039E-02, 1.196E+00
 4.601E+00, 4.141E+01, 5.134E+01, 4.676E-02, 1.196E+00
