s,m/s,m/s,kg/m/s,kg/m3
 1.200E+02, 7.057E-01, 8.151E-01, 5.907E-04, 1.196E+00
 1.251E+02, 7.209E-01, 7.946E-01, 7.434E-04, 1.196E+00
 1.300E+02, 7.351E-01, 8.159E-01, 8.381E-04, 1.196E+00
 1.350E+02, 7.483E-01, 8.345E-01, 1.480E-03, 1.196E+00
 1.401E+02, 7.609E-01, 8.815E-01, 1.262E-03, 1.196E+00
 1.450E+02, 7.728E-01, 9.048E-01, 1.119E-03, 1.196E+00
 1.501E+02, 7.837E-01, 8.871E-01, 1.274E-03, 1.196E+00
 1.551E+02, 7.937E-01, 9.001E-01, 9.014E-04, 1.196E+00
 1.600E+02, 8.028E-01, 9.254E-01, 8.687E-04, 1.196E+00
 1.651E+02, 8.114E-01, 9.505E-01, 1.472E-03, 1.196E+00
 1.700E+02, 8.194E-01, 9.372E-01, 1.131E-03, 1.196E+00
 1.751E+02, 8.267E-01, 9.727E-01, 1.477E-03, 1.196E+00
 1.801E+02, 8.334E-01, 9.534E-01, 1.166E-03, 1.196E+00
 1.850E+02, 8.396E-01, 9.604E-01, 1.469E-03, 1.196E+00
 1.900E+02, 8.456E-01, 9.704E-01, 1.636E-03, 1.196E+00
 1.950E+02, 8.514E-01, 9.926E-01, 1.439E-03, 1.196E+00
 2.001E+02, 8.570E-01, 9.763E-01, 1.019E-03, 1.196E+00
 2.051E+02, 8.620E-01, 9.825E-01, 9.872E-04, 1.196E+00
 2.101E+02, 8.666E-01, 1.005E+00, 9.537E-04, 1.196E+00
 2.150E+02, 8.709E-01, 1.031E+00, 1.111E-03, 1.196E+00
 2.200E+02, 8.748E-01, 9.595E-01, 1.126E-03, 1.196E+00
 2.251E+02, 8.784E-01, 1.009E+00, 1.457E-03, 1.196E+00
 2.300E+02, 8.819E-01, 1.022E+00, 1.267E-03, 1.196E+00
 2.350E+02, 8.851E-01, 1.042E+00, 1.638E-03, 1.196E+00
 2.401E+02, 8.883E-01, 1.026E+00, 1.176E-03, 1.196E+00
 2.450E+02, 8.910E-01, 9.826E-01, 1.081E-03, 1.196E+00
 2.501E+02, 8.933E-01, 1.023E+00, 1.126E-03, 1.196E+00
 2.550E+02, 8.956E-01, 1.025E+00, 1.018E-03, 1.196E+00
 2.601E+02, 8.979E-01, 1.019E+00, 1.221E-03, 1.196E+00
 2.651E+02, 9.001E-01, 1.026E+00, 1.383E-03, 1.196E+00
 2.700E+02, 9.021E-01, 1.008E+00, 1.035E-03, 1.196E+00
 2.751E+02, 9.036E-01, 9.988E-01, 1.420E-03, 1.196E+00
 2.801E+02, 9.050E-01, 1.048E+00, 1.389E-03, 1.196E+00
 2.850E+02, 9.061E-01, 9.976E-01, 1.626E-03, 1.196E+00
 2.900E+02, 9.072E-01, 1.019E+00, 1.150E-03, 1.196E+00
 2.951E+02, 9.084E-01, 1.051E+00, 1.277E-03, 1.196E+00
 3.001E+02, 9.094E-01, 1.062E+00, 1.509E-03, 1.196E+00
 3.051E+02, 9.102E-01, 1.053E+00, 1.179E-03, 1.196E+00
 3.101E+02, 9.111E-01, 1.067E+00, 1.094E-03, 1.196E+00
 3.151E+02, 9.122E-01, 1.037E+00, 1.214E-03, 1.196E+00
 3.201E+02, 9.132E-01, 1.061E+00, 1.366E-03, 1.196E+00
 3.250E+02, 9.140E-01, 1.058E+00, 1.184E-03, 1.196E+00
 3.300E+02, 9.148E-01, 1.049E+00, 1.050E-03, 1.196E+00
 3.350E+02, 9.156E-01, 1.017E+00, 1.120E-03, 1.196E+00
 3.400E+02, 9.162E-01, 1.005E+00, 9.107E-04, 1.196E+00
 3.451E+02, 9.166E-01, 1.048E+00, 9.867E-04, 1.196E+00
 3.500E+02, 9.169E-01, 9.993E-01, 1.050E-03, 1.196E+00
 3.551E+02, 9.172E-01, 1.044E+00, 1.003E-03, 1.196E+00
 3.600E+02, 9.177E-01, 1.060E+00, 1.111E-03, 1.196E+00
 3.650E+02, 9.184E-01, 1.050E+00, 9.875E-04, 1.196E+00
 3.701E+02, 9.191E-01, 1.037E+00, 9.627E-04, 1.196E+00
 3.750E+02, 9.196E-01, 1.030E+00, 1.047E-03, 1.196E+00
 3.800E+02, 9.200E-01, 1.061E+00, 9.935E-04, 1.196E+00
 3.851E+02, 9.202E-01, 1.042E+00, 1.220E-03, 1.196E+00
 3.900E+02, 9.205E-01, 1.091E+00, 1.699E-03, 1.196E+00
 3.950E+02, 9.209E-01, 1.060E+00, 1.659E-03, 1.196E+00
 4.000E+02, 9.213E-01, 1.068E+00, 1.471E-03, 1.196E+00
 4.051E+02, 9.216E-01, 1.054E+00, 1.560E-03, 1.196E+00
 4.101E+02, 9.219E-01, 1.043E+00, 1.237E-03, 1.196E+00
 4.150E+02, 9.221E-01, 1.019E+00, 1.218E-03, 1.196E+00
 4.200E+02, 9.222E-01, 1.057E+00, 7.194E-04, 1.196E+00
 4.250E+02, 9.225E-01, 1.068E+00, 1.338E-03, 1.196E+00
 4.301E+02, 9.229E-01, 1.063E+00, 1.393E-03, 1.196E+00
 4.351E+02, 9.231E-01, 1.059E+00, 1.070E-03, 1.196E+00
 4.400E+02, 9.234E-01, 1.054E+00, 1.022E-03, 1.196E+00
 4.450E+02, 9.235E-01, 1.022E+00, 1.256E-03, 1.196E+00
 4.501E+02, 9.235E-01, 1.029E+00, 1.059E-03, 1.196E+00
 4.551E+02, 9.235E-01, 1.075E+00, 8.443E-04, 1.196E+00
 4.600E+02, 9.237E-01, 1.090E+00, 1.293E-03, 1.196E+00
 4.650E+02, 9.238E-01, 1.058E+00, 1.476E-03, 1.196E+00
 4.700E+02, 9.239E-01, 1.054E+00, 1.815E-03, 1.196E+00
 4.751E+02, 9.240E-01, 1.054E+00, 1.543E-03, 1.196E+00
 4.801E+02, 9.240E-01, 1.020E+00, 1.171E-03, 1.196E+00
 4.850E+02, 9.240E-01, 1.046E+00, 1.379E-03, 1.196E+00
 4.900E+02, 9.242E-01, 1.066E+00, 1.817E-03, 1.196E+00
 4.951E+02, 9.242E-01, 1.083E+00, 1.801E-03, 1.196E+00
 5.000E+02, 9.242E-01, 1.087E+00, 1.372E-03, 1.196E+00
