s,m/s,m/s,kg/m/s,kg/m3
 1.200E+02, 7.037E-01, 8.243E-01, 7.342E-04, 1.196E+00
 1.251E+02, 7.189E-01, 8.152E-01, 8.074E-04, 1.196E+00
 1.301E+02, 7.330E-01, 8.174E-01, 1.321E-03, 1.196E+00
 1.351E+02, 7.462E-01, 8.521E-01, 1.207E-03, 1.196E+00
 1.400E+02, 7.583E-01, 8.776E-01, 7.385E-04, 1.196E+00
 1.451E+02, 7.696E-01, 8.600E-01, 7.519E-04, 1.196E+00
 1.500E+02, 7.803E-01, 8.698E-01, 7.219E-04, 1.196E+00
 1.551E+02, 7.902E-01, 8.886E-01, 8.973E-04, 1.196E+00
 1.600E+02, 7.995E-01, 9.189E-01, 1.296E-03, 1.196E+00
 1.650E+02, 8.082E-01, 9.196E-01, 1.083E-03, 1.196E+00
 1.701E+02, 8.162E-01, 9.465E-01, 9.602E-04, 1.196E+00
 1.750E+02, 8.236E-01, 9.268E-01, 9.139E-04, 1.196E+00
 1.801E+02, 8.305E-01, 9.647E-01, 1.002E-03, 1.196E+00
 1.850E+02, 8.371E-01, 9.721E-01, 7.184E-04, 1.196E+00
 1.900E+02, 8.434E-01, 9.696E-01, 9.129E-04, 1.196E+00
 1.950E+02, 8.492E-01, 9.954E-01, 1.364E-03, 1.196E+00
 2.000E+02, 8.546E-01, 1.002E+00, 1.060E-03, 1.196E+00
 2.051E+02, 8.596E-01, 9.769E-01, 1.095E-03, 1.196E+00
 2.100E+02, 8.640E-01, 9.973E-01, 1.104E-03, 1.196E+00
 2.151E+02, 8.681E-01, 9.930E-01, 1.151E-03, 1.196E+00
 2.200E+02, 8.717E-01, 1.040E+00, 1.417E-03, 1.196E+00
 2.251E+02, 8.750E-01, 1.032E+00, 1.341E-03, 1.196E+00
 2.300E+02, 8.780E-01, 9.934E-01, 9.714E-04, 1.196E+00
 2.351E+02, 8.808E-01, 1.014E+00, 1.051E-03, 1.196E+00
 2.400E+02, 8.835E-01, 9.597E-01, 7.394E-04, 1.196E+00
 2.451E+02, 8.860E-01, 1.005E+00, 1.258E-03, 1.196E+00
 2.500E+02, 8.881E-01, 1.005E+00, 1.058E-03, 1.196E+00
 2.551E+02, 8.900E-01, 9.722E-01, 1.284E-03, 1.196E+00
 2.600E+02, 8.916E-01, 9.867E-01, 1.404E-03, 1.196E+00
 2.650E+02, 8.931E-01, 1.004E+00, 1.286E-03, 1.196E+00
 2.701E+02, 8.945E-01, 1.029E+00, 8.632E-04, 1.196E+00
 2.751E+02, 8.959E-01, 1.039E+00, 9.734E-04, 1.196E+00
 2.801E+02, 8.974E-01, 1.015E+00, 6.318E-04, 1.196E+00
 2.851E+02, 8.990E-01, 1.028E+00, 9.795E-04, 1.196E+00
 2.900E+02, 9.006E-01, 9.756E-01, 9.430E-04, 1.196E+00
 2.951E+02, 9.022E-01, 1.000E+00, 1.301E-03, 1.196E+00
 3.000E+02, 9.033E-01, 1.049E+00, 1.217E-03, 1.196E+00
 3.051E+02, 9.040E-01, 1.029E+00, 6.183E-04, 1.196E+00
 3.100E+02, 9.048E-01, 9.818E-01, 9.827E-04, 1.196E+00
 3.150E+02, 9.053E-01, 1.026E+00, 1.606E-03, 1.196E+00
 3.201E+02, 9.058E-01, 1.076E+00, 1.446E-03, 1.196E+00
 3.250E+02, 9.064E-01, 1.098E+00, 1.705E-03, 1.196E+00
 3.301E+02, 9.069E-01, 1.044E+00, 1.509E-03, 1.196E+00
 3.350E+02, 9.076E-01, 1.045E+00, 1.349E-03, 1.196E+00
 3.401E+02, 9.084E-01, 1.057E+00, 1.081E-03, 1.196E+00
 3.450E+02, 9.090E-01, 1.050E+00, 1.000E-03, 1.196E+00
 3.500E+02, 9.098E-01, 1.053E+00, 1.215E-03, 1.196E+00
 3.551E+02, 9.106E-01, 1.013E+00, 9.615E-04, 1.196E+00
 3.601E+02, 9.112E-01, 1.037E+00, 9.254E-04, 1.196E+00
 3.650E+02, 9.116E-01, 1.011E+00, 1.339E-03, 1.196E+00
 3.700E+02, 9.118E-01, 1.053E+00, 1.160E-03, 1.196E+00
 3.750E+02, 9.121E-01, 1.050E+00, 1.439E-03, 1.196E+00
 3.801E+02, 9.123E-01, 1.018E+00, 1.429E-03, 1.196E+00
 3.851E+02, 9.124E-01, 9.999E-01, 1.394E-03, 1.196E+00
 3.900E+02, 9.125E-01, 1.067E+00, 1.532E-03, 1.196E+00
 3.950E+02, 9.125E-01, 1.042E+00, 1.109E-03, 1.196E+00
 4.001E+02, 9.126E-01, 1.014E+00, 7.875E-04, 1.196E+00
 4.051E+02, 9.128E-01, 1.020E+00, 1.188E-03, 1.196E+00
 4.100E+02, 9.128E-01, 1.041E+00, 1.026E-03, 1.196E+00
 4.150E+02, 9.126E-01, 1.024E+00, 1.303E-03, 1.196E+00
 4.200E+02, 9.125E-01, 1.056E+00, 1.440E-03, 1.196E+00
 4.251E+02, 9.125E-01, 1.067E+00, 1.307E-03, 1.196E+00
 4.301E+02, 9.126E-01, 1.057E+00, 1.320E-03, 1.196E+00
 4.350E+02, 9.128E-01, 1.050E+00, 1.397E-03, 1.196E+00
 4.400E+02, 9.129E-01, 1.016E+00, 9.062E-04, 1.196E+00
 4.450E+02, 9.130E-01, 1.038E+00, 9.361E-04, 1.196E+00
 4.501E+02, 9.131E-01, 1.073E+00, 1.384E-03, 1.196E+00
 4.551E+02, 9.133E-01, 1.033E+00, 1.109E-03, 1.196E+00
 4.600E+02, 9.135E-01, 1.079E+00, 1.441E-03, 1.196E+00
 4.650E+02, 9.136E-01, 1.070E+00, 9.345E-04, 1.196E+00
 4.701E+02, 9.137E-01, 1.010E+00, 1.179E-03, 1.196E+00
 4.751E+02, 9.138E-01, 1.067E+00, 1.122E-03, 1.196E+00
 4.800E+02, 9.139E-01, 1.045E+00, 1.335E-03, 1.196E+00
 4.850E+02, 9.139E-01, 1.020E+00, 1.906E-03, 1.196E+00
 4.900E+02, 9.141E-01, 1.059E+00, 1.455E-03, 1.196E+00
 4.951E+02, 9.143E-01, 9.996E-01, 1.303E-03, 1.196E+00
 5.000E+02, 9.144E-01, 1.013E+00, 1.174E-03, 1.196E+00
