s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00, 2.711E-20, 6.563E-03, 1.796E-05, 1.196E+00
 1.010E-01, 4.472E+00, 4.483E+00, 3.855E-05, 1.196E+00
 2.008E-01, 1.263E+01, 1.272E+01, 2.184E-04, 1.196E+00
 3.001E-01, 2.069E+01, 2.103E+01, 2.914E-03, 1.196E+00
 4.004E-01, 2.860E+01, 2.924E+01, 6.855E-03, 1.196E+00
 5.003E-01, 3.632E+01, 3.703E+01, 1.092E-02, 1.196E+00
 6.002E-01, 4.376E+01, 4.589E+01, 1.063E-02, 1.196E+00
 7.003E-01, 5.094E+01, 5.373E+01, 1.523E-02, 1.196E+00
 8.003E-01, 5.786E+01, 6.184E+01, 1.499E-02, 1.196E+00
 9.002E-01, 6.447E+01, 7.053E+01, 1.768E-02, 1.196E+00
 1.000E+00, 7.077E+01, 8.022E+01, 2.171E-02, 1.196E+00
 1.100E+00, 7.677E+01, 9.134E+01, 2.657E-02, 1.196E+00
 1.200E+00, 8.246E+01, 9.731E+01, 2.457E-02, 1.196E+00
 1.300E+00, 8.781E+01, 1.027E+02, 2.672E-02, 1.196E+00
 1.400E+00, 9.282E+01, 1.105E+02, 2.712E-02, 1.196E+00
 1.500E+00, 9.750E+01, 1.157E+02, 3.124E-02, 1.196E+00
 1.600E+00, 1.018E+02, 1.220E+02, 2.871E-02, 1.196E+00
 1.700E+00, 1.059E+02, 1.263E+02, 3.054E-02, 1.196E+00
 1.800E+00, 1.097E+02, 1.286E+02, 3.464E-02, 1.196E+00
 1.900E+00, 1.131E+02, 1.353E+02, 3.783E-02, 1.196E+00
 2.000E+00, 1.163E+02, 1.400E+02, 4.331E-02, 1.196E+00
 2.100E+00, 1.193E+02, 1.447E+02, 3.836E-02, 1.196E+00
 2.200E+00, 1.220E+02, 1.443E+02, 4.296E-02, 1.196E+00
 2.300E+00, 1.244E+02, 1.467E+02, 4.003E-02, 1.196E+00
 2.400E+00, 1.266E+02, 1.515E+02, 4.276E-02, 1.196E+00
 2.500E+00, 1.286E+02, 1.515E+02, 4.510E-02, 1.196E+00
 2.600E+00, 1.305E+02, 1.586E+02, 4.397E-02, 1.196E+00
 2.700E+00, 1.322E+02, 1.584E+02, 4.073E-02, 1.196E+00
 2.800E+00, 1.338E+02, 1.574E+02, 3.999E-02, 1.196E+00
 2.900E+00, 1.352E+02, 1.636E+02, 4.525E-02, 1.196E+00
 3.000E+00, 1.365E+02, 1.654E+02, 4.264E-02, 1.196E+00
 3.100E+00, 1.377E+02, 1.623E+02, 4.285E-02, 1.196E+00
 3.200E+00, 1.388E+02, 1.650E+02, 4.393E-02, 1.196E+00
 3.300E+00, 1.397E+02, 1.665E+02, 4.943E-02, 1.196E+00
 3.400E+00, 1.406E+02, 1.703E+02, 5.120E-02, 1.196E+00
 3.500E+00, 1.414E+02, 1.645E+02, 4.615E-02, 1.196E+00
 3.600E+00, 1.421E+02, 1.703E+02, 4.986E-02, 1.196E+00
 3.700E+00, 1.427E+02, 1.686E+02, 4.856E-02, 1.196E+00
 3.800E+00, 1.433E+02, 1.739E+02, 5.015E-02, 1.196E+00
 3.900E+00, 1.438E+02, 1.704E+02, 4.540E-02, 1.196E+00
 4.000E+00, 1.443E+02, 1.704E+02, 4.411E-02, 1.196E+00
 4.100E+00, 1.448E+02, 1.731E+02, 4.756E-02, 1.196E+00
 4.200E+00, 1.452E+02, 1.711E+02, 4.776E-02, 1.196E+00
 4.300E+00, 1.455E+02, 1.751E+02, 4.738E-02, 1.196E+00
 4.400E+00, 1.458E+02, 1.766E+02, 4.579E-02, 1.196E+00
 4.500E+00, 1.462E+02, 1.777E+02, 5.145E-02, 1.196E+00
 4.600E+00, 1.465E+02, 1.738E+02, 4.864E-02, 1.196E+00
 4.700E+00, 1.468E+02, 1.769E+02, 4.663E-02, 1.196E+00
 4.800E+00, 1.471E+02, 1.781E+02, 4.988E-02, 1.196E+00
 4.900E+00, 1.473E+02, 1.780E+02, 4.849E-02, 1.196E+00
 5.000E+00, 1.475E+02, 1.804E+02, 4.883E-02, 1.196E+00
 5.100E+00, 1.477E+02, 1.753E+02, 4.645E-02, 1.196E+00
 5.200E+00, 1.478E+02, 1.763E+02, 5.264E-02, 1.196E+00
 5.300E+00, 1.479E+02, 1.753E+02, 4.968E-02, 1.196E+00
 5.400E+00, 1.480E+02, 1.801E+02, 5.349E-02, 1.196E+00
 5.500E+00, 1.480E+02, 1.766E+02, 4.181E-02, 1.196E+00
 5.600E+00, 1.480E+02, 1.756E+02, 4.348E-02, 1.196E+00
 5.700E+00, 1.481E+02, 1.770E+02, 4.532E-02, 1.196E+00
 5.800E+00, 1.482E+02, 1.787E+02, 4.372E-02, 1.196E+00
 5.900E+00, 1.482E+02, 1.749E+02, 4.829E-02, 1.196E+00
 6.000E+00, 1.483E+02, 1.732E+02, 4.672E-02, 1.196E+00
 6.100E+00, 1.483E+02, 1.771E+02, 5.069E-02, 1.196E+00
 6.200E+00, 1.484E+02, 1.816E+02, 5.354E-02, 1.196E+00
 6.300E+00, 1.485E+02, 1.774E+02, 5.076E-02, 1.196E+00
 6.400E+00, 1.486E+02, 1.770E+02, 4.316E-02, 1.196E+00
 6.500E+00, 1.487E+02, 1.764E+02, 4.629E-02, 1.196E+00
 6.600E+00, 1.487E+02, 1.792E+02, 4.346E-02, 1.196E+00
 6.700E+00, 1.488E+02, 1.797E+02, 5.296E-02, 1.196E+00
 6.800E+00, 1.488E+02, 1.785E+02, 4.585E-02, 1.196E+00
 6.900E+00, 1.488E+02, 1.774E+02, 4.648E-02, 1.196E+00
 7.000E+00, 1.488E+02, 1.780E+02, 4.959E-02, 1.196E+00
 7.100E+00, 1.489E+02, 1.806E+02, 5.171E-02, 1.196E+00
 7.200E+00, 1.489E+02, 1.790E+02, 5.244E-02, 1.196E+00
 7.300E+00, 1.489E+02, 1.725E+02, 4.649E-02, 1.196E+00
 7.400E+00, 1.489E+02, 1.760E+02, 4.641E-02, 1.196E+00
 7.500E+00, 1.489E+02, 1.776E+02, 4.691E-02, 1.196E+00
 7.600E+00, 1.490E+02, 1.761E+02, 4.416E-02, 1.196E+00
 7.700E+00, 1.490E+02, 1.780E+02, 4.781E-02, 1.196E+00
 7.800E+00, 1.490E+02, 1.748E+02, 5.146E-02, 1.196E+00
 7.900E+00, 1.490E+02, 1.817E+02, 4.936E-02, 1.196E+00
 8.000E+00, 1.490E+02, 1.761E+02, 5.100E-02, 1.196E+00
 8.100E+00, 1.490E+02, 1.728E+02, 4.698E-02, 1.196E+00
 8.200E+00, 1.489E+02, 1.755E+02, 4.326E-02, 1.196E+00
 8.300E+00, 1.488E+02, 1.721E+02, 4.709E-02, 1.196E+00
 8.400E+00, 1.488E+02, 1.758E+02, 5.080E-02, 1.196E+00
 8.500E+00, 1.488E+02, 1.780E+02, 4.958E-02, 1.196E+00
 8.600E+00, 1.487E+02, 1.794E+02, 4.772E-02, 1.196E+00
 8.700E+00, 1.488E+02, 1.787E+02, 4.630E-02, 1.196E+00
 8.800E+00, 1.488E+02, 1.742E+02, 4.127E-02, 1.196E+00
 8.900E+00, 1.488E+02, 1.786E+02, 4.939E-02, 1.196E+00
 9.000E+00, 1.488E+02, 1.783E+02, 4.494E-02, 1.196E+00
 9.100E+00, 1.488E+02, 1.755E+02, 3.961E-02, 1.196E+00
 9.200E+00, 1.488E+02, 1.752E+02, 4.206E-02, 1.196E+00
 9.300E+00, 1.488E+02, 1.778E+02, 4.691E-02, 1.196E+00
 9.400E+00, 1.487E+02, 1.747E+02, 4.369E-02, 1.196E+00
 9.500E+00, 1.487E+02, 1.730E+02, 4.511E-02, 1.196E+00
 9.600E+00, 1.487E+02, 1.786E+02, 4.673E-02, 1.196E+00
 9.700E+00, 1.487E+02, 1.761E+02, 4.853E-02, 1.196E+00
 9.800E+00, 1.487E+02, 1.775E+02, 4.585E-02, 1.196E+00
 9.900E+00, 1.488E+02, 1.768E+02, 4.490E-02, 1.196E+00
 1.000E+01, 1.488E+02, 1.763E+02, 4.431E-02, 1.196E+00
