s,m/s,m/s,kg/m/s,kg/m3
 3.600E+01, 6.540E+00, 8.368E+00, 3.673E-03, 1.196E+00
 3.700E+01, 6.541E+00, 8.119E+00, 3.591E-03, 1.196E+00
 3.800E+01, 6.548E+00, 8.486E+00, 3.320E-03, 1.196E+00
 3.900E+01, 6.559E+00, 8.408E+00, 4.499E-03, 1.196E+00
 4.000E+01, 6.561E+00, 8.323E+00, 4.213E-03, 1.196E+00
 4.100E+01, 6.555E+00, 8.284E+00, 4.650E-03, 1.196E+00
 4.200E+01, 6.554E+00, 8.157E+00, 3.918E-03, 1.196E+00
 4.300E+01, 6.558E+00, 8.498E+00, 4.558E-03, 1.196E+00
 4.400E+01, 6.556E+00, 8.214E+00, 4.290E-03, 1.196E+00
 4.500E+01, 6.557E+00, 8.408E+00, 3.439E-03, 1.196E+00
 4.600E+01, 6.561E+00, 7.972E+00, 4.842E-03, 1.196E+00
 4.700E+01, 6.564E+00, 8.372E+00, 6.233E-03, 1.196E+00
 4.800E+01, 6.570E+00, 8.475E+00, 4.858E-03, 1.196E+00
 4.900E+01, 6.581E+00, 8.420E+00, 5.483E-03, 1.196E+00
 5.000E+01, 6.583E+00, 8.529E+00, 4.777E-03, 1.196E+00
 5.100E+01, 6.580E+00, 8.307E+00, 4.266E-03, 1.196E+00
 5.200E+01, 6.575E+00, 8.354E+00, 5.113E-03, 1.196E+00
 5.300E+01, 6.568E+00, 8.353E+00, 4.934E-03, 1.196E+00
 5.400E+01, 6.563E+00, 8.520E+00, 3.606E-03, 1.196E+00
 5.500E+01, 6.560E+00, 8.432E+00, 4.090E-03, 1.196E+00
 5.600E+01, 6.558E+00, 8.200E+00, 3.637E-03, 1.196E+00
 5.700E+01, 6.554E+00, 8.352E+00, 4.585E-03, 1.196E+00
 5.801E+01, 6.553E+00, 8.321E+00, 5.105E-03, 1.196E+00
 5.900E+01, 6.551E+00, 8.314E+00, 4.099E-03, 1.196E+00
 6.000E+01, 6.545E+00, 8.220E+00, 4.496E-03, 1.196E+00
 6.100E+01, 6.541E+00, 8.152E+00, 4.280E-03, 1.196E+00
 6.200E+01, 6.542E+00, 8.084E+00, 4.576E-03, 1.196E+00
 6.300E+01, 6.540E+00, 8.306E+00, 3.247E-03, 1.196E+00
 6.400E+01, 6.542E+00, 8.300E+00, 3.273E-03, 1.196E+00
 6.500E+01, 6.546E+00, 8.089E+00, 4.095E-03, 1.196E+00
 6.600E+01, 6.545E+00, 8.313E+00, 4.358E-03, 1.196E+00
 6.700E+01, 6.545E+00, 8.156E+00, 4.441E-03, 1.196E+00
 6.800E+01, 6.547E+00, 8.220E+00, 4.051E-03, 1.196E+00
 6.900E+01, 6.551E+00, 8.351E+00, 4.075E-03, 1.196E+00
 7.000E+01, 6.554E+00, 8.311E+00, 4.127E-03, 1.196E+00
 7.100E+01, 6.563E+00, 8.342E+00, 5.269E-03, 1.196E+00
 7.200E+01, 6.570E+00, 8.394E+00, 4.056E-03, 1.196E+00
 7.300E+01, 6.570E+00, 8.434E+00, 4.627E-03, 1.196E+00
 7.400E+01, 6.565E+00, 8.131E+00, 3.543E-03, 1.196E+00
 7.500E+01, 6.563E+00, 8.235E+00, 4.342E-03, 1.196E+00
 7.600E+01, 6.557E+00, 8.426E+00, 4.316E-03, 1.196E+00
 7.700E+01, 6.558E+00, 8.294E+00, 4.066E-03, 1.196E+00
 7.800E+01, 6.557E+00, 8.280E+00, 4.153E-03, 1.196E+00
 7.900E+01, 6.556E+00, 8.293E+00, 4.133E-03, 1.196E+00
 8.000E+01, 6.557E+00, 8.297E+00, 4.072E-03, 1.196E+00
 8.101E+01, 6.560E+00, 8.454E+00, 4.175E-03, 1.196E+00
 8.200E+01, 6.560E+00, 8.440E+00, 4.591E-03, 1.196E+00
 8.300E+01, 6.560E+00, 8.316E+00, 4.396E-03, 1.196E+00
 8.400E+01, 6.551E+00, 8.400E+00, 5.414E-03, 1.196E+00
 8.500E+01, 6.550E+00, 8.283E+00, 4.257E-03, 1.196E+00
 8.600E+01, 6.551E+00, 8.272E+00, 4.140E-03, 1.196E+00
 8.700E+01, 6.553E+00, 8.312E+00, 4.198E-03, 1.196E+00
 8.800E+01, 6.557E+00, 8.289E+00, 5.050E-03, 1.196E+00
 8.900E+01, 6.561E+00, 8.404E+00, 5.209E-03, 1.196E+00
 9.000E+01, 6.561E+00, 8.060E+00, 4.250E-03, 1.196E+00
 9.100E+01, 6.562E+00, 8.400E+00, 5.966E-03, 1.196E+00
 9.200E+01, 6.574E+00, 8.493E+00, 4.991E-03, 1.196E+00
 9.300E+01, 6.582E+00, 8.146E+00, 4.699E-03, 1.196E+00
 9.400E+01, 6.584E+00, 8.294E+00, 4.793E-03, 1.196E+00
 9.500E+01, 6.584E+00, 8.431E+00, 4.264E-03, 1.196E+00
 9.600E+01, 6.575E+00, 8.349E+00, 5.275E-03, 1.196E+00
 9.700E+01, 6.569E+00, 8.369E+00, 4.772E-03, 1.196E+00
 9.800E+01, 6.564E+00, 8.222E+00, 3.513E-03, 1.196E+00
 9.900E+01, 6.566E+00, 8.356E+00, 4.737E-03, 1.196E+00
 1.000E+02, 6.573E+00, 8.126E+00, 4.326E-03, 1.196E+00
