s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-1.355E-19,-4.730E-03, 1.796E-05, 1.196E+00
 2.019E-01, 8.807E+00, 8.861E+00, 9.374E-05, 1.196E+00
 4.001E-01, 2.461E+01, 2.538E+01, 1.042E-03, 1.196E+00
 6.017E-01, 3.907E+01, 4.097E+01, 3.061E-02, 1.196E+00
 8.000E-01, 5.167E+01, 5.450E+01, 5.817E-02, 1.196E+00
 1.001E+00, 6.211E+01, 6.968E+01, 9.687E-02, 1.196E+00
 1.201E+00, 7.047E+01, 7.965E+01, 7.310E-02, 1.196E+00
 1.400E+00, 7.694E+01, 8.644E+01, 1.200E-01, 1.196E+00
 1.600E+00, 8.181E+01, 8.869E+01, 7.177E-02, 1.196E+00
 1.800E+00, 8.537E+01, 9.687E+01, 8.949E-02, 1.196E+00
 2.000E+00, 8.819E+01, 9.995E+01, 1.278E-01, 1.196E+00
 2.200E+00, 9.021E+01, 1.030E+02, 1.226E-01, 1.196E+00
 2.401E+00, 9.163E+01, 1.035E+02, 1.136E-01, 1.196E+00
 2.601E+00, 9.261E+01, 1.061E+02, 1.415E-01, 1.196E+00
 2.800E+00, 9.328E+01, 1.061E+02, 1.688E-01, 1.196E+00
 3.001E+00, 9.373E+01, 1.073E+02, 1.194E-01, 1.196E+00
 3.201E+00, 9.401E+01, 1.082E+02, 1.146E-01, 1.196E+00
 3.400E+00, 9.415E+01, 1.070E+02, 1.239E-01, 1.196E+00
 3.600E+00, 9.432E+01, 1.045E+02, 1.112E-01, 1.196E+00
 3.801E+00, 9.442E+01, 1.065E+02, 1.300E-01, 1.196E+00
 4.000E+00, 9.453E+01, 1.066E+02, 1.439E-01, 1.196E+00
 4.200E+00, 9.458E+01, 1.071E+02, 1.107E-01, 1.196E+00
 4.400E+00, 9.468E+01, 1.085E+02, 1.227E-01, 1.196E+00
 4.600E+00, 9.477E+01, 1.075E+02, 1.268E-01, 1.196E+00
