s,m/s,m/s,kg/m/s,kg/m3
 7.200E+02, 4.587E-02, 5.826E-02, 2.389E-05, 1.196E+00
 7.501E+02, 4.724E-02, 6.063E-02, 2.492E-05, 1.196E+00
 7.801E+02, 4.857E-02, 6.311E-02, 2.648E-05, 1.196E+00
 8.101E+02, 4.986E-02, 6.554E-02, 2.811E-05, 1.196E+00
 8.402E+02, 5.111E-02, 6.762E-02, 2.845E-05, 1.196E+00
 8.700E+02, 5.230E-02, 6.987E-02, 2.994E-05, 1.196E+00
 9.001E+02, 5.345E-02, 7.225E-02, 3.261E-05, 1.196E+00
 9.301E+02, 5.456E-02, 7.438E-02, 3.457E-05, 1.196E+00
 9.601E+02, 5.563E-02, 7.604E-02, 3.486E-05, 1.196E+00
 9.902E+02, 5.665E-02, 7.819E-02, 3.687E-05, 1.196E+00
 1.020E+03, 5.763E-02, 8.055E-02, 3.935E-05, 1.196E+00
 1.050E+03, 5.857E-02, 8.188E-02, 4.149E-05, 1.196E+00
 1.080E+03, 5.947E-02, 8.329E-02, 4.220E-05, 1.196E+00
 1.110E+03, 6.032E-02, 8.528E-02, 4.517E-05, 1.196E+00
 1.140E+03, 6.113E-02, 8.714E-02, 4.649E-05, 1.196E+00
 1.170E+03, 6.189E-02, 8.745E-02, 4.596E-05, 1.196E+00
 1.200E+03, 6.261E-02, 8.953E-02, 5.248E-05, 1.196E+00
 1.230E+03, 6.327E-02, 9.050E-02, 5.153E-05, 1.196E+00
 1.260E+03, 6.386E-02, 8.986E-02, 5.912E-05, 1.196E+00
 1.290E+03, 6.437E-02, 9.221E-02, 6.262E-05, 1.196E+00
 1.320E+03, 6.479E-02, 9.056E-02, 6.540E-05, 1.196E+00
 1.350E+03, 6.513E-02, 9.162E-02, 5.171E-05, 1.196E+00
 1.380E+03, 6.539E-02, 9.088E-02, 6.880E-05, 1.196E+00
 1.410E+03, 6.561E-02, 8.963E-02, 7.499E-05, 1.196E+00
 1.440E+03, 6.579E-02, 8.417E-02, 6.181E-05, 1.196E+00
 1.470E+03, 6.593E-02, 8.689E-02, 7.923E-05, 1.196E+00
 1.500E+03, 6.606E-02, 8.441E-02, 5.307E-05, 1.196E+00
 1.530E+03, 6.615E-02, 8.594E-02, 5.124E-05, 1.196E+00
 1.560E+03, 6.623E-02, 8.302E-02, 5.407E-05, 1.196E+00
 1.590E+03, 6.631E-02, 8.189E-02, 5.569E-05, 1.196E+00
 1.620E+03, 6.637E-02, 8.355E-02, 5.101E-05, 1.196E+00
 1.650E+03, 6.643E-02, 8.569E-02, 5.457E-05, 1.196E+00
 1.680E+03, 6.648E-02, 8.262E-02, 4.897E-05, 1.196E+00
 1.710E+03, 6.653E-02, 8.121E-02, 5.296E-05, 1.196E+00
 1.740E+03, 6.657E-02, 8.124E-02, 5.332E-05, 1.196E+00
 1.770E+03, 6.663E-02, 8.416E-02, 4.041E-05, 1.196E+00
 1.800E+03, 6.669E-02, 8.511E-02, 4.982E-05, 1.196E+00
 1.830E+03, 6.677E-02, 8.132E-02, 4.853E-05, 1.196E+00
 1.860E+03, 6.685E-02, 8.540E-02, 5.428E-05, 1.196E+00
 1.890E+03, 6.692E-02, 8.749E-02, 5.979E-05, 1.196E+00
 1.920E+03, 6.699E-02, 8.579E-02, 5.399E-05, 1.196E+00
 1.950E+03, 6.706E-02, 8.758E-02, 5.144E-05, 1.196E+00
 1.980E+03, 6.711E-02, 8.639E-02, 6.123E-05, 1.196E+00
 2.010E+03, 6.716E-02, 8.600E-02, 5.637E-05, 1.196E+00
 2.040E+03, 6.721E-02, 8.527E-02, 3.920E-05, 1.196E+00
 2.070E+03, 6.725E-02, 8.764E-02, 4.958E-05, 1.196E+00
 2.100E+03, 6.729E-02, 8.518E-02, 5.356E-05, 1.196E+00
 2.130E+03, 6.733E-02, 8.432E-02, 3.887E-05, 1.196E+00
 2.160E+03, 6.738E-02, 9.038E-02, 6.448E-05, 1.196E+00
 2.190E+03, 6.744E-02, 8.533E-02, 4.763E-05, 1.196E+00
 2.220E+03, 6.751E-02, 8.848E-02, 5.146E-05, 1.196E+00
 2.250E+03, 6.758E-02, 8.927E-02, 5.734E-05, 1.196E+00
 2.280E+03, 6.764E-02, 8.624E-02, 5.270E-05, 1.196E+00
 2.310E+03, 6.769E-02, 8.947E-02, 5.482E-05, 1.196E+00
 2.340E+03, 6.772E-02, 8.950E-02, 5.797E-05, 1.196E+00
 2.370E+03, 6.773E-02, 8.762E-02, 6.041E-05, 1.196E+00
 2.400E+03, 6.773E-02, 8.047E-02, 6.601E-05, 1.196E+00
 2.430E+03, 6.773E-02, 8.708E-02, 5.993E-05, 1.196E+00
 2.460E+03, 6.773E-02, 8.540E-02, 5.298E-05, 1.196E+00
 2.490E+03, 6.774E-02, 7.931E-02, 4.962E-05, 1.196E+00
 2.520E+03, 6.775E-02, 8.059E-02, 4.814E-05, 1.196E+00
 2.550E+03, 6.773E-02, 8.566E-02, 5.361E-05, 1.196E+00
 2.580E+03, 6.769E-02, 8.432E-02, 5.680E-05, 1.196E+00
 2.610E+03, 6.765E-02, 8.173E-02, 4.704E-05, 1.196E+00
 2.640E+03, 6.762E-02, 7.947E-02, 4.800E-05, 1.196E+00
 2.670E+03, 6.761E-02, 8.382E-02, 5.052E-05, 1.196E+00
 2.700E+03, 6.761E-02, 8.097E-02, 5.137E-05, 1.196E+00
 2.730E+03, 6.764E-02, 8.101E-02, 4.290E-05, 1.196E+00
 2.760E+03, 6.767E-02, 8.661E-02, 5.370E-05, 1.196E+00
 2.790E+03, 6.770E-02, 8.388E-02, 4.487E-05, 1.196E+00
 2.820E+03, 6.774E-02, 8.355E-02, 4.426E-05, 1.196E+00
 2.850E+03, 6.777E-02, 8.664E-02, 5.770E-05, 1.196E+00
 2.880E+03, 6.779E-02, 8.487E-02, 4.580E-05, 1.196E+00
 2.910E+03, 6.779E-02, 8.429E-02, 5.129E-05, 1.196E+00
 2.940E+03, 6.779E-02, 8.765E-02, 5.719E-05, 1.196E+00
 2.970E+03, 6.780E-02, 8.519E-02, 3.969E-05, 1.196E+00
 3.000E+03, 6.781E-02, 8.029E-02, 6.127E-05, 1.196E+00
