s,m/s,m/s,kg/m/s,kg/m3
 4.801E+00, 6.557E+01, 7.519E+01, 5.233E-02, 1.196E+00
 5.000E+00, 6.556E+01, 7.426E+01, 5.355E-02, 1.196E+00
 5.200E+00, 6.552E+01, 7.439E+01, 7.512E-02, 1.196E+00
 5.400E+00, 6.551E+01, 7.393E+01, 5.534E-02, 1.196E+00
 5.600E+00, 6.561E+01, 7.379E+01, 5.878E-02, 1.196E+00
 5.801E+00, 6.542E+01, 7.390E+01, 7.246E-02, 1.196E+00
 6.001E+00, 6.519E+01, 7.331E+01, 5.623E-02, 1.196E+00
 6.201E+00, 6.484E+01, 7.442E+01, 7.801E-02, 1.196E+00
 6.401E+00, 6.474E+01, 7.369E+01, 7.254E-02, 1.196E+00
 6.601E+00, 6.485E+01, 7.493E+01, 7.949E-02, 1.196E+00
 6.801E+00, 6.491E+01, 7.451E+01, 6.940E-02, 1.196E+00
 7.001E+00, 6.501E+01, 7.382E+01, 7.738E-02, 1.196E+00
 7.201E+00, 6.499E+01, 7.365E+01, 7.411E-02, 1.196E+00
 7.401E+00, 6.488E+01, 7.290E+01, 6.848E-02, 1.196E+00
 7.601E+00, 6.488E+01, 7.541E+01, 5.868E-02, 1.196E+00
 7.801E+00, 6.507E+01, 7.305E+01, 6.430E-02, 1.196E+00
 8.001E+00, 6.516E+01, 7.448E+01, 8.557E-02, 1.196E+00
 8.201E+00, 6.517E+01, 7.397E+01, 7.219E-02, 1.196E+00
 8.401E+00, 6.512E+01, 7.347E+01, 5.884E-02, 1.196E+00
 8.601E+00, 6.503E+01, 7.366E+01, 6.586E-02, 1.196E+00
 8.801E+00, 6.496E+01, 7.238E+01, 7.442E-02, 1.196E+00
 9.001E+00, 6.504E+01, 7.396E+01, 8.215E-02, 1.196E+00
 9.201E+00, 6.526E+01, 7.368E+01, 6.832E-02, 1.196E+00
 9.401E+00, 6.534E+01, 7.506E+01, 6.291E-02, 1.196E+00
 9.601E+00, 6.527E+01, 7.564E+01, 5.892E-02, 1.196E+00
 9.801E+00, 6.534E+01, 7.474E+01, 7.030E-02, 1.196E+00
 1.000E+01, 6.544E+01, 7.451E+01, 6.229E-02, 1.196E+00
 1.020E+01, 6.538E+01, 7.434E+01, 6.043E-02, 1.196E+00
 1.040E+01, 6.530E+01, 7.242E+01, 6.363E-02, 1.196E+00
 1.060E+01, 6.526E+01, 7.403E+01, 6.336E-02, 1.196E+00
 1.080E+01, 6.522E+01, 7.328E+01, 5.550E-02, 1.196E+00
 1.100E+01, 6.521E+01, 7.389E+01, 6.644E-02, 1.196E+00
 1.120E+01, 6.537E+01, 7.420E+01, 5.561E-02, 1.196E+00
 1.140E+01, 6.530E+01, 7.386E+01, 7.052E-02, 1.196E+00
 1.160E+01, 6.505E+01, 7.383E+01, 7.472E-02, 1.196E+00
 1.180E+01, 6.501E+01, 7.451E+01, 6.981E-02, 1.196E+00
 1.200E+01, 6.509E+01, 7.477E+01, 7.474E-02, 1.196E+00
 1.220E+01, 6.515E+01, 7.420E+01, 6.493E-02, 1.196E+00
 1.240E+01, 6.523E+01, 7.391E+01, 5.435E-02, 1.196E+00
 1.260E+01, 6.536E+01, 7.521E+01, 5.296E-02, 1.196E+00
 1.280E+01, 6.538E+01, 7.455E+01, 5.779E-02, 1.196E+00
 1.300E+01, 6.562E+01, 7.630E+01, 6.840E-02, 1.196E+00
 1.320E+01, 6.559E+01, 7.556E+01, 6.492E-02, 1.196E+00
 1.340E+01, 6.537E+01, 7.595E+01, 6.295E-02, 1.196E+00
 1.360E+01, 6.536E+01, 7.450E+01, 7.278E-02, 1.196E+00
 1.380E+01, 6.525E+01, 7.519E+01, 6.843E-02, 1.196E+00
 1.400E+01, 6.535E+01, 7.592E+01, 7.795E-02, 1.196E+00
 1.420E+01, 6.541E+01, 7.425E+01, 7.465E-02, 1.196E+00
 1.440E+01, 6.537E+01, 7.450E+01, 7.742E-02, 1.196E+00
 1.460E+01, 6.528E+01, 7.546E+01, 6.077E-02, 1.196E+00
 1.480E+01, 6.531E+01, 7.463E+01, 7.676E-02, 1.196E+00
 1.500E+01, 6.517E+01, 7.551E+01, 7.173E-02, 1.196E+00
 1.520E+01, 6.520E+01, 7.345E+01, 5.948E-02, 1.196E+00
 1.540E+01, 6.534E+01, 7.374E+01, 5.919E-02, 1.196E+00
 1.560E+01, 6.542E+01, 7.419E+01, 7.034E-02, 1.196E+00
 1.580E+01, 6.533E+01, 7.490E+01, 6.590E-02, 1.196E+00
 1.600E+01, 6.528E+01, 7.549E+01, 7.223E-02, 1.196E+00
 1.620E+01, 6.514E+01, 7.362E+01, 4.623E-02, 1.196E+00
 1.640E+01, 6.510E+01, 7.332E+01, 6.631E-02, 1.196E+00
 1.660E+01, 6.508E+01, 7.469E+01, 7.586E-02, 1.196E+00
 1.680E+01, 6.492E+01, 7.235E+01, 7.957E-02, 1.196E+00
 1.700E+01, 6.477E+01, 7.253E+01, 8.338E-02, 1.196E+00
 1.720E+01, 6.459E+01, 7.157E+01, 7.899E-02, 1.196E+00
 1.740E+01, 6.462E+01, 7.428E+01, 7.235E-02, 1.196E+00
 1.760E+01, 6.473E+01, 7.330E+01, 5.846E-02, 1.196E+00
 1.780E+01, 6.492E+01, 7.407E+01, 7.960E-02, 1.196E+00
 1.800E+01, 6.508E+01, 7.256E+01, 6.805E-02, 1.196E+00
 1.820E+01, 6.506E+01, 7.410E+01, 6.556E-02, 1.196E+00
 1.840E+01, 6.492E+01, 7.353E+01, 7.295E-02, 1.196E+00
 1.860E+01, 6.500E+01, 7.182E+01, 6.708E-02, 1.196E+00
 1.880E+01, 6.501E+01, 7.360E+01, 6.261E-02, 1.196E+00
 1.900E+01, 6.502E+01, 7.300E+01, 6.081E-02, 1.196E+00
 1.920E+01, 6.507E+01, 7.394E+01, 9.785E-02, 1.196E+00
 1.940E+01, 6.524E+01, 7.434E+01, 5.682E-02, 1.196E+00
 1.960E+01, 6.522E+01, 7.479E+01, 6.637E-02, 1.196E+00
 1.980E+01, 6.530E+01, 7.551E+01, 6.832E-02, 1.196E+00
 2.000E+01, 6.513E+01, 7.179E+01, 6.973E-02, 1.196E+00
