s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-5.082E-21,-4.227E-04, 1.796E-05, 1.196E+00
 1.054E+00, 4.771E-01, 4.808E-01, 5.045E-05, 1.196E+00
 2.010E+00, 1.287E+00, 1.300E+00, 1.070E-04, 1.196E+00
 3.001E+00, 2.061E+00, 2.104E+00, 1.979E-04, 1.196E+00
 4.004E+00, 2.828E+00, 2.909E+00, 9.894E-04, 1.196E+00
 5.002E+00, 3.563E+00, 3.866E+00, 3.074E-03, 1.196E+00
 6.002E+00, 4.256E+00, 4.564E+00, 3.196E-03, 1.196E+00
 7.003E+00, 4.907E+00, 5.652E+00, 3.363E-03, 1.196E+00
 8.006E+00, 5.512E+00, 6.484E+00, 4.296E-03, 1.196E+00
 9.001E+00, 6.069E+00, 6.719E+00, 4.085E-03, 1.196E+00
 1.000E+01, 6.578E+00, 7.769E+00, 4.954E-03, 1.196E+00
 1.100E+01, 7.042E+00, 8.161E+00, 5.137E-03, 1.196E+00
 1.200E+01, 7.459E+00, 8.879E+00, 4.136E-03, 1.196E+00
 1.300E+01, 7.833E+00, 9.016E+00, 5.333E-03, 1.196E+00
 1.400E+01, 8.165E+00, 9.696E+00, 5.591E-03, 1.196E+00
 1.500E+01, 8.461E+00, 1.012E+01, 4.952E-03, 1.196E+00
 1.600E+01, 8.726E+00, 1.040E+01, 6.439E-03, 1.196E+00
 1.700E+01, 8.952E+00, 1.033E+01, 5.251E-03, 1.196E+00
 1.800E+01, 9.125E+00, 1.115E+01, 6.383E-03, 1.196E+00
 1.900E+01, 9.271E+00, 1.079E+01, 6.757E-03, 1.196E+00
 2.000E+01, 9.389E+00, 1.117E+01, 6.668E-03, 1.196E+00
 2.100E+01, 9.489E+00, 1.114E+01, 6.664E-03, 1.196E+00
 2.200E+01, 9.570E+00, 1.097E+01, 7.033E-03, 1.196E+00
 2.300E+01, 9.643E+00, 1.133E+01, 6.724E-03, 1.196E+00
 2.400E+01, 9.713E+00, 1.156E+01, 6.024E-03, 1.196E+00
 2.500E+01, 9.775E+00, 1.158E+01, 6.197E-03, 1.196E+00
 2.600E+01, 9.822E+00, 1.202E+01, 6.436E-03, 1.196E+00
 2.700E+01, 9.862E+00, 1.155E+01, 5.470E-03, 1.196E+00
 2.800E+01, 9.901E+00, 1.190E+01, 6.391E-03, 1.196E+00
 2.900E+01, 9.931E+00, 1.186E+01, 6.451E-03, 1.196E+00
 3.000E+01, 9.958E+00, 1.227E+01, 6.321E-03, 1.196E+00
 3.100E+01, 9.971E+00, 1.216E+01, 6.901E-03, 1.196E+00
 3.200E+01, 9.983E+00, 1.221E+01, 7.823E-03, 1.196E+00
 3.300E+01, 9.990E+00, 1.223E+01, 7.729E-03, 1.196E+00
 3.400E+01, 9.999E+00, 1.210E+01, 6.112E-03, 1.196E+00
 3.500E+01, 1.001E+01, 1.185E+01, 7.881E-03, 1.196E+00
