s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 6.000E+01, 5.352E+01, 1.156E+02, 1.167E+02, 1.162E+02, 1.195E+02, 4.780E+01, 5.359E+01, 1.203E+02, 1.228E+02, 1.195E+02, 1.183E+02, 4.744E+01, 3.866E+01, 8.040E+01, 9.188E+01, 9.170E+01, 8.959E+01, 5.922E+01, 3.847E+01, 8.551E+01, 9.660E+01, 9.737E+01, 9.044E+01, 5.685E+01, 0.000E+00
 6.400E+01, 5.765E+01, 1.361E+02, 1.366E+02, 1.323E+02, 1.309E+02, 5.319E+01, 5.776E+01, 1.375E+02, 1.378E+02, 1.284E+02, 1.242E+02, 5.406E+01, 4.057E+01, 8.815E+01, 9.854E+01, 9.884E+01, 9.439E+01, 6.329E+01, 4.057E+01, 8.592E+01, 9.851E+01, 1.003E+02, 9.847E+01, 6.750E+01, 0.000E+00
 6.801E+01, 6.234E+01, 1.496E+02, 1.528E+02, 1.563E+02, 1.585E+02, 5.818E+01, 6.250E+01, 1.475E+02, 1.506E+02, 1.511E+02, 1.423E+02, 6.051E+01, 4.333E+01, 1.002E+02, 1.155E+02, 1.149E+02, 1.073E+02, 7.363E+01, 4.260E+01, 9.474E+01, 1.112E+02, 1.119E+02, 1.059E+02, 6.985E+01, 0.000E+00
 7.201E+01, 6.851E+01, 1.671E+02, 1.706E+02, 1.719E+02, 1.781E+02, 6.790E+01, 6.791E+01, 1.635E+02, 1.684E+02, 1.665E+02, 1.617E+02, 6.568E+01, 4.590E+01, 1.081E+02, 1.227E+02, 1.228E+02, 1.161E+02, 8.177E+01, 4.507E+01, 1.018E+02, 1.208E+02, 1.206E+02, 1.158E+02, 7.876E+01, 0.000E+00
 7.600E+01, 7.486E+01, 1.718E+02, 1.752E+02, 1.794E+02, 1.841E+02, 7.226E+01, 7.429E+01, 1.780E+02, 1.794E+02, 1.755E+02, 1.659E+02, 7.592E+01, 4.823E+01, 1.104E+02, 1.283E+02, 1.319E+02, 1.332E+02, 9.280E+01, 4.749E+01, 1.090E+02, 1.366E+02, 1.370E+02, 1.303E+02, 8.820E+01, 0.000E+00
 8.001E+01, 8.095E+01, 1.798E+02, 1.856E+02, 1.837E+02, 1.927E+02, 8.489E+01, 8.197E+01, 2.070E+02, 2.086E+02, 2.079E+02, 2.001E+02, 8.408E+01, 5.132E+01, 1.226E+02, 1.482E+02, 1.482E+02, 1.416E+02, 9.928E+01, 5.060E+01, 1.266E+02, 1.445E+02, 1.432E+02, 1.374E+02, 9.700E+01, 0.000E+00
 8.400E+01, 8.857E+01, 2.096E+02, 2.097E+02, 2.120E+02, 2.219E+02, 8.822E+01, 9.137E+01, 2.138E+02, 2.149E+02, 2.211E+02, 2.233E+02, 9.552E+01, 5.526E+01, 1.480E+02, 1.632E+02, 1.642E+02, 1.530E+02, 1.081E+02, 5.386E+01, 1.306E+02, 1.553E+02, 1.564E+02, 1.519E+02, 1.087E+02, 0.000E+00
 8.800E+01, 9.766E+01, 2.290E+02, 2.312E+02, 2.341E+02, 2.484E+02, 1.008E+02, 1.007E+02, 2.426E+02, 2.435E+02, 2.415E+02, 2.302E+02, 9.728E+01, 5.956E+01, 1.553E+02, 1.777E+02, 1.785E+02, 1.727E+02, 1.225E+02, 5.825E+01, 1.526E+02, 1.775E+02, 1.769E+02, 1.726E+02, 1.205E+02, 0.000E+00
 9.201E+01, 1.074E+02, 2.483E+02, 2.521E+02, 2.543E+02, 2.640E+02, 1.087E+02, 1.114E+02, 2.630E+02, 2.674E+02, 2.649E+02, 2.520E+02, 1.115E+02, 6.383E+01, 1.683E+02, 1.949E+02, 1.941E+02, 1.734E+02, 1.299E+02, 6.238E+01, 1.496E+02, 1.901E+02, 1.898E+02, 1.857E+02, 1.323E+02, 0.000E+00
 9.600E+01, 1.175E+02, 2.680E+02, 2.686E+02, 2.719E+02, 2.899E+02, 1.214E+02, 1.218E+02, 2.672E+02, 2.728E+02, 2.730E+02, 2.675E+02, 1.267E+02, 6.960E+01, 1.870E+02, 2.128E+02, 2.082E+02, 1.939E+02, 1.417E+02, 6.690E+01, 1.667E+02, 1.932E+02, 1.935E+02, 1.918E+02, 1.437E+02, 0.000E+00
 1.000E+02, 1.303E+02, 3.047E+02, 3.069E+02, 3.089E+02, 3.254E+02, 1.277E+02, 1.335E+02, 2.968E+02, 2.988E+02, 2.875E+02, 2.793E+02, 1.333E+02, 7.464E+01, 1.857E+02, 2.204E+02, 2.226E+02, 2.058E+02, 1.534E+02, 7.203E+01, 1.829E+02, 2.135E+02, 2.125E+02, 2.066E+02, 1.475E+02, 0.000E+00
 1.040E+02, 1.432E+02, 3.015E+02, 3.064E+02, 3.145E+02, 3.327E+02, 1.391E+02, 1.457E+02, 3.262E+02, 3.277E+02, 3.209E+02, 3.172E+02, 1.352E+02, 7.981E+01, 1.905E+02, 2.423E+02, 2.420E+02, 2.158E+02, 1.598E+02, 7.758E+01, 1.925E+02, 2.278E+02, 2.304E+02, 2.272E+02, 1.657E+02, 0.000E+00
 1.080E+02, 1.543E+02, 3.043E+02, 3.073E+02, 3.160E+02, 3.173E+02, 1.471E+02, 1.573E+02, 3.248E+02, 3.323E+02, 3.326E+02, 3.344E+02, 1.534E+02, 8.588E+01, 1.970E+02, 2.366E+02, 2.399E+02, 2.373E+02, 1.745E+02, 8.318E+01, 2.062E+02, 2.359E+02, 2.354E+02, 2.328E+02, 1.749E+02, 0.000E+00
 1.120E+02, 1.660E+02, 3.177E+02, 3.239E+02, 3.224E+02, 3.378E+02, 1.491E+02, 1.700E+02, 3.354E+02, 3.391E+02, 3.538E+02, 3.547E+02, 1.470E+02, 9.132E+01, 1.968E+02, 2.500E+02, 2.478E+02, 2.408E+02, 1.748E+02, 8.896E+01, 1.970E+02, 2.430E+02, 2.474E+02, 2.438E+02, 1.740E+02, 0.000E+00
 1.160E+02, 1.773E+02, 3.294E+02, 3.355E+02, 3.405E+02, 3.326E+02, 1.584E+02, 1.819E+02, 3.450E+02, 3.513E+02, 3.535E+02, 3.500E+02, 1.538E+02, 9.652E+01, 2.013E+02, 2.607E+02, 2.653E+02, 2.463E+02, 1.778E+02, 9.489E+01, 2.125E+02, 2.584E+02, 2.585E+02, 2.542E+02, 1.811E+02, 0.000E+00
 1.200E+02, 1.874E+02, 3.143E+02, 3.242E+02, 3.309E+02, 3.289E+02, 1.693E+02, 1.933E+02, 3.450E+02, 3.501E+02, 3.512E+02, 3.400E+02, 1.697E+02, 1.019E+02, 2.140E+02, 2.521E+02, 2.590E+02, 2.577E+02, 1.836E+02, 1.008E+02, 2.147E+02, 2.539E+02, 2.599E+02, 2.549E+02, 1.791E+02, 0.000E+00
