s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 3.601E+01, 3.996E+01, 9.036E+01, 8.497E+01, 6.945E+01, 5.982E+01, 4.371E+01, 4.028E+01, 9.358E+01, 8.289E+01, 6.225E+01, 5.800E+01, 4.393E+01, 4.470E+01, 1.070E+02, 9.423E+01, 7.450E+01, 5.493E+01, 3.933E+01, 4.507E+01, 1.127E+02, 9.843E+01, 7.067E+01, 4.975E+01, 3.768E+01, 0.000E+00
 4.001E+01, 4.470E+01, 1.010E+02, 9.200E+01, 6.903E+01, 6.490E+01, 5.655E+01, 4.524E+01, 9.871E+01, 8.816E+01, 6.993E+01, 6.121E+01, 4.618E+01, 5.103E+01, 1.181E+02, 1.042E+02, 7.764E+01, 5.411E+01, 4.333E+01, 5.068E+01, 1.133E+02, 1.001E+02, 7.879E+01, 5.846E+01, 4.315E+01, 0.000E+00
 4.401E+01, 4.943E+01, 1.055E+02, 9.824E+01, 7.869E+01, 7.174E+01, 5.918E+01, 4.990E+01, 1.033E+02, 9.230E+01, 7.504E+01, 6.925E+01, 6.005E+01, 5.770E+01, 1.252E+02, 1.163E+02, 9.037E+01, 6.546E+01, 4.925E+01, 5.672E+01, 1.207E+02, 1.080E+02, 8.361E+01, 6.079E+01, 5.014E+01, 0.000E+00
 4.800E+01, 5.419E+01, 1.122E+02, 9.991E+01, 8.308E+01, 7.875E+01, 6.311E+01, 5.432E+01, 1.096E+02, 1.002E+02, 8.393E+01, 7.918E+01, 6.449E+01, 6.378E+01, 1.288E+02, 1.207E+02, 9.100E+01, 7.032E+01, 4.867E+01, 6.293E+01, 1.273E+02, 1.158E+02, 8.604E+01, 7.472E+01, 5.673E+01, 0.000E+00
 5.200E+01, 5.982E+01, 1.243E+02, 1.083E+02, 8.730E+01, 8.231E+01, 7.056E+01, 5.932E+01, 1.233E+02, 1.155E+02, 8.755E+01, 8.281E+01, 6.711E+01, 7.022E+01, 1.466E+02, 1.366E+02, 1.024E+02, 7.265E+01, 5.635E+01, 6.942E+01, 1.406E+02, 1.222E+02, 9.924E+01, 7.646E+01, 6.357E+01, 0.000E+00
 5.601E+01, 6.666E+01, 1.379E+02, 1.187E+02, 9.850E+01, 8.897E+01, 7.357E+01, 6.544E+01, 1.343E+02, 1.189E+02, 9.652E+01, 9.070E+01, 7.773E+01, 7.795E+01, 1.558E+02, 1.445E+02, 1.095E+02, 8.067E+01, 5.986E+01, 7.722E+01, 1.546E+02, 1.453E+02, 1.042E+02, 8.398E+01, 6.943E+01, 0.000E+00
 6.001E+01, 7.328E+01, 1.454E+02, 1.297E+02, 1.061E+02, 9.812E+01, 9.002E+01, 7.154E+01, 1.427E+02, 1.293E+02, 1.055E+02, 9.677E+01, 8.416E+01, 8.571E+01, 1.680E+02, 1.566E+02, 1.245E+02, 9.352E+01, 6.806E+01, 8.586E+01, 1.716E+02, 1.566E+02, 1.183E+02, 9.061E+01, 7.498E+01, 0.000E+00
 6.400E+01, 8.002E+01, 1.569E+02, 1.380E+02, 1.147E+02, 1.066E+02, 9.548E+01, 7.890E+01, 1.620E+02, 1.470E+02, 1.134E+02, 1.091E+02, 9.339E+01, 9.394E+01, 1.753E+02, 1.655E+02, 1.368E+02, 9.973E+01, 8.010E+01, 9.381E+01, 1.736E+02, 1.584E+02, 1.292E+02, 1.048E+02, 9.014E+01, 0.000E+00
 6.801E+01, 8.780E+01, 1.748E+02, 1.643E+02, 1.257E+02, 1.154E+02, 1.076E+02, 8.766E+01, 1.784E+02, 1.611E+02, 1.264E+02, 1.192E+02, 1.034E+02, 1.041E+02, 2.149E+02, 1.955E+02, 1.459E+02, 1.109E+02, 9.362E+01, 1.042E+02, 2.068E+02, 1.846E+02, 1.421E+02, 1.143E+02, 9.253E+01, 0.000E+00
 7.200E+01, 9.637E+01, 1.938E+02, 1.754E+02, 1.415E+02, 1.297E+02, 1.172E+02, 9.703E+01, 1.941E+02, 1.775E+02, 1.444E+02, 1.293E+02, 1.161E+02, 1.161E+02, 2.204E+02, 2.031E+02, 1.620E+02, 1.222E+02, 1.028E+02, 1.160E+02, 2.308E+02, 2.033E+02, 1.690E+02, 1.295E+02, 1.032E+02, 0.000E+00
 7.601E+01, 1.069E+02, 2.156E+02, 1.926E+02, 1.617E+02, 1.437E+02, 1.274E+02, 1.077E+02, 2.188E+02, 1.950E+02, 1.567E+02, 1.464E+02, 1.318E+02, 1.300E+02, 2.584E+02, 2.320E+02, 1.795E+02, 1.387E+02, 1.135E+02, 1.297E+02, 2.407E+02, 2.118E+02, 1.563E+02, 1.382E+02, 1.125E+02, 0.000E+00
 8.001E+01, 1.179E+02, 2.173E+02, 2.013E+02, 1.662E+02, 1.538E+02, 1.396E+02, 1.188E+02, 2.420E+02, 2.114E+02, 1.714E+02, 1.592E+02, 1.492E+02, 1.453E+02, 2.874E+02, 2.581E+02, 1.988E+02, 1.600E+02, 1.267E+02, 1.434E+02, 2.630E+02, 2.380E+02, 1.891E+02, 1.503E+02, 1.232E+02, 0.000E+00
 8.401E+01, 1.291E+02, 2.497E+02, 2.239E+02, 1.680E+02, 1.598E+02, 1.484E+02, 1.334E+02, 2.620E+02, 2.362E+02, 1.904E+02, 1.737E+02, 1.601E+02, 1.610E+02, 2.825E+02, 2.587E+02, 2.200E+02, 1.731E+02, 1.402E+02, 1.574E+02, 2.975E+02, 2.581E+02, 2.048E+02, 1.629E+02, 1.381E+02, 0.000E+00
 8.800E+01, 1.437E+02, 2.802E+02, 2.416E+02, 1.955E+02, 1.799E+02, 1.682E+02, 1.469E+02, 2.817E+02, 2.498E+02, 2.011E+02, 1.870E+02, 1.714E+02, 1.763E+02, 3.215E+02, 2.825E+02, 2.229E+02, 1.886E+02, 1.489E+02, 1.751E+02, 3.241E+02, 2.877E+02, 2.245E+02, 1.893E+02, 1.437E+02, 0.000E+00
 9.201E+01, 1.580E+02, 2.875E+02, 2.557E+02, 2.077E+02, 1.927E+02, 1.747E+02, 1.621E+02, 2.977E+02, 2.671E+02, 2.131E+02, 1.999E+02, 1.805E+02, 1.942E+02, 3.414E+02, 3.099E+02, 2.539E+02, 1.975E+02, 1.740E+02, 1.921E+02, 3.450E+02, 3.114E+02, 2.471E+02, 1.982E+02, 1.661E+02, 0.000E+00
 9.600E+01, 1.721E+02, 3.090E+02, 2.780E+02, 2.191E+02, 2.033E+02, 1.909E+02, 1.765E+02, 3.189E+02, 2.858E+02, 2.274E+02, 2.105E+02, 1.940E+02, 2.145E+02, 3.957E+02, 3.528E+02, 2.707E+02, 2.045E+02, 1.949E+02, 2.103E+02, 3.593E+02, 3.170E+02, 2.501E+02, 2.106E+02, 1.706E+02, 0.000E+00
 1.000E+02, 1.857E+02, 3.131E+02, 2.898E+02, 2.423E+02, 2.151E+02, 2.016E+02, 1.932E+02, 3.513E+02, 3.115E+02, 2.499E+02, 2.263E+02, 2.122E+02, 2.350E+02, 4.033E+02, 3.573E+02, 2.789E+02, 2.245E+02, 2.017E+02, 2.329E+02, 4.327E+02, 3.942E+02, 3.001E+02, 2.134E+02, 1.846E+02, 0.000E+00
 1.040E+02, 2.021E+02, 3.445E+02, 3.122E+02, 2.398E+02, 2.254E+02, 2.099E+02, 2.107E+02, 3.607E+02, 3.198E+02, 2.578E+02, 2.349E+02, 2.191E+02, 2.570E+02, 4.259E+02, 3.803E+02, 2.970E+02, 2.216E+02, 2.079E+02, 2.545E+02, 3.984E+02, 3.668E+02, 2.734E+02, 2.300E+02, 1.910E+02, 0.000E+00
 1.080E+02, 2.162E+02, 3.441E+02, 3.099E+02, 2.456E+02, 2.325E+02, 2.163E+02, 2.276E+02, 3.617E+02, 3.309E+02, 2.659E+02, 2.520E+02, 2.158E+02, 2.773E+02, 4.312E+02, 3.882E+02, 3.089E+02, 2.446E+02, 2.044E+02, 2.759E+02, 4.400E+02, 3.835E+02, 3.033E+02, 2.324E+02, 2.055E+02, 0.000E+00
 1.120E+02, 2.299E+02, 3.479E+02, 3.044E+02, 2.516E+02, 2.373E+02, 2.184E+02, 2.405E+02, 3.469E+02, 3.137E+02, 2.628E+02, 2.381E+02, 2.308E+02, 2.980E+02, 4.699E+02, 4.054E+02, 3.050E+02, 2.505E+02, 2.114E+02, 2.945E+02, 4.356E+02, 3.753E+02, 3.124E+02, 2.376E+02, 2.048E+02, 0.000E+00
 1.160E+02, 2.441E+02, 3.901E+02, 3.400E+02, 2.617E+02, 2.377E+02, 2.206E+02, 2.534E+02, 3.687E+02, 3.407E+02, 2.724E+02, 2.395E+02, 2.313E+02, 3.173E+02, 4.217E+02, 3.981E+02, 3.256E+02, 2.448E+02, 2.041E+02, 3.130E+02, 4.601E+02, 3.892E+02, 3.032E+02, 2.465E+02, 2.054E+02, 0.000E+00
 1.200E+02, 2.603E+02, 3.760E+02, 3.270E+02, 2.591E+02, 2.465E+02, 2.193E+02, 2.653E+02, 3.749E+02, 3.288E+02, 2.565E+02, 2.437E+02, 2.328E+02, 3.313E+02, 4.463E+02, 4.043E+02, 3.032E+02, 2.472E+02, 2.132E+02, 3.306E+02, 4.291E+02, 3.918E+02, 2.929E+02, 2.420E+02, 2.050E+02, 0.000E+00
