s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,SPK_1,TC_1_1,TC_1_2,TC_1_3,TC_1_4,TC_1_5,SPK_2,TC_2_1,TC_2_2,TC_2_3,TC_2_4,TC_2_5,SPK_3,TC_3_1,TC_3_2,TC_3_3,TC_3_4,TC_3_5,SPK_4,TC_4_1,TC_4_2,TC_4_3,TC_4_4,TC_4_5,Acts
 0.000E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 4.038E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 8.016E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 1.203E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 0.000E+00
 1.602E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.815E+01, 2.837E+01, 2.801E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.802E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.802E+01, 0.000E+00
 2.002E+01, 2.800E+01, 2.842E+01, 2.895E+01, 2.966E+01, 3.013E+01, 2.801E+01, 2.805E+01, 3.060E+01, 3.090E+01, 3.118E+01, 3.007E+01, 2.801E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.802E+01, 2.802E+01, 2.803E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.802E+01, 2.802E+01, 2.803E+01, 0.000E+00
 2.402E+01, 2.807E+01, 3.150E+01, 3.129E+01, 3.094E+01, 3.082E+01, 2.802E+01, 2.814E+01, 3.002E+01, 2.964E+01, 2.902E+01, 2.866E+01, 2.802E+01, 2.800E+01, 2.805E+01, 2.802E+01, 2.802E+01, 2.803E+01, 2.804E+01, 2.800E+01, 2.859E+01, 2.804E+01, 2.804E+01, 2.803E+01, 2.804E+01, 0.000E+00
 2.801E+01, 2.818E+01, 3.032E+01, 2.967E+01, 2.937E+01, 2.888E+01, 2.802E+01, 2.823E+01, 3.181E+01, 3.122E+01, 3.034E+01, 2.964E+01, 2.803E+01, 2.801E+01, 2.930E+01, 2.842E+01, 2.816E+01, 2.804E+01, 2.805E+01, 2.805E+01, 3.092E+01, 2.871E+01, 2.814E+01, 2.804E+01, 2.805E+01, 0.000E+00
 3.202E+01, 2.828E+01, 3.158E+01, 3.144E+01, 3.027E+01, 2.963E+01, 2.803E+01, 2.840E+01, 3.217E+01, 3.098E+01, 3.044E+01, 3.016E+01, 2.803E+01, 2.808E+01, 3.109E+01, 2.916E+01, 2.840E+01, 2.805E+01, 2.806E+01, 2.814E+01, 3.043E+01, 2.835E+01, 2.810E+01, 2.805E+01, 2.806E+01, 0.000E+00
 3.601E+01, 2.841E+01, 3.235E+01, 3.235E+01, 3.188E+01, 3.055E+01, 2.804E+01, 2.856E+01, 3.370E+01, 3.388E+01, 3.188E+01, 3.054E+01, 2.804E+01, 2.818E+01, 3.117E+01, 2.839E+01, 2.823E+01, 2.807E+01, 2.808E+01, 2.820E+01, 3.057E+01, 2.840E+01, 2.815E+01, 2.806E+01, 2.807E+01, 0.000E+00
 4.002E+01, 2.861E+01, 3.294E+01, 3.240E+01, 3.142E+01, 3.149E+01, 2.805E+01, 2.874E+01, 3.236E+01, 3.197E+01, 3.200E+01, 3.158E+01, 2.805E+01, 2.828E+01, 3.182E+01, 2.840E+01, 2.827E+01, 2.812E+01, 2.809E+01, 2.825E+01, 3.005E+01, 2.880E+01, 2.852E+01, 2.839E+01, 2.808E+01, 0.000E+00
 4.402E+01, 2.881E+01, 3.442E+01, 3.412E+01, 3.309E+01, 3.229E+01, 2.806E+01, 2.885E+01, 3.358E+01, 3.392E+01, 3.279E+01, 3.340E+01, 2.806E+01, 2.840E+01, 3.216E+01, 2.912E+01, 2.957E+01, 2.976E+01, 2.817E+01, 2.829E+01, 3.046E+01, 3.009E+01, 2.935E+01, 2.901E+01, 2.810E+01, 0.000E+00
 4.802E+01, 2.904E+01, 3.534E+01, 3.498E+01, 3.391E+01, 3.303E+01, 2.808E+01, 2.903E+01, 3.393E+01, 3.398E+01, 3.384E+01, 3.369E+01, 2.810E+01, 2.852E+01, 3.353E+01, 3.158E+01, 3.136E+01, 3.177E+01, 2.936E+01, 2.836E+01, 3.178E+01, 3.213E+01, 3.210E+01, 3.120E+01, 2.907E+01, 0.000E+00
 5.201E+01, 2.923E+01, 3.581E+01, 3.565E+01, 3.527E+01, 3.477E+01, 2.813E+01, 2.916E+01, 3.485E+01, 3.532E+01, 3.576E+01, 3.610E+01, 2.811E+01, 2.871E+01, 3.350E+01, 3.303E+01, 3.303E+01, 3.161E+01, 2.908E+01, 2.850E+01, 3.280E+01, 3.277E+01, 3.253E+01, 3.106E+01, 2.930E+01, 0.000E+00
 5.601E+01, 2.951E+01, 3.649E+01, 3.689E+01, 3.659E+01, 3.582E+01, 2.814E+01, 2.931E+01, 3.546E+01, 3.530E+01, 3.610E+01, 3.585E+01, 2.812E+01, 2.881E+01, 3.313E+01, 3.404E+01, 3.406E+01, 3.344E+01, 2.854E+01, 2.866E+01, 3.379E+01, 3.381E+01, 3.358E+01, 3.227E+01, 2.933E+01, 0.000E+00
