s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 3.601E+01, 3.486E+01, 6.900E+01, 7.689E+01, 7.758E+01, 7.416E+01, 3.153E+01, 3.601E+01, 8.086E+01, 8.240E+01, 8.095E+01, 7.121E+01, 3.097E+01, 3.694E+01, 7.743E+01, 7.309E+01, 6.282E+01, 5.351E+01, 3.932E+01, 3.746E+01, 7.687E+01, 7.405E+01, 6.440E+01, 5.370E+01, 3.767E+01, 0.000E+00
 4.000E+01, 3.683E+01, 9.082E+01, 9.261E+01, 9.104E+01, 8.156E+01, 3.443E+01, 3.797E+01, 8.130E+01, 8.384E+01, 8.768E+01, 8.351E+01, 3.419E+01, 4.005E+01, 9.672E+01, 9.477E+01, 7.523E+01, 5.583E+01, 3.994E+01, 3.995E+01, 9.137E+01, 9.016E+01, 7.278E+01, 5.484E+01, 4.127E+01, 0.000E+00
 4.401E+01, 3.992E+01, 9.554E+01, 9.992E+01, 9.970E+01, 8.502E+01, 4.531E+01, 4.016E+01, 9.209E+01, 9.443E+01, 9.269E+01, 8.725E+01, 4.431E+01, 4.353E+01, 9.938E+01, 9.494E+01, 8.331E+01, 6.976E+01, 4.179E+01, 4.286E+01, 9.883E+01, 1.017E+02, 9.064E+01, 6.317E+01, 4.184E+01, 0.000E+00
 4.800E+01, 4.277E+01, 9.991E+01, 1.019E+02, 9.908E+01, 9.145E+01, 4.699E+01, 4.329E+01, 9.915E+01, 1.001E+02, 9.640E+01, 9.096E+01, 4.898E+01, 4.688E+01, 1.068E+02, 1.032E+02, 8.905E+01, 7.474E+01, 4.526E+01, 4.663E+01, 1.104E+02, 1.098E+02, 8.766E+01, 7.412E+01, 4.751E+01, 0.000E+00
 5.200E+01, 4.654E+01, 1.091E+02, 1.122E+02, 1.089E+02, 9.443E+01, 5.249E+01, 4.621E+01, 1.075E+02, 1.129E+02, 1.105E+02, 1.001E+02, 5.107E+01, 5.161E+01, 1.262E+02, 1.216E+02, 1.003E+02, 7.903E+01, 5.333E+01, 5.068E+01, 1.197E+02, 1.182E+02, 9.928E+01, 8.146E+01, 5.154E+01, 0.000E+00
 5.600E+01, 5.010E+01, 1.161E+02, 1.187E+02, 1.157E+02, 1.015E+02, 5.591E+01, 4.954E+01, 1.155E+02, 1.213E+02, 1.206E+02, 1.090E+02, 5.526E+01, 5.690E+01, 1.431E+02, 1.407E+02, 1.178E+02, 8.691E+01, 5.964E+01, 5.576E+01, 1.322E+02, 1.299E+02, 1.068E+02, 8.778E+01, 5.948E+01, 0.000E+00
 6.001E+01, 5.356E+01, 1.237E+02, 1.298E+02, 1.273E+02, 1.212E+02, 6.865E+01, 5.264E+01, 1.194E+02, 1.277E+02, 1.301E+02, 1.281E+02, 6.146E+01, 6.271E+01, 1.341E+02, 1.347E+02, 1.162E+02, 9.563E+01, 6.864E+01, 6.173E+01, 1.453E+02, 1.432E+02, 1.247E+02, 9.885E+01, 6.935E+01, 0.000E+00
 6.400E+01, 5.745E+01, 1.306E+02, 1.438E+02, 1.439E+02, 1.347E+02, 7.372E+01, 5.669E+01, 1.383E+02, 1.458E+02, 1.418E+02, 1.324E+02, 6.717E+01, 6.734E+01, 1.589E+02, 1.531E+02, 1.324E+02, 1.054E+02, 7.513E+01, 6.784E+01, 1.613E+02, 1.598E+02, 1.316E+02, 1.041E+02, 8.125E+01, 0.000E+00
 6.801E+01, 6.210E+01, 1.577E+02, 1.622E+02, 1.569E+02, 1.444E+02, 7.785E+01, 6.083E+01, 1.448E+02, 1.635E+02, 1.642E+02, 1.498E+02, 7.897E+01, 7.440E+01, 1.876E+02, 1.871E+02, 1.499E+02, 1.133E+02, 8.893E+01, 7.419E+01, 1.769E+02, 1.699E+02, 1.401E+02, 1.099E+02, 8.472E+01, 0.000E+00
 7.200E+01, 6.799E+01, 1.663E+02, 1.704E+02, 1.691E+02, 1.500E+02, 8.921E+01, 6.721E+01, 1.822E+02, 1.848E+02, 1.787E+02, 1.566E+02, 8.297E+01, 8.395E+01, 2.085E+02, 1.981E+02, 1.574E+02, 1.202E+02, 9.482E+01, 8.200E+01, 2.036E+02, 2.036E+02, 1.663E+02, 1.300E+02, 9.535E+01, 0.000E+00
 7.600E+01, 7.288E+01, 1.623E+02, 1.910E+02, 1.920E+02, 1.722E+02, 1.083E+02, 7.448E+01, 1.856E+02, 1.923E+02, 1.939E+02, 1.817E+02, 9.352E+01, 9.433E+01, 2.319E+02, 2.266E+02, 1.942E+02, 1.419E+02, 9.901E+01, 9.144E+01, 2.126E+02, 2.110E+02, 1.787E+02, 1.404E+02, 1.044E+02, 0.000E+00
 8.001E+01, 7.948E+01, 2.036E+02, 2.150E+02, 2.181E+02, 1.905E+02, 1.200E+02, 8.070E+01, 2.013E+02, 2.175E+02, 2.216E+02, 1.958E+02, 1.038E+02, 1.036E+02, 2.236E+02, 2.291E+02, 2.172E+02, 1.658E+02, 1.075E+02, 1.012E+02, 2.334E+02, 2.314E+02, 1.989E+02, 1.593E+02, 1.116E+02, 0.000E+00
 8.400E+01, 8.675E+01, 2.133E+02, 2.246E+02, 2.286E+02, 1.950E+02, 1.387E+02, 9.037E+01, 2.336E+02, 2.387E+02, 2.317E+02, 2.064E+02, 1.196E+02, 1.140E+02, 2.681E+02, 2.802E+02, 2.462E+02, 1.644E+02, 1.239E+02, 1.133E+02, 2.510E+02, 2.476E+02, 2.177E+02, 1.728E+02, 1.247E+02, 0.000E+00
 8.800E+01, 9.592E+01, 2.387E+02, 2.554E+02, 2.529E+02, 2.088E+02, 1.358E+02, 9.841E+01, 2.364E+02, 2.562E+02, 2.620E+02, 2.274E+02, 1.363E+02, 1.295E+02, 3.164E+02, 3.176E+02, 2.680E+02, 1.870E+02, 1.402E+02, 1.252E+02, 2.687E+02, 2.676E+02, 2.389E+02, 1.867E+02, 1.437E+02, 0.000E+00
 9.200E+01, 1.055E+02, 2.755E+02, 2.878E+02, 2.805E+02, 2.337E+02, 1.448E+02, 1.071E+02, 2.624E+02, 2.786E+02, 2.856E+02, 2.555E+02, 1.539E+02, 1.455E+02, 3.206E+02, 3.346E+02, 2.979E+02, 2.053E+02, 1.551E+02, 1.373E+02, 2.978E+02, 3.073E+02, 2.692E+02, 1.989E+02, 1.504E+02, 0.000E+00
 9.600E+01, 1.193E+02, 2.892E+02, 2.882E+02, 2.803E+02, 2.502E+02, 1.737E+02, 1.172E+02, 2.908E+02, 3.041E+02, 3.010E+02, 2.689E+02, 1.591E+02, 1.610E+02, 3.512E+02, 3.416E+02, 2.929E+02, 2.201E+02, 1.669E+02, 1.533E+02, 3.580E+02, 3.577E+02, 2.886E+02, 2.178E+02, 1.701E+02, 0.000E+00
 1.000E+02, 1.346E+02, 3.197E+02, 3.221E+02, 3.124E+02, 2.623E+02, 2.070E+02, 1.277E+02, 3.034E+02, 3.341E+02, 3.363E+02, 2.815E+02, 1.752E+02, 1.772E+02, 3.675E+02, 3.636E+02, 3.209E+02, 2.426E+02, 1.839E+02, 1.717E+02, 3.716E+02, 3.676E+02, 3.132E+02, 2.395E+02, 1.821E+02, 0.000E+00
 1.040E+02, 1.501E+02, 3.296E+02, 3.356E+02, 3.248E+02, 2.920E+02, 1.882E+02, 1.397E+02, 3.200E+02, 3.413E+02, 3.374E+02, 2.945E+02, 1.929E+02, 1.941E+02, 3.791E+02, 3.773E+02, 2.959E+02, 2.426E+02, 2.035E+02, 1.897E+02, 3.590E+02, 3.577E+02, 3.111E+02, 2.480E+02, 1.874E+02, 0.000E+00
 1.080E+02, 1.651E+02, 3.474E+02, 3.483E+02, 3.357E+02, 2.937E+02, 2.109E+02, 1.516E+02, 3.355E+02, 3.534E+02, 3.534E+02, 3.263E+02, 2.026E+02, 2.115E+02, 4.092E+02, 4.048E+02, 3.548E+02, 2.777E+02, 2.087E+02, 2.075E+02, 4.066E+02, 3.980E+02, 3.178E+02, 2.512E+02, 2.038E+02, 0.000E+00
 1.120E+02, 1.782E+02, 3.448E+02, 3.463E+02, 3.360E+02, 2.927E+02, 2.394E+02, 1.626E+02, 3.469E+02, 3.697E+02, 3.645E+02, 3.181E+02, 2.138E+02, 2.287E+02, 3.975E+02, 3.980E+02, 3.466E+02, 2.657E+02, 2.158E+02, 2.257E+02, 4.245E+02, 4.132E+02, 3.396E+02, 2.676E+02, 2.034E+02, 0.000E+00
 1.160E+02, 1.927E+02, 3.545E+02, 3.566E+02, 3.419E+02, 3.111E+02, 2.521E+02, 1.764E+02, 3.618E+02, 3.697E+02, 3.533E+02, 3.224E+02, 2.218E+02, 2.432E+02, 4.022E+02, 3.931E+02, 3.464E+02, 2.758E+02, 2.257E+02, 2.435E+02, 3.955E+02, 3.970E+02, 3.520E+02, 2.846E+02, 2.168E+02, 0.000E+00
 1.200E+02, 2.050E+02, 3.473E+02, 3.573E+02, 3.540E+02, 3.363E+02, 2.615E+02, 1.897E+02, 3.605E+02, 3.718E+02, 3.644E+02, 3.223E+02, 2.120E+02, 2.599E+02, 4.308E+02, 4.077E+02, 3.525E+02, 2.862E+02, 2.245E+02, 2.561E+02, 3.979E+02, 4.129E+02, 3.611E+02, 2.784E+02, 2.213E+02, 0.000E+00
