s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,SPK_1,TC_1_1,TC_1_2,TC_1_3,TC_1_4,TC_1_5,SPK_2,TC_2_1,TC_2_2,TC_2_3,TC_2_4,TC_2_5,SPK_3,TC_3_1,TC_3_2,TC_3_3,TC_3_4,TC_3_5,SPK_4,TC_4_1,TC_4_2,TC_4_3,TC_4_4,TC_4_5,Acts
 0.000E+00, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 0.000E+00
 4.010E+00, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 0.000E+00
 8.004E+00, 2.600E+01, 2.601E+01, 2.607E+01, 2.628E+01, 2.605E+01, 2.603E+01, 2.600E+01, 2.602E+01, 2.602E+01, 2.602E+01, 2.602E+01, 2.603E+01, 2.600E+01, 2.602E+01, 2.602E+01, 2.603E+01, 2.604E+01, 2.604E+01, 2.600E+01, 2.602E+01, 2.602E+01, 2.603E+01, 2.604E+01, 2.604E+01, 0.000E+00
 1.201E+01, 2.608E+01, 3.201E+01, 3.261E+01, 3.192E+01, 2.642E+01, 2.606E+01, 2.604E+01, 2.985E+01, 2.865E+01, 2.789E+01, 2.605E+01, 2.607E+01, 2.600E+01, 2.607E+01, 2.606E+01, 2.607E+01, 2.609E+01, 2.610E+01, 2.603E+01, 2.903E+01, 2.883E+01, 2.639E+01, 2.608E+01, 2.609E+01, 0.000E+00
 1.600E+01, 2.666E+01, 4.483E+01, 4.325E+01, 4.220E+01, 3.499E+01, 2.610E+01, 2.642E+01, 3.802E+01, 3.259E+01, 3.118E+01, 3.021E+01, 2.611E+01, 2.612E+01, 3.358E+01, 3.186E+01, 2.947E+01, 2.615E+01, 2.616E+01, 2.625E+01, 3.392E+01, 3.041E+01, 2.837E+01, 2.614E+01, 2.616E+01, 0.000E+00
 2.001E+01, 2.768E+01, 4.984E+01, 5.046E+01, 4.952E+01, 4.260E+01, 2.616E+01, 2.733E+01, 5.148E+01, 5.102E+01, 4.891E+01, 4.236E+01, 2.625E+01, 2.649E+01, 3.809E+01, 3.361E+01, 2.915E+01, 2.621E+01, 2.623E+01, 2.686E+01, 4.450E+01, 3.692E+01, 2.890E+01, 2.622E+01, 2.622E+01, 0.000E+00
 2.400E+01, 2.891E+01, 5.557E+01, 5.500E+01, 5.353E+01, 4.925E+01, 2.849E+01, 2.870E+01, 5.789E+01, 5.766E+01, 5.463E+01, 4.854E+01, 2.785E+01, 2.721E+01, 4.890E+01, 4.218E+01, 3.484E+01, 3.390E+01, 2.630E+01, 2.749E+01, 4.120E+01, 3.880E+01, 3.411E+01, 3.477E+01, 2.628E+01, 0.000E+00
 2.801E+01, 3.039E+01, 6.766E+01, 6.723E+01, 6.404E+01, 5.560E+01, 2.983E+01, 2.999E+01, 6.303E+01, 6.122E+01, 5.889E+01, 5.232E+01, 2.694E+01, 2.839E+01, 5.218E+01, 4.918E+01, 4.314E+01, 3.744E+01, 2.715E+01, 2.808E+01, 4.994E+01, 4.946E+01, 4.467E+01, 4.120E+01, 2.667E+01, 0.000E+00
 3.201E+01, 3.197E+01, 7.171E+01, 7.309E+01, 7.188E+01, 6.561E+01, 2.795E+01, 3.163E+01, 7.476E+01, 6.911E+01, 6.454E+01, 5.577E+01, 2.697E+01, 2.971E+01, 6.426E+01, 5.676E+01, 4.839E+01, 4.503E+01, 3.383E+01, 2.905E+01, 5.584E+01, 5.483E+01, 4.957E+01, 4.523E+01, 3.325E+01, 0.000E+00
 3.601E+01, 3.376E+01, 7.713E+01, 7.714E+01, 7.984E+01, 7.581E+01, 2.810E+01, 3.395E+01, 8.225E+01, 8.030E+01, 7.762E+01, 6.949E+01, 2.781E+01, 3.160E+01, 5.955E+01, 5.831E+01, 5.319E+01, 5.073E+01, 3.901E+01, 2.995E+01, 6.001E+01, 6.017E+01, 5.645E+01, 5.332E+01, 3.934E+01, 0.000E+00
 4.000E+01, 3.547E+01, 8.501E+01, 8.702E+01, 8.502E+01, 8.198E+01, 3.091E+01, 3.624E+01, 8.237E+01, 7.680E+01, 7.361E+01, 7.364E+01, 3.406E+01, 3.262E+01, 5.963E+01, 6.003E+01, 6.068E+01, 6.063E+01, 4.214E+01, 3.085E+01, 6.474E+01, 6.554E+01, 6.631E+01, 6.019E+01, 3.672E+01, 0.000E+00
 4.401E+01, 3.744E+01, 8.433E+01, 7.956E+01, 8.117E+01, 8.484E+01, 3.782E+01, 3.868E+01, 9.371E+01, 9.071E+01, 8.373E+01, 7.711E+01, 4.089E+01, 3.413E+01, 7.228E+01, 7.442E+01, 7.362E+01, 6.767E+01, 4.077E+01, 3.179E+01, 6.830E+01, 7.199E+01, 7.342E+01, 6.591E+01, 3.910E+01, 0.000E+00
 4.801E+01, 3.912E+01, 9.351E+01, 8.926E+01, 8.806E+01, 9.241E+01, 4.390E+01, 4.109E+01, 9.291E+01, 8.963E+01, 8.998E+01, 8.500E+01, 4.403E+01, 3.565E+01, 7.572E+01, 7.881E+01, 8.158E+01, 7.645E+01, 4.792E+01, 3.271E+01, 6.978E+01, 7.144E+01, 7.588E+01, 7.455E+01, 5.014E+01, 0.000E+00
 5.200E+01, 4.140E+01, 1.014E+02, 1.046E+02, 1.060E+02, 1.102E+02, 4.882E+01, 4.378E+01, 1.091E+02, 1.041E+02, 1.005E+02, 9.403E+01, 4.759E+01, 3.726E+01, 7.975E+01, 8.201E+01, 8.663E+01, 7.980E+01, 5.825E+01, 3.419E+01, 8.143E+01, 8.050E+01, 8.054E+01, 7.779E+01, 5.589E+01, 0.000E+00
 5.601E+01, 4.391E+01, 1.095E+02, 1.103E+02, 1.107E+02, 1.004E+02, 5.228E+01, 4.675E+01, 1.162E+02, 1.137E+02, 1.097E+02, 1.047E+02, 4.888E+01, 3.895E+01, 8.797E+01, 9.178E+01, 8.984E+01, 8.593E+01, 6.713E+01, 3.678E+01, 9.618E+01, 9.264E+01, 8.925E+01, 8.548E+01, 6.775E+01, 0.000E+00
 6.000E+01, 4.659E+01, 1.149E+02, 1.211E+02, 1.240E+02, 1.169E+02, 5.506E+01, 4.979E+01, 1.245E+02, 1.251E+02, 1.270E+02, 1.186E+02, 5.445E+01, 4.051E+01, 9.178E+01, 9.119E+01, 9.528E+01, 9.199E+01, 7.396E+01, 4.024E+01, 1.100E+02, 9.929E+01, 9.413E+01, 8.864E+01, 7.779E+01, 0.000E+00
 6.401E+01, 5.059E+01, 1.349E+02, 1.377E+02, 1.387E+02, 1.295E+02, 6.647E+01, 5.304E+01, 1.291E+02, 1.350E+02, 1.352E+02, 1.280E+02, 6.820E+01, 4.338E+01, 1.131E+02, 1.084E+02, 1.026E+02, 9.835E+01, 8.309E+01, 4.276E+01, 1.052E+02, 1.051E+02, 1.045E+02, 9.660E+01, 8.303E+01, 0.000E+00
 6.800E+01, 5.440E+01, 1.476E+02, 1.506E+02, 1.528E+02, 1.362E+02, 7.668E+01, 5.702E+01, 1.461E+02, 1.467E+02, 1.470E+02, 1.468E+02, 7.613E+01, 4.736E+01, 1.404E+02, 1.265E+02, 1.143E+02, 1.074E+02, 9.063E+01, 4.544E+01, 1.122E+02, 1.127E+02, 1.128E+02, 1.094E+02, 8.980E+01, 0.000E+00
 7.200E+01, 5.869E+01, 1.622E+02, 1.615E+02, 1.657E+02, 1.600E+02, 8.477E+01, 6.101E+01, 1.604E+02, 1.630E+02, 1.638E+02, 1.544E+02, 8.220E+01, 5.378E+01, 1.639E+02, 1.515E+02, 1.368E+02, 1.205E+02, 9.690E+01, 4.953E+01, 1.448E+02, 1.338E+02, 1.306E+02, 1.198E+02, 1.020E+02, 0.000E+00
 7.600E+01, 6.360E+01, 1.782E+02, 1.757E+02, 1.726E+02, 1.792E+02, 9.378E+01, 6.582E+01, 1.768E+02, 1.773E+02, 1.808E+02, 1.727E+02, 9.301E+01, 5.857E+01, 1.396E+02, 1.409E+02, 1.413E+02, 1.338E+02, 1.080E+02, 5.509E+01, 1.716E+02, 1.660E+02, 1.518E+02, 1.374E+02, 1.107E+02, 0.000E+00
