s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,SPK_1,TC_1_1,TC_1_2,TC_1_3,TC_1_4,TC_1_5,SPK_2,TC_2_1,TC_2_2,TC_2_3,TC_2_4,TC_2_5,SPK_3,TC_3_1,TC_3_2,TC_3_3,TC_3_4,TC_3_5,SPK_4,TC_4_1,TC_4_2,TC_4_3,TC_4_4,TC_4_5,Acts
 0.000E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 4.003E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 8.003E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 1.200E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.955E+01, 3.195E+01, 3.280E+01, 2.802E+01, 2.801E+01, 2.801E+01, 2.968E+01, 3.079E+01, 3.142E+01, 2.812E+01, 2.801E+01, 0.000E+00
 1.602E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.820E+01, 3.684E+01, 3.574E+01, 2.904E+01, 2.802E+01, 2.802E+01, 2.822E+01, 3.615E+01, 3.438E+01, 2.995E+01, 2.807E+01, 2.802E+01, 0.000E+00
 2.002E+01, 2.800E+01, 2.836E+01, 2.883E+01, 2.878E+01, 2.802E+01, 2.801E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.872E+01, 4.027E+01, 3.730E+01, 2.920E+01, 2.803E+01, 2.803E+01, 2.865E+01, 3.954E+01, 3.756E+01, 2.951E+01, 2.803E+01, 2.803E+01, 0.000E+00
 2.402E+01, 2.806E+01, 3.079E+01, 3.104E+01, 3.082E+01, 2.965E+01, 2.802E+01, 2.801E+01, 2.954E+01, 3.048E+01, 3.064E+01, 3.005E+01, 2.802E+01, 2.930E+01, 4.249E+01, 3.996E+01, 3.112E+01, 2.804E+01, 2.804E+01, 2.922E+01, 4.153E+01, 3.843E+01, 3.006E+01, 2.804E+01, 2.804E+01, 0.000E+00
 2.801E+01, 2.814E+01, 3.113E+01, 3.221E+01, 3.186E+01, 3.097E+01, 2.802E+01, 2.808E+01, 3.138E+01, 3.282E+01, 3.218E+01, 3.008E+01, 2.802E+01, 2.997E+01, 4.300E+01, 4.145E+01, 3.229E+01, 2.806E+01, 2.806E+01, 2.983E+01, 4.222E+01, 3.977E+01, 3.049E+01, 2.805E+01, 2.806E+01, 0.000E+00
 3.201E+01, 2.821E+01, 3.169E+01, 3.373E+01, 3.384E+01, 3.091E+01, 2.803E+01, 2.819E+01, 3.207E+01, 3.341E+01, 3.480E+01, 3.059E+01, 2.803E+01, 3.070E+01, 4.603E+01, 4.277E+01, 3.197E+01, 2.808E+01, 2.808E+01, 3.049E+01, 4.517E+01, 4.274E+01, 3.275E+01, 2.818E+01, 2.808E+01, 0.000E+00
 3.602E+01, 2.830E+01, 3.182E+01, 3.335E+01, 3.473E+01, 3.371E+01, 3.014E+01, 2.836E+01, 3.511E+01, 3.581E+01, 3.619E+01, 3.238E+01, 2.982E+01, 3.144E+01, 4.721E+01, 4.483E+01, 3.217E+01, 2.812E+01, 2.810E+01, 3.128E+01, 4.759E+01, 4.374E+01, 3.174E+01, 2.835E+01, 2.810E+01, 0.000E+00
 4.001E+01, 2.850E+01, 3.547E+01, 3.493E+01, 3.429E+01, 3.417E+01, 3.099E+01, 2.858E+01, 3.502E+01, 3.603E+01, 3.679E+01, 3.393E+01, 3.099E+01, 3.228E+01, 4.955E+01, 4.760E+01, 3.409E+01, 2.811E+01, 2.813E+01, 3.216E+01, 4.872E+01, 4.460E+01, 3.124E+01, 2.811E+01, 2.812E+01, 0.000E+00
 4.401E+01, 2.875E+01, 3.541E+01, 3.526E+01, 3.522E+01, 3.532E+01, 3.096E+01, 2.880E+01, 3.532E+01, 3.548E+01, 3.738E+01, 3.602E+01, 3.067E+01, 3.311E+01, 4.872E+01, 4.546E+01, 3.468E+01, 2.814E+01, 2.815E+01, 3.298E+01, 4.911E+01, 4.717E+01, 3.316E+01, 2.814E+01, 2.814E+01, 0.000E+00
 4.800E+01, 2.900E+01, 3.635E+01, 3.675E+01, 3.700E+01, 3.638E+01, 3.130E+01, 2.907E+01, 3.728E+01, 3.716E+01, 3.691E+01, 3.676E+01, 2.880E+01, 3.397E+01, 4.998E+01, 4.743E+01, 3.692E+01, 2.839E+01, 2.816E+01, 3.384E+01, 5.175E+01, 4.824E+01, 3.571E+01, 2.880E+01, 2.815E+01, 0.000E+00
 5.201E+01, 2.932E+01, 3.845E+01, 3.903E+01, 3.880E+01, 3.624E+01, 3.107E+01, 2.941E+01, 3.843E+01, 3.814E+01, 3.784E+01, 3.724E+01, 2.859E+01, 3.489E+01, 5.238E+01, 4.799E+01, 3.762E+01, 3.113E+01, 2.868E+01, 3.486E+01, 5.356E+01, 5.054E+01, 3.702E+01, 3.061E+01, 2.897E+01, 0.000E+00
 5.600E+01, 2.974E+01, 3.939E+01, 3.962E+01, 3.893E+01, 3.787E+01, 3.072E+01, 2.976E+01, 3.935E+01, 3.823E+01, 3.815E+01, 3.723E+01, 2.938E+01, 3.585E+01, 5.368E+01, 5.161E+01, 3.930E+01, 3.378E+01, 3.063E+01, 3.589E+01, 5.383E+01, 5.040E+01, 3.845E+01, 3.305E+01, 3.055E+01, 0.000E+00
