s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,SPK_1,TC_1_1,TC_1_2,TC_1_3,TC_1_4,TC_1_5,SPK_2,TC_2_1,TC_2_2,TC_2_3,TC_2_4,TC_2_5,SPK_3,TC_3_1,TC_3_2,TC_3_3,TC_3_4,TC_3_5,SPK_4,TC_4_1,TC_4_2,TC_4_3,TC_4_4,TC_4_5,Acts
 0.000E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 4.017E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 8.001E+00, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 1.202E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.803E+01, 3.016E+01, 3.010E+01, 3.040E+01, 2.836E+01, 2.802E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 1.600E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.831E+01, 3.510E+01, 3.459E+01, 3.191E+01, 2.878E+01, 2.803E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.800E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 0.000E+00
 2.001E+01, 2.804E+01, 3.096E+01, 3.145E+01, 3.103E+01, 2.861E+01, 2.801E+01, 2.886E+01, 3.728E+01, 3.645E+01, 3.471E+01, 2.975E+01, 2.804E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 0.000E+00
 2.401E+01, 2.833E+01, 3.466E+01, 3.457E+01, 3.344E+01, 2.997E+01, 2.802E+01, 2.942E+01, 3.768E+01, 3.699E+01, 3.314E+01, 2.823E+01, 2.806E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.802E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 0.000E+00
 2.801E+01, 2.872E+01, 3.605E+01, 3.558E+01, 3.350E+01, 2.991E+01, 2.803E+01, 2.993E+01, 3.753E+01, 3.695E+01, 3.489E+01, 2.953E+01, 2.807E+01, 2.800E+01, 2.802E+01, 2.801E+01, 2.801E+01, 2.801E+01, 2.803E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.801E+01, 2.801E+01, 2.801E+01, 0.000E+00
 3.201E+01, 2.916E+01, 3.680E+01, 3.613E+01, 3.337E+01, 3.080E+01, 2.804E+01, 3.067E+01, 4.264E+01, 4.179E+01, 4.040E+01, 3.012E+01, 2.809E+01, 2.800E+01, 2.803E+01, 2.802E+01, 2.802E+01, 2.802E+01, 2.804E+01, 2.803E+01, 2.999E+01, 3.015E+01, 2.998E+01, 2.903E+01, 2.802E+01, 0.000E+00
 3.601E+01, 2.969E+01, 3.900E+01, 3.866E+01, 3.478E+01, 3.436E+01, 2.805E+01, 3.151E+01, 4.278E+01, 4.216E+01, 3.920E+01, 2.979E+01, 2.810E+01, 2.800E+01, 2.803E+01, 2.803E+01, 2.802E+01, 2.802E+01, 2.805E+01, 2.817E+01, 3.234E+01, 3.245E+01, 3.222E+01, 3.101E+01, 2.803E+01, 0.000E+00
 4.001E+01, 3.024E+01, 4.040E+01, 4.028E+01, 3.904E+01, 3.451E+01, 2.808E+01, 3.234E+01, 4.182E+01, 4.162E+01, 4.030E+01, 3.096E+01, 2.812E+01, 2.800E+01, 2.805E+01, 2.804E+01, 2.804E+01, 2.803E+01, 2.805E+01, 2.840E+01, 3.411E+01, 3.292E+01, 3.190E+01, 3.088E+01, 2.803E+01, 0.000E+00
 4.402E+01, 3.073E+01, 4.097E+01, 4.127E+01, 4.014E+01, 3.705E+01, 2.810E+01, 3.317E+01, 4.546E+01, 4.408E+01, 3.889E+01, 3.342E+01, 2.814E+01, 2.805E+01, 3.056E+01, 3.010E+01, 2.955E+01, 2.816E+01, 2.805E+01, 2.870E+01, 3.534E+01, 3.501E+01, 3.393E+01, 3.025E+01, 2.804E+01, 0.000E+00
 4.801E+01, 3.135E+01, 4.246E+01, 4.264E+01, 4.199E+01, 3.932E+01, 2.812E+01, 3.418E+01, 4.740E+01, 4.628E+01, 4.383E+01, 3.805E+01, 2.820E+01, 2.821E+01, 3.250E+01, 3.264E+01, 3.234E+01, 3.077E+01, 2.805E+01, 2.897E+01, 3.551E+01, 3.538E+01, 3.493E+01, 3.077E+01, 2.805E+01, 0.000E+00
 5.201E+01, 3.199E+01, 4.226E+01, 4.128E+01, 3.979E+01, 3.988E+01, 2.814E+01, 3.509E+01, 4.578E+01, 4.469E+01, 4.166E+01, 3.696E+01, 2.827E+01, 2.844E+01, 3.302E+01, 3.352E+01, 3.289E+01, 3.013E+01, 2.807E+01, 2.929E+01, 3.688E+01, 3.671E+01, 3.646E+01, 3.375E+01, 2.806E+01, 0.000E+00
 5.601E+01, 3.272E+01, 4.510E+01, 4.517E+01, 4.373E+01, 4.115E+01, 2.816E+01, 3.601E+01, 4.863E+01, 4.800E+01, 4.629E+01, 3.821E+01, 2.836E+01, 2.864E+01, 3.321E+01, 3.317E+01, 3.255E+01, 2.973E+01, 2.811E+01, 2.959E+01, 3.557E+01, 3.492E+01, 3.457E+01, 3.104E+01, 2.807E+01, 0.000E+00
