s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,SPK_1,TC_1_1,TC_1_2,TC_1_3,TC_1_4,TC_1_5,SPK_2,TC_2_1,TC_2_2,TC_2_3,TC_2_4,TC_2_5,SPK_3,TC_3_1,TC_3_2,TC_3_3,TC_3_4,TC_3_5,SPK_4,TC_4_1,TC_4_2,TC_4_3,TC_4_4,TC_4_5,Acts
 0.000E+00, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 0.000E+00
 4.016E+00, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 0.000E+00
 8.003E+00, 2.500E+01, 2.501E+01, 2.501E+01, 2.501E+01, 2.501E+01, 2.502E+01, 2.500E+01, 2.501E+01, 2.501E+01, 2.501E+01, 2.501E+01, 2.502E+01, 2.513E+01, 3.636E+01, 3.591E+01, 3.404E+01, 2.522E+01, 2.504E+01, 2.511E+01, 3.529E+01, 3.635E+01, 3.288E+01, 2.519E+01, 2.504E+01, 0.000E+00
 1.200E+01, 2.500E+01, 2.562E+01, 2.665E+01, 2.743E+01, 2.934E+01, 2.504E+01, 2.500E+01, 2.512E+01, 2.565E+01, 2.579E+01, 2.588E+01, 2.504E+01, 2.678E+01, 6.346E+01, 5.616E+01, 3.009E+01, 2.509E+01, 2.509E+01, 2.663E+01, 5.991E+01, 5.455E+01, 3.370E+01, 2.508E+01, 2.509E+01, 0.000E+00
 1.600E+01, 2.518E+01, 3.562E+01, 3.840E+01, 3.683E+01, 3.467E+01, 2.506E+01, 2.510E+01, 3.269E+01, 3.599E+01, 3.685E+01, 3.524E+01, 2.505E+01, 2.940E+01, 7.030E+01, 6.255E+01, 3.501E+01, 2.516E+01, 2.516E+01, 2.887E+01, 6.768E+01, 5.740E+01, 3.465E+01, 2.514E+01, 2.516E+01, 0.000E+00
 2.000E+01, 2.576E+01, 4.295E+01, 4.308E+01, 4.148E+01, 3.778E+01, 2.933E+01, 2.554E+01, 4.060E+01, 4.718E+01, 4.759E+01, 3.775E+01, 2.880E+01, 3.212E+01, 7.638E+01, 6.978E+01, 4.141E+01, 2.542E+01, 2.525E+01, 3.172E+01, 7.935E+01, 7.076E+01, 4.177E+01, 2.536E+01, 2.524E+01, 0.000E+00
 2.401E+01, 2.649E+01, 4.332E+01, 4.729E+01, 4.859E+01, 4.393E+01, 3.446E+01, 2.638E+01, 5.011E+01, 5.084E+01, 5.098E+01, 4.154E+01, 3.444E+01, 3.542E+01, 8.084E+01, 7.382E+01, 5.239E+01, 2.571E+01, 2.535E+01, 3.499E+01, 8.261E+01, 7.351E+01, 4.269E+01, 2.545E+01, 2.533E+01, 0.000E+00
 2.800E+01, 2.758E+01, 5.262E+01, 5.335E+01, 5.045E+01, 4.700E+01, 3.671E+01, 2.747E+01, 5.609E+01, 5.697E+01, 5.731E+01, 5.391E+01, 3.347E+01, 3.848E+01, 8.967E+01, 8.519E+01, 4.980E+01, 2.908E+01, 2.542E+01, 3.872E+01, 9.477E+01, 8.690E+01, 5.423E+01, 3.176E+01, 2.542E+01, 0.000E+00
 3.201E+01, 2.895E+01, 5.693E+01, 5.699E+01, 5.658E+01, 5.428E+01, 3.450E+01, 2.894E+01, 5.818E+01, 5.973E+01, 6.025E+01, 5.602E+01, 3.003E+01, 4.224E+01, 9.924E+01, 9.189E+01, 6.298E+01, 3.926E+01, 3.417E+01, 4.298E+01, 9.955E+01, 9.175E+01, 6.089E+01, 4.012E+01, 3.131E+01, 0.000E+00
