s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 3.602E+01, 2.722E+01, 3.245E+01, 3.260E+01, 3.257E+01, 3.071E+01, 2.888E+01, 2.740E+01, 3.167E+01, 3.199E+01, 3.202E+01, 3.017E+01, 2.838E+01, 2.955E+01, 4.279E+01, 3.608E+01, 3.301E+01, 2.716E+01, 2.710E+01, 2.984E+01, 4.496E+01, 3.521E+01, 3.044E+01, 2.709E+01, 2.710E+01, 0.000E+00
 4.002E+01, 2.738E+01, 3.306E+01, 3.357E+01, 3.266E+01, 3.223E+01, 2.917E+01, 2.752E+01, 3.189E+01, 3.265E+01, 3.283E+01, 3.179E+01, 2.849E+01, 3.012E+01, 4.162E+01, 3.438E+01, 3.082E+01, 2.710E+01, 2.713E+01, 3.050E+01, 4.353E+01, 3.767E+01, 3.243E+01, 2.710E+01, 2.712E+01, 0.000E+00
 4.401E+01, 2.754E+01, 3.340E+01, 3.348E+01, 3.379E+01, 3.290E+01, 3.007E+01, 2.764E+01, 3.216E+01, 3.317E+01, 3.471E+01, 3.391E+01, 2.900E+01, 3.072E+01, 4.392E+01, 3.767E+01, 3.536E+01, 2.750E+01, 2.714E+01, 3.100E+01, 3.983E+01, 3.530E+01, 3.209E+01, 2.714E+01, 2.714E+01, 0.000E+00
 4.800E+01, 2.771E+01, 3.357E+01, 3.437E+01, 3.504E+01, 3.412E+01, 2.961E+01, 2.780E+01, 3.348E+01, 3.428E+01, 3.594E+01, 3.461E+01, 2.880E+01, 3.141E+01, 4.698E+01, 3.993E+01, 3.532E+01, 2.928E+01, 2.716E+01, 3.173E+01, 4.787E+01, 3.793E+01, 3.248E+01, 2.765E+01, 2.716E+01, 0.000E+00
 5.201E+01, 2.787E+01, 3.307E+01, 3.454E+01, 3.603E+01, 3.397E+01, 2.960E+01, 2.798E+01, 3.476E+01, 3.498E+01, 3.409E+01, 3.425E+01, 2.923E+01, 3.202E+01, 4.147E+01, 3.932E+01, 3.573E+01, 2.859E+01, 2.717E+01, 3.240E+01, 4.280E+01, 4.168E+01, 3.964E+01, 2.931E+01, 2.717E+01, 0.000E+00
 5.600E+01, 2.806E+01, 3.343E+01, 3.395E+01, 3.557E+01, 3.490E+01, 2.911E+01, 2.819E+01, 3.507E+01, 3.533E+01, 3.593E+01, 3.614E+01, 2.977E+01, 3.266E+01, 4.609E+01, 4.470E+01, 4.047E+01, 2.890E+01, 2.782E+01, 3.304E+01, 4.881E+01, 4.444E+01, 4.146E+01, 2.913E+01, 2.737E+01, 0.000E+00
 6.002E+01, 2.825E+01, 3.528E+01, 3.582E+01, 3.740E+01, 3.811E+01, 2.888E+01, 2.853E+01, 3.866E+01, 3.923E+01, 3.847E+01, 3.627E+01, 2.931E+01, 3.324E+01, 4.394E+01, 4.696E+01, 4.534E+01, 3.346E+01, 2.912E+01, 3.409E+01, 5.239E+01, 4.561E+01, 4.136E+01, 3.086E+01, 2.864E+01, 0.000E+00
 6.400E+01, 2.866E+01, 3.995E+01, 3.981E+01, 3.814E+01, 3.742E+01, 2.992E+01, 2.892E+01, 3.838E+01, 3.884E+01, 3.886E+01, 3.749E+01, 2.886E+01, 3.393E+01, 4.668E+01, 4.471E+01, 4.403E+01, 3.562E+01, 2.942E+01, 3.486E+01, 4.895E+01, 4.833E+01, 4.561E+01, 3.347E+01, 2.950E+01, 0.000E+00
 6.801E+01, 2.904E+01, 3.766E+01, 3.761E+01, 3.607E+01, 3.625E+01, 3.061E+01, 2.942E+01, 4.273E+01, 4.269E+01, 3.990E+01, 3.802E+01, 2.826E+01, 3.477E+01, 5.513E+01, 4.805E+01, 4.149E+01, 3.317E+01, 2.874E+01, 3.575E+01, 5.498E+01, 4.667E+01, 4.429E+01, 3.370E+01, 2.931E+01, 0.000E+00
 7.202E+01, 2.924E+01, 3.669E+01, 3.741E+01, 3.924E+01, 4.038E+01, 3.021E+01, 2.994E+01, 4.052E+01, 4.051E+01, 3.998E+01, 3.873E+01, 2.820E+01, 3.600E+01, 5.480E+01, 5.202E+01, 4.696E+01, 3.425E+01, 2.858E+01, 3.670E+01, 5.528E+01, 4.637E+01, 4.209E+01, 3.455E+01, 2.915E+01, 0.000E+00
 7.601E+01, 2.946E+01, 3.754E+01, 3.756E+01, 3.797E+01, 3.883E+01, 3.261E+01, 3.025E+01, 3.851E+01, 3.917E+01, 3.999E+01, 4.066E+01, 2.857E+01, 3.694E+01, 5.186E+01, 4.919E+01, 4.663E+01, 3.569E+01, 2.869E+01, 3.791E+01, 5.947E+01, 5.348E+01, 4.627E+01, 3.485E+01, 2.994E+01, 0.000E+00
 8.001E+01, 2.975E+01, 3.881E+01, 3.904E+01, 4.144E+01, 4.253E+01, 3.258E+01, 3.054E+01, 4.045E+01, 4.197E+01, 4.409E+01, 4.409E+01, 3.255E+01, 3.777E+01, 5.217E+01, 5.337E+01, 5.149E+01, 4.302E+01, 3.009E+01, 3.904E+01, 6.142E+01, 5.110E+01, 4.836E+01, 3.686E+01, 3.154E+01, 0.000E+00
 8.401E+01, 3.021E+01, 4.523E+01, 4.550E+01, 4.559E+01, 4.528E+01, 3.519E+01, 3.097E+01, 4.223E+01, 4.260E+01, 4.313E+01, 4.582E+01, 3.121E+01, 3.867E+01, 5.991E+01, 5.529E+01, 5.207E+01, 3.909E+01, 3.060E+01, 4.014E+01, 5.379E+01, 5.117E+01, 4.813E+01, 3.676E+01, 3.097E+01, 0.000E+00
 8.800E+01, 3.076E+01, 4.731E+01, 4.941E+01, 4.869E+01, 4.542E+01, 3.089E+01, 3.137E+01, 4.289E+01, 4.313E+01, 4.418E+01, 4.544E+01, 3.380E+01, 4.025E+01, 6.465E+01, 5.580E+01, 4.970E+01, 3.747E+01, 3.130E+01, 4.116E+01, 6.028E+01, 5.664E+01, 5.491E+01, 3.856E+01, 3.167E+01, 0.000E+00
 9.200E+01, 3.133E+01, 4.998E+01, 5.102E+01, 5.102E+01, 4.766E+01, 3.249E+01, 3.170E+01, 4.373E+01, 4.520E+01, 4.707E+01, 4.731E+01, 3.275E+01, 4.143E+01, 6.427E+01, 5.811E+01, 5.331E+01, 3.886E+01, 3.305E+01, 4.201E+01, 5.784E+01, 5.423E+01, 5.019E+01, 3.978E+01, 3.229E+01, 0.000E+00
 9.600E+01, 3.233E+01, 5.157E+01, 5.258E+01, 5.202E+01, 4.601E+01, 3.478E+01, 3.224E+01, 5.213E+01, 5.360E+01, 5.142E+01, 5.008E+01, 3.177E+01, 4.272E+01, 6.255E+01, 5.887E+01, 5.330E+01, 4.011E+01, 3.334E+01, 4.287E+01, 5.520E+01, 5.885E+01, 5.638E+01, 4.257E+01, 3.282E+01, 0.000E+00
 1.000E+02, 3.316E+01, 5.113E+01, 5.139E+01, 4.935E+01, 4.925E+01, 3.400E+01, 3.293E+01, 5.045E+01, 5.204E+01, 5.248E+01, 5.059E+01, 3.467E+01, 4.389E+01, 6.730E+01, 6.125E+01, 5.828E+01, 4.314E+01, 3.291E+01, 4.364E+01, 5.716E+01, 5.957E+01, 5.934E+01, 4.810E+01, 3.348E+01, 0.000E+00
 1.040E+02, 3.383E+01, 5.362E+01, 5.446E+01, 5.497E+01, 5.337E+01, 3.588E+01, 3.359E+01, 5.210E+01, 5.415E+01, 5.490E+01, 5.459E+01, 3.643E+01, 4.525E+01, 6.557E+01, 6.166E+01, 5.625E+01, 4.520E+01, 3.367E+01, 4.449E+01, 6.242E+01, 6.563E+01, 6.328E+01, 4.436E+01, 3.501E+01, 0.000E+00
 1.080E+02, 3.451E+01, 5.220E+01, 5.336E+01, 5.394E+01, 5.314E+01, 3.802E+01, 3.408E+01, 5.077E+01, 5.410E+01, 5.498E+01, 5.671E+01, 3.390E+01, 4.642E+01, 7.033E+01, 6.433E+01, 5.994E+01, 4.624E+01, 3.491E+01, 4.567E+01, 7.317E+01, 6.594E+01, 6.343E+01, 4.517E+01, 3.575E+01, 0.000E+00
 1.120E+02, 3.522E+01, 5.546E+01, 5.694E+01, 5.817E+01, 5.708E+01, 3.941E+01, 3.465E+01, 5.456E+01, 5.573E+01, 5.779E+01, 5.831E+01, 3.529E+01, 4.769E+01, 6.798E+01, 6.737E+01, 6.503E+01, 4.923E+01, 3.524E+01, 4.731E+01, 7.144E+01, 6.182E+01, 5.601E+01, 4.573E+01, 3.619E+01, 0.000E+00
 1.160E+02, 3.589E+01, 5.615E+01, 5.791E+01, 5.600E+01, 5.500E+01, 3.868E+01, 3.553E+01, 5.883E+01, 5.940E+01, 5.877E+01, 5.704E+01, 3.537E+01, 4.906E+01, 7.655E+01, 6.816E+01, 6.386E+01, 4.737E+01, 3.695E+01, 4.827E+01, 6.732E+01, 6.651E+01, 6.235E+01, 4.729E+01, 3.732E+01, 0.000E+00
 1.200E+02, 3.694E+01, 6.201E+01, 6.207E+01, 6.091E+01, 5.919E+01, 4.405E+01, 3.636E+01, 5.618E+01, 5.831E+01, 5.912E+01, 5.876E+01, 3.511E+01, 5.072E+01, 7.522E+01, 6.997E+01, 6.761E+01, 5.163E+01, 3.825E+01, 4.970E+01, 7.407E+01, 6.582E+01, 6.430E+01, 4.936E+01, 3.813E+01, 0.000E+00
 1.240E+02, 3.783E+01, 5.961E+01, 6.092E+01, 6.042E+01, 6.007E+01, 4.060E+01, 3.716E+01, 6.129E+01, 6.346E+01, 6.543E+01, 6.268E+01, 3.673E+01, 5.268E+01, 8.542E+01, 7.527E+01, 6.576E+01, 5.092E+01, 3.974E+01, 5.101E+01, 7.148E+01, 7.175E+01, 6.771E+01, 5.100E+01, 3.926E+01, 0.000E+00
 1.280E+02, 3.887E+01, 6.333E+01, 6.415E+01, 6.367E+01, 6.396E+01, 3.779E+01, 3.836E+01, 6.362E+01, 6.409E+01, 6.276E+01, 6.396E+01, 3.866E+01, 5.479E+01, 7.626E+01, 7.098E+01, 6.791E+01, 5.404E+01, 4.020E+01, 5.193E+01, 7.104E+01, 7.319E+01, 6.809E+01, 5.343E+01, 4.152E+01, 0.000E+00
 1.320E+02, 3.996E+01, 6.280E+01, 6.489E+01, 6.710E+01, 6.300E+01, 4.302E+01, 3.940E+01, 6.245E+01, 6.268E+01, 6.339E+01, 6.419E+01, 3.970E+01, 5.635E+01, 8.667E+01, 7.648E+01, 7.068E+01, 5.484E+01, 4.101E+01, 5.308E+01, 7.680E+01, 7.183E+01, 7.120E+01, 6.694E+01, 4.134E+01, 0.000E+00
 1.360E+02, 4.100E+01, 6.497E+01, 6.746E+01, 6.760E+01, 6.500E+01, 4.921E+01, 4.039E+01, 5.995E+01, 6.048E+01, 6.176E+01, 6.204E+01, 3.881E+01, 5.794E+01, 7.465E+01, 7.359E+01, 7.135E+01, 5.493E+01, 4.155E+01, 5.449E+01, 7.353E+01, 7.386E+01, 7.211E+01, 5.573E+01, 4.302E+01, 0.000E+00
 1.400E+02, 4.203E+01, 6.424E+01, 6.651E+01, 6.649E+01, 6.633E+01, 4.716E+01, 4.130E+01, 6.272E+01, 6.492E+01, 6.576E+01, 6.687E+01, 4.003E+01, 5.936E+01, 8.523E+01, 7.940E+01, 7.100E+01, 5.555E+01, 4.223E+01, 5.565E+01, 7.875E+01, 7.815E+01, 7.370E+01, 5.551E+01, 4.338E+01, 0.000E+00
 1.440E+02, 4.287E+01, 6.418E+01, 6.524E+01, 6.765E+01, 6.618E+01, 5.253E+01, 4.221E+01, 6.490E+01, 6.528E+01, 6.594E+01, 6.779E+01, 4.235E+01, 6.119E+01, 9.122E+01, 7.465E+01, 7.152E+01, 6.466E+01, 4.266E+01, 5.679E+01, 8.219E+01, 7.932E+01, 7.676E+01, 6.796E+01, 4.493E+01, 0.000E+00
 1.480E+02, 4.350E+01, 6.684E+01, 6.927E+01, 6.993E+01, 6.955E+01, 5.013E+01, 4.302E+01, 6.382E+01, 6.584E+01, 6.719E+01, 7.082E+01, 4.306E+01, 6.312E+01, 8.683E+01, 8.331E+01, 8.096E+01, 5.689E+01, 4.277E+01, 5.826E+01, 7.507E+01, 7.792E+01, 7.907E+01, 6.528E+01, 4.535E+01, 0.000E+00
 1.520E+02, 4.427E+01, 6.600E+01, 6.865E+01, 7.022E+01, 7.100E+01, 5.567E+01, 4.383E+01, 7.004E+01, 7.157E+01, 7.416E+01, 7.461E+01, 4.750E+01, 6.460E+01, 9.549E+01, 8.502E+01, 7.586E+01, 5.682E+01, 4.408E+01, 5.938E+01, 8.181E+01, 8.031E+01, 7.303E+01, 6.139E+01, 4.838E+01, 0.000E+00
 1.560E+02, 4.565E+01, 7.606E+01, 7.722E+01, 7.539E+01, 6.961E+01, 5.022E+01, 4.489E+01, 6.920E+01, 6.927E+01, 7.183E+01, 7.506E+01, 4.600E+01, 6.696E+01, 9.642E+01, 8.236E+01, 7.680E+01, 5.909E+01, 4.691E+01, 6.048E+01, 8.077E+01, 8.940E+01, 8.370E+01, 6.268E+01, 4.890E+01, 0.000E+00
 1.600E+02, 4.675E+01, 7.187E+01, 7.439E+01, 7.886E+01, 7.243E+01, 5.208E+01, 4.601E+01, 7.125E+01, 7.243E+01, 7.320E+01, 7.587E+01, 4.227E+01, 6.878E+01, 9.917E+01, 9.381E+01, 9.188E+01, 6.961E+01, 4.743E+01, 6.173E+01, 9.010E+01, 8.665E+01, 8.370E+01, 6.888E+01, 4.984E+01, 0.000E+00
 1.640E+02, 4.805E+01, 7.657E+01, 7.928E+01, 7.964E+01, 7.582E+01, 5.473E+01, 4.692E+01, 7.014E+01, 7.198E+01, 7.558E+01, 7.606E+01, 4.992E+01, 7.134E+01, 1.036E+02, 9.182E+01, 8.407E+01, 6.357E+01, 4.801E+01, 6.327E+01, 8.680E+01, 8.648E+01, 8.268E+01, 6.403E+01, 5.113E+01, 0.000E+00
 1.680E+02, 4.931E+01, 7.595E+01, 7.744E+01, 7.454E+01, 7.325E+01, 5.278E+01, 4.788E+01, 7.091E+01, 7.343E+01, 7.390E+01, 7.478E+01, 5.059E+01, 7.349E+01, 1.036E+02, 9.179E+01, 8.648E+01, 7.642E+01, 4.925E+01, 6.476E+01, 9.323E+01, 8.784E+01, 8.632E+01, 7.286E+01, 5.138E+01, 0.000E+00
 1.720E+02, 5.017E+01, 7.120E+01, 7.202E+01, 7.286E+01, 7.778E+01, 5.763E+01, 4.900E+01, 7.560E+01, 7.664E+01, 7.964E+01, 8.123E+01, 5.562E+01, 7.536E+01, 1.070E+02, 9.935E+01, 9.240E+01, 7.524E+01, 5.061E+01, 6.633E+01, 9.245E+01, 8.838E+01, 8.291E+01, 7.466E+01, 5.195E+01, 0.000E+00
 1.760E+02, 5.107E+01, 7.488E+01, 7.584E+01, 8.034E+01, 8.046E+01, 5.978E+01, 5.022E+01, 7.864E+01, 8.012E+01, 8.383E+01, 8.425E+01, 5.374E+01, 7.734E+01, 9.665E+01, 9.416E+01, 8.517E+01, 6.373E+01, 5.075E+01, 6.802E+01, 9.947E+01, 9.195E+01, 8.818E+01, 7.000E+01, 5.249E+01, 0.000E+00
 1.800E+02, 5.191E+01, 7.993E+01, 8.226E+01, 8.712E+01, 8.586E+01, 6.742E+01, 5.159E+01, 8.302E+01, 8.479E+01, 8.423E+01, 8.481E+01, 4.958E+01, 7.880E+01, 9.838E+01, 1.010E+02, 9.943E+01, 7.669E+01, 5.137E+01, 6.952E+01, 9.315E+01, 9.947E+01, 9.748E+01, 7.201E+01, 5.332E+01, 0.000E+00
 1.840E+02, 5.313E+01, 8.045E+01, 8.214E+01, 8.258E+01, 8.044E+01, 6.675E+01, 5.294E+01, 8.328E+01, 8.368E+01, 8.564E+01, 8.613E+01, 5.330E+01, 8.069E+01, 1.205E+02, 1.050E+02, 9.268E+01, 6.977E+01, 5.198E+01, 7.102E+01, 9.798E+01, 9.987E+01, 9.121E+01, 7.429E+01, 5.701E+01, 0.000E+00
 1.880E+02, 5.455E+01, 8.677E+01, 8.816E+01, 8.741E+01, 8.528E+01, 6.692E+01, 5.394E+01, 8.428E+01, 8.525E+01, 8.791E+01, 9.148E+01, 5.410E+01, 8.317E+01, 1.100E+02, 1.042E+02, 1.014E+02, 8.308E+01, 5.330E+01, 7.213E+01, 9.595E+01, 1.031E+02, 1.008E+02, 7.718E+01, 5.917E+01, 0.000E+00
 1.920E+02, 5.607E+01, 8.719E+01, 9.041E+01, 9.071E+01, 8.508E+01, 6.634E+01, 5.527E+01, 8.562E+01, 8.737E+01, 8.880E+01, 8.756E+01, 5.302E+01, 8.546E+01, 1.245E+02, 1.130E+02, 1.093E+02, 8.372E+01, 5.517E+01, 7.392E+01, 1.177E+02, 1.060E+02, 9.462E+01, 7.498E+01, 5.873E+01, 0.000E+00
 1.960E+02, 5.773E+01, 9.015E+01, 9.038E+01, 8.826E+01, 8.587E+01, 7.831E+01, 5.646E+01, 8.612E+01, 8.898E+01, 9.136E+01, 9.349E+01, 5.666E+01, 8.779E+01, 1.154E+02, 1.124E+02, 1.070E+02, 7.728E+01, 5.600E+01, 7.632E+01, 1.050E+02, 1.019E+02, 9.399E+01, 7.673E+01, 5.917E+01, 0.000E+00
 2.000E+02, 5.855E+01, 8.775E+01, 9.176E+01, 9.424E+01, 9.353E+01, 7.649E+01, 5.774E+01, 8.564E+01, 8.934E+01, 9.080E+01, 9.114E+01, 6.139E+01, 9.022E+01, 1.213E+02, 1.099E+02, 1.028E+02, 7.801E+01, 5.645E+01, 7.790E+01, 1.035E+02, 1.061E+02, 1.007E+02, 7.867E+01, 6.088E+01, 0.000E+00
 2.040E+02, 5.969E+01, 9.294E+01, 9.584E+01, 9.829E+01, 9.418E+01, 6.743E+01, 5.911E+01, 9.451E+01, 9.925E+01, 1.008E+02, 1.007E+02, 5.682E+01, 9.299E+01, 1.282E+02, 1.163E+02, 1.059E+02, 7.655E+01, 5.787E+01, 7.995E+01, 1.070E+02, 1.106E+02, 1.054E+02, 8.370E+01, 6.089E+01, 0.000E+00
 2.080E+02, 6.131E+01, 9.118E+01, 9.264E+01, 9.425E+01, 9.517E+01, 6.825E+01, 6.093E+01, 9.747E+01, 9.965E+01, 9.909E+01, 1.002E+02, 6.011E+01, 9.501E+01, 1.199E+02, 1.116E+02, 1.018E+02, 7.211E+01, 5.844E+01, 8.234E+01, 1.256E+02, 1.114E+02, 1.035E+02, 8.744E+01, 6.277E+01, 0.000E+00
 2.120E+02, 6.249E+01, 9.151E+01, 9.551E+01, 1.009E+02, 1.005E+02, 7.896E+01, 6.249E+01, 9.655E+01, 9.946E+01, 1.005E+02, 1.023E+02, 6.214E+01, 9.673E+01, 1.227E+02, 1.184E+02, 1.098E+02, 8.298E+01, 6.285E+01, 8.454E+01, 1.134E+02, 1.144E+02, 1.115E+02, 8.905E+01, 6.463E+01, 0.000E+00
 2.160E+02, 6.394E+01, 9.639E+01, 9.982E+01, 9.962E+01, 1.010E+02, 8.220E+01, 6.402E+01, 9.520E+01, 9.677E+01, 9.785E+01, 9.953E+01, 6.173E+01, 9.894E+01, 1.302E+02, 1.251E+02, 1.217E+02, 9.478E+01, 6.370E+01, 8.648E+01, 1.187E+02, 1.152E+02, 1.119E+02, 8.546E+01, 6.790E+01, 0.000E+00
 2.200E+02, 6.626E+01, 1.037E+02, 1.046E+02, 1.049E+02, 1.060E+02, 7.556E+01, 6.535E+01, 9.427E+01, 9.980E+01, 1.043E+02, 1.077E+02, 6.585E+01, 1.012E+02, 1.299E+02, 1.250E+02, 1.215E+02, 9.365E+01, 6.481E+01, 8.843E+01, 1.263E+02, 1.179E+02, 1.105E+02, 8.574E+01, 6.919E+01, 0.000E+00
 2.240E+02, 6.800E+01, 1.024E+02, 1.064E+02, 1.056E+02, 1.058E+02, 8.703E+01, 6.696E+01, 1.023E+02, 1.034E+02, 1.047E+02, 1.063E+02, 5.966E+01, 1.037E+02, 1.478E+02, 1.330E+02, 1.204E+02, 9.848E+01, 6.397E+01, 9.134E+01, 1.352E+02, 1.291E+02, 1.232E+02, 9.136E+01, 7.205E+01, 0.000E+00
 2.280E+02, 6.971E+01, 1.069E+02, 1.095E+02, 1.105E+02, 1.064E+02, 8.262E+01, 6.846E+01, 9.625E+01, 9.819E+01, 1.068E+02, 1.107E+02, 6.855E+01, 1.067E+02, 1.387E+02, 1.319E+02, 1.209E+02, 8.909E+01, 6.563E+01, 9.391E+01, 1.200E+02, 1.233E+02, 1.208E+02, 1.027E+02, 7.129E+01, 0.000E+00
 2.320E+02, 7.161E+01, 1.064E+02, 1.094E+02, 1.088E+02, 1.052E+02, 7.804E+01, 7.004E+01, 1.053E+02, 1.087E+02, 1.084E+02, 1.110E+02, 6.438E+01, 1.088E+02, 1.368E+02, 1.389E+02, 1.317E+02, 9.970E+01, 6.704E+01, 9.541E+01, 1.184E+02, 1.280E+02, 1.269E+02, 9.960E+01, 7.009E+01, 0.000E+00
 2.360E+02, 7.311E+01, 1.027E+02, 1.061E+02, 1.105E+02, 1.120E+02, 7.831E+01, 7.183E+01, 1.059E+02, 1.096E+02, 1.135E+02, 1.166E+02, 6.954E+01, 1.112E+02, 1.442E+02, 1.457E+02, 1.328E+02, 9.879E+01, 6.965E+01, 9.656E+01, 1.268E+02, 1.272E+02, 1.233E+02, 9.844E+01, 7.230E+01, 0.000E+00
 2.400E+02, 7.470E+01, 1.102E+02, 1.136E+02, 1.171E+02, 1.172E+02, 8.925E+01, 7.322E+01, 1.073E+02, 1.095E+02, 1.157E+02, 1.196E+02, 6.722E+01, 1.135E+02, 1.419E+02, 1.384E+02, 1.307E+02, 9.709E+01, 7.011E+01, 9.964E+01, 1.420E+02, 1.294E+02, 1.242E+02, 9.317E+01, 7.300E+01, 0.000E+00
 2.440E+02, 7.605E+01, 1.086E+02, 1.120E+02, 1.180E+02, 1.176E+02, 8.085E+01, 7.470E+01, 1.079E+02, 1.135E+02, 1.210E+02, 1.237E+02, 6.927E+01, 1.165E+02, 1.611E+02, 1.455E+02, 1.299E+02, 9.300E+01, 7.320E+01, 1.020E+02, 1.353E+02, 1.424E+02, 1.321E+02, 1.027E+02, 7.721E+01, 0.000E+00
 2.480E+02, 7.796E+01, 1.194E+02, 1.237E+02, 1.233E+02, 1.190E+02, 8.464E+01, 7.636E+01, 1.180E+02, 1.228E+02, 1.260E+02, 1.262E+02, 7.492E+01, 1.203E+02, 1.658E+02, 1.527E+02, 1.402E+02, 1.018E+02, 7.213E+01, 1.043E+02, 1.484E+02, 1.439E+02, 1.340E+02, 1.042E+02, 7.857E+01, 0.000E+00
 2.520E+02, 7.992E+01, 1.141E+02, 1.199E+02, 1.210E+02, 1.184E+02, 9.574E+01, 7.776E+01, 1.101E+02, 1.139E+02, 1.173E+02, 1.201E+02, 7.349E+01, 1.231E+02, 1.561E+02, 1.497E+02, 1.414E+02, 1.113E+02, 7.224E+01, 1.066E+02, 1.295E+02, 1.480E+02, 1.457E+02, 1.119E+02, 7.385E+01, 0.000E+00
 2.560E+02, 8.168E+01, 1.212E+02, 1.259E+02, 1.247E+02, 1.209E+02, 9.782E+01, 7.947E+01, 1.204E+02, 1.228E+02, 1.206E+02, 1.268E+02, 7.265E+01, 1.272E+02, 1.748E+02, 1.487E+02, 1.349E+02, 1.130E+02, 7.259E+01, 1.086E+02, 1.493E+02, 1.451E+02, 1.382E+02, 1.089E+02, 8.149E+01, 0.000E+00
