s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 3.601E+01, 3.359E+01, 7.120E+01, 7.128E+01, 6.887E+01, 6.483E+01, 2.748E+01, 5.183E+01, 1.047E+02, 1.041E+02, 9.858E+01, 8.559E+01, 2.810E+01, 2.812E+01, 5.695E+01, 5.280E+01, 4.739E+01, 4.028E+01, 3.024E+01, 2.856E+01, 4.542E+01, 4.991E+01, 4.995E+01, 4.851E+01, 2.786E+01, 0.000E+00
 4.000E+01, 3.521E+01, 7.989E+01, 7.974E+01, 7.915E+01, 7.435E+01, 2.759E+01, 5.721E+01, 1.133E+02, 1.115E+02, 1.037E+02, 9.353E+01, 2.908E+01, 2.907E+01, 6.116E+01, 5.907E+01, 5.534E+01, 4.957E+01, 3.167E+01, 2.942E+01, 5.167E+01, 5.987E+01, 5.941E+01, 5.497E+01, 2.744E+01, 0.000E+00
 4.400E+01, 3.814E+01, 8.712E+01, 8.715E+01, 8.623E+01, 8.186E+01, 2.778E+01, 6.328E+01, 1.225E+02, 1.225E+02, 1.218E+02, 1.023E+02, 3.198E+01, 2.996E+01, 6.413E+01, 6.134E+01, 5.707E+01, 5.129E+01, 3.471E+01, 3.035E+01, 5.458E+01, 6.436E+01, 6.465E+01, 6.243E+01, 2.751E+01, 0.000E+00
 4.800E+01, 4.075E+01, 9.391E+01, 9.368E+01, 9.553E+01, 9.232E+01, 3.123E+01, 6.888E+01, 1.284E+02, 1.251E+02, 1.181E+02, 1.095E+02, 3.603E+01, 3.104E+01, 7.160E+01, 6.688E+01, 5.692E+01, 5.315E+01, 3.397E+01, 3.136E+01, 6.531E+01, 7.195E+01, 7.195E+01, 6.958E+01, 2.763E+01, 0.000E+00
 5.201E+01, 4.354E+01, 9.893E+01, 1.011E+02, 1.015E+02, 1.015E+02, 2.899E+01, 7.514E+01, 1.401E+02, 1.412E+02, 1.342E+02, 1.169E+02, 3.769E+01, 3.243E+01, 8.099E+01, 7.780E+01, 6.804E+01, 6.145E+01, 3.401E+01, 3.269E+01, 6.176E+01, 7.488E+01, 7.492E+01, 7.166E+01, 2.811E+01, 0.000E+00
 5.600E+01, 4.675E+01, 1.098E+02, 1.102E+02, 1.108E+02, 1.040E+02, 3.251E+01, 8.198E+01, 1.490E+02, 1.452E+02, 1.352E+02, 1.212E+02, 3.751E+01, 3.377E+01, 8.154E+01, 7.995E+01, 7.401E+01, 7.014E+01, 3.824E+01, 3.407E+01, 6.963E+01, 8.114E+01, 8.173E+01, 7.988E+01, 3.192E+01, 0.000E+00
 6.001E+01, 5.030E+01, 1.162E+02, 1.173E+02, 1.203E+02, 1.209E+02, 4.042E+01, 9.068E+01, 1.775E+02, 1.777E+02, 1.664E+02, 1.350E+02, 4.356E+01, 3.512E+01, 8.909E+01, 8.658E+01, 7.672E+01, 7.338E+01, 4.686E+01, 3.589E+01, 7.498E+01, 9.063E+01, 8.998E+01, 8.602E+01, 3.794E+01, 0.000E+00
 6.400E+01, 5.344E+01, 1.277E+02, 1.337E+02, 1.388E+02, 1.347E+02, 4.013E+01, 1.002E+02, 1.870E+02, 1.862E+02, 1.817E+02, 1.737E+02, 5.560E+01, 3.648E+01, 8.356E+01, 9.090E+01, 8.530E+01, 8.083E+01, 5.256E+01, 3.779E+01, 8.385E+01, 9.812E+01, 9.914E+01, 9.586E+01, 4.584E+01, 0.000E+00
 6.801E+01, 5.784E+01, 1.412E+02, 1.405E+02, 1.473E+02, 1.496E+02, 5.103E+01, 1.112E+02, 2.129E+02, 2.118E+02, 1.982E+02, 1.741E+02, 5.784E+01, 3.844E+01, 1.117E+02, 1.113E+02, 1.009E+02, 9.138E+01, 5.905E+01, 4.007E+01, 9.243E+01, 1.069E+02, 1.063E+02, 1.007E+02, 4.726E+01, 0.000E+00
 7.201E+01, 6.276E+01, 1.605E+02, 1.678E+02, 1.754E+02, 1.584E+02, 5.371E+01, 1.237E+02, 2.287E+02, 2.276E+02, 2.134E+02, 1.877E+02, 7.073E+01, 4.060E+01, 1.133E+02, 1.198E+02, 1.068E+02, 9.867E+01, 6.463E+01, 4.251E+01, 9.566E+01, 1.250E+02, 1.242E+02, 1.171E+02, 5.012E+01, 0.000E+00
 7.600E+01, 6.862E+01, 1.792E+02, 1.779E+02, 1.855E+02, 1.786E+02, 5.940E+01, 1.380E+02, 2.677E+02, 2.663E+02, 2.490E+02, 2.067E+02, 7.560E+01, 4.330E+01, 1.298E+02, 1.360E+02, 1.286E+02, 1.100E+02, 7.509E+01, 4.497E+01, 9.870E+01, 1.242E+02, 1.260E+02, 1.259E+02, 5.290E+01, 0.000E+00
 8.000E+01, 7.521E+01, 1.946E+02, 1.952E+02, 1.966E+02, 2.043E+02, 6.172E+01, 1.533E+02, 2.894E+02, 2.902E+02, 2.754E+02, 2.429E+02, 8.587E+01, 4.526E+01, 1.099E+02, 1.412E+02, 1.353E+02, 1.150E+02, 7.792E+01, 4.794E+01, 1.071E+02, 1.443E+02, 1.449E+02, 1.375E+02, 6.106E+01, 0.000E+00
 8.400E+01, 8.291E+01, 2.140E+02, 2.179E+02, 2.246E+02, 2.153E+02, 7.253E+01, 1.704E+02, 3.052E+02, 3.100E+02, 2.985E+02, 2.657E+02, 8.179E+01, 4.743E+01, 1.288E+02, 1.565E+02, 1.550E+02, 1.314E+02, 8.383E+01, 5.143E+01, 1.323E+02, 1.655E+02, 1.649E+02, 1.565E+02, 7.414E+01, 0.000E+00
 8.801E+01, 9.079E+01, 2.291E+02, 2.324E+02, 2.432E+02, 2.362E+02, 7.895E+01, 1.878E+02, 3.328E+02, 3.420E+02, 3.221E+02, 2.910E+02, 1.030E+02, 5.147E+01, 1.700E+02, 1.755E+02, 1.636E+02, 1.440E+02, 8.667E+01, 5.526E+01, 1.386E+02, 1.722E+02, 1.735E+02, 1.684E+02, 7.631E+01, 0.000E+00
 9.200E+01, 9.935E+01, 2.428E+02, 2.447E+02, 2.556E+02, 2.533E+02, 8.560E+01, 2.100E+02, 3.916E+02, 3.911E+02, 3.630E+02, 3.173E+02, 1.039E+02, 5.568E+01, 1.706E+02, 1.855E+02, 1.787E+02, 1.566E+02, 1.011E+02, 5.947E+01, 1.527E+02, 1.864E+02, 1.867E+02, 1.822E+02, 8.366E+01, 0.000E+00
 9.600E+01, 1.073E+02, 2.609E+02, 2.636E+02, 2.783E+02, 2.664E+02, 8.869E+01, 2.353E+02, 4.297E+02, 4.326E+02, 4.088E+02, 3.471E+02, 1.159E+02, 5.999E+01, 1.865E+02, 2.003E+02, 1.907E+02, 1.676E+02, 1.017E+02, 6.447E+01, 1.593E+02, 1.952E+02, 1.982E+02, 1.966E+02, 9.514E+01, 0.000E+00
 1.000E+02, 1.162E+02, 2.779E+02, 2.819E+02, 2.916E+02, 2.953E+02, 9.855E+01, 2.609E+02, 4.531E+02, 4.546E+02, 4.157E+02, 3.782E+02, 1.165E+02, 6.482E+01, 1.844E+02, 2.192E+02, 2.112E+02, 1.902E+02, 1.198E+02, 6.914E+01, 1.541E+02, 2.043E+02, 2.065E+02, 2.119E+02, 9.841E+01, 0.000E+00
 1.040E+02, 1.266E+02, 2.997E+02, 3.062E+02, 3.142E+02, 3.208E+02, 9.984E+01, 2.876E+02, 4.960E+02, 4.921E+02, 4.446E+02, 3.627E+02, 1.227E+02, 6.896E+01, 1.811E+02, 2.339E+02, 2.277E+02, 1.910E+02, 1.176E+02, 7.451E+01, 1.827E+02, 2.211E+02, 2.226E+02, 2.202E+02, 1.204E+02, 0.000E+00
 1.080E+02, 1.375E+02, 3.025E+02, 3.007E+02, 3.039E+02, 3.041E+02, 1.080E+02, 3.145E+02, 4.774E+02, 4.748E+02, 4.412E+02, 3.948E+02, 1.346E+02, 7.336E+01, 1.991E+02, 2.304E+02, 2.247E+02, 1.976E+02, 1.267E+02, 8.122E+01, 1.966E+02, 2.403E+02, 2.400E+02, 2.272E+02, 1.146E+02, 0.000E+00
 1.120E+02, 1.477E+02, 3.223E+02, 3.277E+02, 3.407E+02, 3.248E+02, 1.159E+02, 3.359E+02, 5.023E+02, 4.974E+02, 4.628E+02, 3.706E+02, 1.311E+02, 7.831E+01, 2.216E+02, 2.425E+02, 2.311E+02, 2.065E+02, 1.329E+02, 8.700E+01, 1.896E+02, 2.449E+02, 2.471E+02, 2.376E+02, 1.205E+02, 0.000E+00
 1.160E+02, 1.592E+02, 3.072E+02, 3.146E+02, 3.234E+02, 3.174E+02, 1.257E+02, 3.554E+02, 4.710E+02, 4.663E+02, 4.535E+02, 4.006E+02, 1.329E+02, 8.298E+01, 2.011E+02, 2.542E+02, 2.502E+02, 2.211E+02, 1.383E+02, 9.194E+01, 1.862E+02, 2.465E+02, 2.489E+02, 2.425E+02, 1.270E+02, 0.000E+00
 1.200E+02, 1.672E+02, 3.058E+02, 3.122E+02, 3.265E+02, 3.227E+02, 1.264E+02, 3.691E+02, 4.710E+02, 4.697E+02, 4.373E+02, 3.995E+02, 1.455E+02, 8.705E+01, 2.048E+02, 2.529E+02, 2.494E+02, 2.248E+02, 1.422E+02, 9.630E+01, 1.887E+02, 2.401E+02, 2.452E+02, 2.460E+02, 1.276E+02, 0.000E+00
