s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,SPK_1,TC_1_1,TC_1_2,TC_1_3,TC_1_4,TC_1_5,SPK_2,TC_2_1,TC_2_2,TC_2_3,TC_2_4,TC_2_5,SPK_3,TC_3_1,TC_3_2,TC_3_3,TC_3_4,TC_3_5,SPK_4,TC_4_1,TC_4_2,TC_4_3,TC_4_4,TC_4_5,Acts
 0.000E+00, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 0.000E+00
 4.017E+00, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.501E+01, 2.501E+01, 2.501E+01, 2.501E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 0.000E+00
 8.001E+00, 2.500E+01, 2.500E+01, 2.500E+01, 2.501E+01, 2.500E+01, 2.502E+01, 2.553E+01, 4.134E+01, 3.916E+01, 3.705E+01, 3.179E+01, 2.507E+01, 2.500E+01, 2.501E+01, 2.501E+01, 2.501E+01, 2.501E+01, 2.502E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.501E+01, 2.501E+01, 0.000E+00
 1.201E+01, 2.500E+01, 2.553E+01, 2.619E+01, 2.674E+01, 2.741E+01, 2.504E+01, 2.760E+01, 6.112E+01, 5.759E+01, 5.587E+01, 5.026E+01, 2.513E+01, 2.500E+01, 2.502E+01, 2.502E+01, 2.502E+01, 2.502E+01, 2.505E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.501E+01, 2.501E+01, 2.502E+01, 0.000E+00
 1.600E+01, 2.538E+01, 3.977E+01, 3.941E+01, 3.861E+01, 4.260E+01, 2.508E+01, 3.035E+01, 7.286E+01, 7.248E+01, 7.096E+01, 6.324E+01, 2.522E+01, 2.513E+01, 3.628E+01, 3.596E+01, 2.736E+01, 2.504E+01, 2.508E+01, 2.500E+01, 2.501E+01, 2.501E+01, 2.502E+01, 2.503E+01, 2.503E+01, 0.000E+00
 2.000E+01, 2.614E+01, 4.375E+01, 4.279E+01, 4.356E+01, 4.755E+01, 2.512E+01, 3.440E+01, 8.598E+01, 8.320E+01, 7.966E+01, 7.171E+01, 2.533E+01, 2.581E+01, 5.064E+01, 5.063E+01, 3.424E+01, 2.507E+01, 2.512E+01, 2.504E+01, 2.943E+01, 2.890E+01, 2.907E+01, 2.823E+01, 2.506E+01, 0.000E+00
 2.400E+01, 2.704E+01, 4.715E+01, 4.714E+01, 4.741E+01, 5.907E+01, 2.536E+01, 3.865E+01, 8.910E+01, 8.903E+01, 8.870E+01, 8.514E+01, 2.544E+01, 2.678E+01, 5.435E+01, 5.511E+01, 4.550E+01, 2.627E+01, 2.516E+01, 2.533E+01, 3.837E+01, 3.782E+01, 3.322E+01, 3.157E+01, 2.508E+01, 0.000E+00
 2.800E+01, 2.820E+01, 5.643E+01, 5.881E+01, 5.974E+01, 6.388E+01, 2.539E+01, 4.281E+01, 1.009E+02, 1.014E+02, 1.000E+02, 9.257E+01, 2.554E+01, 2.778E+01, 6.365E+01, 6.345E+01, 5.087E+01, 3.531E+01, 2.520E+01, 2.605E+01, 4.380E+01, 4.229E+01, 3.672E+01, 3.348E+01, 2.879E+01, 0.000E+00
 3.200E+01, 2.971E+01, 6.462E+01, 6.596E+01, 6.499E+01, 7.300E+01, 2.539E+01, 4.800E+01, 1.059E+02, 1.079E+02, 1.088E+02, 1.004E+02, 2.567E+01, 2.926E+01, 7.120E+01, 7.022E+01, 5.157E+01, 3.696E+01, 2.531E+01, 2.673E+01, 5.082E+01, 4.946E+01, 4.764E+01, 4.238E+01, 3.234E+01, 0.000E+00
