s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 6.000E+01, 4.159E+01, 9.500E+01, 9.859E+01, 1.004E+02, 9.242E+01, 6.957E+01, 4.188E+01, 9.229E+01, 9.483E+01, 9.388E+01, 9.337E+01, 5.475E+01, 6.764E+01, 1.333E+02, 1.268E+02, 1.248E+02, 9.752E+01, 4.717E+01, 6.618E+01, 1.197E+02, 1.237E+02, 1.155E+02, 7.880E+01, 5.189E+01, 0.000E+00
 6.401E+01, 4.374E+01, 1.015E+02, 1.056E+02, 1.076E+02, 1.063E+02, 7.270E+01, 4.393E+01, 9.432E+01, 9.852E+01, 9.966E+01, 1.069E+02, 6.563E+01, 7.428E+01, 1.854E+02, 1.478E+02, 1.314E+02, 7.987E+01, 5.087E+01, 6.990E+01, 1.327E+02, 1.482E+02, 1.340E+02, 1.042E+02, 5.888E+01, 0.000E+00
 6.801E+01, 4.720E+01, 1.187E+02, 1.204E+02, 1.206E+02, 1.173E+02, 7.957E+01, 4.649E+01, 1.070E+02, 1.076E+02, 1.098E+02, 1.203E+02, 6.655E+01, 8.262E+01, 1.777E+02, 1.687E+02, 1.542E+02, 1.067E+02, 5.672E+01, 7.518E+01, 1.383E+02, 1.563E+02, 1.604E+02, 9.389E+01, 5.609E+01, 0.000E+00
 7.200E+01, 5.158E+01, 1.262E+02, 1.284E+02, 1.271E+02, 1.251E+02, 8.880E+01, 4.931E+01, 1.180E+02, 1.241E+02, 1.274E+02, 1.321E+02, 7.048E+01, 9.020E+01, 1.903E+02, 1.864E+02, 1.605E+02, 1.006E+02, 6.538E+01, 8.160E+01, 1.856E+02, 1.781E+02, 1.570E+02, 1.003E+02, 6.394E+01, 0.000E+00
 7.600E+01, 5.516E+01, 1.257E+02, 1.324E+02, 1.408E+02, 1.395E+02, 1.021E+02, 5.359E+01, 1.356E+02, 1.378E+02, 1.448E+02, 1.486E+02, 6.989E+01, 1.017E+02, 2.376E+02, 2.022E+02, 1.703E+02, 1.136E+02, 6.898E+01, 8.931E+01, 1.983E+02, 1.819E+02, 1.656E+02, 1.118E+02, 7.305E+01, 0.000E+00
 8.001E+01, 5.895E+01, 1.520E+02, 1.629E+02, 1.693E+02, 1.643E+02, 1.104E+02, 5.716E+01, 1.371E+02, 1.444E+02, 1.544E+02, 1.639E+02, 7.283E+01, 1.151E+02, 2.732E+02, 2.155E+02, 1.862E+02, 1.227E+02, 7.710E+01, 9.905E+01, 2.351E+02, 2.022E+02, 1.885E+02, 1.378E+02, 8.490E+01, 0.000E+00
 8.401E+01, 6.448E+01, 1.751E+02, 1.884E+02, 1.912E+02, 1.787E+02, 1.198E+02, 6.224E+01, 1.529E+02, 1.541E+02, 1.568E+02, 1.632E+02, 8.859E+01, 1.294E+02, 2.610E+02, 2.412E+02, 2.231E+02, 1.398E+02, 8.358E+01, 1.127E+02, 2.835E+02, 2.191E+02, 1.893E+02, 1.321E+02, 9.497E+01, 0.000E+00
 8.801E+01, 7.248E+01, 1.942E+02, 1.984E+02, 1.862E+02, 1.799E+02, 1.408E+02, 6.800E+01, 1.704E+02, 1.743E+02, 1.846E+02, 1.924E+02, 9.921E+01, 1.423E+02, 2.716E+02, 2.619E+02, 2.581E+02, 1.541E+02, 9.517E+01, 1.250E+02, 2.313E+02, 2.503E+02, 2.270E+02, 1.439E+02, 9.893E+01, 0.000E+00
 9.200E+01, 7.938E+01, 2.000E+02, 2.047E+02, 2.044E+02, 2.066E+02, 1.429E+02, 7.397E+01, 1.839E+02, 1.868E+02, 1.918E+02, 2.080E+02, 1.117E+02, 1.574E+02, 3.326E+02, 3.021E+02, 2.525E+02, 1.630E+02, 1.037E+02, 1.344E+02, 2.929E+02, 2.741E+02, 2.445E+02, 1.746E+02, 1.138E+02, 0.000E+00
 9.600E+01, 8.482E+01, 1.970E+02, 2.050E+02, 2.150E+02, 2.211E+02, 1.653E+02, 7.965E+01, 2.136E+02, 2.312E+02, 2.450E+02, 2.469E+02, 1.260E+02, 1.770E+02, 3.841E+02, 3.535E+02, 3.108E+02, 1.732E+02, 1.139E+02, 1.509E+02, 3.093E+02, 2.724E+02, 2.500E+02, 1.789E+02, 1.149E+02, 0.000E+00
 1.000E+02, 9.014E+01, 2.051E+02, 2.232E+02, 2.376E+02, 2.341E+02, 1.769E+02, 8.890E+01, 2.322E+02, 2.462E+02, 2.537E+02, 2.555E+02, 1.322E+02, 1.986E+02, 3.659E+02, 3.425E+02, 3.013E+02, 1.782E+02, 1.227E+02, 1.649E+02, 3.305E+02, 3.225E+02, 2.948E+02, 2.002E+02, 1.303E+02, 0.000E+00
 1.040E+02, 9.699E+01, 2.465E+02, 2.580E+02, 2.711E+02, 2.616E+02, 1.957E+02, 9.607E+01, 2.231E+02, 2.313E+02, 2.363E+02, 2.475E+02, 1.367E+02, 2.175E+02, 4.658E+02, 4.089E+02, 3.432E+02, 2.037E+02, 1.378E+02, 1.802E+02, 3.638E+02, 3.790E+02, 3.565E+02, 2.220E+02, 1.427E+02, 0.000E+00
 1.080E+02, 1.065E+02, 2.605E+02, 2.728E+02, 2.728E+02, 2.707E+02, 1.940E+02, 1.045E+02, 2.554E+02, 2.680E+02, 2.820E+02, 2.913E+02, 1.412E+02, 2.422E+02, 4.570E+02, 4.109E+02, 3.553E+02, 2.143E+02, 1.545E+02, 1.965E+02, 3.612E+02, 3.531E+02, 3.419E+02, 2.499E+02, 1.499E+02, 0.000E+00
 1.120E+02, 1.155E+02, 2.652E+02, 2.736E+02, 2.768E+02, 2.729E+02, 2.091E+02, 1.141E+02, 2.692E+02, 2.753E+02, 2.837E+02, 2.951E+02, 1.489E+02, 2.647E+02, 4.599E+02, 4.209E+02, 3.794E+02, 2.467E+02, 1.581E+02, 2.163E+02, 4.694E+02, 4.042E+02, 3.794E+02, 2.616E+02, 1.588E+02, 0.000E+00
 1.160E+02, 1.233E+02, 2.690E+02, 2.795E+02, 2.876E+02, 2.983E+02, 2.027E+02, 1.202E+02, 2.622E+02, 2.745E+02, 2.861E+02, 2.935E+02, 1.637E+02, 2.880E+02, 4.903E+02, 4.623E+02, 4.284E+02, 2.712E+02, 1.676E+02, 2.345E+02, 3.696E+02, 3.737E+02, 3.329E+02, 2.399E+02, 1.656E+02, 0.000E+00
 1.200E+02, 1.322E+02, 2.739E+02, 2.749E+02, 2.852E+02, 2.962E+02, 2.166E+02, 1.305E+02, 2.960E+02, 3.038E+02, 3.070E+02, 3.069E+02, 1.565E+02, 3.085E+02, 5.005E+02, 4.489E+02, 3.915E+02, 2.537E+02, 1.668E+02, 2.441E+02, 3.424E+02, 3.788E+02, 3.659E+02, 2.723E+02, 1.823E+02, 0.000E+00
