s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 3.601E+01, 2.870E+01, 6.968E+01, 6.622E+01, 5.543E+01, 4.832E+01, 4.055E+01, 2.985E+01, 7.105E+01, 6.413E+01, 5.381E+01, 4.768E+01, 4.267E+01, 3.198E+01, 8.246E+01, 7.178E+01, 5.483E+01, 4.706E+01, 4.025E+01, 3.204E+01, 7.731E+01, 7.234E+01, 5.859E+01, 4.708E+01, 4.068E+01, 0.000E+00
 4.000E+01, 3.009E+01, 5.867E+01, 6.054E+01, 6.017E+01, 5.888E+01, 4.845E+01, 3.140E+01, 6.102E+01, 6.164E+01, 6.065E+01, 5.801E+01, 5.151E+01, 3.427E+01, 7.609E+01, 7.437E+01, 6.303E+01, 5.712E+01, 4.948E+01, 3.472E+01, 8.339E+01, 7.698E+01, 6.360E+01, 5.670E+01, 4.729E+01, 0.000E+00
 4.401E+01, 3.185E+01, 8.033E+01, 7.671E+01, 7.214E+01, 5.968E+01, 5.667E+01, 3.330E+01, 7.409E+01, 7.173E+01, 6.338E+01, 6.301E+01, 5.088E+01, 3.701E+01, 9.257E+01, 8.562E+01, 7.265E+01, 6.093E+01, 5.232E+01, 3.741E+01, 8.474E+01, 8.907E+01, 7.219E+01, 6.408E+01, 4.914E+01, 0.000E+00
 4.800E+01, 3.385E+01, 7.810E+01, 7.519E+01, 7.383E+01, 7.012E+01, 6.584E+01, 3.533E+01, 7.724E+01, 7.298E+01, 6.921E+01, 6.721E+01, 6.081E+01, 3.973E+01, 8.766E+01, 8.716E+01, 8.158E+01, 6.766E+01, 6.049E+01, 4.010E+01, 9.511E+01, 9.111E+01, 8.154E+01, 7.348E+01, 5.985E+01, 0.000E+00
 5.200E+01, 3.596E+01, 8.156E+01, 8.283E+01, 7.808E+01, 7.461E+01, 6.912E+01, 3.778E+01, 8.749E+01, 8.043E+01, 7.545E+01, 7.205E+01, 6.541E+01, 4.260E+01, 9.762E+01, 9.223E+01, 8.316E+01, 7.194E+01, 5.876E+01, 4.363E+01, 1.059E+02, 9.727E+01, 8.630E+01, 8.068E+01, 6.209E+01, 0.000E+00
 5.601E+01, 3.906E+01, 1.075E+02, 1.033E+02, 9.130E+01, 8.239E+01, 7.626E+01, 4.113E+01, 1.015E+02, 9.476E+01, 8.630E+01, 7.663E+01, 7.450E+01, 4.657E+01, 1.131E+02, 1.057E+02, 9.254E+01, 8.104E+01, 6.813E+01, 4.757E+01, 1.141E+02, 1.090E+02, 9.350E+01, 7.431E+01, 6.818E+01, 0.000E+00
 6.000E+01, 4.243E+01, 9.632E+01, 9.982E+01, 9.946E+01, 8.721E+01, 8.144E+01, 4.419E+01, 9.687E+01, 9.290E+01, 9.157E+01, 8.795E+01, 8.221E+01, 5.018E+01, 1.128E+02, 1.102E+02, 9.916E+01, 8.671E+01, 7.418E+01, 5.234E+01, 1.358E+02, 1.280E+02, 1.040E+02, 9.074E+01, 7.722E+01, 0.000E+00
 6.401E+01, 4.585E+01, 1.168E+02, 1.104E+02, 1.008E+02, 9.296E+01, 8.483E+01, 4.845E+01, 1.283E+02, 1.194E+02, 1.053E+02, 9.480E+01, 9.000E+01, 5.506E+01, 1.383E+02, 1.277E+02, 1.104E+02, 9.368E+01, 8.520E+01, 5.724E+01, 1.418E+02, 1.408E+02, 1.242E+02, 9.963E+01, 8.282E+01, 0.000E+00
 6.801E+01, 5.010E+01, 1.375E+02, 1.286E+02, 1.187E+02, 1.072E+02, 9.948E+01, 5.251E+01, 1.157E+02, 1.176E+02, 1.130E+02, 1.058E+02, 9.873E+01, 6.138E+01, 1.461E+02, 1.348E+02, 1.153E+02, 9.955E+01, 8.627E+01, 6.253E+01, 1.535E+02, 1.535E+02, 1.357E+02, 1.083E+02, 8.972E+01, 0.000E+00
 7.201E+01, 5.532E+01, 1.359E+02, 1.339E+02, 1.283E+02, 1.189E+02, 1.063E+02, 5.609E+01, 1.367E+02, 1.282E+02, 1.216E+02, 1.144E+02, 1.093E+02, 6.772E+01, 1.768E+02, 1.646E+02, 1.327E+02, 1.115E+02, 9.673E+01, 6.868E+01, 1.823E+02, 1.774E+02, 1.480E+02, 1.138E+02, 1.024E+02, 0.000E+00
 7.600E+01, 5.972E+01, 1.416E+02, 1.358E+02, 1.333E+02, 1.276E+02, 1.147E+02, 5.991E+01, 1.379E+02, 1.419E+02, 1.435E+02, 1.241E+02, 1.173E+02, 7.588E+01, 1.957E+02, 1.865E+02, 1.550E+02, 1.292E+02, 1.071E+02, 7.561E+01, 1.783E+02, 1.766E+02, 1.612E+02, 1.393E+02, 1.102E+02, 0.000E+00
 8.000E+01, 6.494E+01, 1.691E+02, 1.629E+02, 1.483E+02, 1.347E+02, 1.298E+02, 6.432E+01, 1.473E+02, 1.598E+02, 1.610E+02, 1.432E+02, 1.322E+02, 8.391E+01, 2.107E+02, 2.021E+02, 1.654E+02, 1.481E+02, 1.230E+02, 8.211E+01, 2.028E+02, 2.001E+02, 1.606E+02, 1.472E+02, 1.176E+02, 0.000E+00
 8.400E+01, 7.130E+01, 1.746E+02, 1.684E+02, 1.589E+02, 1.461E+02, 1.404E+02, 6.947E+01, 1.856E+02, 1.861E+02, 1.791E+02, 1.591E+02, 1.470E+02, 9.301E+01, 2.355E+02, 2.223E+02, 1.887E+02, 1.542E+02, 1.338E+02, 9.096E+01, 2.339E+02, 2.293E+02, 2.022E+02, 1.645E+02, 1.288E+02, 0.000E+00
 8.800E+01, 7.746E+01, 1.813E+02, 1.820E+02, 1.714E+02, 1.597E+02, 1.561E+02, 7.665E+01, 1.793E+02, 1.837E+02, 1.771E+02, 1.656E+02, 1.487E+02, 1.032E+02, 2.574E+02, 2.545E+02, 2.208E+02, 1.782E+02, 1.464E+02, 1.010E+02, 2.429E+02, 2.269E+02, 2.045E+02, 1.796E+02, 1.464E+02, 0.000E+00
 9.200E+01, 8.330E+01, 1.909E+02, 2.106E+02, 2.055E+02, 1.900E+02, 1.621E+02, 8.269E+01, 2.056E+02, 2.256E+02, 2.095E+02, 1.790E+02, 1.689E+02, 1.125E+02, 2.569E+02, 2.454E+02, 2.195E+02, 1.826E+02, 1.477E+02, 1.091E+02, 2.561E+02, 2.629E+02, 2.413E+02, 1.958E+02, 1.615E+02, 0.000E+00
 9.601E+01, 9.082E+01, 2.167E+02, 2.131E+02, 2.013E+02, 1.842E+02, 1.692E+02, 8.940E+01, 2.246E+02, 2.274E+02, 2.142E+02, 1.889E+02, 1.779E+02, 1.238E+02, 2.955E+02, 2.908E+02, 2.609E+02, 2.066E+02, 1.790E+02, 1.168E+02, 2.620E+02, 2.586E+02, 2.419E+02, 2.020E+02, 1.633E+02, 0.000E+00
 1.000E+02, 9.694E+01, 2.122E+02, 2.210E+02, 2.134E+02, 2.030E+02, 1.878E+02, 9.794E+01, 2.221E+02, 2.139E+02, 2.107E+02, 2.040E+02, 1.931E+02, 1.349E+02, 3.016E+02, 3.005E+02, 2.672E+02, 2.233E+02, 1.717E+02, 1.265E+02, 2.759E+02, 2.696E+02, 2.391E+02, 2.084E+02, 1.678E+02, 0.000E+00
 1.040E+02, 1.041E+02, 2.225E+02, 2.353E+02, 2.422E+02, 2.065E+02, 1.863E+02, 1.074E+02, 2.415E+02, 2.409E+02, 2.297E+02, 2.066E+02, 2.014E+02, 1.465E+02, 3.196E+02, 3.086E+02, 2.641E+02, 2.333E+02, 1.780E+02, 1.353E+02, 3.012E+02, 3.145E+02, 2.892E+02, 2.327E+02, 1.871E+02, 0.000E+00
 1.080E+02, 1.105E+02, 2.317E+02, 2.457E+02, 2.410E+02, 2.162E+02, 1.969E+02, 1.157E+02, 2.476E+02, 2.573E+02, 2.542E+02, 2.257E+02, 2.080E+02, 1.583E+02, 3.297E+02, 3.308E+02, 2.892E+02, 2.503E+02, 2.127E+02, 1.445E+02, 3.323E+02, 3.358E+02, 3.097E+02, 2.346E+02, 1.933E+02, 0.000E+00
 1.120E+02, 1.165E+02, 2.378E+02, 2.415E+02, 2.370E+02, 2.364E+02, 2.117E+02, 1.245E+02, 2.695E+02, 2.624E+02, 2.425E+02, 2.267E+02, 2.178E+02, 1.655E+02, 3.067E+02, 3.211E+02, 3.048E+02, 2.542E+02, 1.924E+02, 1.554E+02, 3.264E+02, 3.223E+02, 2.910E+02, 2.430E+02, 2.021E+02, 0.000E+00
 1.160E+02, 1.266E+02, 2.921E+02, 2.947E+02, 2.566E+02, 2.301E+02, 2.135E+02, 1.320E+02, 2.301E+02, 2.428E+02, 2.464E+02, 2.315E+02, 2.212E+02, 1.752E+02, 3.216E+02, 3.204E+02, 2.972E+02, 2.425E+02, 2.072E+02, 1.656E+02, 3.363E+02, 3.410E+02, 3.164E+02, 2.483E+02, 2.099E+02, 0.000E+00
 1.200E+02, 1.329E+02, 2.194E+02, 2.365E+02, 2.416E+02, 2.274E+02, 2.132E+02, 1.409E+02, 2.863E+02, 2.823E+02, 2.590E+02, 2.273E+02, 2.171E+02, 1.827E+02, 3.213E+02, 3.309E+02, 2.858E+02, 2.530E+02, 2.143E+02, 1.750E+02, 3.455E+02, 3.581E+02, 3.438E+02, 2.741E+02, 2.244E+02, 0.000E+00
