s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
 3.601E+01, 3.367E+01, 6.885E+01, 6.668E+01, 6.154E+01, 5.872E+01, 3.081E+01, 3.292E+01, 5.967E+01, 5.933E+01, 6.036E+01, 5.968E+01, 2.911E+01, 3.133E+01, 4.636E+01, 4.588E+01, 4.546E+01, 4.526E+01, 3.309E+01, 3.114E+01, 5.171E+01, 4.806E+01, 4.688E+01, 4.504E+01, 3.403E+01, 0.000E+00
 4.000E+01, 3.566E+01, 6.852E+01, 6.850E+01, 6.564E+01, 6.131E+01, 2.960E+01, 3.453E+01, 6.962E+01, 7.061E+01, 6.986E+01, 6.673E+01, 3.416E+01, 3.203E+01, 4.948E+01, 5.006E+01, 5.020E+01, 4.810E+01, 3.721E+01, 3.235E+01, 5.872E+01, 5.274E+01, 5.141E+01, 4.940E+01, 3.927E+01, 0.000E+00
 4.400E+01, 3.817E+01, 7.645E+01, 7.347E+01, 7.164E+01, 6.893E+01, 3.206E+01, 3.634E+01, 7.076E+01, 6.920E+01, 6.752E+01, 6.617E+01, 3.605E+01, 3.263E+01, 5.350E+01, 5.218E+01, 5.304E+01, 5.466E+01, 4.179E+01, 3.332E+01, 5.420E+01, 5.493E+01, 5.486E+01, 5.481E+01, 3.770E+01, 0.000E+00
 4.800E+01, 4.047E+01, 7.966E+01, 8.128E+01, 7.635E+01, 6.659E+01, 3.545E+01, 3.867E+01, 8.240E+01, 8.006E+01, 7.516E+01, 7.019E+01, 3.671E+01, 3.344E+01, 5.767E+01, 6.098E+01, 6.203E+01, 6.164E+01, 4.285E+01, 3.387E+01, 5.754E+01, 6.185E+01, 6.270E+01, 6.269E+01, 4.091E+01, 0.000E+00
 5.201E+01, 4.282E+01, 8.944E+01, 8.899E+01, 8.393E+01, 8.023E+01, 4.292E+01, 4.175E+01, 8.844E+01, 8.665E+01, 8.388E+01, 8.101E+01, 3.716E+01, 3.445E+01, 6.543E+01, 6.807E+01, 6.833E+01, 6.653E+01, 4.644E+01, 3.499E+01, 6.631E+01, 6.895E+01, 6.933E+01, 6.672E+01, 4.190E+01, 0.000E+00
 5.601E+01, 4.555E+01, 9.281E+01, 9.169E+01, 9.108E+01, 8.966E+01, 4.588E+01, 4.491E+01, 9.791E+01, 9.608E+01, 8.996E+01, 8.178E+01, 4.336E+01, 3.564E+01, 6.829E+01, 7.054E+01, 7.070E+01, 7.037E+01, 5.358E+01, 3.625E+01, 6.465E+01, 6.922E+01, 7.120E+01, 7.165E+01, 5.378E+01, 0.000E+00
 6.001E+01, 4.933E+01, 1.088E+02, 1.062E+02, 1.003E+02, 9.210E+01, 4.594E+01, 4.857E+01, 1.028E+02, 1.020E+02, 9.897E+01, 9.150E+01, 4.372E+01, 3.732E+01, 7.415E+01, 7.652E+01, 7.686E+01, 7.686E+01, 5.989E+01, 3.746E+01, 7.201E+01, 7.509E+01, 7.657E+01, 7.815E+01, 6.389E+01, 0.000E+00
 6.401E+01, 5.255E+01, 1.111E+02, 1.116E+02, 1.126E+02, 1.038E+02, 5.041E+01, 5.245E+01, 1.186E+02, 1.189E+02, 1.141E+02, 1.073E+02, 4.719E+01, 3.897E+01, 7.837E+01, 8.171E+01, 8.296E+01, 8.617E+01, 6.435E+01, 3.915E+01, 8.130E+01, 8.423E+01, 8.427E+01, 8.201E+01, 6.288E+01, 0.000E+00
 6.800E+01, 5.647E+01, 1.254E+02, 1.261E+02, 1.255E+02, 1.197E+02, 5.126E+01, 5.742E+01, 1.306E+02, 1.315E+02, 1.282E+02, 1.140E+02, 5.636E+01, 4.104E+01, 9.026E+01, 9.452E+01, 9.559E+01, 9.323E+01, 7.291E+01, 4.124E+01, 8.511E+01, 9.047E+01, 9.111E+01, 9.036E+01, 6.671E+01, 0.000E+00
 7.200E+01, 6.167E+01, 1.451E+02, 1.472E+02, 1.511E+02, 1.468E+02, 5.987E+01, 6.261E+01, 1.307E+02, 1.335E+02, 1.296E+02, 1.252E+02, 6.260E+01, 4.325E+01, 9.358E+01, 1.005E+02, 1.034E+02, 1.032E+02, 8.160E+01, 4.315E+01, 9.784E+01, 1.038E+02, 1.051E+02, 1.045E+02, 7.985E+01, 0.000E+00
 7.600E+01, 6.637E+01, 1.524E+02, 1.548E+02, 1.520E+02, 1.450E+02, 6.576E+01, 6.730E+01, 1.434E+02, 1.495E+02, 1.511E+02, 1.510E+02, 6.642E+01, 4.481E+01, 1.023E+02, 1.106E+02, 1.124E+02, 1.125E+02, 8.531E+01, 4.561E+01, 1.085E+02, 1.150E+02, 1.159E+02, 1.156E+02, 9.069E+01, 0.000E+00
 8.001E+01, 7.066E+01, 1.541E+02, 1.598E+02, 1.636E+02, 1.662E+02, 7.274E+01, 7.259E+01, 1.573E+02, 1.617E+02, 1.674E+02, 1.643E+02, 7.371E+01, 4.753E+01, 1.164E+02, 1.260E+02, 1.278E+02, 1.304E+02, 9.709E+01, 4.849E+01, 1.151E+02, 1.222E+02, 1.238E+02, 1.257E+02, 9.678E+01, 0.000E+00
 8.401E+01, 7.581E+01, 1.687E+02, 1.743E+02, 1.819E+02, 1.767E+02, 7.984E+01, 7.810E+01, 1.758E+02, 1.790E+02, 1.760E+02, 1.691E+02, 7.850E+01, 4.945E+01, 1.205E+02, 1.312E+02, 1.369E+02, 1.393E+02, 9.014E+01, 5.198E+01, 1.217E+02, 1.309E+02, 1.318E+02, 1.351E+02, 1.062E+02, 0.000E+00
 8.800E+01, 8.108E+01, 1.780E+02, 1.826E+02, 1.957E+02, 2.053E+02, 8.849E+01, 8.352E+01, 1.852E+02, 1.917E+02, 2.025E+02, 2.011E+02, 8.684E+01, 5.302E+01, 1.398E+02, 1.476E+02, 1.491E+02, 1.519E+02, 1.020E+02, 5.551E+01, 1.367E+02, 1.408E+02, 1.401E+02, 1.419E+02, 1.216E+02, 0.000E+00
 9.200E+01, 8.824E+01, 2.137E+02, 2.186E+02, 2.183E+02, 2.115E+02, 9.532E+01, 9.090E+01, 2.144E+02, 2.185E+02, 2.121E+02, 2.055E+02, 9.799E+01, 5.773E+01, 1.534E+02, 1.677E+02, 1.690E+02, 1.629E+02, 1.216E+02, 5.936E+01, 1.488E+02, 1.610E+02, 1.637E+02, 1.653E+02, 1.250E+02, 0.000E+00
 9.600E+01, 9.601E+01, 2.134E+02, 2.178E+02, 2.226E+02, 2.298E+02, 1.154E+02, 1.004E+02, 2.326E+02, 2.344E+02, 2.372E+02, 2.309E+02, 9.993E+01, 6.124E+01, 1.600E+02, 1.717E+02, 1.747E+02, 1.723E+02, 1.338E+02, 6.372E+01, 1.603E+02, 1.803E+02, 1.813E+02, 1.785E+02, 1.343E+02, 0.000E+00
 1.000E+02, 1.043E+02, 2.287E+02, 2.330E+02, 2.409E+02, 2.382E+02, 1.102E+02, 1.109E+02, 2.447E+02, 2.532E+02, 2.589E+02, 2.468E+02, 1.120E+02, 6.603E+01, 1.766E+02, 1.948E+02, 1.943E+02, 1.912E+02, 1.411E+02, 6.695E+01, 1.610E+02, 1.731E+02, 1.714E+02, 1.807E+02, 1.432E+02, 0.000E+00
 1.040E+02, 1.135E+02, 2.574E+02, 2.635E+02, 2.712E+02, 2.849E+02, 1.185E+02, 1.213E+02, 2.505E+02, 2.531E+02, 2.613E+02, 2.513E+02, 1.213E+02, 7.125E+01, 1.861E+02, 2.039E+02, 2.086E+02, 2.100E+02, 1.744E+02, 7.187E+01, 1.818E+02, 1.948E+02, 1.951E+02, 2.008E+02, 1.452E+02, 0.000E+00
 1.080E+02, 1.241E+02, 2.697E+02, 2.754E+02, 2.787E+02, 2.765E+02, 1.219E+02, 1.318E+02, 2.652E+02, 2.692E+02, 2.726E+02, 2.656E+02, 1.289E+02, 7.578E+01, 1.844E+02, 1.968E+02, 2.025E+02, 2.136E+02, 1.737E+02, 7.847E+01, 2.108E+02, 2.272E+02, 2.272E+02, 2.223E+02, 1.631E+02, 0.000E+00
 1.120E+02, 1.343E+02, 2.640E+02, 2.683E+02, 2.762E+02, 2.812E+02, 1.438E+02, 1.423E+02, 2.744E+02, 2.828E+02, 2.930E+02, 2.873E+02, 1.343E+02, 8.060E+01, 2.061E+02, 2.214E+02, 2.240E+02, 2.250E+02, 1.622E+02, 8.391E+01, 2.065E+02, 2.252E+02, 2.221E+02, 2.321E+02, 1.644E+02, 0.000E+00
 1.160E+02, 1.440E+02, 2.634E+02, 2.658E+02, 2.761E+02, 2.778E+02, 1.393E+02, 1.536E+02, 2.868E+02, 2.926E+02, 2.937E+02, 2.846E+02, 1.406E+02, 8.707E+01, 2.170E+02, 2.322E+02, 2.349E+02, 2.328E+02, 1.737E+02, 8.807E+01, 2.010E+02, 2.290E+02, 2.320E+02, 2.324E+02, 1.630E+02, 0.000E+00
 1.200E+02, 1.538E+02, 2.723E+02, 2.774E+02, 3.012E+02, 3.084E+02, 1.515E+02, 1.629E+02, 2.775E+02, 2.889E+02, 2.993E+02, 2.956E+02, 1.486E+02, 9.321E+01, 2.175E+02, 2.343E+02, 2.373E+02, 2.386E+02, 1.777E+02, 9.176E+01, 2.029E+02, 2.278E+02, 2.358E+02, 2.411E+02, 1.945E+02, 0.000E+00
