m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 3.2735043E+000, 0.0000000E+000, 2.2040605E+000
 5.9321271E-002, 3.2735043E+000, 6.0309278E-003, 2.2040605E+000
 6.6249925E-002, 2.4215859E+000, 1.2061856E-002, 2.4289266E+000
 7.3178673E-002, 1.8509798E+000, 1.8092784E-002, 2.4289266E+000
 8.0107492E-002, 1.8509798E+000, 2.4123711E-002, 2.4916720E+000
 8.7036363E-002, 1.1717783E+000, 3.0154639E-002, 2.5068302E+000
 9.3965276E-002, 9.5455655E-001, 3.6185567E-002, 2.5068302E+000
 1.0089422E-001, 9.5455655E-001, 4.2216495E-002, 2.4956950E+000
 1.0782319E-001, 7.8824548E-001, 4.8247423E-002, 2.4956950E+000
 1.1475219E-001, 6.5860269E-001, 5.4278351E-002, 2.4578814E+000
 1.2168120E-001, 6.5860269E-001, 6.0309278E-002, 2.3935941E+000
 1.2861022E-001, 5.0061265E-001, 6.6340206E-002, 2.3935941E+000
 1.3553926E-001, 4.2874228E-001, 7.2371134E-002, 2.3067613E+000
 1.4246831E-001, 4.2874228E-001, 7.8402062E-002, 2.3067613E+000
 1.4939737E-001, 3.6971121E-001, 8.4432990E-002, 2.2021338E+000
 1.5632644E-001, 3.2083097E-001, 9.0463918E-002, 2.0843811E+000
 1.6325552E-001, 3.2083097E-001, 9.6494845E-002, 2.0843811E+000
 1.7018460E-001, 2.6230948E-001, 1.0252577E-001, 1.9577868E+000
 1.7711368E-001, 2.3069301E-001, 1.0855670E-001, 1.9577868E+000
 1.8404278E-001, 2.3069301E-001, 1.1458763E-001, 1.8268252E+000
 1.9097187E-001, 2.0377381E-001, 1.2061856E-001, 1.6956750E+000
 1.9790097E-001, 1.8073857E-001, 1.2664948E-001, 1.6956750E+000
 2.0483007E-001, 1.8073857E-001, 1.3268041E-001, 1.5676952E+000
 2.1175918E-001, 1.5421739E-001, 1.3871134E-001, 1.5676952E+000
 2.1868829E-001, 1.3812603E-001, 1.4474227E-001, 1.4450600E+000
 2.2561740E-001, 1.3812603E-001, 1.5077320E-001, 1.3286522E+000
 2.3254652E-001, 1.2408873E-001, 1.5680412E-001, 1.3286522E+000
 2.3947563E-001, 1.1179925E-001, 1.6283505E-001, 1.2191986E+000
 2.4640475E-001, 1.1179925E-001, 1.6886598E-001, 1.2191986E+000
 2.5333387E-001, 9.8276595E-002, 1.7489691E-001, 1.1170629E+000
 2.6026299E-001, 8.9264025E-002, 1.8092784E-001, 1.0223902E+000
 2.6719212E-001, 8.9264025E-002, 1.8695876E-001, 1.0223902E+000
 2.7412124E-001, 8.1259203E-002, 1.9298969E-001, 9.3512774E-001
 2.8105037E-001, 7.4129077E-002, 1.9902062E-001, 9.3512774E-001
 2.8797949E-001, 7.4129077E-002, 2.0505155E-001, 8.5503423E-001
 2.9490862E-001, 6.6523115E-002, 2.1108247E-001, 7.8181119E-001
 3.0183775E-001, 6.1111912E-002, 2.1711340E-001, 7.8181119E-001
 3.0876688E-001, 6.1111912E-002, 2.2314433E-001, 7.1508392E-001
 3.1569601E-001, 5.6238238E-002, 2.2917526E-001, 7.1508392E-001
 3.2262515E-001, 5.1837754E-002, 2.3520619E-001, 6.5446425E-001
 3.2955428E-001, 5.1837754E-002, 2.4123711E-001, 5.9944451E-001
 3.3648341E-001, 4.7181624E-002, 2.4726804E-001, 5.9944451E-001
 3.4341255E-001, 4.3752064E-002, 2.5329897E-001, 5.4958601E-001
 3.5034168E-001, 4.0628704E-002, 2.5932990E-001, 5.4958601E-001
 3.5727082E-001, 4.0628704E-002, 2.6536082E-001, 5.0442110E-001
 3.6419995E-001, 3.7777721E-002, 2.7139175E-001, 4.6349696E-001
 3.7112909E-001, 3.5169544E-002, 2.7742268E-001, 4.6349696E-001
 3.7805823E-001, 3.4715682E-002, 2.8345361E-001, 4.2641651E-001
 3.8498737E-001, 3.2444124E-002, 2.8948454E-001, 4.2641651E-001
 3.9191650E-001, 3.0356943E-002, 2.9551546E-001, 3.9282944E-001
 3.9884564E-001, 3.0356943E-002, 3.0154639E-001, 3.6239277E-001
 4.0577478E-001, 2.8435105E-002, 3.0757732E-001, 3.6239277E-001
 4.1270392E-001, 2.6661776E-002, 3.1360825E-001, 3.3480020E-001
 4.1963306E-001, 2.6299309E-002, 3.1963918E-001, 3.3480020E-001
 4.2656220E-001, 2.4738656E-002, 3.2567010E-001, 3.0977504E-001
 4.3349134E-001, 2.3294602E-002, 3.3170103E-001, 2.8704976E-001
 4.4042049E-001, 2.3294602E-002, 3.3773196E-001, 2.8704976E-001
 4.4734963E-001, 2.1955792E-002, 3.4376289E-001, 2.6639595E-001
 4.5427877E-001, 2.0712073E-002, 3.4979381E-001, 2.6639595E-001
 4.6120791E-001, 2.0394413E-002, 3.5582474E-001, 2.4759726E-001
 4.6813705E-001, 1.9289053E-002, 3.6185567E-001, 2.3046547E-001
 4.7506620E-001, 1.8260773E-002, 3.6788660E-001, 2.3046547E-001
 4.8199534E-001, 1.8260773E-002, 3.7391753E-001, 2.1484066E-001
 4.8892448E-001, 1.7302443E-002, 3.7994845E-001, 2.1484066E-001
 4.9585362E-001, 1.6407612E-002, 3.8597938E-001, 2.0057231E-001
 5.0278277E-001, 1.6118571E-002, 3.9201031E-001, 1.8752712E-001
 5.0971191E-001, 1.5315867E-002, 3.9804124E-001, 1.8752712E-001
 5.1664106E-001, 1.4566197E-002, 4.0407216E-001, 1.7558700E-001
 5.2357020E-001, 1.4566197E-002, 4.1010309E-001, 1.6464706E-001
 5.3049934E-001, 1.3864865E-002, 4.1613402E-001, 1.6464706E-001
 5.3742849E-001, 1.3207573E-002, 4.2216495E-001, 1.5461325E-001
 5.4435763E-001, 1.2941855E-002, 4.2819588E-001, 1.5461325E-001
 5.5128678E-001, 1.2346998E-002, 4.3422680E-001, 1.4540170E-001
 5.5821592E-001, 1.1789940E-002, 4.4025773E-001, 1.3693731E-001
 5.6514507E-001, 1.1789940E-002, 4.4628866E-001, 1.3693731E-001
 5.7207421E-001, 1.1267453E-002, 4.5231959E-001, 1.2915439E-001
 5.7900336E-001, 1.0776540E-002, 4.5835052E-001, 1.2915439E-001
 5.8593251E-001, 1.0532309E-002, 4.6438144E-001, 1.2199080E-001
 5.9286165E-001, 1.0084218E-002, 4.7041237E-001, 1.1538760E-001
 5.9979080E-001, 9.6638969E-003, 4.7644330E-001, 1.1538760E-001
NaN,NaN, 4.8247423E-001, 1.0928951E-001
NaN,NaN, 4.8850515E-001, 1.0928951E-001
NaN,NaN, 4.9453608E-001, 1.0364930E-001
NaN,NaN, 5.0056701E-001, 9.8423759E-002
NaN,NaN, 5.0659794E-001, 9.8423759E-002
NaN,NaN, 5.1262887E-001, 9.3573761E-002
NaN,NaN, 5.1865979E-001, 9.3573761E-002
NaN,NaN, 5.2469072E-001, 8.9063024E-002
NaN,NaN, 5.3072165E-001, 8.4856014E-002
NaN,NaN, 5.3675258E-001, 8.4856014E-002
NaN,NaN, 5.4278351E-001, 8.0921346E-002
NaN,NaN, 5.4881443E-001, 8.0921346E-002
NaN,NaN, 5.5484536E-001, 7.7231443E-002
NaN,NaN, 5.6087629E-001, 7.3761002E-002
NaN,NaN, 5.6690722E-001, 7.3761002E-002
NaN,NaN, 5.7293814E-001, 7.0486449E-002
NaN,NaN, 5.7896907E-001, 7.0486449E-002
NaN,NaN, 5.8500000E-001, 6.7388056E-002
NaN,NaN, 5.9103093E-001, 6.4446656E-002
NaN,NaN, 5.9706186E-001, 6.4446656E-002
NaN,NaN, 6.0309278E-001, 6.1643588E-002
NaN,NaN, 6.0912371E-001, 6.1643588E-002
NaN,NaN, 6.1515464E-001, 5.8965373E-002
NaN,NaN, 6.2118557E-001, 5.6401633E-002
NaN,NaN, 6.2721649E-001, 5.6401633E-002
NaN,NaN, 6.3324742E-001, 5.3942641E-002
NaN,NaN, 6.3927835E-001, 5.3942641E-002
NaN,NaN, 6.4530928E-001, 5.1578854E-002
NaN,NaN, 6.5134021E-001, 4.9303949E-002
NaN,NaN, 6.5737113E-001, 4.9303949E-002
NaN,NaN, 6.6340206E-001, 4.7110253E-002
NaN,NaN, 6.6943299E-001, 4.7110253E-002
NaN,NaN, 6.7546392E-001, 4.4990816E-002
NaN,NaN, 6.8149485E-001, 4.2944208E-002
NaN,NaN, 6.8752577E-001, 4.2944208E-002
NaN,NaN, 6.9355670E-001, 4.0968133E-002
NaN,NaN, 6.9958763E-001, 4.0968133E-002
NaN,NaN, 7.0561856E-001, 3.9059189E-002
NaN,NaN, 7.1164948E-001, 3.7215924E-002
NaN,NaN, 7.1768041E-001, 3.7215924E-002
NaN,NaN, 7.2371134E-001, 3.5437812E-002
NaN,NaN, 7.2974227E-001, 3.5437812E-002
NaN,NaN, 7.3577320E-001, 3.3722013E-002
NaN,NaN, 7.4180412E-001, 3.2067193E-002
NaN,NaN, 7.4783505E-001, 3.2067193E-002
NaN,NaN, 7.5386598E-001, 3.0472021E-002
NaN,NaN, 7.5989691E-001, 3.0472021E-002
NaN,NaN, 7.6592784E-001, 2.8936183E-002
NaN,NaN, 7.7195876E-001, 2.7459149E-002
NaN,NaN, 7.7798969E-001, 2.7459149E-002
NaN,NaN, 7.8402062E-001, 2.6042718E-002
NaN,NaN, 7.9005155E-001, 2.4686486E-002
NaN,NaN, 7.9608247E-001, 2.4686486E-002
NaN,NaN, 8.0211340E-001, 2.3389901E-002
NaN,NaN, 8.0814433E-001, 2.3389901E-002
NaN,NaN, 8.1417526E-001, 2.2153637E-002
NaN,NaN, 8.2020619E-001, 2.0976034E-002
NaN,NaN, 8.2623711E-001, 2.0976034E-002
NaN,NaN, 8.3226804E-001, 1.9855913E-002
NaN,NaN, 8.3829897E-001, 1.9855913E-002
NaN,NaN, 8.4432990E-001, 1.8792431E-002
NaN,NaN, 8.5036082E-001, 1.7784150E-002
NaN,NaN, 8.5639175E-001, 1.7784150E-002
NaN,NaN, 8.6242268E-001, 1.6831094E-002
NaN,NaN, 8.6845361E-001, 1.6831094E-002
NaN,NaN, 8.7448454E-001, 1.5930760E-002
NaN,NaN, 8.8051546E-001, 1.5081695E-002
