m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 1.0023470E+001, 0.0000000E+000, 2.7675129E+000
 2.3449903E-001, 8.6845349E+000, 3.7373737E-002, 2.9126891E+000
 2.6503754E-001, 7.4134980E+000, 7.4747475E-002, 3.0648549E+000
 2.9557623E-001, 6.6234420E+000, 1.1212121E-001, 3.3412283E+000
 3.2611504E-001, 5.9560057E+000, 1.4949495E-001, 3.4575276E+000
 3.5665395E-001, 5.3839781E+000, 1.8686869E-001, 3.6689752E+000
 3.8719293E-001, 4.4571975E+000, 2.2424242E-001, 3.7728577E+000
 4.1773197E-001, 3.8805216E+000, 2.6161616E-001, 3.9690939E+000
 4.4827106E-001, 3.5731250E+000, 2.9898990E-001, 4.0538670E+000
 4.7881017E-001, 3.2983099E+000, 3.3636364E-001, 4.2047621E+000
 5.0934932E-001, 2.8288335E+000, 3.7373737E-001, 4.2822253E+000
 5.3988850E-001, 2.5162940E+000, 4.1111111E-001, 4.4386901E+000
 5.7042769E-001, 2.3466499E+000, 4.4848485E-001, 4.5039763E+000
 6.0096691E-001, 2.1918115E+000, 4.8585859E-001, 4.5926231E+000
 6.3150614E-001, 2.0502001E+000, 5.2323232E-001, 4.6183234E+000
 6.6204538E-001, 1.7324249E+000, 5.6060606E-001, 4.6382750E+000
 6.9258463E-001, 1.6287935E+000, 5.9797980E-001, 4.6368894E+000
 7.2312389E-001, 1.5331684E+000, 6.3535354E-001, 4.6337167E+000
 7.5366316E-001, 1.4447779E+000, 6.7272727E-001, 4.6332719E+000
 7.8420244E-001, 1.3629371E+000, 7.1010101E-001, 4.6150685E+000
 8.1474173E-001, 1.1715184E+000, 7.4747475E-001, 4.5872479E+000
 8.4528102E-001, 1.1084891E+000, 7.8484848E-001, 4.4820081E+000
 8.7582032E-001, 1.0497370E+000, 8.2222222E-001, 4.4013000E+000
 9.0635962E-001, 9.9490941E-001, 8.5959596E-001, 4.2052197E+000
 9.3689892E-001, 9.1115717E-001, 8.9696970E-001, 4.1024054E+000
 9.6743823E-001, 8.2056332E-001, 9.3434343E-001, 3.9046088E+000
 9.9797755E-001, 7.7952198E-001, 9.7171717E-001, 3.8104733E+000
 1.0285169E+000, 7.4105250E-001, 1.0090909E+000, 3.6187388E+000
 1.0590562E+000, 6.8436591E-001, 1.0464646E+000, 3.5131166E+000
 1.0895955E+000, 6.5096570E-001, 1.0838384E+000, 3.2831048E+000
 1.1201348E+000, 5.9011417E-001, 1.1212121E+000, 3.1620710E+000
 1.1506742E+000, 5.6240009E-001, 1.1585859E+000, 2.9200209E+000
 1.1812135E+000, 5.3633251E-001, 1.1959596E+000, 2.8026034E+000
 1.2117528E+000, 5.0080674E-001, 1.2333333E+000, 2.5781842E+000
 1.2422922E+000, 4.7781787E-001, 1.2707071E+000, 2.4718032E+000
 1.2728315E+000, 4.3563501E-001, 1.3080808E+000, 2.2666378E+000
 1.3033708E+000, 4.1627745E-001, 1.3454545E+000, 2.1670026E+000
 1.3339102E+000, 3.9332975E-001, 1.3828283E+000, 1.9766527E+000
 1.3644495E+000, 3.7600689E-001, 1.4202020E+000, 1.8864653E+000
 1.3949888E+000, 3.5957857E-001, 1.4575758E+000, 1.7151692E+000
 1.4255282E+000, 3.2920399E-001, 1.4949495E+000, 1.6339289E+000
 1.4560675E+000, 3.1516372E-001, 1.5323232E+000, 1.4815271E+000
 1.4866069E+000, 3.0094103E-001, 1.5696970E+000, 1.4106828E+000
 1.5171462E+000, 2.8822361E-001, 1.6070707E+000, 1.2784440E+000
NaN,NaN, 1.6444444E+000, 1.2166532E+000
NaN,NaN, 1.6818182E+000, 1.1014320E+000
NaN,NaN, 1.7191919E+000, 1.0481359E+000
NaN,NaN, 1.7565657E+000, 9.5057777E-001
NaN,NaN, 1.7939394E+000, 9.0594860E-001
NaN,NaN, 1.8313131E+000, 8.2366959E-001
NaN,NaN, 1.8686869E+000, 7.8562842E-001
NaN,NaN, 1.9060606E+000, 7.1508425E-001
NaN,NaN, 1.9434343E+000, 6.8242401E-001
NaN,NaN, 1.9808081E+000, 6.2204101E-001
NaN,NaN, 2.0181818E+000, 5.9419415E-001
NaN,NaN, 2.0555556E+000, 5.4285692E-001
NaN,NaN, 2.0929293E+000, 5.1922747E-001
NaN,NaN, 2.1303030E+000, 4.7560139E-001
NaN,NaN, 2.1676768E+000, 4.5542852E-001
NaN,NaN, 2.2050505E+000, 4.1804019E-001
NaN,NaN, 2.2424242E+000, 4.0073698E-001
NaN,NaN, 2.2797980E+000, 3.6869258E-001
NaN,NaN, 2.3171717E+000, 3.5388515E-001
NaN,NaN, 2.3545455E+000, 3.2657713E-001
NaN,NaN, 2.3919192E+000, 3.1400735E-001
NaN,NaN, 2.4292929E+000, 2.9083457E-001
NaN,NaN, 2.4666667E+000, 2.8015835E-001
NaN,NaN, 2.5040404E+000, 2.6045293E-001
NaN,NaN, 2.5414141E+000, 2.5135364E-001
NaN,NaN, 2.5787879E+000, 2.3449876E-001
NaN,NaN, 2.6161616E+000, 2.2668560E-001
NaN,NaN, 2.6535354E+000, 2.1214930E-001
NaN,NaN, 2.6909091E+000, 2.0538679E-001
NaN,NaN, 2.7282828E+000, 1.9278316E-001
NaN,NaN, 2.7656566E+000, 1.8690631E-001
NaN,NaN, 2.8030303E+000, 1.7591626E-001
NaN,NaN, 2.8404040E+000, 1.7077261E-001
NaN,NaN, 2.8777778E+000, 1.6113014E-001
NaN,NaN, 2.9151515E+000, 1.5661067E-001
NaN,NaN, 2.9525253E+000, 1.4809573E-001
NaN,NaN, 2.9898990E+000, 1.4406402E-001
NaN,NaN, 3.0272727E+000, 1.3638976E-001
NaN,NaN, 3.0646465E+000, 1.3272489E-001
NaN,NaN, 3.1020202E+000, 1.2569809E-001
NaN,NaN, 3.1393939E+000, 1.2232498E-001
NaN,NaN, 3.1767677E+000, 1.1584351E-001
NaN,NaN, 3.2141414E+000, 1.1272519E-001
NaN,NaN, 3.2515152E+000, 1.0669798E-001
NaN,NaN, 3.2888889E+000, 1.0377919E-001
NaN,NaN, 3.3262626E+000, 9.8093164E-002
NaN,NaN, 3.3636364E+000, 9.5330189E-002
NaN,NaN, 3.4010101E+000, 8.9944910E-002
NaN,NaN, 3.4383838E+000, 8.7311614E-002
NaN,NaN, 3.4757576E+000, 8.2161384E-002
NaN,NaN, 3.5131313E+000, 7.9641794E-002
NaN,NaN, 3.5505051E+000, 7.4727748E-002
NaN,NaN, 3.5878788E+000, 7.2333622E-002
NaN,NaN, 3.6252525E+000, 6.7645851E-002
NaN,NaN, 3.6626263E+000, 6.5341526E-002
NaN,NaN, 3.7000000E+000, 6.0777406E-002
