m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 1.8664363E+000,-1.9000000E-001, 5.2056175E-001
 5.7236304E-001, 1.3466965E+000,-1.3510204E-001, 7.3283035E-001
 6.3994892E-001, 1.0280406E+000,-8.0204082E-002, 1.0539710E+000
 7.0753483E-001, 8.9739969E-001,-2.5306122E-002, 1.5651359E+000
 7.7512076E-001, 7.1775786E-001, 2.9591837E-002, 3.1976843E+000
 8.4270669E-001, 5.2438127E-001, 8.4489796E-002, 3.5748773E+000
 9.1029264E-001, 4.3677264E-001, 1.3938776E-001, 3.7893969E+000
 9.7787859E-001, 3.9535791E-001, 1.9428571E-001, 3.8966958E+000
 1.0454645E+000, 3.3481291E-001, 2.4918367E-001, 3.9456991E+000
 1.1130505E+000, 2.8596079E-001, 3.0408163E-001, 3.9078353E+000
 1.1806365E+000, 2.4614170E-001, 3.5897959E-001, 3.8263531E+000
 1.2482224E+000, 2.2661620E-001, 4.1387755E-001, 3.7129963E+000
 1.3158084E+000, 1.9722728E-001, 4.6877551E-001, 3.5768446E+000
 1.3833944E+000, 1.6032013E-001, 5.2367347E-001, 3.4257475E+000
 1.4509804E+000, 1.4161731E-001, 5.7857143E-001, 3.2657823E+000
 1.5185664E+000, 1.3195952E-001, 6.3346939E-001, 3.1017075E+000
 1.5861523E+000, 1.1746233E-001, 6.8836735E-001, 2.9364561E+000
 1.6537383E+000, 1.0501283E-001, 7.4326531E-001, 2.7724192E+000
 1.7213243E+000, 9.4260092E-002, 7.9816327E-001, 2.6115819E+000
 1.7889103E+000, 8.8542961E-002, 8.5306122E-001, 2.3049944E+000
NaN,NaN, 9.0795918E-001, 2.1608036E+000
NaN,NaN, 9.6285714E-001, 2.0232779E+000
NaN,NaN, 1.0177551E+000, 1.8928569E+000
NaN,NaN, 1.0726531E+000, 1.7692752E+000
NaN,NaN, 1.1275510E+000, 1.6525718E+000
NaN,NaN, 1.1824490E+000, 1.5426639E+000
NaN,NaN, 1.2373469E+000, 1.4394167E+000
NaN,NaN, 1.2922449E+000, 1.3427127E+000
NaN,NaN, 1.3471429E+000, 1.2523006E+000
NaN,NaN, 1.4020408E+000, 1.0898913E+000
NaN,NaN, 1.4569388E+000, 1.0172672E+000
NaN,NaN, 1.5118367E+000, 9.4994809E-001
NaN,NaN, 1.5667347E+000, 8.8766031E-001
NaN,NaN, 1.6216327E+000, 8.2999393E-001
NaN,NaN, 1.6765306E+000, 7.7650896E-001
NaN,NaN, 1.7314286E+000, 7.2686272E-001
NaN,NaN, 1.7863265E+000, 6.8075462E-001
NaN,NaN, 1.8412245E+000, 6.3792707E-001
NaN,NaN, 1.8961224E+000, 5.9812239E-001
NaN,NaN, 1.9510204E+000, 5.2667230E-001
NaN,NaN, 2.0059184E+000, 4.9455332E-001
NaN,NaN, 2.0608163E+000, 4.6459097E-001
NaN,NaN, 2.1157143E+000, 4.3668498E-001
NaN,NaN, 2.1706122E+000, 4.1072170E-001
NaN,NaN, 2.2255102E+000, 3.8656425E-001
NaN,NaN, 2.2804082E+000, 3.6404738E-001
NaN,NaN, 2.3353061E+000, 3.4301303E-001
NaN,NaN, 2.3902041E+000, 3.2333760E-001
NaN,NaN, 2.4451020E+000, 3.0491101E-001
NaN,NaN, 2.5000000E+000, 2.7142018E-001
