m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 2.0635360E+000, 0.0000000E+000, 6.8883510E-001
 2.3077672E-001, 1.7123188E+000, 7.5510204E-002, 7.7439355E-001
 2.5759274E-001, 1.2867622E+000, 1.5102041E-001, 7.8842188E-001
 2.8440883E-001, 1.1047565E+000, 2.2653061E-001, 7.9545129E-001
 3.1122496E-001, 9.5710902E-001, 3.0204082E-001, 7.8528943E-001
 3.3804113E-001, 8.3553594E-001, 3.7755102E-001, 7.5012804E-001
 3.6485732E-001, 7.3424299E-001, 4.5306122E-001, 6.9353937E-001
 3.9167354E-001, 5.9385591E-001, 5.2857143E-001, 6.2529196E-001
 4.1848978E-001, 5.3035125E-001, 6.0408163E-001, 5.5803864E-001
 4.4530603E-001, 4.7566647E-001, 6.7959184E-001, 4.9254937E-001
 4.7212229E-001, 4.2829452E-001, 7.5510204E-001, 4.3227630E-001
 4.9893857E-001, 3.8703572E-001, 8.3061224E-001, 3.7592611E-001
 5.2575485E-001, 3.3096513E-001, 9.0612245E-001, 3.2503647E-001
 5.5257114E-001, 3.0138955E-001, 9.8163265E-001, 2.7994699E-001
 5.7938743E-001, 2.7518732E-001, 1.0571429E+000, 2.4127607E-001
 6.0620373E-001, 2.5190423E-001, 1.1326531E+000, 2.0831077E-001
 6.3302004E-001, 2.3115872E-001, 1.2081633E+000, 1.8060149E-001
 6.5983635E-001, 2.0337190E-001, 1.2836735E+000, 1.5732928E-001
 6.8665266E-001, 1.8740651E-001, 1.3591837E+000, 1.3760836E-001
 7.1346898E-001, 1.6007470E-001, 1.4346939E+000, 1.2084580E-001
 7.4028530E-001, 1.4836197E-001, 1.5102041E+000, 1.0665641E-001
 7.6710162E-001, 1.3775704E-001, 1.5857143E+000, 9.4609343E-002
 7.9391795E-001, 1.2403027E-001, 1.6612245E+000, 8.4291470E-002
 8.2073427E-001, 1.1541723E-001, 1.7367347E+000, 7.5368228E-002
 8.4755060E-001, 1.0755014E-001, 1.8122449E+000, 6.7612093E-002
 8.7436693E-001, 1.0035300E-001, 1.8877551E+000, 6.0865992E-002
 9.0118327E-001, 9.3759061E-002, 1.9632653E+000, 5.4956058E-002
 9.2799960E-001, 8.5957147E-002, 2.0387755E+000, 4.9757479E-002
 9.5481593E-001, 8.0429523E-002, 2.1142857E+000, 4.5241413E-002
 9.8163227E-001, 7.5327479E-002, 2.1897959E+000, 4.1343048E-002
 1.0084486E+000, 7.0612961E-002, 2.2653061E+000, 3.8007103E-002
 1.0352649E+000, 6.6252357E-002, 2.3408163E+000, 3.5127655E-002
 1.0620813E+000, 6.1664056E-002, 2.4163265E+000, 3.2647417E-002
 1.0888976E+000, 5.7946925E-002, 2.4918367E+000, 3.0473673E-002
 1.1157140E+000, 5.4487256E-002, 2.5673469E+000, 2.8526634E-002
 1.1425303E+000, 5.1264650E-002, 2.6428571E+000, 2.6756422E-002
 1.1693467E+000, 4.8260908E-002, 2.7183673E+000, 2.5101186E-002
 1.1961630E+000, 4.5491552E-002, 2.7938776E+000, 2.3499741E-002
 1.2229793E+000, 4.0494871E-002, 2.8693878E+000, 2.1921677E-002
 1.2497957E+000, 3.8228325E-002, 2.9448980E+000, 2.0380260E-002
 1.2766120E+000, 3.6101313E-002, 3.0204082E+000, 1.8858471E-002
 1.3034284E+000, 3.4104505E-002, 3.0959184E+000, 1.7357660E-002
 1.3302447E+000, 3.2551273E-002, 3.1714286E+000, 1.5883000E-002
 1.3570611E+000, 3.0824593E-002, 3.2469388E+000, 1.4434643E-002
 1.3838774E+000, 2.9195467E-002, 3.3224490E+000, 1.3002804E-002
 1.4106938E+000, 2.7657583E-002, 3.3979592E+000, 1.1636622E-002
 1.4375101E+000, 2.6205784E-002, 3.4734694E+000, 1.0354759E-002
 1.4643265E+000, 2.5227227E-002, 3.5489796E+000, 9.1328414E-003
 1.4911428E+000, 2.3970737E-002, 3.6244898E+000, 7.9944822E-003
 1.5179592E+000, 2.2778618E-002, 3.7000000E+000, 6.6397099E-003
