m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 6.7912541E+000,-1.9000000E-002, 1.0773144E+000
 6.1853826E-002, 5.6758392E+000,-8.8505155E-003, 1.1426368E+000
 7.1315140E-002, 5.6758392E+000, 1.2989691E-003, 1.2119283E+000
 8.0776606E-002, 4.8369693E+000, 1.1448454E-002, 1.2752282E+000
 9.0238177E-002, 3.6906903E+000, 2.1597938E-002, 1.3359538E+000
 9.9699822E-002, 3.2507999E+000, 3.1747423E-002, 1.3945641E+000
 1.0916152E-001, 2.8853740E+000, 4.1896907E-002, 1.4486995E+000
 1.1862326E-001, 2.5775027E+000, 5.2046392E-002, 1.4963774E+000
 1.2808504E-001, 2.1202175E+000, 6.2195876E-002, 1.5373818E+000
 1.3754684E-001, 1.9254253E+000, 7.2345361E-002, 1.5739648E+000
 1.4700866E-001, 1.7544786E+000, 8.2494845E-002, 1.6091698E+000
 1.5647050E-001, 1.6036276E+000, 9.2644330E-002, 1.6443242E+000
 1.6593236E-001, 1.4698650E+000, 1.0279381E-001, 1.6782123E+000
 1.7539422E-001, 1.2750115E+000, 1.1294330E-001, 1.7080609E+000
 1.8485610E-001, 1.2750115E+000, 1.2309278E-001, 1.7309669E+000
 1.9431798E-001, 1.1759812E+000, 1.3324227E-001, 1.7457883E+000
 2.0377987E-001, 1.0868284E+000, 1.4339175E-001, 1.7539168E+000
 2.1324177E-001, 9.5917611E-001, 1.5354124E-001, 1.7584260E+000
 2.2270367E-001, 8.9010703E-001, 1.6369072E-001, 1.7622506E+000
 2.3216558E-001, 8.2730284E-001, 1.7384021E-001, 1.7673346E+000
 2.4162749E-001, 7.7008949E-001, 1.8398969E-001, 1.7743073E+000
 2.5108941E-001, 6.9216158E-001, 1.9413918E-001, 1.7821629E+000
 2.6055133E-001, 6.4628984E-001, 2.0428866E-001, 1.7879855E+000
 2.7001325E-001, 6.0417392E-001, 2.1443814E-001, 1.7882114E+000
 2.7947518E-001, 5.6545544E-001, 2.2458763E-001, 1.7795921E+000
 2.8893711E-001, 5.2981561E-001, 2.3473711E-001, 1.7609537E+000
 2.9839904E-001, 5.1648245E-001, 2.4488660E-001, 1.7339100E+000
 3.0786097E-001, 4.8467066E-001, 2.5503608E-001, 1.7019991E+000
 3.1732291E-001, 4.5523192E-001, 2.6518557E-001, 1.6687080E+000
 3.2678484E-001, 4.2795947E-001, 2.7533505E-001, 1.6365003E+000
 3.3624678E-001, 3.9610462E-001, 2.8548454E-001, 1.6059055E+000
 3.4570872E-001, 3.7329989E-001, 2.9563402E-001, 1.5753946E+000
 3.5517066E-001, 3.5205162E-001, 3.0578351E-001, 1.5427082E+000
 3.6463260E-001, 3.3223468E-001, 3.1593299E-001, 1.5062877E+000
 3.7409455E-001, 3.1064032E-001, 3.2608247E-001, 1.4659109E+000
 3.8355649E-001, 2.9386785E-001, 3.3623196E-001, 1.4226090E+000
 3.9301843E-001, 2.7815166E-001, 3.4638144E-001, 1.3775489E+000
 4.0248038E-001, 2.6341305E-001, 3.5653093E-001, 1.3314235E+000
 4.1194233E-001, 2.6341305E-001, 3.6668041E-001, 1.2846243E+000
 4.2140427E-001, 2.4809321E-001, 3.7682990E-001, 1.2373352E+000
 4.3086622E-001, 2.3552313E-001, 3.8697938E-001, 1.1900785E+000
 4.4032817E-001, 2.2369146E-001, 3.9712887E-001, 1.1434991E+000
 4.4979012E-001, 2.1254604E-001, 4.0727835E-001, 1.0976899E+000
 4.5925207E-001, 2.0117491E-001, 4.1742784E-001, 1.0526323E+000
 4.6871402E-001, 1.9161959E-001, 4.2757732E-001, 1.0087945E+000
 4.7817597E-001, 1.8259145E-001, 4.3772680E-001, 9.6649932E-001
 4.8763792E-001, 1.7405416E-001, 4.4787629E-001, 9.2550678E-001
 4.9709988E-001, 1.6524716E-001, 4.5802577E-001, 8.8545637E-001
 5.0656183E-001, 1.5789483E-001, 4.6817526E-001, 8.4634482E-001
 5.1602378E-001, 1.5092481E-001, 4.7832474E-001, 8.0842643E-001
 5.2548574E-001, 1.5092481E-001, 4.8847423E-001, 7.7181524E-001
 5.3494769E-001, 1.4431100E-001, 4.9862371E-001, 7.3647725E-001
 5.4440964E-001, 1.3723177E-001, 5.0877320E-001, 7.0242147E-001
 5.5387160E-001, 1.3151079E-001, 5.1892268E-001, 6.6963195E-001
 5.6333355E-001, 1.2607141E-001, 5.2907216E-001, 6.3811254E-001
 5.7279551E-001, 1.2089457E-001, 5.3922165E-001, 6.0795415E-001
 5.8225746E-001, 1.1503169E-001, 5.4937113E-001, 5.7923276E-001
 5.9171942E-001, 1.1053418E-001, 5.5952062E-001, 5.5188020E-001
 6.0118137E-001, 1.0624787E-001, 5.6967010E-001, 5.2577613E-001
 6.1064333E-001, 1.0215857E-001, 5.7981959E-001, 5.0086510E-001
 6.2010529E-001, 9.7192242E-002, 5.8996907E-001, 4.7713893E-001
 6.2956724E-001, 9.3624419E-002, 6.0011856E-001, 4.3324829E-001
 6.3902920E-001, 9.3624419E-002, 6.1026804E-001, 4.1303819E-001
 6.4849116E-001, 9.0218093E-002, 6.2041753E-001, 3.9392622E-001
 6.5795311E-001, 8.6962472E-002, 6.3056701E-001, 3.7584862E-001
 6.6741507E-001, 8.2686143E-002, 6.4071649E-001, 3.5874327E-001
 6.7687703E-001, 7.9833574E-002, 6.5086598E-001, 3.4255499E-001
 6.8633899E-001, 7.7106844E-002, 6.6101546E-001, 3.2723243E-001
 6.9580094E-001, 7.4497530E-002, 6.7116495E-001, 3.1272987E-001
 7.0526290E-001, 7.0772410E-002, 6.8131443E-001, 2.9901018E-001
 7.1472486E-001, 6.8475901E-002, 6.9146392E-001, 2.8603154E-001
 7.2418682E-001, 6.6279162E-002, 7.0161340E-001, 2.7374589E-001
 7.3364878E-001, 6.4175468E-002, 7.1176289E-001, 2.6210653E-001
 7.4311074E-001, 6.0904098E-002, 7.2191237E-001, 2.5107395E-001
 7.5257270E-001, 5.9043583E-002, 7.3206186E-001, 2.4061617E-001
 7.6203465E-001, 5.9043583E-002, 7.4221134E-001, 2.3070543E-001
 7.7149661E-001, 5.7263449E-002, 7.5236082E-001, 2.2131550E-001
