m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 9.6810223E-001,-1.9000000E-001, 2.8448638E-001
 5.7236304E-001, 6.8313413E-001,-1.3510204E-001, 3.7321047E-001
 6.3994892E-001, 5.0912973E-001,-8.0204082E-002, 5.0411899E-001
 7.0753483E-001, 4.3891433E-001,-2.5306122E-002, 6.9115687E-001
 7.7512076E-001, 3.4375715E-001, 2.9591837E-002, 1.2133801E+000
 8.4270669E-001, 2.4439934E-001, 8.4489796E-002, 1.4038264E+000
 9.1029264E-001, 2.0118709E-001, 1.3938776E-001, 1.5259410E+000
 9.7787859E-001, 1.8055036E-001, 1.9428571E-001, 1.5920725E+000
 1.0454645E+000, 1.5178530E-001, 2.4918367E-001, 1.6412739E+000
 1.1130505E+000, 1.2897358E-001, 3.0408163E-001, 1.7113642E+000
 1.1806365E+000, 1.1058207E-001, 3.5897959E-001, 1.7197587E+000
 1.2482224E+000, 1.0130283E-001, 4.1387755E-001, 1.7080477E+000
 1.3158084E+000, 8.7945439E-002, 4.6877551E-001, 1.6795549E+000
 1.3833944E+000, 7.1081318E-002, 5.2367347E-001, 1.6383739E+000
 1.4509804E+000, 6.2634306E-002, 5.7857143E-001, 1.5879907E+000
 1.5185664E+000, 5.8233846E-002, 6.3346939E-001, 1.5310783E+000
 1.5861523E+000, 5.1693744E-002, 6.8836735E-001, 1.4697060E+000
 1.6537383E+000, 4.6037268E-002, 7.4326531E-001, 1.4055871E+000
 1.7213243E+000, 4.1117568E-002, 7.9816327E-001, 1.3402415E+000
 1.7889103E+000, 3.8595687E-002, 8.5306122E-001, 1.2105956E+000
NaN,NaN, 9.0795918E-001, 1.1477361E+000
NaN,NaN, 9.6285714E-001, 1.0867981E+000
NaN,NaN, 1.0177551E+000, 1.0280417E+000
NaN,NaN, 1.0726531E+000, 9.7158576E-001
NaN,NaN, 1.1275510E+000, 9.1754792E-001
NaN,NaN, 1.1824490E+000, 8.6599852E-001
NaN,NaN, 1.2373469E+000, 8.1696323E-001
NaN,NaN, 1.2922449E+000, 7.7042346E-001
NaN,NaN, 1.3471429E+000, 7.2633911E-001
NaN,NaN, 1.4020408E+000, 6.4530316E-001
NaN,NaN, 1.4569388E+000, 6.0822922E-001
NaN,NaN, 1.5118367E+000, 5.7334404E-001
NaN,NaN, 1.5667347E+000, 5.4056066E-001
NaN,NaN, 1.6216327E+000, 5.0978271E-001
NaN,NaN, 1.6765306E+000, 4.8090753E-001
NaN,NaN, 1.7314286E+000, 4.5383227E-001
NaN,NaN, 1.7863265E+000, 4.2846147E-001
NaN,NaN, 1.8412245E+000, 4.0469755E-001
NaN,NaN, 1.8961224E+000, 3.8243775E-001
NaN,NaN, 1.9510204E+000, 3.4205193E-001
NaN,NaN, 2.0059184E+000, 3.2373281E-001
NaN,NaN, 2.0608163E+000, 3.0653476E-001
NaN,NaN, 2.1157143E+000, 2.9037737E-001
NaN,NaN, 2.1706122E+000, 2.7519282E-001
NaN,NaN, 2.2255102E+000, 2.6092230E-001
NaN,NaN, 2.2804082E+000, 2.4751064E-001
NaN,NaN, 2.3353061E+000, 2.3489970E-001
NaN,NaN, 2.3902041E+000, 2.2303091E-001
NaN,NaN, 2.4451020E+000, 2.1184885E-001
NaN,NaN, 2.5000000E+000, 1.9134559E-001
