m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.0501055E+000, 0.0000000E+000, 6.3011849E-001
 6.1669954E-002, 7.9376040E-001, 1.0131579E-002, 6.9654928E-001
 7.0947373E-002, 7.9376040E-001, 2.0263158E-002, 7.1998258E-001
 8.0224930E-002, 6.1720182E-001, 3.0394737E-002, 7.2568591E-001
 8.9502582E-002, 3.9966853E-001, 4.0526316E-002, 7.2502530E-001
 9.8780302E-002, 3.2852401E-001, 5.0657895E-002, 7.1795351E-001
 1.0805807E-001, 2.7322705E-001, 6.0789474E-002, 7.0278156E-001
 1.1733588E-001, 2.2959342E-001, 7.0921053E-002, 6.7956479E-001
 1.2661372E-001, 1.7642447E-001, 8.1052632E-002, 6.4971131E-001
 1.3589159E-001, 1.5156586E-001, 9.1184211E-002, 6.1528208E-001
 1.4516947E-001, 1.3104127E-001, 1.0131579E-001, 5.7810927E-001
 1.5444737E-001, 1.1397300E-001, 1.1144737E-001, 5.3980220E-001
 1.6372528E-001, 1.1397300E-001, 1.2157895E-001, 5.0155670E-001
 1.7300321E-001, 9.3789542E-002, 1.3171053E-001, 4.6417449E-001
 1.8228114E-001, 8.2632214E-002, 1.4184211E-001, 4.2813857E-001
 1.9155908E-001, 7.3109649E-002, 1.5197368E-001, 3.9379075E-001
 2.0083703E-001, 6.4944270E-002, 1.6210526E-001, 3.6132798E-001
 2.1011499E-001, 5.5754670E-002, 1.7223684E-001, 3.3099166E-001
 2.1939294E-001, 5.0008434E-002, 1.8236842E-001, 3.0285592E-001
 2.2867091E-001, 4.4988596E-002, 1.9250000E-001, 2.7693047E-001
 2.3794888E-001, 4.0588178E-002, 2.0263158E-001, 2.5316746E-001
 2.4722685E-001, 3.6718125E-002, 2.1276316E-001, 2.3155183E-001
 2.5650482E-001, 3.5855506E-002, 2.2289474E-001, 2.1192925E-001
 2.6578280E-001, 3.2609122E-002, 2.3302632E-001, 1.9412466E-001
 2.7506078E-001, 2.9722717E-002, 2.4315789E-001, 1.7798662E-001
 2.8433877E-001, 2.7149135E-002, 2.5328947E-001, 1.6336970E-001
 2.9361675E-001, 2.4439983E-002, 2.6342105E-001, 1.5013272E-001
 3.0289474E-001, 2.2477342E-002, 2.7355263E-001, 1.3814646E-001
 3.1217273E-001, 2.0708065E-002, 2.8368421E-001, 1.2729531E-001
 3.2145072E-001, 1.9109164E-002, 2.9381579E-001, 1.1747034E-001
 3.3072871E-001, 1.7660781E-002, 3.0394737E-001, 1.0856743E-001
 3.4000670E-001, 1.7414403E-002, 3.1407895E-001, 1.0049020E-001
 3.4928469E-001, 1.6163797E-002, 3.2421053E-001, 9.3158943E-002
 3.5856269E-001, 1.5024031E-002, 3.3434211E-001, 8.6497490E-002
 3.6784069E-001, 1.3982947E-002, 3.4447368E-001, 8.0436583E-002
 3.7711868E-001, 1.2844471E-002, 3.5460526E-001, 7.4915601E-002
 3.8639668E-001, 1.2013370E-002, 3.6473684E-001, 6.9880976E-002
 3.9567468E-001, 1.1249392E-002, 3.7486842E-001, 6.5284497E-002
 4.0495268E-001, 1.0545637E-002, 3.8500000E-001, 6.1082982E-002
 4.1423068E-001, 9.8959934E-003, 3.9513158E-001, 5.7238191E-002
 4.2350868E-001, 9.1661853E-003, 4.0526316E-001, 5.3718185E-002
 4.3278669E-001, 8.6372995E-003, 4.1539474E-001, 5.0493987E-002
 4.4206469E-001, 8.6372995E-003, 4.2552632E-001, 4.7538391E-002
 4.5134269E-001, 8.1468737E-003, 4.3565789E-001, 4.4827511E-002
 4.6062069E-001, 7.5492961E-003, 4.4578947E-001, 4.2338392E-002
 4.6989870E-001, 7.1451504E-003, 4.5592105E-001, 4.0051495E-002
 4.7917670E-001, 6.7692070E-003, 4.6605263E-001, 3.7948783E-002
 4.8845471E-001, 6.4188294E-003, 4.7618421E-001, 3.6010230E-002
 4.9773271E-001, 5.9630517E-003, 4.8631579E-001, 3.4217607E-002
 5.0701072E-001, 5.6706089E-003, 4.9644737E-001, 3.2556806E-002
 5.1628873E-001, 5.3975236E-003, 5.0657895E-001, 3.1015568E-002
 5.2556673E-001, 5.1420450E-003, 5.1671053E-001, 2.9582389E-002
 5.3484474E-001, 5.1420450E-003, 5.2684211E-001, 2.8246193E-002
 5.4412275E-001, 4.7863229E-003, 5.3697368E-001, 2.6998025E-002
 5.5340075E-001, 4.5706492E-003, 5.4710526E-001, 2.5829180E-002
 5.6267876E-001, 4.3686839E-003, 5.5723684E-001, 2.4731159E-002
 5.7195677E-001, 4.1792115E-003, 5.6736842E-001, 2.3696488E-002
 5.8123478E-001, 3.8965238E-003, 5.7750000E-001, 2.2718028E-002
 5.9051279E-001, 3.7348422E-003, 5.8763158E-001, 2.1789728E-002
 5.9979080E-001, 3.5831172E-003, 5.9776316E-001, 2.0905759E-002
NaN,NaN, 6.0789474E-001, 2.0059022E-002
NaN,NaN, 6.1802632E-001, 1.9244793E-002
NaN,NaN, 6.2815789E-001, 1.8459953E-002
NaN,NaN, 6.3828947E-001, 1.7701246E-002
NaN,NaN, 6.4842105E-001, 1.6965528E-002
NaN,NaN, 6.5855263E-001, 1.6250027E-002
NaN,NaN, 6.6868421E-001, 1.5554087E-002
NaN,NaN, 6.7881579E-001, 1.4875233E-002
NaN,NaN, 6.8894737E-001, 1.4211170E-002
NaN,NaN, 6.9907895E-001, 1.3561332E-002
NaN,NaN, 7.0921053E-001, 1.2923636E-002
NaN,NaN, 7.1934211E-001, 1.2295779E-002
NaN,NaN, 7.2947368E-001, 1.1676213E-002
NaN,NaN, 7.3960526E-001, 1.1068070E-002
NaN,NaN, 7.4973684E-001, 1.0470683E-002
NaN,NaN, 7.5986842E-001, 9.8805746E-003
NaN,NaN, 7.7000000E-001, 8.6779667E-003
