m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 1.3876960E+001, 0.0000000E+000, 4.0579061E+000
 2.3245767E-001, 1.1978933E+001, 7.5510204E-002, 4.6082217E+000
 2.6095458E-001, 9.8397536E+000, 1.5102041E-001, 4.9372803E+000
 2.8945151E-001, 8.7435316E+000, 2.2653061E-001, 5.2968430E+000
 3.1794844E-001, 7.8267270E+000, 3.0204082E-001, 5.5193599E+000
 3.4644539E-001, 7.0476802E+000, 3.7755102E-001, 5.6356263E+000
 3.7494234E-001, 6.3777898E+000, 4.5306122E-001, 5.7586301E+000
 4.0343930E-001, 5.4243262E+000, 5.2857143E-001, 5.7785776E+000
 4.3193626E-001, 4.9708776E+000, 6.0408163E-001, 5.6147199E+000
 4.6043322E-001, 4.2097909E+000, 6.7959184E-001, 5.3679967E+000
 4.8893019E-001, 3.8883025E+000, 7.5510204E-001, 5.0841655E+000
 5.1742716E-001, 3.4210894E+000, 8.3061224E-001, 4.7709746E+000
 5.4592413E-001, 3.1786624E+000, 9.0612245E-001, 4.3963731E+000
 5.7442110E-001, 2.9582615E+000, 9.8163265E-001, 3.9551781E+000
 6.0291807E-001, 2.7574034E+000, 1.0571429E+000, 3.5227066E+000
 6.3141505E-001, 2.5739627E+000, 1.1326531E+000, 3.1177846E+000
 6.5991203E-001, 2.2972243E+000, 1.2081633E+000, 2.7506227E+000
 6.8840900E-001, 2.0162396E+000, 1.2836735E+000, 2.4081890E+000
 7.1690598E-001, 1.8924196E+000, 1.3591837E+000, 2.0895554E+000
 7.4540296E-001, 1.7783351E+000, 1.4346939E+000, 1.8139170E+000
 7.7389994E-001, 1.6050458E+000, 1.5102041E+000, 1.5756822E+000
 8.0239692E-001, 1.5108577E+000, 1.5857143E+000, 1.3695324E+000
 8.3089390E-001, 1.4236433E+000, 1.6612245E+000, 1.1896138E+000
 8.5939088E-001, 1.3428043E+000, 1.7367347E+000, 1.0335717E+000
 8.8788786E-001, 1.2678015E+000, 1.8122449E+000, 8.9905520E-001
 9.1638484E-001, 1.1587930E+000, 1.8877551E+000, 7.8363321E-001
 9.4488183E-001, 1.0356185E+000, 1.9632653E+000, 6.8539542E-001
 9.7337881E-001, 9.8020214E-001, 2.0387755E+000, 6.0175930E-001
 1.0018758E+000, 9.2848415E-001, 2.1142857E+000, 5.2982098E-001
 1.0303728E+000, 8.8018565E-001, 2.1897959E+000, 4.6767723E-001
 1.0588698E+000, 8.1567234E-001, 2.2653061E+000, 4.1408721E-001
 1.0873667E+000, 7.7356599E-001, 2.3408163E+000, 3.6807845E-001
 1.1158637E+000, 7.3407955E-001, 2.4163265E+000, 3.2862002E-001
 1.1443607E+000, 6.9703221E-001, 2.4918367E+000, 2.9472207E-001
 1.1728577E+000, 6.2260203E-001, 2.5673469E+000, 2.6538686E-001
 1.2013547E+000, 5.9183186E-001, 2.6428571E+000, 2.4000245E-001
 1.2298517E+000, 5.6283009E-001, 2.7183673E+000, 2.1799278E-001
 1.2583486E+000, 5.3548634E-001, 2.7938776E+000, 1.9882890E-001
 1.2868456E+000, 5.0969921E-001, 2.8693878E+000, 1.8219152E-001
 1.3153426E+000, 4.8563893E-001, 2.9448980E+000, 1.6766213E-001
 1.3438396E+000, 4.6263085E-001, 3.0204082E+000, 1.5463894E-001
 1.3723366E+000, 4.4084549E-001, 3.0959184E+000, 1.4272437E-001
 1.4008336E+000, 4.2021237E-001, 3.1714286E+000, 1.3192969E-001
 1.4293306E+000, 3.8616304E-001, 3.2469388E+000, 1.2198002E-001
 1.4578275E+000, 3.6865918E-001, 3.3224490E+000, 1.1274374E-001
 1.4863245E+000, 3.5200982E-001, 3.3979592E+000, 1.0402909E-001
 1.5148215E+000, 3.3617069E-001, 3.4734694E+000, 9.5620022E-002
NaN,NaN, 3.5489796E+000, 8.7488318E-002
NaN,NaN, 3.6244898E+000, 7.9584992E-002
NaN,NaN, 3.7000000E+000, 6.9312964E-002
