m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 5.8945352E+000, 0.0000000E+000, 1.5795233E+000
 6.1669954E-002, 4.8761538E+000, 1.0086207E-002, 1.7058185E+000
 7.0947373E-002, 4.8761538E+000, 2.0172414E-002, 1.8162324E+000
 8.0224930E-002, 4.1201247E+000, 3.0258621E-002, 1.9115210E+000
 8.9502582E-002, 3.0583080E+000, 4.0344828E-002, 1.9930744E+000
 9.8780302E-002, 2.6815733E+000, 5.0431034E-002, 2.0637655E+000
 1.0805807E-001, 2.3703440E+000, 6.0517241E-002, 2.1270309E+000
 1.1733588E-001, 2.1093625E+000, 7.0603448E-002, 2.1833901E+000
 1.2661372E-001, 1.7217246E+000, 8.0689655E-002, 2.2326453E+000
 1.3589159E-001, 1.5580010E+000, 9.0775862E-002, 2.2758725E+000
 1.4516947E-001, 1.4149330E+000, 1.0086207E-001, 2.3141123E+000
 1.5444737E-001, 1.2892060E+000, 1.1094828E-001, 2.3478607E+000
 1.6372528E-001, 1.2892060E+000, 1.2103448E-001, 2.3762429E+000
 1.7300321E-001, 1.1074139E+000, 1.3112069E-001, 2.3982008E+000
 1.8228114E-001, 1.0161310E+000, 1.4120690E-001, 2.4140286E+000
 1.9155908E-001, 9.3452555E-001, 1.5129310E-001, 2.4235884E+000
 2.0083703E-001, 8.6137150E-001, 1.6137931E-001, 2.4263290E+000
 2.1011499E-001, 7.5765288E-001, 1.7146552E-001, 2.4232050E+000
 2.1939294E-001, 7.0132578E-001, 1.8155172E-001, 2.4153031E+000
 2.2867091E-001, 6.5031357E-001, 1.9163793E-001, 2.4029525E+000
 2.3794888E-001, 6.0402586E-001, 2.0172414E-001, 2.3860782E+000
 2.4722685E-001, 5.6194474E-001, 2.1181034E-001, 2.3641370E+000
 2.5650482E-001, 5.4255376E-001, 2.2189655E-001, 2.3347734E+000
 2.6578280E-001, 5.0554855E-001, 2.3198276E-001, 2.2978251E+000
 2.7506078E-001, 4.7165686E-001, 2.4206897E-001, 2.2535572E+000
