m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 9.0621629E+000, 0.0000000E+000, 2.6891675E+000
 2.3449903E-001, 7.9625073E+000, 3.7373737E-002, 2.8225602E+000
 2.6503754E-001, 6.6853646E+000, 7.4747475E-002, 2.9621568E+000
 2.9557623E-001, 6.0029013E+000, 1.1212121E-001, 3.2104736E+000
 3.2611504E-001, 5.4228249E+000, 1.4949495E-001, 3.3160684E+000
 3.5665395E-001, 4.9236996E+000, 1.8686869E-001, 3.5127614E+000
 3.8719293E-001, 4.1085279E+000, 2.2424242E-001, 3.6077682E+000
 4.1773197E-001, 3.5691241E+000, 2.6161616E-001, 3.7909933E+000
 4.4827106E-001, 3.2981004E+000, 2.9898990E-001, 3.8750148E+000
 4.7881017E-001, 3.0545162E+000, 3.3636364E-001, 4.0139206E+000
 5.0934932E-001, 2.6355901E+000, 3.7373737E-001, 4.0696442E+000
 5.3988850E-001, 2.3479203E+000, 4.1111111E-001, 4.1663599E+000
 5.7042769E-001, 2.1937887E+000, 4.4848485E-001, 4.2134550E+000
 6.0096691E-001, 2.0525357E+000, 4.8585859E-001, 4.3030934E+000
 6.3150614E-001, 1.9228501E+000, 5.2323232E-001, 4.3365664E+000
 6.6204538E-001, 1.6263537E+000, 5.6060606E-001, 4.3666727E+000
 6.9258463E-001, 1.5299462E+000, 5.9797980E-001, 4.3639647E+000
 7.2312389E-001, 1.4408659E+000, 6.3535354E-001, 4.3416401E+000
 7.5366316E-001, 1.3584604E+000, 6.7272727E-001, 4.3225992E+000
 7.8420244E-001, 1.2821367E+000, 7.1010101E-001, 4.2670626E+000
 8.1474173E-001, 1.1048726E+000, 7.4747475E-001, 4.2275533E+000
 8.4528102E-001, 1.0456376E+000, 7.8484848E-001, 4.1257960E+000
 8.7582032E-001, 9.9041948E-001, 8.2222222E-001, 4.0628272E+000
 9.0635962E-001, 9.3888671E-001, 8.5959596E-001, 3.9127051E+000
 9.3689892E-001, 8.6454289E-001, 8.9696970E-001, 3.8311772E+000
 9.6743823E-001, 7.7880693E-001, 9.3434343E-001, 3.6641685E+000
 9.9797755E-001, 7.3989339E-001, 9.7171717E-001, 3.5760664E+000
 1.0285169E+000, 7.0336812E-001, 1.0090909E+000, 3.3951274E+000
 1.0590562E+000, 6.5408956E-001, 1.0464646E+000, 3.3034219E+000
 1.0895955E+000, 6.2216912E-001, 1.0838384E+000, 3.1077611E+000
