m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 5.3725332E-001, 0.0000000E+000, 4.8257927E-001
 2.3077672E-001, 4.2554154E-001, 7.5510204E-002, 5.0341362E-001
 2.5759274E-001, 2.9468093E-001, 1.5102041E-001, 4.6446555E-001
 2.8440883E-001, 2.4361641E-001, 2.2653061E-001, 4.0429186E-001
 3.1122496E-001, 2.0375934E-001, 3.0204082E-001, 3.3777930E-001
 3.3804113E-001, 1.7216432E-001, 3.7755102E-001, 2.7454132E-001
 3.6485732E-001, 1.4678526E-001, 4.5306122E-001, 2.2030853E-001
 3.9167354E-001, 1.1483273E-001, 5.2857143E-001, 1.7686644E-001
 4.1848978E-001, 9.9910143E-002, 6.0408163E-001, 1.4278009E-001
 4.4530603E-001, 8.7450556E-002, 6.7959184E-001, 1.1590017E-001
 4.7212229E-001, 7.6971990E-002, 7.5510204E-001, 9.4718392E-002
 4.9893857E-001, 6.8100980E-002, 8.3061224E-001, 7.8096867E-002
 5.2575485E-001, 5.7005393E-002, 9.0612245E-001, 6.5105724E-002
 5.5257114E-001, 5.0977301E-002, 9.8163265E-001, 5.4888641E-002
 5.7938743E-001, 4.5765394E-002, 1.0571429E+000, 4.6764701E-002
 6.0620373E-001, 4.1239738E-002, 1.1326531E+000, 4.0247047E-002
 6.3302004E-001, 3.7293939E-002, 1.2081633E+000, 3.4973704E-002
 6.5983635E-001, 3.2473827E-002, 1.2836735E+000, 3.0722015E-002
 6.8665266E-001, 2.9564382E-002, 1.3591837E+000, 2.7305867E-002
 7.1346898E-001, 2.4705817E-002, 1.4346939E+000, 2.4549209E-002
 7.4028530E-001, 2.2672098E-002, 1.5102041E+000, 2.2272961E-002
 7.6710162E-001, 2.0856406E-002, 1.5857143E+000, 2.0387373E-002
 7.9391795E-001, 1.8744100E-002, 1.6612245E+000, 1.8788491E-002
 8.2073427E-001, 1.7318534E-002, 1.7367347E+000, 1.7350639E-002
 8.4755060E-001, 1.6031300E-002, 1.8122449E+000, 1.6025629E-002
 8.7436693E-001, 1.4866281E-002, 1.8877551E+000, 1.4796519E-002
 9.0118327E-001, 1.3809627E-002, 1.9632653E+000, 1.3622063E-002
 9.2799960E-001, 1.2697717E-002, 2.0387755E+000, 1.2509467E-002
 9.5481593E-001, 1.1838341E-002, 2.1142857E+000, 1.1473648E-002
 9.8163227E-001, 1.1051537E-002, 2.1897959E+000, 1.0506600E-002
 1.0084486E+000, 1.0329900E-002, 2.2653061E+000, 9.6193816E-003
 1.0352649E+000, 9.6669445E-003, 2.3408163E+000, 8.7964821E-003
 1.0620813E+000, 9.0488510E-003, 2.4163265E+000, 8.0515210E-003
 1.0888976E+000, 8.4970942E-003, 2.4918367E+000, 7.3893397E-003
 1.1157140E+000, 7.9861262E-003, 2.5673469E+000, 6.7998129E-003
 1.1425303E+000, 7.5122521E-003, 2.6428571E+000, 6.3005070E-003
 1.1693467E+000, 7.0722258E-003, 2.7183673E+000, 5.8689308E-003
 1.1961630E+000, 6.7089299E-003, 2.7938776E+000, 5.4949138E-003
 1.2229793E+000, 5.9899158E-003, 2.8693878E+000, 5.1512527E-003
 1.2497957E+000, 5.6647328E-003, 2.9448980E+000, 4.8533581E-003
 1.2766120E+000, 5.3599993E-003, 3.0204082E+000, 4.5760200E-003
 1.3034284E+000, 5.0741787E-003, 3.0959184E+000, 4.3010571E-003
 1.3302447E+000, 4.8737682E-003, 3.1714286E+000, 4.0320660E-003
 1.3570611E+000, 4.6291389E-003, 3.2469388E+000, 3.7917496E-003
 1.3838774E+000, 4.3982768E-003, 3.3224490E+000, 3.5401386E-003
 1.4106938E+000, 4.1802378E-003, 3.3979592E+000, 3.2940554E-003
 1.4375101E+000, 3.9741488E-003, 3.4734694E+000, 3.0546963E-003
 1.4643265E+000, 3.8429636E-003, 3.5489796E+000, 2.8031836E-003
 1.4911428E+000, 3.6657624E-003, 3.6244898E+000, 2.5205528E-003
 1.5179592E+000, 3.4972634E-003, 3.7000000E+000, 2.0690612E-003
