m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 4.9761207E-001,-1.9000000E-001, 1.2958221E-001
 5.3090656E-001, 4.9761207E-001,-1.3510204E-001, 1.9307475E-001
 5.5703608E-001, 3.5388978E-001,-8.0204082E-002, 2.9615606E-001
 5.8316573E-001, 3.5388978E-001,-2.5306122E-002, 4.7081482E-001
 6.0929549E-001, 2.9892901E-001, 2.9591837E-002, 1.2947626E+000
 6.3542535E-001, 2.6426985E-001, 8.4489796E-002, 1.6136065E+000
 6.6155529E-001, 2.6426985E-001, 1.3938776E-001, 1.8057513E+000
 6.8768531E-001, 2.2796598E-001, 1.9428571E-001, 1.9260210E+000
 7.1381539E-001, 2.2796598E-001, 2.4918367E-001, 2.0006767E+000
 7.3994553E-001, 1.7852876E-001, 3.0408163E-001, 2.0306118E+000
 7.6607573E-001, 1.7852876E-001, 3.5897959E-001, 1.9955162E+000
 7.9220597E-001, 1.5689417E-001, 4.1387755E-001, 1.9378763E+000
 8.1833626E-001, 1.4265795E-001, 4.6877551E-001, 1.8651352E+000
 8.4446659E-001, 1.2675144E-001, 5.2367347E-001, 1.7829363E+000
 8.7059696E-001, 1.2675144E-001, 5.7857143E-001, 1.6952293E+000
 8.9672735E-001, 1.1585476E-001, 6.3346939E-001, 1.6047756E+000
 9.2285778E-001, 1.0386936E-001, 6.8836735E-001, 1.5137636E+000
 9.4898824E-001, 1.0386936E-001, 7.4326531E-001, 1.4238283E+000
 9.7511872E-001, 9.3314951E-002, 7.9816327E-001, 1.3362342E+000
 1.0012492E+000, 8.6162757E-002, 8.5306122E-001, 1.1711538E+000
NaN,NaN, 9.0795918E-001, 1.0946313E+000
NaN,NaN, 9.6285714E-001, 1.0223828E+000
NaN,NaN, 1.0177551E+000, 9.5439999E-001
NaN,NaN, 1.0726531E+000, 8.9067045E-001
NaN,NaN, 1.1275510E+000, 8.3111419E-001
NaN,NaN, 1.1824490E+000, 7.7555815E-001
NaN,NaN, 1.2373469E+000, 7.2381000E-001
NaN,NaN, 1.2922449E+000, 6.7569250E-001
NaN,NaN, 1.3471429E+000, 6.3101886E-001
NaN,NaN, 1.4020408E+000, 5.5116028E-001
NaN,NaN, 1.4569388E+000, 5.1556308E-001
NaN,NaN, 1.5118367E+000, 4.8257247E-001
NaN,NaN, 1.5667347E+000, 4.5200658E-001
NaN,NaN, 1.6216327E+000, 4.2368242E-001
NaN,NaN, 1.6765306E+000, 3.9743199E-001
NaN,NaN, 1.7314286E+000, 3.7308794E-001
NaN,NaN, 1.7863265E+000, 3.5049103E-001
NaN,NaN, 1.8412245E+000, 3.2949991E-001
NaN,NaN, 1.8961224E+000, 3.0998555E-001
NaN,NaN, 1.9510204E+000, 2.7494193E-001
NaN,NaN, 2.0059184E+000, 2.5921297E-001
NaN,NaN, 2.0608163E+000, 2.4455368E-001
NaN,NaN, 2.1157143E+000, 2.3087656E-001
NaN,NaN, 2.1706122E+000, 2.1810369E-001
NaN,NaN, 2.2255102E+000, 2.0616175E-001
NaN,NaN, 2.2804082E+000, 1.9498534E-001
NaN,NaN, 2.3353061E+000, 1.8451409E-001
NaN,NaN, 2.3902041E+000, 1.7468935E-001
NaN,NaN, 2.4451020E+000, 1.6545774E-001
NaN,NaN, 2.5000000E+000, 1.4860707E-001
