m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 5.7237837E+000, 0.0000000E+000, 1.3230034E+000
 2.3077672E-001, 5.1676162E+000, 7.5510204E-002, 1.4728223E+000
 2.5759274E-001, 4.5600956E+000, 1.5102041E-001, 1.6226598E+000
 2.8440883E-001, 4.2072120E+000, 2.2653061E-001, 1.7642838E+000
 3.1122496E-001, 3.9014795E+000, 3.0204082E-001, 1.9117653E+000
 3.3804113E-001, 3.6326211E+000, 3.7755102E-001, 2.0636076E+000
 3.6485732E-001, 3.3932584E+000, 4.5306122E-001, 2.2078431E+000
 3.9167354E-001, 3.0605312E+000, 5.2857143E-001, 2.3342943E+000
 4.1848978E-001, 2.8818542E+000, 6.0408163E-001, 2.4651634E+000
 4.4530603E-001, 2.7180704E+000, 6.7959184E-001, 2.5929532E+000
 4.7212229E-001, 2.5671858E+000, 7.5510204E-001, 2.6766732E+000
 4.9893857E-001, 2.4276743E+000, 8.3061224E-001, 2.7219757E+000
 5.2575485E-001, 2.2369557E+000, 9.0612245E-001, 2.7637253E+000
 5.5257114E-001, 2.1242739E+000, 9.8163265E-001, 2.8033251E+000
 5.7938743E-001, 2.0188318E+000, 1.0571429E+000, 2.8121351E+000
 6.0620373E-001, 1.9200118E+000, 1.1326531E+000, 2.7660445E+000
 6.3302004E-001, 1.8272787E+000, 1.2081633E+000, 2.6507012E+000
 6.5983635E-001, 1.7012289E+000, 1.2836735E+000, 2.5174995E+000
 6.8665266E-001, 1.6229036E+000, 1.3591837E+000, 2.4211995E+000
 7.1346898E-001, 1.4793428E+000, 1.4346939E+000, 2.3083602E+000
 7.4028530E-001, 1.4134777E+000, 1.5102041E+000, 2.1593396E+000
 7.6710162E-001, 1.3511748E+000, 1.5857143E+000, 2.0034430E+000
 7.9391795E-001, 1.2630645E+000, 1.6612245E+000, 1.8464461E+000
 8.2073427E-001, 1.2090327E+000, 1.7367347E+000, 1.6890038E+000
 8.4755060E-001, 1.1577725E+000, 1.8122449E+000, 1.5430344E+000
 8.7436693E-001, 1.1091144E+000, 1.8877551E+000, 1.4021841E+000
 9.0118327E-001, 1.0629044E+000, 1.9632653E+000, 1.2684612E+000
 9.2799960E-001, 9.9373333E-001, 2.0387755E+000, 1.1423687E+000
 9.5481593E-001, 9.5323530E-001, 2.1142857E+000, 1.0283184E+000
 9.8163227E-001, 9.1474125E-001, 2.1897959E+000, 9.2491067E-001
 1.0084486E+000, 8.7813888E-001, 2.2653061E+000, 8.2835674E-001
 1.0352649E+000, 8.4332334E-001, 2.3408163E+000, 7.4086714E-001
 1.0620813E+000, 7.8977744E-001, 2.4163265E+000, 6.6321971E-001
 1.0888976E+000, 7.5904560E-001, 2.4918367E+000, 5.9479052E-001
 1.1157140E+000, 7.2977351E-001, 2.5673469E+000, 5.3492490E-001
 1.1425303E+000, 7.0188248E-001, 2.6428571E+000, 4.8245563E-001
 1.1693467E+000, 6.7529917E-001, 2.7183673E+000, 4.3581876E-001
 1.1961630E+000, 6.3538323E-001, 2.7938776E+000, 3.9389776E-001
 1.2229793E+000, 5.8896082E-001, 2.8693878E+000, 3.5625323E-001
 1.2497957E+000, 5.6730681E-001, 2.9448980E+000, 3.2258561E-001
 1.2766120E+000, 5.4662431E-001, 3.0204082E+000, 2.9246456E-001
 1.3034284E+000, 5.2686504E-001, 3.0959184E+000, 2.6547602E-001
 1.3302447E+000, 4.9880146E-001, 3.1714286E+000, 2.4120989E-001
 1.3570611E+000, 4.8088846E-001, 3.2469388E+000, 2.1944068E-001
 1.3838774E+000, 4.6375165E-001, 3.3224490E+000, 1.9998895E-001
 1.4106938E+000, 4.4735654E-001, 3.3979592E+000, 1.8255210E-001
 1.4375101E+000, 4.3167012E-001, 3.4734694E+000, 1.6688066E-001
 1.4643265E+000, 4.1096792E-001, 3.5489796E+000, 1.5277979E-001
 1.4911428E+000, 3.9660761E-001, 3.6244898E+000, 1.4012945E-001
 1.5179592E+000, 3.8285029E-001, 3.7000000E+000, 1.2523531E-001
