m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 1.5477366E+000,-1.9000000E-001, 4.6785583E-001
 5.7236304E-001, 1.1058486E+000,-1.3510204E-001, 5.9856203E-001
 6.3994892E-001, 8.3478043E-001,-8.0204082E-002, 7.8546754E-001
 7.0753483E-001, 7.2404226E-001,-2.5306122E-002, 1.0458185E+000
 7.7512076E-001, 5.7467065E-001, 2.9591837E-002, 1.6865268E+000
 8.4270669E-001, 4.1567190E-001, 8.4489796E-002, 1.8846596E+000
 9.1029264E-001, 3.4540866E-001, 1.3938776E-001, 2.0174231E+000
 9.7787859E-001, 3.1149951E-001, 1.9428571E-001, 2.0843587E+000
 1.0454645E+000, 2.6366431E-001, 2.4918367E-001, 2.1291438E+000
 1.1130505E+000, 2.2511385E-001, 3.0408163E-001, 2.1912068E+000
 1.1806365E+000, 1.9361257E-001, 3.5897959E-001, 2.1948875E+000
 1.2482224E+000, 1.7797073E-001, 4.1387755E-001, 2.1765612E+000
 1.3158084E+000, 1.5471662E-001, 4.6877551E-001, 2.1394430E+000
 1.3833944E+000, 1.2540636E-001, 5.2367347E-001, 2.0874348E+000
 1.4509804E+000, 1.1044047E-001, 5.7857143E-001, 2.0243137E+000
 1.5185664E+000, 1.0287798E-001, 6.3346939E-001, 1.9533809E+000
 1.5861523E+000, 9.1206966E-002, 6.8836735E-001, 1.8773108E+000
 1.6537383E+000, 8.1116177E-002, 7.4326531E-001, 1.7980473E+000
 1.7213243E+000, 7.2358233E-002, 7.9816327E-001, 1.7173017E+000
 1.7889103E+000, 6.7972294E-002, 8.5306122E-001, 1.5564634E+000
NaN,NaN, 9.0795918E-001, 1.4783659E+000
NaN,NaN, 9.6285714E-001, 1.4023329E+000
NaN,NaN, 1.0177551E+000, 1.3283738E+000
NaN,NaN, 1.0726531E+000, 1.2565841E+000
NaN,NaN, 1.1275510E+000, 1.1872924E+000
NaN,NaN, 1.1824490E+000, 1.1207210E+000
NaN,NaN, 1.2373469E+000, 1.0569638E+000
NaN,NaN, 1.2922449E+000, 9.9617719E-001
NaN,NaN, 1.3471429E+000, 9.3850267E-001
NaN,NaN, 1.4020408E+000, 8.3240837E-001
NaN,NaN, 1.4569388E+000, 7.8388202E-001
NaN,NaN, 1.5118367E+000, 7.3827524E-001
NaN,NaN, 1.5667347E+000, 6.9547169E-001
NaN,NaN, 1.6216327E+000, 6.5531504E-001
NaN,NaN, 1.6765306E+000, 6.1764890E-001
NaN,NaN, 1.7314286E+000, 5.8235114E-001
NaN,NaN, 1.7863265E+000, 5.4928531E-001
NaN,NaN, 1.8412245E+000, 5.1831526E-001
NaN,NaN, 1.8961224E+000, 4.8930231E-001
NaN,NaN, 1.9510204E+000, 4.3660270E-001
NaN,NaN, 2.0059184E+000, 4.1266589E-001
NaN,NaN, 2.0608163E+000, 3.9019897E-001
NaN,NaN, 2.1157143E+000, 3.6910853E-001
NaN,NaN, 2.1706122E+000, 3.4930507E-001
NaN,NaN, 2.2255102E+000, 3.3070109E-001
NaN,NaN, 2.2804082E+000, 3.1322411E-001
NaN,NaN, 2.3353061E+000, 2.9680348E-001
NaN,NaN, 2.3902041E+000, 2.8136024E-001
NaN,NaN, 2.4451020E+000, 2.6681961E-001
NaN,NaN, 2.5000000E+000, 2.4023227E-001
