m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.1831376E+001, 0.0000000E+000, 2.5225391E+000
 6.1669954E-002, 1.0335878E+001, 1.0059172E-002, 2.6479134E+000
 7.0947373E-002, 1.0335878E+001, 2.0118343E-002, 2.7713898E+000
 8.0224930E-002, 9.1965797E+000, 3.0177515E-002, 2.8948442E+000
 8.9502582E-002, 8.0901293E+000, 4.0236686E-002, 3.0201338E+000
 9.8780302E-002, 7.3281075E+000, 5.0295858E-002, 3.1462018E+000
 1.0805807E-001, 6.6775467E+000, 6.0355030E-002, 3.2689994E+000
 1.1733588E-001, 6.1161084E+000, 7.0414201E-002, 3.3852870E+000
 1.2661372E-001, 5.3799461E+000, 8.0473373E-002, 3.4946071E+000
 1.3589159E-001, 4.9845913E+000, 9.0532544E-002, 3.5986326E+000
 1.4516947E-001, 4.6325112E+000, 1.0059172E-001, 3.6991986E+000
 1.5444737E-001, 4.3168444E+000, 1.1065089E-001, 3.7974351E+000
 1.6372528E-001, 4.3168444E+000, 1.2071006E-001, 3.8939954E+000
 1.7300321E-001, 3.8655705E+000, 1.3076923E-001, 3.9890054E+000
 1.8228114E-001, 3.6296362E+000, 1.4082840E-001, 4.0822767E+000
 1.9155908E-001, 3.4135504E+000, 1.5088757E-001, 4.1731269E+000
 2.0083703E-001, 3.2150222E+000, 1.6094675E-001, 4.2607994E+000
 2.1011499E-001, 2.9350002E+000, 1.7100592E-001, 4.3447503E+000
 2.1939294E-001, 2.7767334E+000, 1.8106509E-001, 4.4253003E+000
 2.2867091E-001, 2.6297727E+000, 1.9112426E-001, 4.5036498E+000
 2.3794888E-001, 2.4930578E+000, 2.0118343E-001, 4.5805951E+000
 2.4722685E-001, 2.3656537E+000, 2.1124260E-001, 4.6558080E+000
 2.5650482E-001, 2.2979305E+000, 2.2130178E-001, 4.7277608E+000
 2.6578280E-001, 2.1845064E+000, 2.3136095E-001, 4.7950021E+000
 2.7506078E-001, 2.0783272E+000, 2.4142012E-001, 4.8569232E+000
 2.8433877E-001, 1.9788056E+000, 2.5147929E-001, 4.9137055E+000
 2.9361675E-001, 1.8344242E+000, 2.6153846E-001, 4.9656205E+000
 3.0289474E-001, 1.7498867E+000, 2.7159763E-001, 5.0132528E+000
 3.1217273E-001, 1.6703083E+000, 2.8165680E-001, 5.0579776E+000
 3.2145072E-001, 1.5953394E+000, 2.9171598E-001, 5.1003737E+000
 3.3072871E-001, 1.5246604E+000, 3.0177515E-001, 5.1401082E+000
 3.4000670E-001, 1.4865505E+000, 3.1183432E-001, 5.1753505E+000
 3.4928469E-001, 1.4217488E+000, 3.2189349E-001, 5.2040445E+000
 3.5856269E-001, 1.3604999E+000, 3.3195266E-001, 5.2246732E+000
 3.6784069E-001, 1.3025710E+000, 3.4201183E-001, 5.2358898E+000
 3.7711868E-001, 1.2199708E+000, 3.5207101E-001, 5.2373814E+000
 3.8639668E-001, 1.1692088E+000, 3.6213018E-001, 5.2286617E+000
 3.9567468E-001, 1.1210473E+000, 3.7218935E-001, 5.2109207E+000
 4.0495268E-001, 1.0753258E+000, 3.8224852E-001, 5.1889901E+000
 4.1423068E-001, 1.0318966E+000, 3.9230769E-001, 5.1657587E+000
 4.2350868E-001, 9.7186393E-001, 4.0236686E-001, 5.1406417E+000
 4.3278669E-001, 9.3333583E-001, 4.1242604E-001, 5.1115046E+000
 4.4206469E-001, 9.3333583E-001, 4.2248521E-001, 5.0780811E+000
 4.5134269E-001, 8.9665701E-001, 4.3254438E-001, 5.0396697E+000
 4.6062069E-001, 8.4861867E-001, 4.4260355E-001, 4.9945093E+000
 4.6989870E-001, 8.1594235E-001, 4.5266272E-001, 4.9405572E+000
 4.7917670E-001, 7.8477983E-001, 4.6272189E-001, 4.8778690E+000
 4.8845471E-001, 7.5505424E-001, 4.7278107E-001, 4.8068619E+000
 4.9773271E-001, 7.1832870E-001, 4.8284024E-001, 4.7290545E+000
 5.0701072E-001, 6.9172595E-001, 4.9289941E-001, 4.6465674E+000
 5.1628873E-001, 6.6629902E-001, 5.0295858E-001, 4.5616913E+000
 5.2556673E-001, 6.4198708E-001, 5.1301775E-001, 4.4747214E+000
 5.3484474E-001, 6.4198708E-001, 5.2307692E-001, 4.3847428E+000
 5.4412275E-001, 6.1356533E-001, 5.3313609E-001, 4.2913242E+000
 5.5340075E-001, 5.9169069E-001, 5.4319527E-001, 4.1955536E+000
 5.6267876E-001, 5.7072517E-001, 5.5325444E-001, 4.0990191E+000
 5.7195677E-001, 5.5062254E-001, 5.6331361E-001, 4.0016491E+000
 5.8123478E-001, 5.2823304E-001, 5.7337278E-001, 3.9020564E+000
 5.9051279E-001, 5.1006007E-001, 5.8343195E-001, 3.7999767E+000
 5.9979080E-001, 4.9259875E-001, 5.9349112E-001, 3.6967649E+000
NaN,NaN, 6.0355030E-001, 3.5939221E+000
NaN,NaN, 6.1360947E-001, 3.4913536E+000
NaN,NaN, 6.2366864E-001, 3.3880884E+000
NaN,NaN, 6.3372781E-001, 3.2847585E+000
NaN,NaN, 6.4378698E-001, 3.1832434E+000
NaN,NaN, 6.5384615E-001, 3.0840933E+000
NaN,NaN, 6.6390533E-001, 2.9864046E+000
NaN,NaN, 6.7396450E-001, 2.8894380E+000
NaN,NaN, 6.8402367E-001, 2.7931409E+000
NaN,NaN, 6.9408284E-001, 2.6975468E+000
NaN,NaN, 7.0414201E-001, 2.6025557E+000
NaN,NaN, 7.1420118E-001, 2.5079920E+000
NaN,NaN, 7.2426036E-001, 2.4144034E+000
NaN,NaN, 7.3431953E-001, 2.3230764E+000
NaN,NaN, 7.4437870E-001, 2.2348785E+000
NaN,NaN, 7.5443787E-001, 2.1497020E+000
NaN,NaN, 7.6449704E-001, 2.0676331E+000
NaN,NaN, 7.7455621E-001, 1.9883712E+000
NaN,NaN, 7.8461538E-001, 1.9114904E+000
NaN,NaN, 7.9467456E-001, 1.8369554E+000
NaN,NaN, 8.0473373E-001, 1.7646606E+000
NaN,NaN, 8.1479290E-001, 1.6944187E+000
NaN,NaN, 8.2485207E-001, 1.6262699E+000
NaN,NaN, 8.3491124E-001, 1.5603423E+000
NaN,NaN, 8.4497041E-001, 1.4967804E+000
NaN,NaN, 8.5502959E-001, 1.4355052E+000
NaN,NaN, 8.6508876E-001, 1.3764957E+000
NaN,NaN, 8.7514793E-001, 1.3197763E+000
NaN,NaN, 8.8520710E-001, 1.2654656E+000
NaN,NaN, 8.9526627E-001, 1.2137769E+000
NaN,NaN, 9.0532544E-001, 1.1644878E+000
NaN,NaN, 9.1538462E-001, 1.1169346E+000
NaN,NaN, 9.2544379E-001, 1.0705916E+000
NaN,NaN, 9.3550296E-001, 1.0254215E+000
NaN,NaN, 9.4556213E-001, 9.8155656E-001
NaN,NaN, 9.5562130E-001, 9.3913222E-001
NaN,NaN, 9.6568047E-001, 8.9839283E-001
NaN,NaN, 9.7573964E-001, 8.5961588E-001
NaN,NaN, 9.8579882E-001, 8.2300366E-001
NaN,NaN, 9.9585799E-001, 7.8856639E-001
NaN,NaN, 1.0059172E+000, 7.5618614E-001
NaN,NaN, 1.0159763E+000, 7.2560471E-001
NaN,NaN, 1.0260355E+000, 6.9656085E-001
NaN,NaN, 1.0360947E+000, 6.6892820E-001
NaN,NaN, 1.0461538E+000, 6.4259696E-001
NaN,NaN, 1.0562130E+000, 6.1750038E-001
NaN,NaN, 1.0662722E+000, 5.9357038E-001
NaN,NaN, 1.0763314E+000, 5.7074958E-001
NaN,NaN, 1.0863905E+000, 5.4898632E-001
NaN,NaN, 1.0964497E+000, 5.2823595E-001
NaN,NaN, 1.1065089E+000, 5.0847198E-001
NaN,NaN, 1.1165680E+000, 4.8964592E-001
NaN,NaN, 1.1266272E+000, 4.7168085E-001
NaN,NaN, 1.1366864E+000, 4.5449778E-001
NaN,NaN, 1.1467456E+000, 4.3805409E-001
NaN,NaN, 1.1568047E+000, 4.2233764E-001
NaN,NaN, 1.1668639E+000, 4.0735527E-001
NaN,NaN, 1.1769231E+000, 3.9308844E-001
NaN,NaN, 1.1869822E+000, 3.7949639E-001
NaN,NaN, 1.1970414E+000, 3.6654051E-001
NaN,NaN, 1.2071006E+000, 3.5418572E-001
NaN,NaN, 1.2171598E+000, 3.4240054E-001
NaN,NaN, 1.2272189E+000, 3.3115118E-001
NaN,NaN, 1.2372781E+000, 3.2040065E-001
NaN,NaN, 1.2473373E+000, 3.1011680E-001
NaN,NaN, 1.2573964E+000, 3.0027553E-001
NaN,NaN, 1.2674556E+000, 2.9085771E-001
NaN,NaN, 1.2775148E+000, 2.8184125E-001
NaN,NaN, 1.2875740E+000, 2.7320503E-001
NaN,NaN, 1.2976331E+000, 2.6492572E-001
NaN,NaN, 1.3076923E+000, 2.5697824E-001
NaN,NaN, 1.3177515E+000, 2.4934252E-001
NaN,NaN, 1.3278107E+000, 2.4200033E-001
NaN,NaN, 1.3378698E+000, 2.3494052E-001
NaN,NaN, 1.3479290E+000, 2.2815241E-001
NaN,NaN, 1.3579882E+000, 2.2162402E-001
NaN,NaN, 1.3680473E+000, 2.1534322E-001
NaN,NaN, 1.3781065E+000, 2.0929745E-001
NaN,NaN, 1.3881657E+000, 2.0347644E-001
NaN,NaN, 1.3982249E+000, 1.9787145E-001
NaN,NaN, 1.4082840E+000, 1.9246815E-001
NaN,NaN, 1.4183432E+000, 1.8725377E-001
NaN,NaN, 1.4284024E+000, 1.8221907E-001
NaN,NaN, 1.4384615E+000, 1.7735172E-001
NaN,NaN, 1.4485207E+000, 1.7264054E-001
NaN,NaN, 1.4585799E+000, 1.6807548E-001
NaN,NaN, 1.4686391E+000, 1.6364729E-001
NaN,NaN, 1.4786982E+000, 1.5934753E-001
NaN,NaN, 1.4887574E+000, 1.5516828E-001
NaN,NaN, 1.4988166E+000, 1.5110140E-001
NaN,NaN, 1.5088757E+000, 1.4714340E-001
NaN,NaN, 1.5189349E+000, 1.4329038E-001
NaN,NaN, 1.5289941E+000, 1.3953866E-001
NaN,NaN, 1.5390533E+000, 1.3588695E-001
