m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 1.0097837E+001, 0.0000000E+000, 1.9792917E+000
 2.3029688E-001, 8.9333538E+000, 3.7373737E-002, 2.0365564E+000
 2.5663377E-001, 7.9806801E+000, 7.4747475E-002, 2.1040054E+000
 2.8297123E-001, 6.9002868E+000, 1.1212121E-001, 2.2530053E+000
 3.0930913E-001, 6.2597970E+000, 1.4949495E-001, 2.3190511E+000
 3.3564735E-001, 5.7058467E+000, 1.8686869E-001, 2.4310207E+000
 3.6198582E-001, 5.2215041E+000, 2.2424242E-001, 2.4847898E+000
 3.8832450E-001, 4.7940564E+000, 2.6161616E-001, 2.5966824E+000
 4.1466334E-001, 4.2244807E+000, 2.9898990E-001, 2.6520381E+000
 4.4100232E-001, 3.9108349E+000, 3.3636364E-001, 2.7539827E+000
 4.6734141E-001, 3.6281455E+000, 3.7373737E-001, 2.7987306E+000
 4.9368060E-001, 3.3724269E+000, 4.1111111E-001, 2.8715887E+000
 5.2001986E-001, 3.1403644E+000, 4.4848485E-001, 2.8983375E+000
 5.4635920E-001, 2.8181855E+000, 4.8585859E-001, 2.9346751E+000
 5.7269859E-001, 2.6368488E+000, 5.2323232E-001, 2.9497357E+000
 5.9903803E-001, 2.4705156E+000, 5.6060606E-001, 2.9861587E+000
 6.2537752E-001, 2.3176484E+000, 5.9797980E-001, 3.0070406E+000
 6.5171705E-001, 2.1769019E+000, 6.3535354E-001, 3.0413682E+000
 6.7805661E-001, 2.0470986E+000, 6.7272727E-001, 3.0455693E+000
 7.0439620E-001, 1.8611122E+000, 7.1010101E-001, 3.0176026E+000
 7.3073582E-001, 1.7553484E+000, 7.4747475E-001, 2.9918215E+000
 7.5707547E-001, 1.6572777E+000, 7.8484848E-001, 2.9357442E+000
 7.8341514E-001, 1.5662268E+000, 8.2222222E-001, 2.9087497E+000
 8.0975482E-001, 1.4815838E+000, 8.5959596E-001, 2.8554031E+000
 8.3609453E-001, 1.3579993E+000, 8.9696970E-001, 2.8281585E+000
 8.6243425E-001, 1.2870569E+000, 9.3434343E-001, 2.7676943E+000
 8.8877399E-001, 1.2207658E+000, 9.7171717E-001, 2.7296645E+000
 9.1511374E-001, 1.1587446E+000, 1.0090909E+000, 2.6269842E+000
 9.4145350E-001, 1.0461767E+000, 1.0464646E+000, 2.5651685E+000
 9.6779328E-001, 9.6495277E-001, 1.0838384E+000, 2.4386412E+000
 9.9413306E-001, 9.1803137E-001, 1.1212121E+000, 2.3777336E+000
 1.0204729E+000, 8.7389876E-001, 1.1585859E+000, 2.2602661E+000
 1.0468127E+000, 8.3236675E-001, 1.1959596E+000, 2.2030065E+000
 1.0731525E+000, 7.9326230E-001, 1.2333333E+000, 2.0908032E+000
 1.0994923E+000, 7.5642678E-001, 1.2707071E+000, 2.0356545E+000
 1.1258321E+000, 7.0258046E-001, 1.3080808E+000, 1.9260699E+000
 1.1521720E+000, 6.7039184E-001, 1.3454545E+000, 1.8711092E+000
 1.1785118E+000, 6.4001187E-001, 1.3828283E+000, 1.7596746E+000
 1.2048516E+000, 6.1132610E-001, 1.4202020E+000, 1.7033199E+000
 1.2311915E+000, 5.8422896E-001, 1.4575758E+000, 1.5925259E+000
 1.2575313E+000, 5.4787783E-001, 1.4949495E+000, 1.5387717E+000
 1.2838712E+000, 5.2390052E-001, 1.5323232E+000, 1.4340537E+000
 1.3102111E+000, 5.0118861E-001, 1.5696970E+000, 1.3832010E+000
 1.3365509E+000, 4.7966711E-001, 1.6070707E+000, 1.2850336E+000
 1.3628908E+000, 4.5926593E-001, 1.6444444E+000, 1.2377806E+000
 1.3892307E+000, 4.3522222E-001, 1.6818182E+000, 1.1475751E+000
 1.4155706E+000, 4.1694020E-001, 1.7191919E+000, 1.1049426E+000
 1.4419105E+000, 3.9955896E-001, 1.7565657E+000, 1.0247731E+000
 1.4682504E+000, 3.8302666E-001, 1.7939394E+000, 9.8726860E-001
 1.4945902E+000, 3.6729787E-001, 1.8313131E+000, 9.1724575E-001
NaN,NaN, 1.8686869E+000, 8.8439244E-001
NaN,NaN, 1.9060606E+000, 8.2218567E-001
NaN,NaN, 1.9434343E+000, 7.9269380E-001
NaN,NaN, 1.9808081E+000, 7.3674723E-001
NaN,NaN, 2.0181818E+000, 7.1022495E-001
NaN,NaN, 2.0555556E+000, 6.5987103E-001
NaN,NaN, 2.0929293E+000, 6.3595461E-001
NaN,NaN, 2.1303030E+000, 5.9047431E-001
NaN,NaN, 2.1676768E+000, 5.6889461E-001
NaN,NaN, 2.2050505E+000, 5.2824488E-001
NaN,NaN, 2.2424242E+000, 5.0928940E-001
NaN,NaN, 2.2797980E+000, 4.7415015E-001
NaN,NaN, 2.3171717E+000, 4.5786219E-001
NaN,NaN, 2.3545455E+000, 4.2748380E-001
NaN,NaN, 2.3919192E+000, 4.1327250E-001
NaN,NaN, 2.4292929E+000, 3.8660144E-001
NaN,NaN, 2.4666667E+000, 3.7407631E-001
NaN,NaN, 2.5040404E+000, 3.5049423E-001
NaN,NaN, 2.5414141E+000, 3.3938941E-001
NaN,NaN, 2.5787879E+000, 3.1846662E-001
NaN,NaN, 2.6161616E+000, 3.0860747E-001
NaN,NaN, 2.6535354E+000, 2.8993915E-001
NaN,NaN, 2.6909091E+000, 2.8106876E-001
NaN,NaN, 2.7282828E+000, 2.6416320E-001
NaN,NaN, 2.7656566E+000, 2.5611109E-001
NaN,NaN, 2.8030303E+000, 2.4079591E-001
NaN,NaN, 2.8404040E+000, 2.3352462E-001
NaN,NaN, 2.8777778E+000, 2.1970268E-001
NaN,NaN, 2.9151515E+000, 2.1313105E-001
NaN,NaN, 2.9525253E+000, 2.0064088E-001
NaN,NaN, 2.9898990E+000, 1.9471741E-001
NaN,NaN, 3.0272727E+000, 1.8350272E-001
NaN,NaN, 3.0646465E+000, 1.7820266E-001
NaN,NaN, 3.1020202E+000, 1.6818438E-001
NaN,NaN, 3.1393939E+000, 1.6345150E-001
NaN,NaN, 3.1767677E+000, 1.5449662E-001
NaN,NaN, 3.2141414E+000, 1.5025989E-001
NaN,NaN, 3.2515152E+000, 1.4224537E-001
NaN,NaN, 3.2888889E+000, 1.3846390E-001
NaN,NaN, 3.3262626E+000, 1.3132171E-001
NaN,NaN, 3.3636364E+000, 1.2794748E-001
NaN,NaN, 3.4010101E+000, 1.2157680E-001
NaN,NaN, 3.4383838E+000, 1.1857952E-001
NaN,NaN, 3.4757576E+000, 1.1295042E-001
NaN,NaN, 3.5131313E+000, 1.1029990E-001
NaN,NaN, 3.5505051E+000, 1.0530956E-001
NaN,NaN, 3.5878788E+000, 1.0296801E-001
NaN,NaN, 3.6252525E+000, 9.8577593E-002
NaN,NaN, 3.6626263E+000, 9.6512009E-002
NaN,NaN, 3.7000000E+000, 9.2564972E-002
