m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 1.5447206E+001, 0.0000000E+000, 4.6009660E+000
 2.2829520E-001, 1.5447206E+001, 7.5510204E-002, 5.2327344E+000
 2.5262965E-001, 1.3392692E+001, 1.5102041E-001, 5.6318999E+000
 2.7696412E-001, 1.0998264E+001, 2.2653061E-001, 6.0669208E+000
 3.0129859E-001, 9.8313383E+000, 3.0204082E-001, 6.4249557E+000
 3.2563308E-001, 8.8532019E+000, 3.7755102E-001, 6.6917554E+000
 3.4996757E-001, 8.0194485E+000, 4.5306122E-001, 6.8700876E+000
 3.7430207E-001, 7.2997156E+000, 5.2857143E-001, 6.9142894E+000
 3.9863658E-001, 6.2548224E+000, 6.0408163E-001, 6.8561233E+000
 4.2297109E-001, 5.7627834E+000, 6.7959184E-001, 6.7645097E+000
 4.4730560E-001, 5.3242445E+000, 7.5510204E-001, 6.5709587E+000
 4.7164012E-001, 4.9313716E+000, 8.3061224E-001, 6.2249151E+000
 4.9597463E-001, 4.5778602E+000, 9.0612245E-001, 5.8436107E+000
 5.2030915E-001, 4.0636388E+000, 9.8163265E-001, 5.4323638E+000
 5.4464368E-001, 3.7939644E+000, 1.0571429E+000, 4.9905822E+000
 5.6897820E-001, 3.5479293E+000, 1.1326531E+000, 4.5056845E+000
 5.9331273E-001, 3.3228328E+000, 1.2081633E+000, 4.0057161E+000
 6.1764725E-001, 3.1163465E+000, 1.2836735E+000, 3.5345964E+000
 6.4198178E-001, 2.9264692E+000, 1.3591837E+000, 3.1021210E+000
 6.6631631E-001, 2.6368102E+000, 1.4346939E+000, 2.7186451E+000
 6.9065084E-001, 2.4819499E+000, 1.5102041E+000, 2.3685236E+000
 7.1498537E-001, 2.3385996E+000, 1.5857143E+000, 2.0534625E+000
 7.3931990E-001, 2.2057431E+000, 1.6612245E+000, 1.7778514E+000
 7.6365444E-001, 2.2057431E+000, 1.7367347E+000, 1.5417073E+000
 7.8798897E-001, 2.0036299E+000, 1.8122449E+000, 1.3395817E+000
 8.1232350E-001, 1.8922230E+000, 1.8877551E+000, 1.1648338E+000
 8.3665804E-001, 1.7885921E+000, 1.9632653E+000, 1.0140991E+000
 8.6099257E-001, 1.6921326E+000, 2.0387755E+000, 8.8490644E-001
 8.8532710E-001, 1.6022915E+000, 2.1142857E+000, 7.7472547E-001
 9.0966164E-001, 1.4726586E+000, 2.1897959E+000, 6.8038935E-001
 9.3399617E-001, 1.3955923E+000, 2.2653061E+000, 5.9970292E-001
 9.5833071E-001, 1.3235364E+000, 2.3408163E+000, 5.3046836E-001
 9.8266525E-001, 1.2561217E+000, 2.4163265E+000, 4.7098586E-001
 1.0069998E+000, 1.1930094E+000, 2.4918367E+000, 4.1964392E-001
 1.0313343E+000, 1.1338858E+000, 2.5673469E+000, 3.7529657E-001
 1.0556689E+000, 1.0554737E+000, 2.6428571E+000, 3.3710861E-001
 1.0800034E+000, 1.0035809E+000, 2.7183673E+000, 3.0407471E-001
 1.1043379E+000, 9.5477162E-001, 2.7938776E+000, 2.7525807E-001
 1.1286725E+000, 9.0884268E-001, 2.8693878E+000, 2.5012360E-001
 1.1530070E+000, 8.6560642E-001, 2.9448980E+000, 2.2813950E-001
 1.1773415E+000, 8.1630255E-001, 3.0204082E+000, 2.0886148E-001
 1.2016761E+000, 7.7788444E-001, 3.0959184E+000, 1.9178259E-001
 1.2260106E+000, 7.4158086E-001, 3.1714286E+000, 1.7643640E-001
 1.2503452E+000, 7.0726416E-001, 3.2469388E+000, 1.6240940E-001
 1.2746797E+000, 6.7481646E-001, 3.3224490E+000, 1.4945982E-001
 1.2990142E+000, 6.7473345E-001, 3.3979592E+000, 1.3750111E-001
 1.3233488E+000, 6.4411962E-001, 3.4734694E+000, 1.2631158E-001
 1.3476833E+000, 6.1506812E-001, 3.5489796E+000, 1.1567920E-001
 1.3720179E+000, 5.8748974E-001, 3.6244898E+000, 1.0546860E-001
 1.3963524E+000, 5.6130131E-001, 3.7000000E+000, 9.2466536E-002
