m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 5.8321205E+000, 0.0000000E+000, 1.2440627E+000
 2.3077672E-001, 5.2044095E+000, 7.5510204E-002, 1.3818540E+000
 2.5759274E-001, 4.4669393E+000, 1.5102041E-001, 1.5071711E+000
 2.8440883E-001, 4.0828070E+000, 2.2653061E-001, 1.6212853E+000
 3.1122496E-001, 3.7523816E+000, 3.0204082E-001, 1.7444208E+000
 3.3804113E-001, 3.4635351E+000, 3.7755102E-001, 1.8575869E+000
 3.6485732E-001, 3.2080734E+000, 4.5306122E-001, 1.9445697E+000
 3.9167354E-001, 2.8400689E+000, 5.2857143E-001, 2.0210874E+000
 4.1848978E-001, 2.6534471E+000, 6.0408163E-001, 2.1036226E+000
 4.4530603E-001, 2.4837218E+000, 6.7959184E-001, 2.1762037E+000
 4.7212229E-001, 2.3286209E+000, 7.5510204E-001, 2.1876244E+000
 4.9893857E-001, 2.1863351E+000, 8.3061224E-001, 2.1458147E+000
 5.2575485E-001, 1.9804350E+000, 9.0612245E-001, 2.1137301E+000
 5.5257114E-001, 1.8677415E+000, 9.8163265E-001, 2.1029238E+000
 5.7938743E-001, 1.7633204E+000, 1.0571429E+000, 2.0468090E+000
 6.0620373E-001, 1.6663982E+000, 1.1326531E+000, 1.9316482E+000
 6.3302004E-001, 1.5762836E+000, 1.2081633E+000, 1.8127585E+000
 6.5983635E-001, 1.4453341E+000, 1.2836735E+000, 1.7061594E+000
 6.8665266E-001, 1.3706528E+000, 1.3591837E+000, 1.5952450E+000
 7.1346898E-001, 1.2353704E+000, 1.4346939E+000, 1.4706396E+000
 7.4028530E-001, 1.1740389E+000, 1.5102041E+000, 1.3421765E+000
 7.6710162E-001, 1.1164919E+000, 1.5857143E+000, 1.2194171E+000
 7.9391795E-001, 1.0300233E+000, 1.6612245E+000, 1.1078245E+000
 8.2073427E-001, 9.8098348E-001, 1.7367347E+000, 1.0045563E+000
 8.4755060E-001, 9.3484520E-001, 1.8122449E+000, 9.0939721E-001
 8.7436693E-001, 8.9141080E-001, 1.8877551E+000, 8.2092593E-001
 9.0118327E-001, 8.5049830E-001, 1.9632653E+000, 7.3859647E-001
 9.2799960E-001, 7.8808048E-001, 2.0387755E+000, 6.6354086E-001
 9.5481593E-001, 7.5257151E-001, 2.1142857E+000, 5.9740926E-001
 9.8163227E-001, 7.1902828E-001, 2.1897959E+000, 5.3911888E-001
 1.0084486E+000, 6.8732584E-001, 2.2653061E+000, 4.8731001E-001
 1.0352649E+000, 6.5734928E-001, 2.3408163E+000, 4.4045615E-001
 1.0620813E+000, 6.1230162E-001, 2.4163265E+000, 3.9837599E-001
 1.0888976E+000, 5.8582396E-001, 2.4918367E+000, 3.6090719E-001
 1.1157140E+000, 5.6073027E-001, 2.5673469E+000, 3.2745653E-001
 1.1425303E+000, 5.3694307E-001, 2.6428571E+000, 2.9758705E-001
 1.1693467E+000, 5.1438957E-001, 2.7183673E+000, 2.7081386E-001
 1.1961630E+000, 4.8249112E-001, 2.7938776E+000, 2.4679607E-001
 1.2229793E+000, 4.4322564E-001, 2.8693878E+000, 2.2516065E-001
 1.2497957E+000, 4.2505039E-001, 2.9448980E+000, 2.0560071E-001
 1.2766120E+000, 4.0777706E-001, 3.0204082E+000, 1.8793470E-001
 1.3034284E+000, 3.9135535E-001, 3.0959184E+000, 1.7201957E-001
 1.3302447E+000, 3.7035224E-001, 3.1714286E+000, 1.5769806E-001
 1.3570611E+000, 3.5552437E-001, 3.2469388E+000, 1.4479978E-001
 1.3838774E+000, 3.4139083E-001, 3.3224490E+000, 1.3322626E-001
 1.4106938E+000, 3.2791521E-001, 3.3979592E+000, 1.2290452E-001
 1.4375101E+000, 3.1506394E-001, 3.4734694E+000, 1.1365243E-001
 1.4643265E+000, 3.0094540E-001, 3.5489796E+000, 1.0534267E-001
 1.4911428E+000, 2.8923329E-001, 3.6244898E+000, 9.7915619E-002
 1.5179592E+000, 2.7803233E-001, 3.7000000E+000, 8.9237045E-002
