m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 2.4544180E+000, 0.0000000E+000, 1.2372612E+000
 2.2433288E-001, 2.4544180E+000, 7.5510204E-002, 1.3345640E+000
 2.4470503E-001, 1.9538582E+000, 1.5102041E-001, 1.2576294E+000
 2.6507722E-001, 1.3617876E+000, 2.2653061E-001, 1.1485229E+000
 2.8544944E-001, 1.1308308E+000, 3.0204082E-001, 1.0124528E+000
 3.0582169E-001, 9.4917485E-001, 3.7755102E-001, 8.8125489E-001
 3.2619396E-001, 9.4917485E-001, 4.5306122E-001, 7.4953220E-001
 3.4656625E-001, 8.0423315E-001, 5.2857143E-001, 6.2504577E-001
 3.6693855E-001, 6.8716875E-001, 6.0408163E-001, 5.1817664E-001
 3.8731086E-001, 5.9161273E-001, 6.7959184E-001, 4.2960939E-001
 4.0768319E-001, 4.6741504E-001, 7.5510204E-001, 3.5736401E-001
 4.2805552E-001, 4.6741504E-001, 8.3061224E-001, 2.9838103E-001
 4.4842786E-001, 4.0933609E-001, 9.0612245E-001, 2.5039458E-001
 4.6880021E-001, 3.6035799E-001, 9.8163265E-001, 2.1149525E-001
 4.8917256E-001, 3.1880090E-001, 1.0571429E+000, 1.7981965E-001
 5.0954492E-001, 2.8333778E-001, 1.1326531E+000, 1.5394910E-001
 5.2991728E-001, 2.6512668E-001, 1.2081633E+000, 1.3271354E-001
 5.5028965E-001, 2.3685455E-001, 1.2836735E+000, 1.1518347E-001
 5.7066202E-001, 2.1237363E-001, 1.3591837E+000, 1.0055476E-001
 5.9103440E-001, 1.9108817E-001, 1.4346939E+000, 8.8291360E-002
 6.1140677E-001, 1.7250907E-001, 1.5102041E+000, 7.7963660E-002
 6.3177915E-001, 1.7250907E-001, 1.5857143E+000, 6.9245663E-002
 6.5215153E-001, 1.4892902E-001, 1.6612245E+000, 6.1896800E-002
 6.7252392E-001, 1.3528023E-001, 1.7367347E+000, 5.5663238E-002
 6.9289630E-001, 1.2320261E-001, 1.8122449E+000, 5.0480212E-002
 7.1326869E-001, 1.1248547E-001, 1.8877551E+000, 4.6132010E-002
 7.3364108E-001, 1.1248547E-001, 1.9632653E+000, 4.2435326E-002
 7.5401347E-001, 1.0295010E-001, 2.0387755E+000, 3.9274077E-002
 7.7438587E-001, 9.4444681E-002, 2.1142857E+000, 3.6499597E-002
 7.9475826E-001, 8.4296437E-002, 2.1897959E+000, 3.3932609E-002
 8.1513065E-001, 7.7672136E-002, 2.2653061E+000, 3.1488851E-002
 8.3550305E-001, 7.7672136E-002, 2.3408163E+000, 2.9128803E-002
 8.5587545E-001, 7.1701439E-002, 2.4163265E+000, 2.6810147E-002
 8.7624785E-001, 6.6308506E-002, 2.4918367E+000, 2.4537715E-002
 8.9662024E-001, 6.1427808E-002, 2.5673469E+000, 2.2332046E-002
 9.1699264E-001, 5.6281041E-002, 2.6428571E+000, 2.0216106E-002
 9.3736505E-001, 5.6281041E-002, 2.7183673E+000, 1.8208903E-002
 9.5773745E-001, 5.2342913E-002, 2.7938776E+000, 1.6320660E-002
 9.7810985E-001, 4.8745479E-002, 2.8693878E+000, 1.4549464E-002
 9.9848225E-001, 4.5453283E-002, 2.9448980E+000, 1.2906792E-002
 1.0188547E+000, 4.2435586E-002, 3.0204082E+000, 1.1405797E-002
 1.0392271E+000, 4.2435586E-002, 3.0959184E+000, 1.0061679E-002
 1.0595995E+000, 3.9715488E-002, 3.1714286E+000, 8.8443250E-003
 1.0799719E+000, 3.7217740E-002, 3.2469388E+000, 7.7644658E-003
 1.1003443E+000, 3.4908804E-002, 3.3224490E+000, 6.8291713E-003
 1.1207167E+000, 3.2771058E-002, 3.3979592E+000, 6.0199014E-003
 1.1410891E+000, 3.2771058E-002, 3.4734694E+000, 5.3152682E-003
 1.1614615E+000, 3.0789133E-002, 3.5489796E+000, 4.6680522E-003
 1.1818339E+000, 2.9286125E-002, 3.6244898E+000, 4.0625504E-003
 1.2022063E+000, 2.7616616E-002, 3.7000000E+000, 3.2828513E-003
