m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 9.7931411E-001,-1.9000000E-001, 2.6573928E-001
 5.5718177E-001, 6.9989128E-001,-1.3510204E-001, 3.8754519E-001
 6.0958639E-001, 5.9263232E-001,-8.0204082E-002, 5.7862040E-001
 6.6199104E-001, 4.5394251E-001,-2.5306122E-002, 8.9025405E-001
 7.1439570E-001, 4.5394251E-001, 2.9591837E-002, 1.9878253E+000
 7.6680038E-001, 3.5732782E-001, 8.4489796E-002, 2.3159120E+000
 8.1920507E-001, 2.8712055E-001, 1.3938776E-001, 2.5074826E+000
 8.7160978E-001, 2.5518809E-001, 1.9428571E-001, 2.6147562E+000
 9.2401449E-001, 2.1028139E-001, 2.4918367E-001, 2.6719280E+000
 9.7641920E-001, 1.8895997E-001, 3.0408163E-001, 2.6641410E+000
 1.0288239E+000, 1.5874481E-001, 3.5897959E-001, 2.6054508E+000
 1.0812287E+000, 1.4393667E-001, 4.1387755E-001, 2.5205081E+000
 1.1336334E+000, 1.3461869E-001, 4.6877551E-001, 2.4178732E+000
 1.1860381E+000, 1.1509328E-001, 5.2367347E-001, 2.3042567E+000
 1.2384429E+000, 1.0553101E-001, 5.7857143E-001, 2.1850376E+000
 1.2908476E+000, 9.1295514E-002, 6.3346939E-001, 2.0638453E+000
 1.3432523E+000, 8.4192719E-002, 6.8836735E-001, 1.9432280E+000
 1.3956571E+000, 7.3556037E-002, 7.4326531E-001, 1.8249654E+000
 1.4480618E+000, 6.4581083E-002, 7.9816327E-001, 1.7102815E+000
 1.5004666E+000, 6.0056072E-002, 8.5306122E-001, 1.4950218E+000
NaN,NaN, 9.0795918E-001, 1.3954698E+000
NaN,NaN, 9.6285714E-001, 1.3015727E+000
NaN,NaN, 1.0177551E+000, 1.2134454E+000
NaN,NaN, 1.0726531E+000, 1.1310047E+000
NaN,NaN, 1.1275510E+000, 1.0540676E+000
NaN,NaN, 1.1824490E+000, 9.8242024E-001
NaN,NaN, 1.2373469E+000, 9.1584510E-001
NaN,NaN, 1.2922449E+000, 8.5406296E-001
NaN,NaN, 1.3471429E+000, 7.9676228E-001
NaN,NaN, 1.4020408E+000, 6.9446145E-001
NaN,NaN, 1.4569388E+000, 6.4887838E-001
NaN,NaN, 1.5118367E+000, 6.0666876E-001
NaN,NaN, 1.5667347E+000, 5.6761198E-001
NaN,NaN, 1.6216327E+000, 5.3146314E-001
NaN,NaN, 1.6765306E+000, 4.9798992E-001
NaN,NaN, 1.7314286E+000, 4.6698231E-001
NaN,NaN, 1.7863265E+000, 4.3824507E-001
NaN,NaN, 1.8412245E+000, 4.1158782E-001
NaN,NaN, 1.8961224E+000, 3.8681755E-001
NaN,NaN, 1.9510204E+000, 3.4238128E-001
NaN,NaN, 2.0059184E+000, 3.2245455E-001
NaN,NaN, 2.0608163E+000, 3.0387832E-001
NaN,NaN, 2.1157143E+000, 2.8653979E-001
NaN,NaN, 2.1706122E+000, 2.7033940E-001
NaN,NaN, 2.2255102E+000, 2.5519928E-001
NaN,NaN, 2.2804082E+000, 2.4104277E-001
NaN,NaN, 2.3353061E+000, 2.2779246E-001
NaN,NaN, 2.3902041E+000, 2.1538056E-001
NaN,NaN, 2.4451020E+000, 2.0375325E-001
NaN,NaN, 2.5000000E+000, 1.8262989E-001
