m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 9.2762923E+000,-1.9000000E-002, 1.6703295E+000
 6.1853826E-002, 7.9095902E+000,-8.8505155E-003, 1.7643415E+000
 7.1315140E-002, 7.9095902E+000, 1.2989691E-003, 1.8675116E+000
 8.0776606E-002, 6.8812991E+000, 1.1448454E-002, 1.9684180E+000
 9.0238177E-002, 5.7147225E+000, 2.1597938E-002, 2.0658681E+000
 9.9699822E-002, 5.0949437E+000, 3.1747423E-002, 2.1620719E+000
 1.0916152E-001, 4.5729126E+000, 4.1896907E-002, 2.2566388E+000
 1.1862326E-001, 4.1278210E+000, 5.2046392E-002, 2.3451864E+000
 1.2808504E-001, 3.4842910E+000, 6.2195876E-002, 2.4253647E+000
 1.3754684E-001, 3.1911140E+000, 7.2345361E-002, 2.4983524E+000
 1.4700866E-001, 2.9316667E+000, 8.2494845E-002, 2.5666480E+000
 1.5647050E-001, 2.7008057E+000, 9.2644330E-002, 2.6321597E+000
 1.6593236E-001, 2.4944041E+000, 1.0279381E-001, 2.6951589E+000
 1.7539422E-001, 2.1951252E+000, 1.1294330E-001, 2.7550247E+000
 1.8485610E-001, 2.1951252E+000, 1.2309278E-001, 2.8113482E+000
 1.9431798E-001, 2.0414810E+000, 1.3324227E-001, 2.8638631E+000
 2.0377987E-001, 1.9017983E+000, 1.4339175E-001, 2.9120297E+000
 2.1324177E-001, 1.7010677E+000, 1.5354124E-001, 2.9557122E+000
 2.2270367E-001, 1.5915168E+000, 1.6369072E-001, 2.9948640E+000
 2.3216558E-001, 1.4910157E+000, 1.7384021E-001, 3.0290223E+000
 2.4162749E-001, 1.3986784E+000, 1.8398969E-001, 3.0584517E+000
 2.5108941E-001, 1.2682363E+000, 1.9413918E-001, 3.0838656E+000
 2.6055133E-001, 1.1933161E+000, 2.0428866E-001, 3.1062765E+000
 2.7001325E-001, 1.1240418E+000, 2.1443814E-001, 3.1262526E+000
 2.7947518E-001, 1.0599026E+000, 2.2458763E-001, 3.1427902E+000
 2.8893711E-001, 1.0004349E+000, 2.3473711E-001, 3.1539301E+000
 2.9839904E-001, 9.7191751E-001, 2.4488660E-001, 3.1567597E+000
 3.0786097E-001, 9.1849231E-001, 2.5503608E-001, 3.1507035E+000
 3.1732291E-001, 8.6872597E-001, 2.6518557E-001, 3.1373007E+000
 3.2678484E-001, 8.2230809E-001, 2.7533505E-001, 3.1187639E+000
 3.3624678E-001, 7.6060522E-001, 2.8548454E-001, 3.0955109E+000
 3.4570872E-001, 7.2115579E-001, 2.9563402E-001, 3.0677640E+000
 3.5517066E-001, 6.8417908E-001, 3.0578351E-001, 3.0367830E+000
 3.6463260E-001, 6.4949023E-001, 3.1593299E-001, 3.0024786E+000
 3.7409455E-001, 6.0503155E-001, 3.2608247E-001, 2.9635576E+000
 3.8355649E-001, 5.7521215E-001, 3.3623196E-001, 2.9186173E+000
 3.9301843E-001, 5.4714823E-001, 3.4638144E-001, 2.8670876E+000
 4.0248038E-001, 5.2072160E-001, 3.5653093E-001, 2.8102737E+000
 4.1194233E-001, 5.2072160E-001, 3.6668041E-001, 2.7488901E+000
 4.2140427E-001, 4.8838849E-001, 3.7682990E-001, 2.6830911E+000
 4.3086622E-001, 4.6552348E-001, 3.8697938E-001, 2.6137460E+000
 4.4032817E-001, 4.4393280E-001, 3.9712887E-001, 2.5427536E+000
 4.4979012E-001, 4.2353307E-001, 4.0727835E-001, 2.4705382E+000
 4.5925207E-001, 3.9978504E-001, 4.1742784E-001, 2.3966355E+000
 4.6871402E-001, 3.8201861E-001, 4.2757732E-001, 2.3209062E+000
 4.7817597E-001, 3.6518212E-001, 4.3772680E-001, 2.2441069E+000
 4.8763792E-001, 3.4921599E-001, 4.4787629E-001, 2.1670569E+000
 4.9709988E-001, 3.3138956E-001, 4.5802577E-001, 2.0904450E+000
 5.0656183E-001, 3.1739362E-001, 4.6817526E-001, 2.0145655E+000
 5.1602378E-001, 3.0408455E-001, 4.7832474E-001, 1.9400010E+000
 5.2548574E-001, 3.0408455E-001, 4.8847423E-001, 1.8671453E+000
 5.3494769E-001, 2.9142045E-001, 4.9862371E-001, 1.7954080E+000
 5.4440964E-001, 2.7764358E-001, 5.0877320E-001, 1.7243569E+000
 5.5387160E-001, 2.6648982E-001, 5.1892268E-001, 1.6539968E+000
 5.6333355E-001, 2.5585384E-001, 5.2907216E-001, 1.5846215E+000
 5.7279551E-001, 2.4570566E-001, 5.3922165E-001, 1.5164661E+000
 5.8225746E-001, 2.3474100E-001, 5.4937113E-001, 1.4499893E+000
 5.9171942E-001, 2.2577867E-001, 5.5952062E-001, 1.3856813E+000
 6.0118137E-001, 2.1721394E-001, 5.6967010E-001, 1.3238804E+000
 6.1064333E-001, 2.0902437E-001, 5.7981959E-001, 1.2643925E+000
 6.2010529E-001, 2.0005713E-001, 5.8996907E-001, 1.2066045E+000
 6.2956724E-001, 1.9281133E-001, 6.0011856E-001, 1.0958631E+000
 6.3902920E-001, 1.9281133E-001, 6.1026804E-001, 1.0438093E+000
 6.4849116E-001, 1.8587440E-001, 6.2041753E-001, 9.9439774E-001
 6.5795311E-001, 1.7922885E-001, 6.3056701E-001, 9.4759720E-001
 6.6741507E-001, 1.7170806E-001, 6.4071649E-001, 9.0315349E-001
 6.7687703E-001, 1.6581691E-001, 6.5086598E-001, 8.6083386E-001
 6.8633899E-001, 1.6016754E-001, 6.6101546E-001, 8.2064585E-001
 6.9580094E-001, 1.5474603E-001, 6.7116495E-001, 7.8265941E-001
 7.0526290E-001, 1.4829325E-001, 6.8131443E-001, 7.4671266E-001
 7.1472486E-001, 1.4347540E-001, 6.9146392E-001, 7.1248491E-001
 7.2418682E-001, 1.3884840E-001, 7.0161340E-001, 6.7983145E-001
 7.3364878E-001, 1.3440116E-001, 7.1176289E-001, 6.4877116E-001
 7.4311074E-001, 1.2875883E-001, 7.2191237E-001, 6.1934256E-001
 7.5257270E-001, 1.2479544E-001, 7.3206186E-001, 5.9147470E-001
 7.6203465E-001, 1.2479544E-001, 7.4221134E-001, 5.6501053E-001
 7.7149661E-001, 1.2098449E-001, 7.5236082E-001, 5.3982860E-001
 7.8095857E-001, 1.1731709E-001, 7.6251031E-001, 5.1589888E-001
 7.9042053E-001, 1.1231341E-001, 7.7265979E-001, 4.9321782E-001
 7.9988249E-001, 1.0903508E-001, 7.8280928E-001, 4.7173867E-001
NaN,NaN, 7.9295876E-001, 4.5140045E-001
NaN,NaN, 8.0310825E-001, 4.3214507E-001
NaN,NaN, 8.1325773E-001, 4.1391521E-001
NaN,NaN, 8.2340722E-001, 3.9665098E-001
NaN,NaN, 8.3355670E-001, 3.8028994E-001
NaN,NaN, 8.4370619E-001, 3.6477531E-001
NaN,NaN, 8.5385567E-001, 3.5006276E-001
NaN,NaN, 8.6400515E-001, 3.3611431E-001
NaN,NaN, 8.7415464E-001, 3.2289136E-001
NaN,NaN, 8.8430412E-001, 3.1035123E-001
NaN,NaN, 8.9445361E-001, 2.9845312E-001
NaN,NaN, 9.0460309E-001, 2.8716063E-001
NaN,NaN, 9.1475258E-001, 2.7644915E-001
NaN,NaN, 9.2490206E-001, 2.6628889E-001
NaN,NaN, 9.3505155E-001, 2.5664558E-001
NaN,NaN, 9.4520103E-001, 2.4749005E-001
NaN,NaN, 9.5535052E-001, 2.3879305E-001
NaN,NaN, 9.6550000E-001, 2.3052680E-001
NaN,NaN, 9.7564948E-001, 2.2266652E-001
NaN,NaN, 9.8579897E-001, 2.1519568E-001
NaN,NaN, 9.9594845E-001, 2.0810109E-001
NaN,NaN, 1.0060979E+000, 2.0136305E-001
NaN,NaN, 1.0162474E+000, 1.9496167E-001
NaN,NaN, 1.0263969E+000, 1.8888006E-001
NaN,NaN, 1.0365464E+000, 1.8309853E-001
NaN,NaN, 1.0466959E+000, 1.7759903E-001
NaN,NaN, 1.0568454E+000, 1.7236373E-001
NaN,NaN, 1.0669948E+000, 1.6737499E-001
NaN,NaN, 1.0771443E+000, 1.6262256E-001
NaN,NaN, 1.0872938E+000, 1.5809403E-001
NaN,NaN, 1.0974433E+000, 1.5377852E-001
NaN,NaN, 1.1075928E+000, 1.4966258E-001
NaN,NaN, 1.1177423E+000, 1.4573311E-001
NaN,NaN, 1.1278918E+000, 1.4198313E-001
NaN,NaN, 1.1380412E+000, 1.3840050E-001
NaN,NaN, 1.1481907E+000, 1.3496962E-001
NaN,NaN, 1.1583402E+000, 1.3167809E-001
NaN,NaN, 1.1684897E+000, 1.2851524E-001
NaN,NaN, 1.1786392E+000, 1.2547378E-001
NaN,NaN, 1.1887887E+000, 1.2254832E-001
NaN,NaN, 1.1989381E+000, 1.1972895E-001
NaN,NaN, 1.2090876E+000, 1.1700599E-001
NaN,NaN, 1.2192371E+000, 1.1437290E-001
NaN,NaN, 1.2293866E+000, 1.1182327E-001
NaN,NaN, 1.2395361E+000, 1.0934830E-001
NaN,NaN, 1.2496856E+000, 1.0694107E-001
NaN,NaN, 1.2598351E+000, 1.0459723E-001
NaN,NaN, 1.2699845E+000, 1.0231173E-001
NaN,NaN, 1.2801340E+000, 9.7887327E-002
NaN,NaN, 1.2902835E+000, 9.5735170E-002
NaN,NaN, 1.3004330E+000, 9.3619760E-002
NaN,NaN, 1.3105825E+000, 9.1540580E-002
NaN,NaN, 1.3207320E+000, 8.9493354E-002
NaN,NaN, 1.3308814E+000, 8.7472919E-002
NaN,NaN, 1.3410309E+000, 8.5473988E-002
NaN,NaN, 1.3511804E+000, 8.3492897E-002
NaN,NaN, 1.3613299E+000, 8.1528762E-002
NaN,NaN, 1.3714794E+000, 7.9580856E-002
NaN,NaN, 1.3816289E+000, 7.7650455E-002
NaN,NaN, 1.3917784E+000, 7.5736988E-002
NaN,NaN, 1.4019278E+000, 7.3839779E-002
NaN,NaN, 1.4120773E+000, 7.1959834E-002
NaN,NaN, 1.4222268E+000, 7.0097804E-002
NaN,NaN, 1.4323763E+000, 6.8254081E-002
NaN,NaN, 1.4425258E+000, 6.6429134E-002
NaN,NaN, 1.4526753E+000, 6.4623798E-002
NaN,NaN, 1.4628247E+000, 6.2838418E-002
NaN,NaN, 1.4729742E+000, 6.1072618E-002
NaN,NaN, 1.4831237E+000, 5.9325930E-002
