m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 5.1257930E+000, 0.0000000E+000, 1.0106566E+000
 2.3077672E-001, 4.5113941E+000, 7.5510204E-002, 1.1250005E+000
 2.5759274E-001, 3.7881803E+000, 1.5102041E-001, 1.2122947E+000
 2.8440883E-001, 3.4238839E+000, 2.2653061E-001, 1.2871635E+000
 3.1122496E-001, 3.1142736E+000, 3.0204082E-001, 1.3694949E+000
 3.3804113E-001, 2.8460954E+000, 3.7755102E-001, 1.4421891E+000
 3.6485732E-001, 2.6110657E+000, 4.5306122E-001, 1.4962031E+000
 3.9167354E-001, 2.2723491E+000, 5.2857143E-001, 1.5284806E+000
 4.1848978E-001, 2.1067471E+000, 6.0408163E-001, 1.5537923E+000
 4.4530603E-001, 1.9577879E+000, 6.7959184E-001, 1.5659043E+000
 4.7212229E-001, 1.8231102E+000, 7.5510204E-001, 1.5500981E+000
 4.9893857E-001, 1.7008127E+000, 8.3061224E-001, 1.5089453E+000
 5.2575485E-001, 1.5257343E+000, 9.0612245E-001, 1.4498375E+000
 5.5257114E-001, 1.4302541E+000, 9.8163265E-001, 1.3808731E+000
 5.7938743E-001, 1.3423917E+000, 1.0571429E+000, 1.3016875E+000
 6.0620373E-001, 1.2613639E+000, 1.1326531E+000, 1.2199793E+000
 6.3302004E-001, 1.1864977E+000, 1.2081633E+000, 1.1347279E+000
 6.5983635E-001, 1.0769223E+000, 1.2836735E+000, 1.0406783E+000
 6.8665266E-001, 1.0155603E+000, 1.3591837E+000, 9.4454971E-001
 7.1346898E-001, 9.0557012E-001, 1.4346939E+000, 8.5530296E-001
 7.4028530E-001, 8.5625063E-001, 1.5102041E+000, 7.7351946E-001
 7.6710162E-001, 8.1031160E-001, 1.5857143E+000, 6.9987605E-001
 7.9391795E-001, 7.4091672E-001, 1.6612245E+000, 6.3355075E-001
 8.2073427E-001, 7.0219128E-001, 1.7367347E+000, 5.7284706E-001
 8.4755060E-001, 6.6600567E-001, 1.8122449E+000, 5.1689825E-001
 8.7436693E-001, 6.3216908E-001, 1.8877551E+000, 4.6468760E-001
 9.0118327E-001, 6.0050576E-001, 1.9632653E+000, 4.1686279E-001
 9.2799960E-001, 5.5272859E-001, 2.0387755E+000, 3.7494290E-001
 9.5481593E-001, 5.2552721E-001, 2.1142857E+000, 3.3833475E-001
 9.8163227E-001, 4.9998990E-001, 2.1897959E+000, 3.0641723E-001
 1.0084486E+000, 4.7599746E-001, 2.2653061E+000, 2.7824909E-001
 1.0352649E+000, 4.5344054E-001, 2.3408163E+000, 2.5312552E-001
 1.0620813E+000, 4.2105600E-001, 2.4163265E+000, 2.3064000E-001
 1.0888976E+000, 4.0133175E-001, 2.4918367E+000, 2.1048271E-001
 1.1157140E+000, 3.8272251E-001, 2.5673469E+000, 1.9237641E-001
 1.1425303E+000, 3.6515638E-001, 2.6428571E+000, 1.7601184E-001
 1.1693467E+000, 3.4856703E-001, 2.7183673E+000, 1.6120165E-001
 1.1961630E+000, 3.2688970E-001, 2.7938776E+000, 1.4785685E-001
 1.2229793E+000, 2.9822924E-001, 2.8693878E+000, 1.3575564E-001
 1.2497957E+000, 2.8502063E-001, 2.9448980E+000, 1.2471349E-001
 1.2766120E+000, 2.7250289E-001, 3.0204082E+000, 1.1468354E-001
 1.3034284E+000, 2.6063663E-001, 3.0959184E+000, 1.0557613E-001
 1.3302447E+000, 2.4687565E-001, 3.1714286E+000, 9.7320361E-002
 1.3570611E+000, 2.3623246E-001, 3.2469388E+000, 8.9861807E-002
 1.3838774E+000, 2.2611777E-001, 3.3224490E+000, 8.3151086E-002
 1.4106938E+000, 2.1650365E-001, 3.3979592E+000, 7.7146960E-002
 1.4375101E+000, 2.0736453E-001, 3.4734694E+000, 7.1805819E-002
 1.4643265E+000, 1.9829705E-001, 3.5489796E+000, 6.7058574E-002
 1.4911428E+000, 1.9005695E-001, 3.6244898E+000, 6.2857712E-002
 1.5179592E+000, 1.8220195E-001, 3.7000000E+000, 5.7970961E-002
