m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.0541638E+001,-1.9000000E-002, 1.4704331E+000
 6.1853826E-002, 9.1541220E+000,-8.8505155E-003, 1.5301141E+000
 7.1315140E-002, 9.1541220E+000, 1.2989691E-003, 1.5923043E+000
 8.0776606E-002, 8.0895324E+000, 1.1448454E-002, 1.6509566E+000
 9.0238177E-002, 7.0647335E+000, 2.1597938E-002, 1.7035104E+000
 9.9699822E-002, 6.3511811E+000, 3.1747423E-002, 1.7539855E+000
 1.0916152E-001, 5.7464264E+000, 4.1896907E-002, 1.8081135E+000
 1.1862326E-001, 5.2271543E+000, 5.2046392E-002, 1.8667564E+000
 1.2808504E-001, 4.5350124E+000, 6.2195876E-002, 1.9257262E+000
 1.3754684E-001, 4.1757940E+000, 7.2345361E-002, 1.9804416E+000
 1.4700866E-001, 3.8569049E+000, 8.2494845E-002, 2.0293413E+000
 1.5647050E-001, 3.5721409E+000, 9.2644330E-002, 2.0737099E+000
 1.6593236E-001, 3.3164752E+000, 1.0279381E-001, 2.1158251E+000
 1.7539422E-001, 2.9572240E+000, 1.1294330E-001, 2.1573636E+000
 1.8485610E-001, 2.9572240E+000, 1.2309278E-001, 2.1986828E+000
 1.9431798E-001, 2.7664908E+000, 1.3324227E-001, 2.2389247E+000
 2.0377987E-001, 2.5922791E+000, 1.4339175E-001, 2.2772068E+000
 2.1324177E-001, 2.3491430E+000, 1.5354124E-001, 2.3130381E+000
 2.2270367E-001, 2.2118833E+000, 1.6369072E-001, 2.3462470E+000
 2.3216558E-001, 2.0850786E+000, 1.7384021E-001, 2.3768029E+000
 2.4162749E-001, 1.9676877E+000, 1.8398969E-001, 2.4045818E+000
 2.5108941E-001, 1.8011136E+000, 1.9413918E-001, 2.4298498E+000
 2.6055133E-001, 1.7045032E+000, 2.0428866E-001, 2.4538625E+000
 2.7001325E-001, 1.6144441E+000, 2.1443814E-001, 2.4777514E+000
 2.7947518E-001, 1.5303939E+000, 2.2458763E-001, 2.5016241E+000
 2.8893711E-001, 1.4518723E+000, 2.3473711E-001, 2.5245163E+000
 2.9839904E-001, 1.4087984E+000, 2.4488660E-001, 2.5452134E+000
 3.0786097E-001, 1.3379769E+000, 2.5503608E-001, 2.5631882E+000
 3.1732291E-001, 1.2716486E+000, 2.6518557E-001, 2.5784899E+000
 3.2678484E-001, 1.2094930E+000, 2.7533505E-001, 2.5908481E+000
 3.3624678E-001, 1.1194575E+000, 2.8548454E-001, 2.5995511E+000
 3.4570872E-001, 1.0663481E+000, 2.9563402E-001, 2.6037231E+000
 3.5517066E-001, 1.0164382E+000, 3.0578351E-001, 2.6034651E+000
 3.6463260E-001, 9.6950720E-001, 3.1593299E-001, 2.5993690E+000
 3.7409455E-001, 9.0301302E-001, 3.2608247E-001, 2.5920556E+000
 3.8355649E-001, 8.6234795E-001, 3.3623196E-001, 2.5823140E+000
 3.9301843E-001, 8.2397306E-001, 3.4638144E-001, 2.5706520E+000
 4.0248038E-001, 7.8773552E-001, 3.5653093E-001, 2.5571212E+000
 4.1194233E-001, 7.8773552E-001, 3.6668041E-001, 2.5416167E+000
 4.2140427E-001, 7.3872734E-001, 3.7682990E-001, 2.5238655E+000
 4.3086622E-001, 7.0688523E-001, 3.8697938E-001, 2.5031332E+000
 4.4032817E-001, 6.7671202E-001, 3.9712887E-001, 2.4784243E+000
 4.4979012E-001, 6.4810575E-001, 4.0727835E-001, 2.4493548E+000
 4.5925207E-001, 6.1192409E-001, 4.1742784E-001, 2.4170564E+000
 4.6871402E-001, 5.8653551E-001, 4.2757732E-001, 2.3830074E+000
 4.7817597E-001, 5.6240037E-001, 4.3772680E-001, 2.3478130E+000
 4.8763792E-001, 5.3944918E-001, 4.4787629E-001, 2.3113256E+000
 4.9709988E-001, 5.1262761E-001, 4.5802577E-001, 2.2730899E+000
 5.0656183E-001, 4.9214891E-001, 4.6817526E-001, 2.2326683E+000
 5.1602378E-001, 4.7263303E-001, 4.7832474E-001, 2.1899442E+000
 5.2548574E-001, 4.7263303E-001, 4.8847423E-001, 2.1452370E+000
 5.3494769E-001, 4.5402939E-001, 4.9862371E-001, 2.0993308E+000
 5.4440964E-001, 4.3396162E-001, 5.0877320E-001, 2.0532355E+000
 5.5387160E-001, 4.1731629E-001, 5.1892268E-001, 2.0073507E+000
 5.6333355E-001, 4.0141677E-001, 5.2907216E-001, 1.9612324E+000
 5.7279551E-001, 3.8622431E-001, 5.3922165E-001, 1.9143110E+000
 5.8225746E-001, 3.7092176E-001, 5.4937113E-001, 1.8665213E+000
 5.9171942E-001, 3.5730191E-001, 5.5952062E-001, 1.8181800E+000
 6.0118137E-001, 3.4426046E-001, 5.6967010E-001, 1.7694999E+000
 6.1064333E-001, 3.3176733E-001, 5.7981959E-001, 1.7203011E+000
 6.2010529E-001, 3.1975758E-001, 5.8996907E-001, 1.6702782E+000
 6.2956724E-001, 3.0853857E-001, 6.0011856E-001, 1.5694059E+000
 6.3902920E-001, 3.0853857E-001, 6.1026804E-001, 1.5199103E+000
 6.4849116E-001, 2.9776941E-001, 6.2041753E-001, 1.4715106E+000
 6.5795311E-001, 2.8742694E-001, 6.3056701E-001, 1.4244727E+000
 6.6741507E-001, 2.7767248E-001, 6.4071649E-001, 1.3791372E+000
 6.7687703E-001, 2.6837332E-001, 6.5086598E-001, 1.3356440E+000
 6.8633899E-001, 2.5942704E-001, 6.6101546E-001, 1.2937664E+000
 6.9580094E-001, 2.5081588E-001, 6.7116495E-001, 1.2530184E+000
 7.0526290E-001, 2.4261281E-001, 6.8131443E-001, 1.2130009E+000
 7.1472486E-001, 2.3486593E-001, 6.9146392E-001, 1.1735718E+000
 7.2418682E-001, 2.2739935E-001, 7.0161340E-001, 1.1348057E+000
 7.3364878E-001, 2.2019925E-001, 7.1176289E-001, 1.0968127E+000
 7.4311074E-001, 2.1307986E-001, 7.2191237E-001, 1.0596730E+000
 7.5257270E-001, 2.0660236E-001, 7.3206186E-001, 1.0234502E+000
 7.6203465E-001, 2.0660236E-001, 7.4221134E-001, 9.8826380E-001
 7.7149661E-001, 2.0035036E-001, 7.5236082E-001, 9.5426306E-001
 7.8095857E-001, 1.9431279E-001, 7.6251031E-001, 9.2152468E-001
 7.9042053E-001, 1.8797188E-001, 7.7265979E-001, 8.9000584E-001
 7.9988249E-001, 1.8254153E-001, 7.8280928E-001, 8.5962630E-001
NaN,NaN, 7.9295876E-001, 8.3028165E-001
NaN,NaN, 8.0310825E-001, 8.0184837E-001
NaN,NaN, 8.1325773E-001, 7.7423303E-001
NaN,NaN, 8.2340722E-001, 7.4741456E-001
NaN,NaN, 8.3355670E-001, 7.2140850E-001
NaN,NaN, 8.4370619E-001, 6.9623115E-001
NaN,NaN, 8.5385567E-001, 6.7190245E-001
NaN,NaN, 8.6400515E-001, 6.4844814E-001
NaN,NaN, 8.7415464E-001, 6.2589253E-001
NaN,NaN, 8.8430412E-001, 6.0424558E-001
NaN,NaN, 8.9445361E-001, 5.8349872E-001
NaN,NaN, 9.0460309E-001, 5.6362913E-001
NaN,NaN, 9.1475258E-001, 5.4460140E-001
NaN,NaN, 9.2490206E-001, 5.2637214E-001
NaN,NaN, 9.3505155E-001, 5.0889514E-001
NaN,NaN, 9.4520103E-001, 4.9212691E-001
