m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 4.9601533E-001,-1.9000000E-001, 1.3687898E-001
 5.7236304E-001, 3.4219166E-001,-1.3510204E-001, 1.8831087E-001
 6.3994892E-001, 2.5058471E-001,-8.0204082E-002, 2.6933787E-001
 7.0753483E-001, 2.1414773E-001,-2.5306122E-002, 3.8989978E-001
 7.7512076E-001, 1.6568217E-001, 2.9591837E-002, 8.1347212E-001
 8.4270669E-001, 1.1593781E-001, 8.4489796E-002, 9.8728265E-001
 9.1029264E-001, 9.4434560E-002, 1.3938776E-001, 1.1016788E+000
 9.7787859E-001, 8.4490951E-002, 1.9428571E-001, 1.1727757E+000
 1.0454645E+000, 7.0291679E-002, 2.4918367E-001, 1.2305519E+000
 1.1130505E+000, 5.9086998E-002, 3.0408163E-001, 1.3116352E+000
 1.1806365E+000, 5.0125763E-002, 3.5897959E-001, 1.3248616E+000
 1.2482224E+000, 4.5834380E-002, 4.1387755E-001, 1.3204231E+000
 1.3158084E+000, 3.9391853E-002, 4.6877551E-001, 1.3023961E+000
 1.3833944E+000, 3.1486400E-002, 5.2367347E-001, 1.2746200E+000
 1.4509804E+000, 2.7514963E-002, 5.7857143E-001, 1.2397542E+000
 1.5185664E+000, 2.5531199E-002, 6.3346939E-001, 1.1996194E+000
 1.5861523E+000, 2.2499111E-002, 6.8836735E-001, 1.1554822E+000
 1.6537383E+000, 1.9920158E-002, 7.4326531E-001, 1.1085349E+000
 1.7213243E+000, 1.7714477E-002, 7.9816327E-001, 1.0598804E+000
 1.7889103E+000, 1.6581707E-002, 8.5306122E-001, 9.6122748E-001
NaN,NaN, 9.0795918E-001, 9.1259078E-001
NaN,NaN, 9.6285714E-001, 8.6506267E-001
NaN,NaN, 1.0177551E+000, 8.1897465E-001
NaN,NaN, 1.0726531E+000, 7.7454739E-001
NaN,NaN, 1.1275510E+000, 7.3192842E-001
NaN,NaN, 1.1824490E+000, 6.9121423E-001
NaN,NaN, 1.2373469E+000, 6.5246225E-001
NaN,NaN, 1.2922449E+000, 6.1569217E-001
NaN,NaN, 1.3471429E+000, 5.8089656E-001
NaN,NaN, 1.4020408E+000, 5.1705748E-001
NaN,NaN, 1.4569388E+000, 4.8787373E-001
NaN,NaN, 1.5118367E+000, 4.6040622E-001
NaN,NaN, 1.5667347E+000, 4.3458039E-001
NaN,NaN, 1.6216327E+000, 4.1031994E-001
NaN,NaN, 1.6765306E+000, 3.8753808E-001
NaN,NaN, 1.7314286E+000, 3.6614506E-001
NaN,NaN, 1.7863265E+000, 3.4605936E-001
NaN,NaN, 1.8412245E+000, 3.2720383E-001
NaN,NaN, 1.8961224E+000, 3.0950426E-001
NaN,NaN, 1.9510204E+000, 2.7728488E-001
NaN,NaN, 2.0059184E+000, 2.6262920E-001
NaN,NaN, 2.0608163E+000, 2.4886204E-001
NaN,NaN, 2.1157143E+000, 2.3592934E-001
NaN,NaN, 2.1706122E+000, 2.2377899E-001
NaN,NaN, 2.2255102E+000, 2.1235852E-001
NaN,NaN, 2.2804082E+000, 2.0161898E-001
NaN,NaN, 2.3353061E+000, 1.9151343E-001
NaN,NaN, 2.3902041E+000, 1.8199708E-001
NaN,NaN, 2.4451020E+000, 1.7302825E-001
NaN,NaN, 2.5000000E+000, 1.5658120E-001
