m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 1.4900308E+000,-1.9000000E-001, 4.6674586E-001
 5.8672153E-001, 1.0764160E+000,-1.3510204E-001, 6.0347607E-001
 6.6866587E-001, 7.1128166E-001,-8.0204082E-002, 7.9832944E-001
 7.5061022E-001, 5.6425034E-001,-2.5306122E-002, 1.0744075E+000
 8.3255457E-001, 4.5591850E-001, 2.9591837E-002, 1.7769201E+000
 9.1449891E-001, 3.3687842E-001, 8.4489796E-002, 1.9910320E+000
 9.9644326E-001, 2.8165868E-001, 1.3938776E-001, 2.1339273E+000
 1.0783876E+000, 2.5586591E-001, 1.9428571E-001, 2.2124798E+000
 1.1603320E+000, 1.9874585E-001, 2.4918367E-001, 2.2638433E+000
 1.2422763E+000, 1.7103370E-001, 3.0408163E-001, 2.3156100E+000
 1.3242207E+000, 1.3691742E-001, 3.5897959E-001, 2.3083726E+000
 1.4061650E+000, 1.1991804E-001, 4.1387755E-001, 2.2792919E+000
NaN,NaN, 4.6877551E-001, 2.2326376E+000
NaN,NaN, 5.2367347E-001, 2.1726254E+000
NaN,NaN, 5.7857143E-001, 2.1026325E+000
NaN,NaN, 6.3346939E-001, 2.0252552E+000
NaN,NaN, 6.8836735E-001, 1.9426035E+000
NaN,NaN, 7.4326531E-001, 1.8566402E+000
NaN,NaN, 7.9816327E-001, 1.7691336E+000
NaN,NaN, 8.5306122E-001, 1.5944957E+000
NaN,NaN, 9.0795918E-001, 1.5095279E+000
NaN,NaN, 9.6285714E-001, 1.4270298E+000
NaN,NaN, 1.0177551E+000, 1.3472979E+000
NaN,NaN, 1.0726531E+000, 1.2706291E+000
NaN,NaN, 1.1275510E+000, 1.1972787E+000
NaN,NaN, 1.1824490E+000, 1.1273509E+000
NaN,NaN, 1.2373469E+000, 1.0608748E+000
NaN,NaN, 1.2922449E+000, 9.9790620E-001
NaN,NaN, 1.3471429E+000, 9.3844152E-001
NaN,NaN, 1.4020408E+000, 8.2993069E-001
NaN,NaN, 1.4569388E+000, 7.8057842E-001
NaN,NaN, 1.5118367E+000, 7.3430805E-001
NaN,NaN, 1.5667347E+000, 6.9097529E-001
NaN,NaN, 1.6216327E+000, 6.5041216E-001
NaN,NaN, 1.6765306E+000, 6.1243409E-001
NaN,NaN, 1.7314286E+000, 5.7685360E-001
NaN,NaN, 1.7863265E+000, 5.4351151E-001
NaN,NaN, 1.8412245E+000, 5.1226872E-001
NaN,NaN, 1.8961224E+000, 4.8299027E-001
NaN,NaN, 1.9510204E+000, 4.2989171E-001
NaN,NaN, 2.0059184E+000, 4.0585117E-001
NaN,NaN, 2.0608163E+000, 3.8334070E-001
NaN,NaN, 2.1157143E+000, 3.6226163E-001
NaN,NaN, 2.1706122E+000, 3.4252455E-001
NaN,NaN, 2.2255102E+000, 3.2403524E-001
NaN,NaN, 2.2804082E+000, 3.0669262E-001
NaN,NaN, 2.3353061E+000, 2.9040992E-001
NaN,NaN, 2.3902041E+000, 2.7512015E-001
NaN,NaN, 2.4451020E+000, 2.6075523E-001
NaN,NaN, 2.5000000E+000, 2.3449311E-001
