m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 3.4099464E+000,-1.9000000E-002, 4.6305476E-001
 6.1853826E-002, 2.7269789E+000,-8.8505155E-003, 4.9618376E-001
 7.1315140E-002, 2.7269789E+000, 1.2989691E-003, 5.3062911E-001
 8.0776606E-002, 2.2349201E+000, 1.1448454E-002, 5.5675729E-001
 9.0238177E-002, 1.5416091E+000, 2.1597938E-002, 5.8347968E-001
 9.9699822E-002, 1.3208997E+000, 3.1747423E-002, 6.0573399E-001
 1.0916152E-001, 1.1421490E+000, 4.1896907E-002, 6.2168153E-001
 1.1862326E-001, 9.9521426E-001, 5.2046392E-002, 6.3283987E-001
 1.2808504E-001, 7.9192493E-001, 6.2195876E-002, 6.4120224E-001
 1.3754684E-001, 7.0180385E-001, 7.2345361E-002, 6.4795901E-001
 1.4700866E-001, 6.2466810E-001, 8.2494845E-002, 6.5342484E-001
 1.5647050E-001, 5.5827510E-001, 9.2644330E-002, 6.5750984E-001
 1.6593236E-001, 5.0084312E-001, 1.0279381E-001, 6.5992899E-001
 1.7539422E-001, 4.2196594E-001, 1.1294330E-001, 6.6038469E-001
 1.8485610E-001, 4.2196594E-001, 1.2309278E-001, 6.5880011E-001
 1.9431798E-001, 3.8132636E-001, 1.3324227E-001, 6.5505478E-001
 2.0377987E-001, 3.4558009E-001, 1.4339175E-001, 6.4887896E-001
 2.1324177E-001, 3.0036917E-001, 1.5354124E-001, 6.4009722E-001
 2.2270367E-001, 2.7375499E-001, 1.6369072E-001, 6.2878376E-001
 2.3216558E-001, 2.5003098E-001, 1.7384021E-001, 6.1513647E-001
 2.4162749E-001, 2.2883497E-001, 1.8398969E-001, 5.9956987E-001
 2.5108941E-001, 2.0437529E-001, 1.9413918E-001, 5.8279332E-001
 2.6055133E-001, 1.8795199E-001, 2.0428866E-001, 5.6541761E-001
 2.7001325E-001, 1.7311827E-001, 2.1443814E-001, 5.4772475E-001
 2.7947518E-001, 1.5969641E-001, 2.2458763E-001, 5.2972926E-001
 2.8893711E-001, 1.4753167E-001, 2.3473711E-001, 5.1135341E-001
 2.9839904E-001, 1.4545733E-001, 2.4488660E-001, 4.9258999E-001
 3.0786097E-001, 1.3479501E-001, 2.5503608E-001, 4.7347176E-001
 3.1732291E-001, 1.2506429E-001, 2.6518557E-001, 4.5414352E-001
 3.2678484E-001, 1.1617051E-001, 2.7533505E-001, 4.3472683E-001
 3.3624678E-001, 1.0723362E-001, 2.8548454E-001, 4.1542173E-001
 3.4570872E-001, 1.0005471E-001, 2.9563402E-001, 3.9645814E-001
 3.5517066E-001, 9.3448222E-002, 3.0578351E-001, 3.7799918E-001
 3.6463260E-001, 8.7359824E-002, 3.1593299E-001, 3.6020569E-001
 3.7409455E-001, 8.1331959E-002, 3.2608247E-001, 3.4322346E-001
 3.8355649E-001, 7.6357773E-002, 3.3623196E-001, 3.2708326E-001
 3.9301843E-001, 7.1748219E-002, 3.4638144E-001, 3.1169975E-001
 4.0248038E-001, 6.7470336E-002, 3.5653093E-001, 2.9697267E-001
 4.1194233E-001, 6.7470336E-002, 3.6668041E-001, 2.8282127E-001
 4.2140427E-001, 6.3134306E-002, 3.7682990E-001, 2.6921286E-001
