m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 1.1239054E+000, 0.0000000E+000, 1.2214652E+000
 2.2829520E-001, 1.1239054E+000, 7.5510204E-002, 1.2310465E+000
 2.5262965E-001, 8.7541306E-001, 1.5102041E-001, 1.0579040E+000
 2.7696412E-001, 5.8255103E-001, 2.2653061E-001, 8.8637059E-001
 3.0129859E-001, 4.7632562E-001, 3.0204082E-001, 7.1938611E-001
 3.2563308E-001, 3.9425142E-001, 3.7755102E-001, 5.7278910E-001
 3.4996757E-001, 3.2988077E-001, 4.5306122E-001, 4.5070719E-001
 3.7430207E-001, 2.7872766E-001, 5.2857143E-001, 3.5458920E-001
 3.9863658E-001, 2.1619991E-001, 6.0408163E-001, 2.8044920E-001
 4.2297109E-001, 1.8661552E-001, 6.7959184E-001, 2.2355524E-001
 4.4730560E-001, 1.6215440E-001, 7.5510204E-001, 1.7997822E-001
 4.7164012E-001, 1.4177822E-001, 8.3061224E-001, 1.4645483E-001
 4.9597463E-001, 1.2468712E-001, 9.0612245E-001, 1.2028133E-001
 5.2030915E-001, 1.0399778E-001, 9.8163265E-001, 9.9755582E-002
 5.4464368E-001, 9.2541926E-002, 1.0571429E+000, 8.3541729E-002
 5.6897820E-001, 8.2706492E-002, 1.1326531E+000, 7.0566116E-002
 5.9331273E-001, 7.4222027E-002, 1.2081633E+000, 6.0189656E-002
 6.1764725E-001, 6.6869965E-002, 1.2836735E+000, 5.1868676E-002
 6.4198178E-001, 6.0471824E-002, 1.3591837E+000, 4.5139106E-002
 6.6631631E-001, 5.2880086E-002, 1.4346939E+000, 3.9682766E-002
 6.9065084E-001, 4.8138055E-002, 1.5102041E+000, 3.5182609E-002
 7.1498537E-001, 4.3944099E-002, 1.5857143E+000, 3.1413073E-002
 7.3931990E-001, 4.0222829E-002, 1.6612245E+000, 2.8167820E-002
 7.6365444E-001, 4.0222829E-002, 1.7367347E+000, 2.5279796E-002
 7.8798897E-001, 3.6127373E-002, 1.8122449E+000, 2.2692831E-002
 8.1232350E-001, 3.3242476E-002, 1.8877551E+000, 2.0346896E-002
 8.3665804E-001, 3.0648596E-002, 1.9632653E+000, 1.8239707E-002
 8.6099257E-001, 2.8310504E-002, 2.0387755E+000, 1.6330781E-002
 8.8532710E-001, 2.6197816E-002, 2.1142857E+000, 1.4591179E-002
 9.0966164E-001, 2.4058572E-002, 2.1897959E+000, 1.3036954E-002
 9.3399617E-001, 2.2359458E-002, 2.2653061E+000, 1.1654050E-002
 9.5833071E-001, 2.0807909E-002, 2.3408163E+000, 1.0426376E-002
 9.8266525E-001, 1.9388285E-002, 2.4163265E+000, 9.3646852E-003
 1.0069998E+000, 1.8086884E-002, 2.4918367E+000, 8.4518825E-003
 1.0313343E+000, 1.6891849E-002, 2.5673469E+000, 7.6826667E-003
 1.0556689E+000, 1.5816934E-002, 2.6428571E+000, 7.0122179E-003
 1.0800034E+000, 1.4826902E-002, 2.7183673E+000, 6.4132933E-003
 1.1043379E+000, 1.3909980E-002, 2.7938776E+000, 5.8844589E-003
 1.1286725E+000, 1.3059408E-002, 2.8693878E+000, 5.4261203E-003
 1.1530070E+000, 1.2269348E-002, 2.9448980E+000, 5.0294838E-003
 1.1773415E+000, 1.1634492E-002, 3.0204082E+000, 4.6625175E-003
 1.2016761E+000, 1.0971005E-002, 3.0959184E+000, 4.3312370E-003
 1.2260106E+000, 1.0350333E-002, 3.1714286E+000, 4.0202615E-003
 1.2503452E+000, 9.7688507E-003, 3.2469388E+000, 3.7409044E-003
 1.2746797E+000, 9.2232317E-003, 3.3224490E+000, 3.4789421E-003
 1.2990142E+000, 9.3150028E-003, 3.3979592E+000, 3.2218699E-003
 1.3233488E+000, 8.8247216E-003, 3.4734694E+000, 2.9596608E-003
 1.3476833E+000, 8.3626485E-003, 3.5489796E+000, 2.6904536E-003
 1.3720179E+000, 7.9264535E-003, 3.6244898E+000, 2.4033522E-003
 1.3963524E+000, 7.5141007E-003, 3.7000000E+000, 1.9716456E-003
