m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 9.2821594E-001, 0.0000000E+000, 7.5658819E-001
 2.3077672E-001, 7.4632116E-001, 7.5510204E-002, 8.1089863E-001
 2.5759274E-001, 5.3508055E-001, 1.5102041E-001, 7.8251549E-001
 2.8440883E-001, 4.4754840E-001, 2.2653061E-001, 7.1750863E-001
 3.1122496E-001, 3.7838538E-001, 3.0204082E-001, 6.1970523E-001
 3.3804113E-001, 3.2289242E-001, 3.7755102E-001, 5.1500919E-001
 3.6485732E-001, 2.7779772E-001, 4.5306122E-001, 4.2126676E-001
 3.9167354E-001, 2.1974458E-001, 5.2857143E-001, 3.4008605E-001
 4.1848978E-001, 1.9257950E-001, 6.0408163E-001, 2.7232588E-001
 4.4530603E-001, 1.6967375E-001, 6.7959184E-001, 2.1834527E-001
 4.7212229E-001, 1.5023717E-001, 7.5510204E-001, 1.7641017E-001
 4.9893857E-001, 1.3364817E-001, 8.3061224E-001, 1.4400061E-001
 5.2575485E-001, 1.1216602E-001, 9.0612245E-001, 1.1868099E-001
 5.5257114E-001, 1.0072163E-001, 9.8163265E-001, 9.8746282E-002
 5.7938743E-001, 9.0762055E-002, 1.0571429E+000, 8.2991640E-002
 6.0620373E-001, 8.2060755E-002, 1.1326531E+000, 7.0412001E-002
 6.3302004E-001, 7.4430399E-002, 1.2081633E+000, 6.0357014E-002
 6.5983635E-001, 6.4550176E-002, 1.2836735E+000, 5.2326384E-002
 6.8665266E-001, 5.8885420E-002, 1.3591837E+000, 4.5814492E-002
 7.1346898E-001, 4.9362157E-002, 1.4346939E+000, 4.0496741E-002
 7.4028530E-001, 4.5351393E-002, 1.5102041E+000, 3.6111432E-002
 7.6710162E-001, 4.1758223E-002, 1.5857143E+000, 3.2477434E-002
 7.9391795E-001, 3.7295662E-002, 1.6612245E+000, 2.9418722E-002
 8.2073427E-001, 3.4463548E-002, 1.7367347E+000, 2.6775741E-002
 8.4755060E-001, 3.1901081E-002, 1.8122449E+000, 2.4450031E-002
 8.7436693E-001, 2.9578164E-002, 1.8877551E+000, 2.2367055E-002
 9.0118327E-001, 2.7468663E-002, 1.9632653E+000, 2.0468855E-002
 9.2799960E-001, 2.5062365E-002, 2.0387755E+000, 1.8672642E-002
 9.5481593E-001, 2.3344511E-002, 2.1142857E+000, 1.6975229E-002
 9.8163227E-001, 2.1771688E-002, 2.1897959E+000, 1.5417884E-002
 1.0084486E+000, 2.0329482E-002, 2.2653061E+000, 1.3971329E-002
 1.0352649E+000, 1.9005208E-002, 2.3408163E+000, 1.2658286E-002
 1.0620813E+000, 1.7638677E-002, 2.4163265E+000, 1.1479464E-002
 1.0888976E+000, 1.6538384E-002, 2.4918367E+000, 1.0416827E-002
 1.1157140E+000, 1.5520861E-002, 2.5673469E+000, 9.4873811E-003
 1.1425303E+000, 1.4578673E-002, 2.6428571E+000, 8.6931885E-003
 1.1693467E+000, 1.3705252E-002, 2.7183673E+000, 7.9947348E-003
 1.1961630E+000, 1.2900150E-002, 2.7938776E+000, 7.3890989E-003
 1.2229793E+000, 1.1479116E-002, 2.8693878E+000, 6.8490879E-003
 1.2497957E+000, 1.0838596E-002, 2.9448980E+000, 6.3800401E-003
 1.2766120E+000, 1.0239612E-002, 3.0204082E+000, 5.9512420E-003
 1.3034284E+000, 9.6790209E-003, 3.0959184E+000, 5.5456260E-003
 1.3302447E+000, 9.2408130E-003, 3.1714286E+000, 5.1723978E-003
 1.3570611E+000, 8.7625157E-003, 3.2469388E+000, 4.8385462E-003
 1.3838774E+000, 8.3121554E-003, 3.3224490E+000, 4.5164123E-003
 1.4106938E+000, 7.8877468E-003, 3.3979592E+000, 4.1923884E-003
 1.4375101E+000, 7.4875450E-003, 3.4734694E+000, 3.8521899E-003
 1.4643265E+000, 7.2146187E-003, 3.5489796E+000, 3.4995431E-003
 1.4911428E+000, 6.8710381E-003, 3.6244898E+000, 3.1416531E-003
 1.5179592E+000, 6.5451246E-003, 3.7000000E+000, 2.6147177E-003
