m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.7772001E-001, 0.0000000E+000, 2.2404887E-001
 6.4459234E-002, 2.3455937E-001, 6.6101695E-003, 3.5768333E-001
 7.6526347E-002, 1.9813528E-001, 1.3220339E-002, 3.9014907E-001
 8.8593831E-002, 1.3451626E-001, 1.9830508E-002, 4.0575555E-001
 1.0066155E-001, 1.0915770E-001, 2.6440678E-002, 4.1621556E-001
 1.1272943E-001, 8.4645566E-002, 3.3050847E-002, 4.2784648E-001
 1.2479743E-001, 6.1266219E-002, 3.9661017E-002, 4.3934174E-001
 1.3686551E-001, 5.1550204E-002, 4.6271186E-002, 4.5288349E-001
 1.4893365E-001, 4.2410822E-002, 5.2881356E-002, 4.5358233E-001
 1.6100185E-001, 3.3727734E-002, 5.9491525E-002, 4.5086684E-001
 1.7307008E-001, 2.8588024E-002, 6.6101695E-002, 4.4551540E-001
 1.8513834E-001, 2.4937716E-002, 7.2711864E-002, 4.3806133E-001
 1.9720663E-001, 2.0233665E-002, 7.9322034E-002, 4.2893042E-001
 2.0927494E-001, 1.7687879E-002, 8.5932203E-002, 4.0662341E-001
 2.2134327E-001, 1.5749774E-002, 9.2542373E-002, 3.9401054E-001
 2.3341161E-001, 1.3206019E-002, 9.9152542E-002, 3.8072824E-001
 2.4547997E-001, 1.1760947E-002, 1.0576271E-001, 3.6702099E-001
 2.5754834E-001, 1.0640460E-002, 1.1237288E-001, 3.5310722E-001
 2.6961671E-001, 9.1085107E-003, 1.1898305E-001, 3.2529625E-001
 2.8168510E-001, 8.3082246E-003, 1.2559322E-001, 3.1155823E-001
 2.9375349E-001, 7.5088202E-003, 1.3220339E-001, 2.9802017E-001
 3.0582189E-001, 6.5125980E-003, 1.3881356E-001, 2.8475080E-001
 3.1789029E-001, 6.0052548E-003, 1.4542373E-001, 2.7183402E-001
 3.2995870E-001, 5.4550689E-003, 1.5203390E-001, 2.5933126E-001
 3.4202711E-001, 4.8700416E-003, 1.5864407E-001, 2.3569447E-001
 3.5409553E-001, 4.4408062E-003, 1.6525424E-001, 2.2458318E-001
 3.6616395E-001, 4.0484651E-003, 1.7186441E-001, 2.1394521E-001
 3.7823238E-001, 3.6558907E-003, 1.7847458E-001, 2.0377281E-001
 3.9030080E-001, 3.3421086E-003, 1.8508475E-001, 1.9405402E-001
 4.0236923E-001, 3.0400864E-003, 1.9169492E-001, 1.8477839E-001
NaN,NaN, 1.9830508E-001, 1.6752834E-001
NaN,NaN, 2.0491525E-001, 1.5953336E-001
NaN,NaN, 2.1152542E-001, 1.5193978E-001
NaN,NaN, 2.1813559E-001, 1.4473315E-001
NaN,NaN, 2.2474576E-001, 1.3789805E-001
NaN,NaN, 2.3135593E-001, 1.2527755E-001
NaN,NaN, 2.3796610E-001, 1.1945845E-001
NaN,NaN, 2.4457627E-001, 1.1394528E-001
NaN,NaN, 2.5118644E-001, 1.0872194E-001
NaN,NaN, 2.5779661E-001, 1.0377252E-001
NaN,NaN, 2.6440678E-001, 9.9082052E-002
NaN,NaN, 2.7101695E-001, 9.0424156E-002
NaN,NaN, 2.7762712E-001, 8.6432488E-002
NaN,NaN, 2.8423729E-001, 8.2649985E-002
NaN,NaN, 2.9084746E-001, 7.9064401E-002
NaN,NaN, 2.9745763E-001, 7.5664443E-002
NaN,NaN, 3.0406780E-001, 7.2439549E-002
NaN,NaN, 3.1067797E-001, 6.6475472E-002
NaN,NaN, 3.1728814E-001, 6.3717981E-002
NaN,NaN, 3.2389831E-001, 6.1098668E-002
NaN,NaN, 3.3050847E-001, 5.8609233E-002
NaN,NaN, 3.3711864E-001, 5.6242167E-002
NaN,NaN, 3.4372881E-001, 5.3990688E-002
NaN,NaN, 3.5033898E-001, 4.9807467E-002
NaN,NaN, 3.5694915E-001, 4.7862812E-002
NaN,NaN, 3.6355932E-001, 4.6008459E-002
NaN,NaN, 3.7016949E-001, 4.4238887E-002
NaN,NaN, 3.7677966E-001, 4.2548378E-002
NaN,NaN, 3.8338983E-001, 3.9372627E-002
NaN,NaN, 3.9000000E-001, 3.7873237E-002
