m,kW/m2,m,kW/m2
 1.3892307E+000, 6.1186293E-002, 1.6818182E+000, 1.3663096E-001
 1.4155706E+000, 5.8004585E-002, 1.7191919E+000, 1.3230616E-001
 1.4419105E+000, 5.5005397E-002, 1.7565657E+000, 1.2426057E-001
 1.4682504E+000, 5.2174649E-002, 1.7939394E+000, 1.2051505E-001
 1.4945902E+000, 4.9502175E-002, 1.8313131E+000, 1.1351639E-001
NaN,NaN, 1.8686869E+000, 1.1023806E-001
NaN,NaN, 1.9060606E+000, 1.0407933E-001
NaN,NaN, 1.9434343E+000, 1.0118667E-001
NaN,NaN, 1.9808081E+000, 9.5744451E-002
NaN,NaN, 2.0181818E+000, 9.3186700E-002
NaN,NaN, 2.0555556E+000, 8.8381500E-002
NaN,NaN, 2.0929293E+000, 8.6124299E-002
NaN,NaN, 2.1303030E+000, 8.1870937E-002
NaN,NaN, 2.1676768E+000, 7.9864385E-002
NaN,NaN, 2.2050505E+000, 7.6069467E-002
NaN,NaN, 2.2424242E+000, 7.4271944E-002
NaN,NaN, 2.2797980E+000, 7.0849849E-002
NaN,NaN, 2.3171717E+000, 6.9214872E-002
NaN,NaN, 2.3545455E+000, 6.6076323E-002
NaN,NaN, 2.3919192E+000, 6.4566458E-002
NaN,NaN, 2.4292929E+000, 6.1650359E-002
NaN,NaN, 2.4666667E+000, 6.0237565E-002
NaN,NaN, 2.5040404E+000, 5.7483899E-002
NaN,NaN, 2.5414141E+000, 5.6136963E-002
NaN,NaN, 2.5787879E+000, 5.3495970E-002
NaN,NaN, 2.6161616E+000, 5.2201809E-002
NaN,NaN, 2.6535354E+000, 4.9667412E-002
NaN,NaN, 2.6909091E+000, 4.8427922E-002
NaN,NaN, 2.7282828E+000, 4.6008486E-002
NaN,NaN, 2.7656566E+000, 4.4830366E-002
NaN,NaN, 2.8030303E+000, 4.2541550E-002
NaN,NaN, 2.8404040E+000, 4.1433260E-002
NaN,NaN, 2.8777778E+000, 3.9296237E-002
NaN,NaN, 2.9151515E+000, 3.8270233E-002
NaN,NaN, 2.9525253E+000, 3.6311000E-002
NaN,NaN, 2.9898990E+000, 3.5381755E-002
NaN,NaN, 3.0272727E+000, 3.3632416E-002
NaN,NaN, 3.0646465E+000, 3.2813623E-002
NaN,NaN, 3.1020202E+000, 3.1289440E-002
NaN,NaN, 3.1393939E+000, 3.0585570E-002
NaN,NaN, 3.1767677E+000, 2.9294252E-002
NaN,NaN, 3.2141414E+000, 2.8704731E-002
NaN,NaN, 3.2515152E+000, 2.7632060E-002
NaN,NaN, 3.2888889E+000, 2.7146174E-002
NaN,NaN, 3.3262626E+000, 2.6267687E-002
NaN,NaN, 3.3636364E+000, 2.5871985E-002
NaN,NaN, 3.4010101E+000, 2.5159640E-002
NaN,NaN, 3.4383838E+000, 2.4839415E-002
NaN,NaN, 3.4757576E+000, 2.4260469E-002
NaN,NaN, 3.5131313E+000, 2.3996679E-002
NaN,NaN, 3.5505051E+000, 2.3508214E-002
NaN,NaN, 3.5878788E+000, 2.3279597E-002
NaN,NaN, 3.6252525E+000, 2.2844941E-002
NaN,NaN, 3.6626263E+000, 2.2633741E-002
NaN,NaN, 3.7000000E+000, 2.2200227E-002
