m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.2359750E+000, 0.0000000E+000, 9.3656505E-001
 6.4459234E-002, 1.5104912E+000, 6.6101695E-003, 1.1760342E+000
 7.6526347E-002, 1.2946616E+000, 1.3220339E-002, 1.2412347E+000
 8.8593831E-002, 9.4790215E-001, 1.9830508E-002, 1.2892794E+000
 1.0066155E-001, 8.0268243E-001, 2.6440678E-002, 1.3230779E+000
 1.1272943E-001, 6.5282871E-001, 3.3050847E-002, 1.3508802E+000
 1.2479743E-001, 5.0114827E-001, 3.9661017E-002, 1.3777276E+000
 1.3686551E-001, 4.3672727E-001, 4.6271186E-002, 1.4266265E+000
 1.4893365E-001, 3.6923488E-001, 5.2881356E-002, 1.4453301E+000
 1.6100185E-001, 3.0627751E-001, 5.9491525E-002, 1.4588504E+000
 1.7307008E-001, 2.6440420E-001, 6.6101695E-002, 1.4672466E+000
 1.8513834E-001, 2.3578797E-001, 7.2711864E-002, 1.4705454E+000
 1.9720663E-001, 1.9578586E-001, 7.9322034E-002, 1.4690252E+000
 2.0927494E-001, 1.7349856E-001, 8.5932203E-002, 1.4521178E+000
 2.2134327E-001, 1.5668368E-001, 9.2542373E-002, 1.4375575E+000
 2.3341161E-001, 1.3382302E-001, 9.9152542E-002, 1.4197212E+000
 2.4547997E-001, 1.2087109E-001, 1.0576271E-001, 1.3993999E+000
 2.5754834E-001, 1.1032477E-001, 1.1237288E-001, 1.3764168E+000
 2.6961671E-001, 9.6166684E-002, 1.1898305E-001, 1.3219751E+000
 2.8168510E-001, 8.8282924E-002, 1.2559322E-001, 1.2907829E+000
 2.9375349E-001, 8.0970914E-002, 1.3220339E-001, 1.2571492E+000
 3.0582189E-001, 7.1495216E-002, 1.3881356E-001, 1.2221639E+000
 3.1789029E-001, 6.6210711E-002, 1.4542373E-001, 1.1867517E+000
 3.2995870E-001, 6.1077218E-002, 1.5203390E-001, 1.1513659E+000
 3.4202711E-001, 5.4807470E-002, 1.5864407E-001, 1.0814721E+000
 3.5409553E-001, 5.0759327E-002, 1.6525424E-001, 1.0470842E+000
 3.6616395E-001, 4.6941856E-002, 1.7186441E-001, 1.0127409E+000
 3.7823238E-001, 4.2604132E-002, 1.7847458E-001, 9.7829991E-001
 3.9030080E-001, 3.9502721E-002, 1.8508475E-001, 9.4376302E-001
 4.0236923E-001, 3.6072697E-002, 1.9169492E-001, 9.0925738E-001
NaN,NaN, 1.9830508E-001, 8.4141871E-001
NaN,NaN, 2.0491525E-001, 8.0858528E-001
NaN,NaN, 2.1152542E-001, 7.7661692E-001
NaN,NaN, 2.1813559E-001, 7.4558411E-001
NaN,NaN, 2.2474576E-001, 7.1563420E-001
NaN,NaN, 2.3135593E-001, 6.5891134E-001
NaN,NaN, 2.3796610E-001, 6.3184768E-001
NaN,NaN, 2.4457627E-001, 6.0553474E-001
NaN,NaN, 2.5118644E-001, 5.7996790E-001
NaN,NaN, 2.5779661E-001, 5.5509304E-001
NaN,NaN, 2.6440678E-001, 5.3096297E-001
NaN,NaN, 2.7101695E-001, 4.8540174E-001
NaN,NaN, 2.7762712E-001, 4.6413257E-001
NaN,NaN, 2.8423729E-001, 4.4391842E-001
NaN,NaN, 2.9084746E-001, 4.2468835E-001
NaN,NaN, 2.9745763E-001, 4.0631431E-001
NaN,NaN, 3.0406780E-001, 3.8868330E-001
NaN,NaN, 3.1067797E-001, 3.5530267E-001
NaN,NaN, 3.1728814E-001, 3.3944266E-001
NaN,NaN, 3.2389831E-001, 3.2414508E-001
NaN,NaN, 3.3050847E-001, 3.0945460E-001
NaN,NaN, 3.3711864E-001, 2.9539008E-001
NaN,NaN, 3.4372881E-001, 2.8193719E-001
NaN,NaN, 3.5033898E-001, 2.5691060E-001
NaN,NaN, 3.5694915E-001, 2.4535158E-001
NaN,NaN, 3.6355932E-001, 2.3441338E-001
NaN,NaN, 3.7016949E-001, 2.2405409E-001
NaN,NaN, 3.7677966E-001, 2.1422885E-001
NaN,NaN, 3.8338983E-001, 1.9576804E-001
NaN,NaN, 3.9000000E-001, 1.8692759E-001
