m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 2.7137338E-001, 0.0000000E+000, 2.8810820E-001
 2.3077672E-001, 2.0975345E-001, 7.5510204E-002, 2.7785393E-001
 2.5759274E-001, 1.4027087E-001, 1.5102041E-001, 2.3903706E-001
 2.8440883E-001, 1.1406035E-001, 2.2653061E-001, 2.0002712E-001
 3.1122496E-001, 9.4027997E-002, 3.0204082E-001, 1.6262427E-001
 3.3804113E-001, 7.8450487E-002, 3.7755102E-001, 1.3039635E-001
 3.6485732E-001, 6.6155268E-002, 4.5306122E-001, 1.0386887E-001
 3.9167354E-001, 5.0950582E-002, 5.2857143E-001, 8.2927910E-002
 4.1848978E-001, 4.3977048E-002, 6.0408163E-001, 6.6662622E-002
 4.4530603E-001, 3.8228497E-002, 6.7959184E-001, 5.4217121E-002
 4.7212229E-001, 3.3450573E-002, 7.5510204E-001, 4.4650944E-002
 4.9893857E-001, 2.9449295E-002, 8.3061224E-001, 3.7222028E-002
 5.2575485E-001, 2.4576155E-002, 9.0612245E-001, 3.1424603E-002
 5.5257114E-001, 2.1904952E-002, 9.8163265E-001, 2.6881437E-002
 5.7938743E-001, 1.9612264E-002, 1.0571429E+000, 2.3287879E-002
 6.0620373E-001, 1.7634418E-002, 1.1326531E+000, 2.0404088E-002
 6.3302004E-001, 1.5919995E-002, 1.2081633E+000, 1.8029724E-002
 6.5983635E-001, 1.3857185E-002, 1.2836735E+000, 1.6079994E-002
 6.8665266E-001, 1.2604676E-002, 1.3591837E+000, 1.4483534E-002
 7.1346898E-001, 1.0522720E-002, 1.4346939E+000, 1.3156458E-002
 7.4028530E-001, 9.6549196E-003, 1.5102041E+000, 1.2067384E-002
 7.6710162E-001, 8.8820884E-003, 1.5857143E+000, 1.1178696E-002
 7.9391795E-001, 7.9864129E-003, 1.6612245E+000, 1.0411095E-002
 8.2073427E-001, 7.3817270E-003, 1.7367347E+000, 9.6786147E-003
 8.4755060E-001, 6.8364251E-003, 1.8122449E+000, 8.9754241E-003
 8.7436693E-001, 6.3435142E-003, 1.8877551E+000, 8.2876410E-003
 9.0118327E-001, 5.8969950E-003, 1.9632653E+000, 7.6336802E-003
 9.2799960E-001, 5.4204318E-003, 2.0387755E+000, 7.0393694E-003
 9.5481593E-001, 5.0581379E-003, 2.1142857E+000, 6.4875647E-003
 9.8163227E-001, 4.7265743E-003, 2.1897959E+000, 5.9830592E-003
 1.0084486E+000, 4.4225819E-003, 2.2653061E+000, 5.5297151E-003
 1.0352649E+000, 4.1433887E-003, 2.3408163E+000, 5.0916828E-003
 1.0620813E+000, 3.8745777E-003, 2.4163265E+000, 4.6791017E-003
 1.0888976E+000, 3.6425808E-003, 2.4918367E+000, 4.3222283E-003
 1.1157140E+000, 3.4276556E-003, 2.5673469E+000, 4.0062340E-003
 1.1425303E+000, 3.2282355E-003, 2.6428571E+000, 3.7300886E-003
 1.1693467E+000, 3.0429436E-003, 2.7183673E+000, 3.4854286E-003
 1.1961630E+000, 2.8831478E-003, 2.7938776E+000, 3.2656063E-003
 1.2229793E+000, 2.5802425E-003, 2.8693878E+000, 3.0602660E-003
 1.2497957E+000, 2.4429638E-003, 2.9448980E+000, 2.8633191E-003
 1.2766120E+000, 2.3141338E-003, 3.0204082E+000, 2.6950803E-003
 1.3034284E+000, 2.1930995E-003, 3.0959184E+000, 2.5534224E-003
 1.3302447E+000, 2.1033374E-003, 3.1714286E+000, 2.4237381E-003
 1.3570611E+000, 1.9995121E-003, 3.2469388E+000, 2.2862411E-003
 1.3838774E+000, 1.9013397E-003, 3.3224490E+000, 2.1543742E-003
 1.4106938E+000, 1.8084353E-003, 3.3979592E+000, 2.0326315E-003
 1.4375101E+000, 1.7204420E-003, 3.4734694E+000, 1.8986479E-003
 1.4643265E+000, 1.6602291E-003, 3.5489796E+000, 1.7339778E-003
 1.4911428E+000, 1.5843081E-003, 3.6244898E+000, 1.5531127E-003
 1.5179592E+000, 1.5119574E-003, 3.7000000E+000, 1.2621493E-003
