m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.6144235E+000, 0.0000000E+000, 1.2859067E+000
 5.9321271E-002, 1.6144235E+000, 6.0309278E-003, 1.2859067E+000
 6.6249925E-002, 1.1752347E+000, 1.2061856E-002, 1.4747910E+000
 7.3178673E-002, 8.8304193E-001, 1.8092784E-002, 1.4747910E+000
 8.0107492E-002, 8.8304193E-001, 2.4123711E-002, 1.5395658E+000
 8.7036363E-002, 5.4546911E-001, 3.0154639E-002, 1.5714601E+000
 9.3965276E-002, 4.3776292E-001, 3.6185567E-002, 1.5714601E+000
 1.0089422E-001, 4.3776292E-001, 4.2216495E-002, 1.5718160E+000
 1.0782319E-001, 3.5614385E-001, 4.8247423E-002, 1.5718160E+000
 1.1475219E-001, 2.9330804E-001, 5.4278351E-002, 1.5422022E+000
 1.2168120E-001, 2.9330804E-001, 6.0309278E-002, 1.4883313E+000
 1.2861022E-001, 2.2179993E-001, 6.6340206E-002, 1.4883313E+000
 1.3553926E-001, 1.8762041E-001, 7.2371134E-002, 1.4177593E+000
 1.4246831E-001, 1.8762041E-001, 7.8402062E-002, 1.4177593E+000
 1.4939737E-001, 1.5994936E-001, 8.4432990E-002, 1.3373170E+000
 1.5632644E-001, 1.3735711E-001, 9.0463918E-002, 1.2520178E+000
 1.6325552E-001, 1.3735711E-001, 9.6494845E-002, 1.2520178E+000
 1.7018460E-001, 1.1192717E-001, 1.0252577E-001, 1.1651639E+000
 1.7711368E-001, 9.7677923E-002, 1.0855670E-001, 1.1651639E+000
 1.8404278E-001, 9.7677923E-002, 1.1458763E-001, 1.0793839E+000
 1.9097187E-001, 8.5680628E-002, 1.2061856E-001, 9.9631629E-001
 1.9790097E-001, 7.5521620E-002, 1.2664948E-001, 9.9631629E-001
 2.0483007E-001, 7.5521620E-002, 1.3268041E-001, 9.1714023E-001
 2.1175918E-001, 6.4376175E-002, 1.3871134E-001, 9.1714023E-001
 2.1868829E-001, 5.7403387E-002, 1.4474227E-001, 8.4259945E-001
 2.2561740E-001, 5.7403387E-002, 1.5077320E-001, 7.7311364E-001
 2.3254652E-001, 5.1368066E-002, 1.5680412E-001, 7.7311364E-001
 2.3947563E-001, 4.6121689E-002, 1.6283505E-001, 7.0878400E-001
 2.4640475E-001, 4.6121689E-002, 1.6886598E-001, 7.0878400E-001
 2.5333387E-001, 4.0472826E-002, 1.7489691E-001, 6.4950135E-001
 2.6026299E-001, 3.6670938E-002, 1.8092784E-001, 5.9507615E-001
 2.6719212E-001, 3.6670938E-002, 1.8695876E-001, 5.9507615E-001
 2.7412124E-001, 3.3311687E-002, 1.9298969E-001, 5.4527651E-001
 2.8105037E-001, 3.0333217E-002, 1.9902062E-001, 5.4527651E-001
 2.8797949E-001, 3.0333217E-002, 2.0505155E-001, 4.9982386E-001
 2.9490862E-001, 2.7128587E-002, 2.1108247E-001, 4.5843199E-001
 3.0183775E-001, 2.4888111E-002, 2.1711340E-001, 4.5843199E-001
 3.0876688E-001, 2.4888111E-002, 2.2314433E-001, 4.2079663E-001
 3.1569601E-001, 2.2877147E-002, 2.2917526E-001, 4.2079663E-001
 3.2262515E-001, 2.1066833E-002, 2.3520619E-001, 3.8659783E-001
 3.2955428E-001, 2.1066833E-002, 2.4123711E-001, 3.5553897E-001
 3.3648341E-001, 1.9082959E-002, 2.4726804E-001, 3.5553897E-001
 3.4341255E-001, 1.7683183E-002, 2.5329897E-001, 3.2734356E-001
 3.5034168E-001, 1.6411459E-002, 2.5932990E-001, 3.2734356E-001
 3.5727082E-001, 1.6411459E-002, 2.6536082E-001, 3.0174979E-001
 3.6419995E-001, 1.5253027E-002, 2.7139175E-001, 2.7850981E-001
 3.7112909E-001, 1.4195078E-002, 2.7742268E-001, 2.7850981E-001
 3.7805823E-001, 1.3939502E-002, 2.8345361E-001, 2.5739251E-001
 3.8498737E-001, 1.3024018E-002, 2.8948454E-001, 2.5739251E-001
 3.9191650E-001, 1.2184372E-002, 2.9551546E-001, 2.3818947E-001
 3.9884564E-001, 1.2184372E-002, 3.0154639E-001, 2.2070758E-001
 4.0577478E-001, 1.1412418E-002, 3.0757732E-001, 2.2070758E-001
 4.1270392E-001, 1.0700994E-002, 3.1360825E-001, 2.0477953E-001
 4.1963306E-001, 1.0496419E-002, 3.1963918E-001, 2.0477953E-001
 4.2656220E-001, 9.8750164E-003, 3.2567010E-001, 1.9025765E-001
 4.3349134E-001, 9.3008349E-003, 3.3170103E-001, 1.7700509E-001
 4.4042049E-001, 9.3008349E-003, 3.3773196E-001, 1.7700509E-001
 4.4734963E-001, 8.7690804E-003, 3.4376289E-001, 1.6489776E-001
 4.5427877E-001, 8.2754859E-003, 3.4979381E-001, 1.6489776E-001
 4.6120791E-001, 8.1037935E-003, 3.5582474E-001, 1.5382632E-001
 4.6813705E-001, 7.6686773E-003, 3.6185567E-001, 1.4369329E-001
 4.7506620E-001, 7.2642589E-003, 3.6788660E-001, 1.4369329E-001
 4.8199534E-001, 7.2642589E-003, 3.7391753E-001, 1.3440966E-001
 4.8892448E-001, 6.8875599E-003, 3.7994845E-001, 1.3440966E-001
 4.9585362E-001, 6.5358966E-003, 3.8597938E-001, 1.2589509E-001
 5.0278277E-001, 6.3883803E-003, 3.9201031E-001, 1.1807966E-001
 5.0971191E-001, 6.0754471E-003, 3.9804124E-001, 1.1807966E-001
 5.1664106E-001, 5.7832409E-003, 4.0407216E-001, 1.1089953E-001
 5.2357020E-001, 5.7832409E-003, 4.1010309E-001, 1.0429565E-001
 5.3049934E-001, 5.5098214E-003, 4.1613402E-001, 1.0429565E-001
 5.3742849E-001, 5.2534200E-003, 4.2216495E-001, 9.8216381E-002
 5.4435763E-001, 5.1251469E-003, 4.2819588E-001, 9.8216381E-002
 5.5128678E-001, 4.8947298E-003, 4.3422680E-001, 9.2615653E-002
 5.5821592E-001, 4.6787901E-003, 4.4025773E-001, 8.7451293E-002
 5.6514507E-001, 4.6787901E-003, 4.4628866E-001, 8.7451293E-002
 5.7207421E-001, 4.4760109E-003, 4.5231959E-001, 8.2683461E-002
 5.7900336E-001, 4.2851781E-003, 4.5835052E-001, 8.2683461E-002
 5.8593251E-001, 4.1728843E-003, 4.6438144E-001, 7.8276354E-002
 5.9286165E-001, 3.9996158E-003, 4.7041237E-001, 7.4197250E-002
 5.9979080E-001, 3.8367738E-003, 4.7644330E-001, 7.4197250E-002
NaN,NaN, 4.8247423E-001, 7.0415524E-002
NaN,NaN, 4.8850515E-001, 7.0415524E-002
NaN,NaN, 4.9453608E-001, 6.6902201E-002
NaN,NaN, 5.0056701E-001, 6.3631924E-002
NaN,NaN, 5.0659794E-001, 6.3631924E-002
NaN,NaN, 5.1262887E-001, 6.0582095E-002
NaN,NaN, 5.1865979E-001, 6.0582095E-002
NaN,NaN, 5.2469072E-001, 5.7731479E-002
NaN,NaN, 5.3072165E-001, 5.5059944E-002
NaN,NaN, 5.3675258E-001, 5.5059944E-002
NaN,NaN, 5.4278351E-001, 5.2549448E-002
NaN,NaN, 5.4881443E-001, 5.2549448E-002
NaN,NaN, 5.5484536E-001, 5.0182810E-002
NaN,NaN, 5.6087629E-001, 4.7943707E-002
NaN,NaN, 5.6690722E-001, 4.7943707E-002
NaN,NaN, 5.7293814E-001, 4.5818374E-002
NaN,NaN, 5.7896907E-001, 4.5818374E-002
NaN,NaN, 5.8500000E-001, 4.3796199E-002
NaN,NaN, 5.9103093E-001, 4.1868720E-002
NaN,NaN, 5.9706186E-001, 4.1868720E-002
NaN,NaN, 6.0309278E-001, 4.0027275E-002
NaN,NaN, 6.0912371E-001, 4.0027275E-002
NaN,NaN, 6.1515464E-001, 3.8264186E-002
NaN,NaN, 6.2118557E-001, 3.6572928E-002
NaN,NaN, 6.2721649E-001, 3.6572928E-002
NaN,NaN, 6.3324742E-001, 3.4948363E-002
NaN,NaN, 6.3927835E-001, 3.4948363E-002
NaN,NaN, 6.4530928E-001, 3.3385558E-002
NaN,NaN, 6.5134021E-001, 3.1880395E-002
NaN,NaN, 6.5737113E-001, 3.1880395E-002
NaN,NaN, 6.6340206E-001, 3.0429326E-002
NaN,NaN, 6.6943299E-001, 3.0429326E-002
